Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCU,$10.32,1441386907544,400,Not yet rated,NULL,N/A
TFSCW,$0.28,1441386907713,120,100% bearish,of 1 rating,N/A
TFSCR,NULL,1441386907743,0,Not yet rated,NULL,N/A
PIH,$7.52,1441386907817,"1,900",100% bearish,of 1 rating,N/A
FCCY,NULL,1441386907848,0,100% bullish,of 1 rating,$13
FLWS,$8.74,1441386907874,"120,432",80% bullish,of 5 ratings,$15
FCTY,NULL,1441386907950,0,100% bullish,of 1 rating,$8.50
VNET,$18,1441386908252,"115,701",60% bullish,of 5 ratings,$35
DGLD,$83.87,1441386908282,"7,422",100% bullish,of 1 rating,N/A
SRCE,$29.68,1441386908303,"15,200",100% bullish,of 3 ratings,$33
TWOU,$34.88,1441386908383,"68,233",50% bullish,of 2 ratings,$39
DSLV,$69.4201,1441386908434,"6,270",100% bearish,of 1 rating,N/A
UGLD,$8.94,1441386908515,"98,424",100% bearish,of 1 rating,N/A
USLV,$12.473,1441386908732,"161,444",86% bullish,of 7 ratings,N/A
TFSC,$9.7989,1441386909319,300,100% bearish,of 1 rating,N/A
JOBS,$26.01,1441386909978,"42,078",50% bullish,of 4 ratings,$36
AVHI,$13.55,1441386911362,"163,527",100% bearish,of 1 rating,$19
CAFD,$15,1441386911387,"153,427",Not yet rated,NULL,$24.50
SHLM,$32.655,1441386911412,"34,149",100% bearish,of 1 rating,$47
ABY,$21.22,1441386911455,"624,242",100% bearish,of 2 ratings,$46
ABEO,$4.67,1441386911710,"10,661",50% bullish,of 4 ratings,$15.50
SIXD,$2.61,1441386911812,"16,610",Not yet rated,NULL,N/A
EGHT,$7.71,1441386912022,"104,112",82% bullish,of 17 ratings,$11
ABGB,$4.98,1441386912105,"19,820",67% bullish,of 3 ratings,$5.50
ABAX,$46.95,1441386912161,"37,632",100% bearish,of 1 rating,$60
AAON,$19.77,1441386912188,"48,337",100% bearish,of 1 rating,$24
ABEOW,$1.811,1441386912210,190,100% bullish,of 1 rating,N/A
ABMD,$92.84,1441386912243,"152,233",75% bullish,of 4 ratings,$100.50
AXAS,$1.73,1441386912271,"616,485",78% bullish,of 9 ratings,$3.50
ACAD,$39.19,1441386912549,"602,274",80% bullish,of 20 ratings,$48
ACTG,$9.19,1441386912689,"44,810",67% bullish,of 3 ratings,$18.50
VXDN,$1.78,1441386912949,"4,478",100% bearish,of 1 rating,N/A
VXUP,$1.65,1441386913006,"12,232",100% bearish,of 1 rating,N/A
AXDX,$18.81,1441386913037,"25,274",100% bearish,of 1 rating,N/A
XLRN,$28.49,1441386913063,"36,956",50% bullish,of 2 ratings,$57
ACST,$0.31,1441386913093,"3,900",100% bullish,of 2 ratings,N/A
ACET,$22.16,1441386913120,"38,412",75% bullish,of 4 ratings,$30
ACHC,$72.03,1441386913146,"85,045",50% bullish,of 2 ratings,$92
ARAY,$6.57,1441386913171,"106,879",100% bearish,of 1 rating,$10.50
ANCX,$19.63,1441386913399,"9,771",Not yet rated,NULL,$20
ACHN,$7.64,1441386913446,"1,077,731",90% bullish,of 21 ratings,$16
ACIW,$21.11,1441386913602,"55,244",67% bearish,of 3 ratings,$24
ACNB,NULL,1441386913629,0,Not yet rated,NULL,N/A
ACRX,$4.29,1441386913686,"98,169",67% bearish,of 6 ratings,$7
ACOR,$31.36,1441386914972,"51,888",67% bearish,of 3 ratings,$38.50
AKAO,$6.97,1441386915398,"14,199",75% bullish,of 4 ratings,$15
ACTA,$13.91,1441386915546,"9,422",67% bearish,of 3 ratings,$25
ACTS,$1.59,1441386915727,"11,900",100% bearish,of 1 rating,N/A
ACUR,$2.85,1441386915887,"3,000",100% bullish,of 5 ratings,$5
ADAP,$10.99,1441386915992,"16,067",67% bullish,of 3 ratings,$22
ATVI,$28.1,1441386916033,"2,178,231",67% bullish,of 84 ratings,$31.50
ACXM,$20.46,1441386916060,"66,794",67% bullish,of 3 ratings,N/A
ACPW,$1.92,1441386916135,"14,507",100% bullish,of 4 ratings,$3.25
ADMP,$3.4899,1441386916218,"10,972",50% bullish,of 2 ratings,$10
ADUS,$28.61,1441386916267,"7,502",100% bearish,of 1 rating,$31
AEY,$2.3704,1441386916417,"3,605",100% bearish,of 2 ratings,N/A
ADEP,$7.38,1441386916473,"19,007",50% bullish,of 2 ratings,$10.75
ADMA,$8.73,1441386916578,"10,822",Not yet rated,NULL,$19
ADBE,$76.79,1441386916604,"498,794",65% bullish,of 17 ratings,$90
ADTN,$15.58,1441386916735,"84,085",67% bullish,of 3 ratings,$17.125
ADXSW,$9.85,1441386916949,200,100% bullish,of 1 rating,N/A
ADXS,$13.3275,1441386916976,"184,570",64% bullish,of 14 ratings,$27
AEIS,$23.869,1441386917027,"34,841",50% bullish,of 2 ratings,$32.50
AMD,$1.825,1441386917102,"1,968,639",83% bullish,of 103 ratings,$2
MULT,NULL,1441386917126,0,100% bearish,of 1 rating,N/A
ADRO,$19.16,1441386917181,"36,295",80% bullish,of 5 ratings,$45.50
YPRO,$23.0301,1441386917205,879,100% bearish,of 1 rating,N/A
ADMS,$18.75,1441386917352,"16,714",100% bearish,of 2 ratings,$36
AEHR,$2.27,1441386917433,216,50% bullish,of 2 ratings,N/A
AEGN,$17.73,1441386917481,"14,315",100% bearish,of 2 ratings,$21
AEGR,$17.59,1441386917539,"55,166",50% bullish,of 6 ratings,$26
AEPI,$57.771,1441386917689,"7,520",100% bearish,of 1 rating,N/A
AMTX,$2.9,1441386917752,"8,850",50% bullish,of 2 ratings,$26.11
AFMD,$9.23,1441386917855,"24,315",50% bullish,of 4 ratings,$15
AEZS,$0.0781,1441386917891,"11,258,644",90% bullish,of 21 ratings,$1.50
AEMD,$7.67,1441386917982,"19,355",Not yet rated,NULL,$27.50
AERI,$16.15,1441386918010,"123,368",75% bullish,of 4 ratings,$31.50
AVAV,$20.43,1441386918043,"91,822",50% bullish,of 4 ratings,$28
AFFX,$9.01,1441386918074,"231,796",80% bullish,of 5 ratings,$12.50
AGRX,$8.5,1441386918145,"8,025",100% bearish,of 1 rating,$17.50
AGEN,$6.74,1441386918173,"116,267",85% bullish,of 13 ratings,$14
AGYS,$9.62,1441386918318,"7,544",100% bearish,of 1 rating,N/A
AGIO,$83.25,1441386918451,"63,110",88% bullish,of 8 ratings,$114
AGFS,$9.7976,1441386918608,"36,751",100% bearish,of 1 rating,N/A
AGFSW,$1.9,1441386918633,"5,300",100% bearish,of 2 ratings,N/A
AIMT,$22.615,1441386918660,"68,388",Not yet rated,NULL,$35.50
ATSG,$8.83,1441386918799,"36,164",67% bullish,of 3 ratings,$13
AIRM,$35.98,1441386918828,"39,019",80% bearish,of 5 ratings,$53
AIRT,NULL,1441386918867,0,100% bullish,of 1 rating,N/A
AIXG,$6.48,1441386918894,"11,082",67% bearish,of 3 ratings,$5.25
AMCN,$4.5076,1441386918922,"44,985",83% bullish,of 6 ratings,N/A
AKBA,$6.85,1441386919081,"73,989",100% bearish,of 1 rating,$18
AKER,$2.62,1441386919186,"3,401",Not yet rated,NULL,N/A
AKAM,$72.49,1441386919248,"461,065",63% bullish,of 8 ratings,$77.50
ALSK,$2.25,1441386919347,"44,475",78% bullish,of 18 ratings,$2
ALRM,$16.08,1441386919397,"38,865",100% bearish,of 1 rating,$22
AKRX,$37.973,1441386919482,"125,539",78% bullish,of 9 ratings,$56
ALDR,$40.2,1441386919690,"83,996",67% bearish,of 3 ratings,$62
AMRI,$19.75,1441386919716,"31,022",75% bearish,of 4 ratings,$24
ADHD,$7.53,1441386919747,"50,568",50% bullish,of 4 ratings,$18
ALXA,$1.27,1441386919772,"95,695",83% bullish,of 6 ratings,$2.125
ABDC,$12.815,1441386919797,"2,438",Not yet rated,NULL,$15
ALDX,$7.08,1441386920081,337,100% bearish,of 1 rating,$14.50
ALXN,$171.945,1441386920106,"580,141",88% bullish,of 8 ratings,$223.50
ALCO,$42.08,1441386920180,"3,394",50% bullish,of 2 ratings,N/A
ALIM,$2.8798,1441386920396,"51,408",80% bullish,of 5 ratings,$10
ALGN,$54.18,1441386920448,"118,173",100% bearish,of 2 ratings,$73
ALKS,$63.84,1441386920476,"253,881",67% bullish,of 3 ratings,$75
ALGT,$201.44,1441386920876,"78,868",100% bearish,of 2 ratings,$235
ALQA,$4.515,1441386921248,"19,467",75% bullish,of 4 ratings,$8.50
AFOP,$18.89,1441386922042,"55,654",75% bullish,of 8 ratings,$21
ALLT,$5.05,1441386922073,"11,176",75% bullish,of 4 ratings,$6.25
