Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCCY,$11.74,1441218002554,150,100% bullish,of 1 rating,$13
TFSCW,NULL,1441218002599,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1441218002683,0,Not yet rated,NULL,N/A
TFSCR,NULL,1441218002729,0,Not yet rated,NULL,N/A
SRCE,$29.5443,1441218002887,"6,451",100% bullish,of 3 ratings,$33
TWOU,$34.885,1441218002934,"60,435",50% bullish,of 2 ratings,$39
VNET,$16.46,1441218003061,"270,266",60% bullish,of 5 ratings,$35
UGLD,$9.271,1441218003162,"100,643",100% bearish,of 1 rating,N/A
DSLV,$68.66,1441218003235,"15,540",100% bearish,of 1 rating,N/A
DGLD,$80.9601,1441218003294,"4,925",100% bullish,of 1 rating,N/A
USLV,$12.6225,1441218003378,"210,238",86% bullish,of 7 ratings,N/A
JOBS,$26.68,1441218003508,"61,670",50% bullish,of 4 ratings,$36
SHLM,$32.9,1441218003943,"54,562",100% bearish,of 1 rating,$47
EGHT,$7.68,1441218003973,"133,053",82% bullish,of 17 ratings,$11
SIXD,$2.725,1441218004075,"24,177",Not yet rated,NULL,N/A
CAFD,$14.87,1441218004100,"90,640",Not yet rated,NULL,$24.50
AAON,$19.985,1441218004231,"43,706",100% bearish,of 1 rating,$24
AVHI,$13.94,1441218004363,"10,590",100% bearish,of 1 rating,$19
ABY,$22.1,1441218004488,"294,842",100% bearish,of 2 ratings,$46
ABAX,$47.0397,1441218004519,"64,354",100% bearish,of 1 rating,$60
ABGB,$5.25,1441218004572,"15,097",67% bullish,of 3 ratings,$5.50
ABEO,$4.83,1441218004708,"50,550",50% bullish,of 4 ratings,$15.50
ABEOW,$1.8,1441218004807,400,100% bullish,of 1 rating,N/A
ABMD,$94.26,1441218005077,"204,580",75% bullish,of 4 ratings,$100.50
AXAS,$1.74,1441218005135,"367,496",78% bullish,of 9 ratings,$3.50
ACTG,$9.11,1441218005240,"234,679",67% bullish,of 3 ratings,$18.50
ACHC,$72.51,1441218005264,"111,342",50% bullish,of 2 ratings,$92
ACST,$0.3421,1441218005432,"1,190",100% bullish,of 2 ratings,N/A
ACAD,$37.36,1441218005483,"319,524",80% bullish,of 20 ratings,$48
AXDX,$19.05,1441218005584,"41,333",100% bearish,of 1 rating,N/A
XLRN,$29.27,1441218005643,"35,215",50% bullish,of 2 ratings,$57
ARAY,$6.56,1441218005718,"240,920",100% bearish,of 1 rating,$10.50
ANCX,$20.037,1441218005745,"9,490",Not yet rated,NULL,$20
VXDN,$1.77,1441218005986,"15,995",100% bearish,of 1 rating,N/A
VXUP,$1.694,1441218006067,"19,672",100% bearish,of 1 rating,N/A
ACRX,$4.46,1441218006235,"243,573",67% bearish,of 6 ratings,$5.50
ACET,$21.74,1441218006414,"40,667",75% bullish,of 4 ratings,$30
ACHN,$7.275,1441218006441,"1,308,037",90% bullish,of 21 ratings,$16
AKAO,$7.03,1441218006462,"30,601",75% bullish,of 4 ratings,$15
ACIW,$21.1799,1441218006607,"160,036",67% bearish,of 3 ratings,$24
ACTS,$1.6,1441218006739,"7,448",100% bearish,of 1 rating,N/A
ACOR,$32.16,1441218006764,"254,591",67% bearish,of 3 ratings,$38.50
ACNB,$20.35,1441218006811,463,Not yet rated,NULL,N/A
ACPW,$1.979,1441218007068,"19,892",100% bullish,of 4 ratings,$3.25
ATVI,$28.22,1441218007097,"5,342,596",67% bullish,of 84 ratings,$31.50
ACTA,$13.8,1441218007265,"37,472",67% bearish,of 3 ratings,$25
ACUR,$2.83,1441218007393,"1,748",100% bullish,of 5 ratings,$5
ACXM,$20.51,1441218007484,"78,996",67% bullish,of 3 ratings,N/A
ADMS,$19.58,1441218007508,"20,624",100% bearish,of 2 ratings,$36
ADMP,$3.916,1441218007762,"8,089",50% bullish,of 2 ratings,$10
ADAP,$11.11,1441218007839,"22,481",67% bullish,of 3 ratings,$22
ADUS,$29.16,1441218007864,"16,661",100% bearish,of 1 rating,$31
AEY,$2.3245,1441218007925,"3,920",100% bearish,of 2 ratings,N/A
ADEP,$6.9116,1441218008107,"24,078",50% bullish,of 2 ratings,$10.75
ADMA,$8.99,1441218008214,"3,331",Not yet rated,NULL,$19
ADBE,$77.01,1441218008270,"826,041",65% bullish,of 17 ratings,$90
ADTN,$15.69,1441218008551,"74,301",67% bullish,of 3 ratings,$17.125
ADRO,$19,1441218008579,"105,099",80% bullish,of 5 ratings,$45.50
AMD,$1.7515,1441218008600,"2,603,664",83% bullish,of 103 ratings,$2
AEIS,$24.0999,1441218008629,"46,333",50% bullish,of 2 ratings,$32.50
MULT,NULL,1441218008887,0,100% bearish,of 1 rating,N/A
ADXSW,$9.01,1441218008919,"5,640",100% bullish,of 1 rating,N/A
ADXS,$13.3,1441218008945,"388,422",64% bullish,of 14 ratings,$27
YPRO,$22.9,1441218009024,2,100% bearish,of 1 rating,N/A
AEGR,$17.73,1441218009164,"84,534",50% bullish,of 6 ratings,$26
AEGN,$17.95,1441218009346,"28,378",100% bearish,of 2 ratings,$21
AEHR,$2.234,1441218009408,"3,286",50% bullish,of 2 ratings,N/A
AMTX,$2.81,1441218009513,"4,668",50% bullish,of 2 ratings,$26.11
AEPI,$55.55,1441218009537,"10,208",100% bearish,of 1 rating,N/A
AERI,$15.6,1441218009764,"356,377",75% bullish,of 4 ratings,$31.50
AEZS,$0.0885,1441218009790,"5,359,779",90% bullish,of 21 ratings,$1.50
AVAV,$21.01,1441218009810,"518,597",50% bullish,of 4 ratings,$31
AEMD,$7.4128,1441218009952,"10,898",Not yet rated,NULL,$27.50
AFMD,$10.17,1441218010042,"89,033",50% bullish,of 4 ratings,$15
AFFX,$9.12,1441218010145,"134,463",80% bullish,of 5 ratings,$12.50
AGEN,$6.98,1441218010176,"181,826",85% bullish,of 13 ratings,$14
AGRX,$8.42,1441218010434,"15,781",100% bearish,of 1 rating,$17.50
AGYS,$9.83,1441218010471,"6,224",100% bearish,of 1 rating,N/A
AGIO,$86.235,1441218010606,"60,237",88% bullish,of 8 ratings,$114
AGFS,$9.64,1441218010738,"145,364",100% bearish,of 1 rating,N/A
AGFSW,$1.98,1441218010843,200,100% bearish,of 2 ratings,N/A
AIMT,$21.9,1441218010883,"35,569",Not yet rated,NULL,$35.50
AIRT,$22.38,1441218011025,976,100% bullish,of 1 rating,N/A
AIRM,$36.09,1441218011050,"57,995",80% bearish,of 5 ratings,$53
AMCN,$4.48,1441218011181,"43,261",83% bullish,of 6 ratings,N/A
ATSG,$8.79,1441218011210,"74,178",67% bullish,of 3 ratings,$13
AIXG,$6.33,1441218011395,"4,200",67% bearish,of 3 ratings,$5.25
AKAM,$70.7505,1441218011456,"517,958",63% bullish,of 8 ratings,$77.50
AKBA,$7.54,1441218011598,"163,696",100% bearish,of 1 rating,$18
AKER,$2.6,1441218011683,"12,023",Not yet rated,NULL,N/A
AKRX,$39.1274,1441218011729,"193,564",78% bullish,of 9 ratings,$56
ALSK,$2.21,1441218011949,"40,090",78% bullish,of 18 ratings,$2
AMRI,$20,1441218011980,"48,189",75% bearish,of 4 ratings,$24
ALRM,$15.7,1441218012007,"94,568",100% bearish,of 1 rating,$22
ABDC,$12.91,1441218012089,"13,073",Not yet rated,NULL,$15
ADHD,$7.8997,1441218012278,"101,621",50% bullish,of 4 ratings,$18
ALDR,$40.52,1441218012361,"364,688",67% bearish,of 3 ratings,$62
ALDX,$7.24,1441218012386,"6,559",100% bearish,of 1 rating,$14.50
ALXN,$173.18,1441218012718,"363,353",88% bullish,of 8 ratings,$223.50
ALXA,$1.2,1441218012750,"3,300",83% bullish,of 6 ratings,$2.125
ALGN,$54.39,1441218012784,"238,618",100% bearish,of 2 ratings,$73
ALCO,$41.4,1441218012817,"3,652",50% bullish,of 2 ratings,N/A
ALKS,$62.17,1441218013087,"420,377",67% bullish,of 3 ratings,$75
ALIM,$3.16,1441218013173,"30,994",80% bullish,of 5 ratings,$10
ALLB,$22.66,1441218013219,300,Not yet rated,NULL,N/A
ALGT,$204.66,1441218013267,"73,998",100% bearish,of 2 ratings,$235
AFOP,$18.74,1441218013402,"104,349",75% bullish,of 8 ratings,$21
AIQ,$14.27,1441218013532,"2,607",67% bullish,of 3 ratings,N/A
AHGP,$35.2088,1441218013699,"13,867",67% bullish,of 3 ratings,N/A
ARLP,$24.6409,1441218013725,"123,656",67% bearish,of 3 ratings,$32
AHPI,$1.49,1441218013914,300,50% bullish,of 2 ratings,N/A
AMOT,$17.87,1441218013985,"103,440",100% bearish,of 1 rating,N/A
ALLT,$5.09,1441218014046,"31,295",75% bullish,of 4 ratings,$6.25
ALQA,$4.65,1441218014178,"9,979",75% bullish,of 4 ratings,$8.50
MDRX,$13.1735,1441218014335,"1,451,277",60% bullish,of 5 ratings,$16
AFAM,$44.89,1441218014363,"23,852",50% bullish,of 2 ratings,$44
ALNY,$99.71,1441218014527,"207,289",67% bullish,of 3 ratings,$151.50
AOSL,$8.08,1441218014554,"87,510",67% bullish,of 3 ratings,$9
SMCP,$22.84,1441218014765,211,Not yet rated,NULL,N/A
ATEC,$0.58,1441218014899,"10,470",100% bullish,of 1 rating,$2
ASPS,$25.72,1441218014946,"83,490",67% bullish,of 3 ratings,$46.50
ALTR,$48.89,1441218014971,"757,252",80% bearish,of 5 ratings,$54
AIMC,$23.3739,1441218015103,"41,087",100% bearish,of 2 ratings,$28.50
AMAG,$64.25,1441218015299,"242,657",100% bullish,of 2 ratings,$75
AMRN,$2.33,1441218015327,"1,263,904",85% bullish,of 39 ratings,$8
AMRK,$10.5,1441218015353,800,50% bullish,of 2 ratings,$14
AYA,$20.25,1441218015376,"15,532",100% bearish,of 1 rating,$40
AMZN,$507.1908,1441218015582,"1,169,734",81% bullish,of 267 ratings,$646
AMBC,$16.73,1441218015715,"181,908",100% bearish,of 1 rating,$16.50
AMBCW,$8.6,1441218015739,"3,300",100% bearish,of 1 rating,N/A
AMBA,$77.8299,1441218016007,"4,890,666",83% bullish,of 12 ratings,$102.50
EPAX,$2.68,1441218016033,"23,841",100% bearish,of 1 rating,N/A
DOX,$56.26,1441218016059,"278,705",67% bearish,of 3 ratings,$60
AMCX,$69.3309,1441218016126,"295,864",67% bullish,of 3 ratings,$87.50
AMDA,$0.4747,1441218016307,"327,305",90% bullish,of 10 ratings,$1
AMED,$40.573,1441218016415,"108,950",100% bearish,of 1 rating,$42
UHAL,$367.525,1441218016442,"5,727",100% bullish,of 2 ratings,$393.50
ATAX,$5.3,1441218016521,"21,168",100% bullish,of 1 rating,$6.50
ASBI,$22.73,1441218016621,200,Not yet rated,NULL,N/A
AMOV,$17.8899,1441218016832,"4,703",100% bearish,of 1 rating,N/A
AAL,$41.2,1441218016963,"7,028,599",93% bullish,of 88 ratings,$57
AGNC,$19.0696,1441218017101,"767,967",71% bullish,of 28 ratings,$22
AGNCB,$24.266,1441218017165,"1,300",Not yet rated,NULL,N/A
MTGE,$15.22,1441218017190,"182,959",75% bullish,of 4 ratings,$19.50
AGNCP,$25.2999,1441218017322,"6,748",Not yet rated,NULL,N/A
MTGEP,$24.3,1441218017478,"1,200",Not yet rated,NULL,N/A
ACAS,$13.5535,1441218017529,"531,592",60% bullish,of 5 ratings,$16.75
ACSF,$12.31,1441218017556,"9,423",100% bearish,of 1 rating,$15
ANCI,$1.54,1441218017700,300,100% bearish,of 1 rating,N/A
AETI,$3.95,1441218017804,300,67% bearish,of 3 ratings,N/A
AMIC,NULL,1441218017995,0,100% bearish,of 1 rating,N/A
AMNB,$23.15,1441218018188,"2,308",Not yet rated,NULL,$25.50
APEI,$21.47,1441218018247,"13,850",100% bearish,of 1 rating,$25.50
ANAT,$97.6553,1441218018271,"10,058",100% bullish,of 1 rating,N/A
ARII,$40.52,1441218018421,"81,848",67% bearish,of 3 ratings,$45
ASEI,$38.71,1441218018521,"18,015",100% bearish,of 1 rating,$52.50
AMRB,$10.14,1441218018545,"2,200",Not yet rated,NULL,$11
AMSWA,$8.91,1441218018572,"24,312",100% bearish,of 2 ratings,$10.75
AMSC,$4.9358,1441218018752,"27,469",50% bullish,of 4 ratings,N/A
AMWD,$64.97,1441218018819,"47,968",50% bullish,of 2 ratings,$70
CRMT,$35.22,1441218018851,"22,616",100% bearish,of 1 rating,$39
ABCB,$26.3,1441218019112,"39,116",Not yet rated,NULL,$31
ASRV,$3.25,1441218019241,"7,674",100% bullish,of 2 ratings,N/A
AMSF,$46.2099,1441218019281,"12,953",Not yet rated,NULL,$57.50
ASRVP,NULL,1441218019338,0,Not yet rated,NULL,N/A
ATLO,$23.64,1441218019446,"1,769",Not yet rated,NULL,N/A
AMGN,$149.32,1441218019579,"1,151,216",89% bullish,of 19 ratings,$185
FOLD,$14.77,1441218019628,"497,135",56% bullish,of 9 ratings,$21
AMPH,$13.36,1441218019711,"44,510",50% bullish,of 2 ratings,$20
AMKR,$5.095,1441218019771,"553,374",100% bearish,of 2 ratings,$5
AMSG,$77.03,1441218019903,"140,829",100% bearish,of 1 rating,$85.50
AMSGP,$146.04,1441218020130,100,Not yet rated,NULL,N/A
ASYS,$5.37,1441218020170,"5,899",67% bullish,of 3 ratings,$12
AFSI,$56.0439,1441218020301,"147,832",60% bullish,of 5 ratings,$72
AMRS,$1.6807,1441218020404,"74,794",70% bullish,of 10 ratings,N/A
ANAC,$131.2201,1441218020538,"135,802",80% bullish,of 5 ratings,$180.50
ANAD,$0.3101,1441218020568,"88,304",100% bullish,of 2 ratings,$.50
ADI,$54,1441218020664,"598,211",75% bullish,of 4 ratings,$69
ALOG,$80.02,1441218020696,"25,349",100% bearish,of 2 ratings,$100.50
ANCB,$21.44,1441218020851,"1,400",Not yet rated,NULL,$23
ABCW,$40.6,1441218020880,"3,364",67% bullish,of 3 ratings,N/A
AMCF,NULL,1441218020905,0,NULL,NULL,NULL
ANGI,$5.1,1441218021246,"100,640",64% bullish,of 11 ratings,$5.50
ANIP,$50.05,1441218021390,"60,122",89% bullish,of 19 ratings,$66
ANGO,$14.65,1441218021415,"48,533",67% bullish,of 3 ratings,$19
ANIK,$35.39,1441218021592,"70,002",60% bullish,of 5 ratings,$51.25
ANSS,$88.03,1441218021629,"209,497",100% bearish,of 1 rating,$100
ANTH,$7.332,1441218021674,"345,904",80% bullish,of 10 ratings,$13
ATRS,$1.84,1441218021810,"275,930",92% bullish,of 12 ratings,$4.50
ABAC,$0.798,1441218021950,"2,001",100% bearish,of 1 rating,N/A
ATNY,$2.41,1441218021986,"1,900",50% bullish,of 2 ratings,$3.75
APIC,$6.51,1441218022146,"34,938",100% bearish,of 1 rating,$19
APOG,$50.8975,1441218022236,"70,444",50% bullish,of 2 ratings,$67
APOL,$10.92,1441218022380,"337,015",87% bearish,of 68 ratings,$14
AINV,$6.38,1441218022604,"524,657",50% bullish,of 4 ratings,$8
APPF,$15.6,1441218022758,"20,665",50% bullish,of 2 ratings,$22
ARCI,$1.26,1441218022783,"7,512",Not yet rated,NULL,N/A
APDN,$3.45,1441218022830,"25,023",Not yet rated,NULL,$9
APDNW,$1.46,1441218022961,700,Not yet rated,NULL,N/A
AGTC,$16.18,1441218023094,"22,437",50% bullish,of 2 ratings,$33
AMCC,$5.67,1441218023128,"184,503",80% bullish,of 5 ratings,$8
AMAT,$15.6,1441218023155,"4,892,851",82% bullish,of 11 ratings,$23
PIH,NULL,1441218023408,0,100% bearish,of 1 rating,N/A
AREX,$2.3,1441218023440,"675,516",50% bullish,of 2 ratings,$3
AAOI,$20.16,1441218023466,"84,335",50% bullish,of 4 ratings,$26
APRI,$1.66,1441218023754,"268,388",83% bullish,of 6 ratings,$4.86
APTO,$5.2827,1441218023855,"1,730",Not yet rated,NULL,$17
AQXP,$16.3343,1441218023880,"103,775",50% bullish,of 2 ratings,$2
AQMS,$4.783,1441218023905,"2,002",Not yet rated,NULL,N/A
AUMA,NULL,1441218024183,0,Not yet rated,NULL,N/A
AUMAU,NULL,1441218024218,0,Not yet rated,NULL,N/A
AUMAW,NULL,1441218024247,0,Not yet rated,NULL,N/A
ARDM,NULL,1441218024278,0,100% bullish,of 1 rating,$26
PETX,$18.35,1441218024523,"148,173",100% bearish,of 2 ratings,$26
ABUS,$6.96,1441218024552,"386,482",86% bullish,of 14 ratings,$23
ARCW,$3.37,1441218024717,"29,657",100% bearish,of 2 ratings,$10.50
ABIO,$0.911,1441218024817,"9,204",50% bullish,of 2 ratings,$3.75
RKDA,$5.96,1441218024908,"2,634",100% bearish,of 2 ratings,$10
ACGL,$68.12,1441218024980,"86,428",50% bullish,of 2 ratings,$72
ARCB,$27.76,1441218025039,"68,483",67% bearish,of 3 ratings,$39.50
ACAT,$25.63,1441218025181,"44,569",100% bearish,of 3 ratings,$33
ARDX,$18.88,1441218025266,"38,646",50% bullish,of 2 ratings,$24.50
ARCC,$15.37,1441218025398,"596,306",67% bearish,of 3 ratings,$17.75
ARNA,$2.67,1441218025423,"556,721",90% bullish,of 78 ratings,$5.50
AGII,$54.965,1441218025640,"14,271",Not yet rated,NULL,$59.50
AGIIL,$25.061,1441218025722,"6,116",Not yet rated,NULL,N/A
ARGS,$6.2001,1441218025774,"20,941",50% bullish,of 2 ratings,$19.50
ARIA,$7.455,1441218025987,"5,623,592",87% bullish,of 46 ratings,$9
ARIS,$3.7201,1441218026014,"3,294",Not yet rated,NULL,$4.50
ARKR,$25,1441218026035,"6,409",50% bullish,of 2 ratings,N/A
ARMH,$42.13,1441218026230,"478,662",54% bearish,of 13 ratings,$60
ARTX,$1.43,1441218026273,"25,986",88% bullish,of 16 ratings,$4.50
ARWA,NULL,1441218026358,0,Not yet rated,NULL,N/A
ARWAR,NULL,1441218026382,0,Not yet rated,NULL,N/A
ARWAU,NULL,1441218026565,0,100% bullish,of 1 rating,N/A
ARWAW,$0.17,1441218026664,"7,500",Not yet rated,NULL,N/A
ARQL,$1.67,1441218026767,"33,697",75% bullish,of 4 ratings,$5
ARRY,$5.8835,1441218026912,"530,255",100% bullish,of 7 ratings,$10
ARRS,$25.81,1441218026970,"398,812",50% bullish,of 2 ratings,$38
DWAT,$9.73,1441218027152,"1,200",100% bearish,of 1 rating,N/A
AROW,$27.02,1441218027224,"2,216",Not yet rated,NULL,N/A
ARWR,$5.65,1441218027331,"596,249",75% bullish,of 4 ratings,$10.50
ARTNA,$21.85,1441218027356,"3,484",100% bearish,of 1 rating,$29
ARTW,$4.1199,1441218027490,"1,557",75% bearish,of 4 ratings,N/A
ASBB,$24.8,1441218027581,100,Not yet rated,NULL,N/A
ASNA,$12.19,1441218027709,"970,321",50% bullish,of 2 ratings,$18
ASND,$19.3,1441218027814,"9,946",50% bullish,of 2 ratings,$30
ASCMA,$27.69,1441218027916,"18,000",100% bearish,of 1 rating,$45
ASTI,$0.2892,1441218028015,"10,564,759",83% bullish,of 6 ratings,$3
APWC,$1.75,1441218028090,"1,068",100% bearish,of 1 rating,N/A
ASMI,NULL,1441218028112,0,NULL,NULL,NULL
AZPN,$37.25,1441218028336,"121,744",50% bullish,of 2 ratings,$42
ASML,$89.83,1441218028363,"489,954",50% bullish,of 4 ratings,$127
ASMB,$14.3,1441218028435,"19,613",67% bullish,of 3 ratings,N/A
ASFI,$8.8699,1441218028494,979,100% bullish,of 1 rating,N/A
ASTE,$38.03,1441218028686,"47,992",100% bearish,of 1 rating,$49
ALOT,$13.8,1441218028760,300,100% bearish,of 1 rating,N/A
ATRO,$50.03,1441218028936,"37,386",100% bearish,of 2 ratings,$80
ASTC,$2.1,1441218028977,"7,200",100% bullish,of 5 ratings,N/A
ASUR,$5.49,1441218029070,"2,126",50% bullish,of 2 ratings,$8
ATRA,$42.08,1441218029254,"102,865",50% bullish,of 2 ratings,$68
ATAI,$2.47,1441218029279,"8,896",100% bearish,of 1 rating,N/A
ATHN,$130.705,1441218029347,"88,474",67% bearish,of 3 ratings,$153
