Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCW,$0.21,1440879002599,"1,300",100% bearish,of 1 rating,N/A
FCTY,$7.96,1440879002624,"3,400",100% bullish,of 1 rating,$8.50
FLWS,$8.91,1440879002653,"687,314",80% bullish,of 5 ratings,$15
PIH,$7.54,1440879002675,"9,402",100% bearish,of 1 rating,N/A
TFSCU,NULL,1440879002695,0,Not yet rated,NULL,N/A
FCCY,$11.54,1440879002724,933,100% bullish,of 1 rating,$13
TFSCR,NULL,1440879002751,0,Not yet rated,NULL,N/A
TFSC,NULL,1440879002771,0,100% bearish,of 1 rating,N/A
SRCE,$29.44,1440879002936,"29,029",100% bullish,of 3 ratings,$33
TWOU,$34.99,1440879002974,"129,143",50% bullish,of 2 ratings,$39
DSLV,$69.51,1440879002994,"9,311",100% bearish,of 1 rating,N/A
UGLD,$9.31,1440879003035,"340,880",100% bearish,of 1 rating,N/A
DGLD,$81.1,1440879003055,"16,958",100% bullish,of 1 rating,N/A
JOBS,$27.019,1440879003076,"69,549",50% bullish,of 4 ratings,$36
USLV,$12.45,1440879003140,"242,677",86% bullish,of 7 ratings,N/A
VNET,$18.05,1440879003163,"541,289",60% bullish,of 5 ratings,$35
SIXD,$2.72,1440879003388,"111,232",Not yet rated,NULL,N/A
CAFD,$15.0196,1440879003412,"242,552",Not yet rated,NULL,$25
SHLM,$34.06,1440879003550,"65,672",100% bearish,of 1 rating,$47
EGHT,$7.84,1440879003580,"384,316",82% bullish,of 17 ratings,$11
AVHI,$13.96,1440879003602,"12,911",100% bearish,of 1 rating,$19
AAON,$20.51,1440879003653,"107,410",100% bearish,of 1 rating,$24
ABAX,$47.89,1440879003677,"108,826",100% bearish,of 1 rating,$60
ABEO,$4.82,1440879003871,"47,964",50% bullish,of 4 ratings,$15.50
ABGB,$5.71,1440879004322,"37,255",67% bullish,of 3 ratings,$5.50
ABEOW,$1.83,1440879004429,"2,361",100% bullish,of 1 rating,N/A
AXAS,$1.92,1440879004450,"949,481",78% bullish,of 9 ratings,$3.50
ACTG,$9.43,1440879004483,"194,247",67% bullish,of 3 ratings,$18.50
ACHC,$74.2503,1440879004504,"344,347",50% bullish,of 2 ratings,$92
ABMD,$98.23,1440879004537,"317,770",75% bullish,of 4 ratings,$100.50
ACAD,$38.17,1440879004686,"436,567",80% bullish,of 20 ratings,$48
ABY,$23.04,1440879004716,"423,555",100% bearish,of 2 ratings,$46
ACST,$0.3694,1440879004825,"9,260",100% bullish,of 2 ratings,N/A
AXDX,$19.1,1440879004850,"112,407",100% bearish,of 1 rating,N/A
XLRN,$29.71,1440879004986,"89,309",50% bullish,of 2 ratings,$57
ANCX,$20.01,1440879005014,"20,165",Not yet rated,NULL,$20
VXUP,$1.6,1440879005042,"49,457",100% bearish,of 1 rating,N/A
VXDN,$1.96,1440879005062,"24,710",100% bearish,of 1 rating,N/A
ARAY,$6.77,1440879005099,"691,224",100% bearish,of 1 rating,$10.50
ACRX,$4.24,1440879005122,"310,833",67% bearish,of 6 ratings,$5.50
AKAO,$6.99,1440879005197,"38,455",75% bullish,of 4 ratings,$15
ACHN,$7.76,1440879005278,"1,462,742",90% bullish,of 21 ratings,$16
ACIW,$21.38,1440879005308,"288,136",67% bearish,of 3 ratings,$24
ACET,$22.76,1440879005380,"83,357",75% bullish,of 4 ratings,$30
ACNB,$19.85,1440879005404,"4,210",Not yet rated,NULL,N/A
ACOR,$32.73,1440879005455,"557,265",67% bearish,of 3 ratings,$38.50
ACPW,$1.81,1440879005623,"38,604",100% bullish,of 4 ratings,$3.50
ACTA,$14.02,1440879005651,"90,621",67% bearish,of 3 ratings,$25
ACUR,$2.83,1440879005688,"48,939",100% bullish,of 5 ratings,$1
ATVI,$29.28,1440879005710,"135,594,206",68% bullish,of 84 ratings,$31.50
ACTS,$1.6,1440879005743,"49,648",100% bearish,of 1 rating,N/A
ADMS,$20.61,1440879005780,"60,583",100% bearish,of 2 ratings,$36
ACXM,$21.15,1440879005805,"258,695",67% bullish,of 3 ratings,N/A
ADMP,$3.69,1440879005841,"11,630",50% bullish,of 2 ratings,$10
ADAP,$11.66,1440879005936,"84,789",67% bullish,of 3 ratings,$22
ADUS,$28.71,1440879005967,"18,242",100% bearish,of 1 rating,$31
AEY,$2.3,1440879006010,"7,434",100% bearish,of 2 ratings,N/A
ADEP,$6.87,1440879006066,"20,312",50% bullish,of 2 ratings,$10.75
ADMA,$9.37,1440879006141,"14,766",Not yet rated,NULL,$19
ADTN,$15.7,1440879006278,"386,714",67% bullish,of 3 ratings,$17.125
ADRO,$20.61,1440879006299,"147,897",80% bullish,of 5 ratings,$45.50
ADBE,$79.4,1440879006337,"2,177,794",65% bullish,of 17 ratings,$90
AEIS,$24.42,1440879006358,"174,991",50% bullish,of 2 ratings,$32.50
AMD,$1.85,1440879006391,"6,623,181",83% bullish,of 103 ratings,$2
ADXS,$14.69,1440879006419,"468,415",64% bullish,of 14 ratings,$27
MULT,NULL,1440879006450,0,100% bearish,of 1 rating,N/A
ADXSW,$10.47,1440879006520,"1,850",100% bullish,of 1 rating,N/A
YPRO,$22.79,1440879006605,"3,532",100% bearish,of 1 rating,N/A
AEGN,$18.28,1440879006690,"94,812",100% bearish,of 2 ratings,$21
AEGR,$17.66,1440879006715,"331,111",50% bullish,of 6 ratings,$26
AEHR,$2.27,1440879006859,"2,346",50% bullish,of 2 ratings,N/A
AEPI,$53.89,1440879006884,"11,740",100% bearish,of 1 rating,N/A
AMTX,$3.11,1440879006923,"28,001",50% bullish,of 2 ratings,$26.11
AERI,$16.49,1440879006945,"376,040",75% bullish,of 4 ratings,$31.50
AVAV,$24,1440879007013,"75,229",50% bullish,of 4 ratings,$31
AEZS,$0.088,1440879007046,"10,110,751",90% bullish,of 21 ratings,$1.50
AEMD,$6.95,1440879007067,"91,259",Not yet rated,NULL,$27.50
AFMD,$10.43,1440879007099,"107,629",50% bullish,of 4 ratings,$15
AGEN,$7.26,1440879007235,"602,072",85% bullish,of 13 ratings,$14
AFFX,$9.48,1440879007291,"279,489",80% bullish,of 5 ratings,$12.50
AGRX,$9.16,1440879007338,"22,184",100% bearish,of 1 rating,$17.50
AGYS,$10.21,1440879007362,"23,032",100% bearish,of 1 rating,N/A
AGFS,$10.1318,1440879007523,"137,593",100% bearish,of 1 rating,N/A
AGFSW,$1.95,1440879007595,"8,300",100% bearish,of 2 ratings,N/A
AIMT,$21.11,1440879007624,"136,933",Not yet rated,NULL,N/A
AGIO,$90.62,1440879007645,"186,340",88% bullish,of 8 ratings,$114
AMCN,$4.59,1440879007682,"108,503",83% bullish,of 6 ratings,N/A
AIRM,$37.86,1440879007710,"199,407",80% bearish,of 5 ratings,$53
AIRT,$22.16,1440879007782,376,100% bullish,of 1 rating,N/A
ATSG,$8.95,1440879007819,"126,980",67% bullish,of 3 ratings,$13
AIXG,$6.38,1440879007914,"27,231",67% bearish,of 3 ratings,$5.25
AKAM,$71.9,1440879007939,"1,710,795",63% bullish,of 8 ratings,$77
AKBA,$7,1440879007971,"105,064",100% bearish,of 1 rating,$18
AKER,$2.48,1440879008072,"28,755",Not yet rated,NULL,N/A
AKRX,$41.03,1440879008096,"401,819",78% bullish,of 9 ratings,$56
ALRM,$16.8,1440879008255,"126,608",100% bearish,of 1 rating,$22
AMRI,$20.6,1440879008281,"158,563",75% bearish,of 4 ratings,$24
ALSK,$2.15,1440879008334,"235,932",78% bullish,of 18 ratings,$2
ABDC,$12.83,1440879008361,"24,564",Not yet rated,NULL,$15
ADHD,$7.94,1440879008382,"131,054",50% bullish,of 4 ratings,$18
ALDR,$38.61,1440879008523,"186,540",67% bearish,of 3 ratings,$62
ALDX,$7.06,1440879008585,"18,445",100% bearish,of 1 rating,$14.50
ALXA,$1.13,1440879008658,"13,227",83% bullish,of 6 ratings,$2.125
ALGN,$57.27,1440879008687,"244,131",100% bearish,of 2 ratings,$73
ALIM,$3.44,1440879008722,"27,203",80% bullish,of 5 ratings,$10
ALXN,$178.86,1440879008749,"1,012,132",88% bullish,of 8 ratings,$223
ALCO,$42.25,1440879008770,"5,313",50% bullish,of 2 ratings,N/A
ALKS,$62.0942,1440879008899,"542,032",67% bullish,of 3 ratings,$75
ALGT,$208.41,1440879009032,"150,284",100% bearish,of 2 ratings,$235
AIQ,$14.35,1440879009086,"6,903",67% bullish,of 3 ratings,N/A
ALLB,$22.72,1440879009109,797,Not yet rated,NULL,N/A
AFOP,$19.05,1440879009134,"104,154",75% bullish,of 8 ratings,$21
AHGP,$36.41,1440879009155,"89,083",67% bullish,of 3 ratings,N/A
ARLP,$25.32,1440879009193,"280,083",67% bearish,of 3 ratings,$32
AHPI,$1.44,1440879009288,"1,714",50% bullish,of 2 ratings,N/A
AMOT,$18.85,1440879009329,"86,927",100% bearish,of 1 rating,N/A
MDRX,$13.8,1440879009433,"810,640",60% bullish,of 5 ratings,$16
ALQA,$4.4,1440879009461,"19,390",75% bullish,of 4 ratings,$8.50
AFAM,$45.43,1440879009487,"41,778",50% bullish,of 2 ratings,$44
ALLT,$5.42,1440879009512,"187,497",75% bullish,of 4 ratings,$6.25
ALNY,$109.1,1440879009645,"357,082",67% bullish,of 3 ratings,$148.50
AOSL,$7.31,1440879009677,"49,947",67% bullish,of 3 ratings,$9
SMCP,NULL,1440879009707,0,Not yet rated,NULL,N/A
AIMC,$24.94,1440879009777,"71,616",100% bearish,of 2 ratings,$28.50
ATEC,$0.54,1440879009804,"81,514",100% bullish,of 1 rating,$2
ASPS,$25.48,1440879009833,"184,857",67% bullish,of 3 ratings,$46.50
ALTR,$48.61,1440879009861,"1,182,479",80% bearish,of 5 ratings,$54
AMRN,$2.23,1440879009992,"1,409,147",85% bullish,of 39 ratings,$8
AMAG,$65.85,1440879010018,"315,677",100% bullish,of 2 ratings,$77.50
AMRK,$10.28,1440879010039,"2,016",50% bullish,of 2 ratings,$14
AMZN,$519.59,1440879010171,"1,553,310",81% bullish,of 264 ratings,$646
AYA,$20.7,1440879010198,"10,578",100% bearish,of 1 rating,$40
