Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCCY,$11.54,1440875402353,933,100% bullish,of 1 rating,$13
TFSCU,NULL,1440875402386,0,Not yet rated,NULL,N/A
PIH,$7.54,1440875402414,"9,402",100% bearish,of 1 rating,N/A
FLWS,$8.91,1440875402442,"687,314",80% bullish,of 5 ratings,$15
TFSCW,$0.21,1440875402463,"1,300",100% bearish,of 1 rating,N/A
TFSCR,NULL,1440875402484,0,Not yet rated,NULL,N/A
TFSC,NULL,1440875402517,0,100% bearish,of 1 rating,N/A
FCTY,$7.96,1440875402538,"3,400",100% bullish,of 1 rating,$8.50
SRCE,$29.44,1440875402674,"29,029",100% bullish,of 3 ratings,$33
VNET,$18.05,1440875402706,"541,289",60% bullish,of 5 ratings,$35
UGLD,$9.31,1440875402739,"340,880",100% bearish,of 1 rating,N/A
TWOU,$34.99,1440875402761,"129,143",50% bullish,of 2 ratings,$39
DGLD,$81.1,1440875402794,"16,958",100% bullish,of 1 rating,N/A
DSLV,$69.51,1440875402832,"9,311",100% bearish,of 1 rating,N/A
JOBS,$27.019,1440875402893,"69,549",50% bullish,of 4 ratings,$36
USLV,$12.45,1440875402930,"242,677",86% bullish,of 7 ratings,N/A
SIXD,$2.72,1440875403175,"111,232",Not yet rated,NULL,N/A
CAFD,$15.0196,1440875403226,"242,552",Not yet rated,NULL,$25
EGHT,$7.84,1440875403253,"384,316",82% bullish,of 17 ratings,$11
AVHI,$13.96,1440875403309,"12,911",100% bearish,of 1 rating,$19
ABAX,$47.89,1440875403330,"108,826",100% bearish,of 1 rating,$60
AAON,$20.51,1440875403360,"107,410",100% bearish,of 1 rating,$24
ABEOW,$1.83,1440875403414,"2,361",100% bullish,of 1 rating,N/A
ABGB,$5.71,1440875403492,"37,255",67% bullish,of 3 ratings,$5.50
ABY,$23.04,1440875403550,"423,555",100% bearish,of 2 ratings,$46
ABMD,$98.23,1440875403582,"317,770",75% bullish,of 4 ratings,$100.50
ABEO,$4.82,1440875403679,"47,964",50% bullish,of 4 ratings,$15.50
SHLM,$34.06,1440875403726,"65,672",100% bearish,of 1 rating,$47
AXAS,$1.92,1440875403760,"949,481",78% bullish,of 9 ratings,$3.50
ACTG,$9.43,1440875403785,"194,247",67% bullish,of 3 ratings,$18.50
ACHC,$74.2503,1440875403944,"344,347",50% bullish,of 2 ratings,$92
ACAD,$38.17,1440875403971,"436,567",80% bullish,of 20 ratings,$48
AXDX,$19.1,1440875404010,"112,407",100% bearish,of 1 rating,N/A
ACST,$0.3694,1440875404032,"9,260",100% bullish,of 2 ratings,N/A
ARAY,$6.77,1440875404101,"691,224",100% bearish,of 1 rating,$10.50
ANCX,$20.01,1440875404133,"20,165",Not yet rated,NULL,$20
XLRN,$29.71,1440875404161,"89,309",50% bullish,of 2 ratings,$57
VXDN,$1.96,1440875404191,"24,710",100% bearish,of 1 rating,N/A
VXUP,$1.6,1440875404266,"49,457",100% bearish,of 1 rating,N/A
ACRX,$4.24,1440875404323,"310,833",67% bearish,of 6 ratings,$5.50
AKAO,$6.99,1440875404424,"38,455",75% bullish,of 4 ratings,$15
ACHN,$7.76,1440875404568,"1,462,742",90% bullish,of 21 ratings,$16
ACNB,$19.85,1440875404600,"4,210",Not yet rated,NULL,N/A
ACIW,$21.38,1440875404637,"288,136",67% bearish,of 3 ratings,$24
ACET,$22.76,1440875404664,"83,357",75% bullish,of 4 ratings,$30
ACOR,$32.73,1440875404695,"557,265",67% bearish,of 3 ratings,$38.50
ACPW,$1.81,1440875404727,"38,604",100% bullish,of 4 ratings,$3.50
ACTS,$1.6,1440875404754,"49,648",100% bearish,of 1 rating,N/A
ATVI,$29.28,1440875404775,"135,594,206",68% bullish,of 84 ratings,$31.50
ACTA,$14.02,1440875404908,"90,621",67% bearish,of 3 ratings,$25
ACUR,$2.83,1440875404937,"48,939",100% bullish,of 5 ratings,$1
ACXM,$21.15,1440875404962,"258,695",67% bullish,of 3 ratings,N/A
ADMS,$20.61,1440875405012,"60,583",100% bearish,of 2 ratings,$36
ADMP,$3.69,1440875405177,"11,630",50% bullish,of 2 ratings,$10
ADAP,$11.66,1440875405271,"84,789",67% bullish,of 3 ratings,$22
ADEP,$6.87,1440875405322,"20,312",50% bullish,of 2 ratings,$10.75
ADUS,$28.71,1440875405352,"18,242",100% bearish,of 1 rating,$31
ADMA,$9.37,1440875405373,"14,766",Not yet rated,NULL,$19
ADTN,$15.7,1440875405394,"386,714",67% bullish,of 3 ratings,$17.125
ADBE,$79.4,1440875405429,"2,177,794",65% bullish,of 17 ratings,$90
ADRO,$20.61,1440875405637,"147,897",80% bullish,of 5 ratings,$45.50
AEIS,$24.42,1440875405665,"174,991",50% bullish,of 2 ratings,$32.50
ADXS,$14.69,1440875405686,"468,415",64% bullish,of 14 ratings,$27
AMD,$1.85,1440875405719,"6,623,181",83% bullish,of 103 ratings,$2
ADXSW,$10.47,1440875405740,"1,850",100% bullish,of 1 rating,N/A
MULT,NULL,1440875405876,0,100% bearish,of 1 rating,N/A
YPRO,$22.79,1440875405978,"3,532",100% bearish,of 1 rating,N/A
AEHR,$2.27,1440875406013,"2,346",50% bullish,of 2 ratings,N/A
AMTX,$3.11,1440875406040,"28,001",50% bullish,of 2 ratings,$26.11
AEGR,$17.66,1440875406065,"331,111",50% bullish,of 6 ratings,$26
AEGN,$18.28,1440875406091,"94,812",100% bearish,of 2 ratings,$21
AEY,$2.3,1440875406232,"7,434",100% bearish,of 2 ratings,N/A
AEPI,$53.89,1440875406334,"11,740",100% bearish,of 1 rating,N/A
AVAV,$24,1440875406373,"75,229",50% bullish,of 4 ratings,$31
AERI,$16.49,1440875406415,"376,040",75% bullish,of 4 ratings,$31.50
AFMD,$10.43,1440875406445,"107,629",50% bullish,of 4 ratings,$15
AEZS,$0.088,1440875406474,"10,110,751",90% bullish,of 21 ratings,$1.50
AFFX,$9.48,1440875406495,"279,489",80% bullish,of 5 ratings,$12.50
AEMD,$6.95,1440875406528,"91,259",Not yet rated,NULL,$27.50
AGEN,$7.26,1440875406695,"602,072",85% bullish,of 13 ratings,$14
AGRX,$9.16,1440875406734,"22,184",100% bearish,of 1 rating,$17.50
AGYS,$10.21,1440875406768,"23,032",100% bearish,of 1 rating,N/A
AGIO,$90.62,1440875406865,"186,340",88% bullish,of 8 ratings,$114
AGFS,$10.1318,1440875406893,"137,593",100% bearish,of 1 rating,N/A
AGFSW,$1.95,1440875406925,"8,300",100% bearish,of 2 ratings,N/A
AIMT,$21.11,1440875406951,"136,933",Not yet rated,NULL,N/A
AIRM,$37.86,1440875407025,"199,407",80% bearish,of 5 ratings,$53
AMCN,$4.59,1440875407126,"108,503",83% bullish,of 6 ratings,N/A
ATSG,$8.95,1440875407158,"126,980",67% bullish,of 3 ratings,$13
AKAM,$71.9,1440875407184,"1,710,795",63% bullish,of 8 ratings,$77
AIXG,$6.38,1440875407264,"27,231",67% bearish,of 3 ratings,$5.25
AIRT,$22.16,1440875407312,376,100% bullish,of 1 rating,N/A
AKBA,$7,1440875407339,"105,064",100% bearish,of 1 rating,$18
AKER,$2.48,1440875407368,"28,755",Not yet rated,NULL,N/A
AKRX,$41.03,1440875407390,"401,819",78% bullish,of 9 ratings,$56
ALRM,$16.8,1440875407523,"126,608",100% bearish,of 1 rating,$22
ALSK,$2.15,1440875407594,"235,932",78% bullish,of 18 ratings,$2
AMRI,$20.6,1440875407628,"158,563",75% bearish,of 4 ratings,$24
ABDC,$12.83,1440875407695,"24,564",Not yet rated,NULL,$15
ALDX,$7.06,1440875407721,"18,445",100% bearish,of 1 rating,$14.50
ADHD,$7.94,1440875407748,"131,054",50% bullish,of 4 ratings,$18
ALDR,$38.61,1440875407785,"186,540",67% bearish,of 3 ratings,$62
ALXA,$1.13,1440875407922,"13,227",83% bullish,of 6 ratings,$2.125
ALXN,$178.86,1440875407965,"1,012,132",88% bullish,of 8 ratings,$223
ALGN,$57.27,1440875407997,"244,131",100% bearish,of 2 ratings,$73
ALCO,$42.25,1440875408018,"5,313",50% bullish,of 2 ratings,N/A
ALIM,$3.44,1440875408096,"27,203",80% bullish,of 5 ratings,$10
ALKS,$62.0942,1440875408158,"542,032",67% bullish,of 3 ratings,$75
ALGT,$208.41,1440875408228,"150,284",100% bearish,of 2 ratings,$235
ALLB,$22.72,1440875408259,797,Not yet rated,NULL,N/A
AFOP,$19.05,1440875408285,"104,154",75% bullish,of 8 ratings,$21
AIQ,$14.35,1440875408359,"6,903",67% bullish,of 3 ratings,N/A
AHGP,$36.41,1440875408449,"89,083",67% bullish,of 3 ratings,N/A
ARLP,$25.32,1440875408543,"280,083",67% bearish,of 3 ratings,$32
ALQA,$4.4,1440875408600,"19,390",75% bullish,of 4 ratings,$8.50
AMOT,$18.85,1440875408622,"86,927",100% bearish,of 1 rating,N/A
AHPI,$1.44,1440875408658,"1,714",50% bullish,of 2 ratings,N/A
ALLT,$5.42,1440875408684,"187,497",75% bullish,of 4 ratings,$6.25
