Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FLWS,$9.41,1440515402074,"57,691",100% bullish,of 5 ratings,$15
FCTY,$7.7006,1440515402205,"3,250",100% bullish,of 1 rating,$8.50
FCCY,$11.4001,1440515402236,400,100% bullish,of 1 rating,$13
PIH,$7.05,1440515402258,107,100% bearish,of 1 rating,N/A
TFSCW,$0.2,1440515402283,"3,500",100% bearish,of 1 rating,N/A
TFSCU,$10.14,1440515402334,907,Not yet rated,NULL,N/A
SRCE,$28.69,1440515402467,"4,038",100% bullish,of 3 ratings,$33
DSLV,$69.5499,1440515402682,"9,227",100% bearish,of 1 rating,N/A
TWOU,$34.009,1440515402781,"46,359",50% bullish,of 2 ratings,$39
VNET,$18.5,1440515402816,"176,199",60% bullish,of 5 ratings,$29.50
UGLD,$9.2801,1440515402837,"169,478",100% bearish,of 1 rating,N/A
JOBS,$27.04,1440515402912,"42,185",50% bullish,of 4 ratings,$36
USLV,$12.8,1440515403044,"187,624",86% bullish,of 7 ratings,N/A
DGLD,$80.632,1440515403090,"20,589",100% bullish,of 1 rating,N/A
SIXD,$1.805,1440515403499,"27,434",Not yet rated,NULL,N/A
CAFD,$14.94,1440515403548,"88,260",Not yet rated,NULL,$25
EGHT,$7.92,1440515403628,"168,633",82% bullish,of 17 ratings,$11
SHLM,$32.71,1440515403716,"17,043",100% bearish,of 1 rating,$50
ABGB,$5.24,1440515403919,"92,252",67% bullish,of 3 ratings,$5.50
AVHI,$13.99,1440515403944,"12,257",100% bearish,of 1 rating,$19
AAON,$20.5,1440515403969,"10,717",100% bearish,of 1 rating,$24
ABEO,$4.37,1440515404129,"35,673",50% bullish,of 4 ratings,$15.50
ABY,$19.98,1440515404186,"398,137",100% bearish,of 2 ratings,$46
ABAX,$46.455,1440515404324,"29,606",100% bearish,of 1 rating,$60
ABMD,$95.2,1440515404442,"205,368",75% bullish,of 4 ratings,$100.50
ABEOW,$1.86,1440515404591,"9,316",100% bullish,of 1 rating,N/A
AXAS,$1.545,1440515404653,"354,381",78% bullish,of 9 ratings,$3.50
ACHC,$71.82,1440515404762,"176,592",50% bullish,of 2 ratings,$92
ACST,$0.34,1440515404986,"26,649",100% bullish,of 2 ratings,N/A
ACTG,$8.75,1440515405011,"67,252",67% bullish,of 3 ratings,$18.50
XLRN,$27.33,1440515405152,"41,197",50% bullish,of 2 ratings,$57
ACAD,$34.18,1440515405179,"252,325",80% bullish,of 20 ratings,$48
AXDX,$18.7,1440515405200,"43,488",100% bearish,of 1 rating,N/A
ARAY,$6.56,1440515405334,"245,346",100% bearish,of 1 rating,$10.50
VXUP,$1.49,1440515405488,"213,405",100% bearish,of 1 rating,N/A
ANCX,$19.195,1440515405513,"13,654",Not yet rated,NULL,$19
ACET,$22.56,1440515405875,"24,284",75% bullish,of 4 ratings,$30
VXDN,$1.91,1440515405934,"177,924",100% bearish,of 1 rating,N/A
ACRX,$4.1599,1440515405960,"72,793",67% bearish,of 6 ratings,$5.50
ACHN,$7.431,1440515406187,"473,481",90% bullish,of 21 ratings,$16
ACIW,$21,1440515406233,"102,406",50% bullish,of 2 ratings,$24
ACNB,$20,1440515406366,320,Not yet rated,NULL,N/A
ACPW,$1.84,1440515406456,"27,191",100% bullish,of 4 ratings,$3.50
ACOR,$33.1587,1440515406492,"1,169,844",67% bearish,of 3 ratings,$38.50
