Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCU,NULL,1440008102619,0,Not yet rated,NULL,N/A
FCCY,NULL,1440008102645,0,100% bullish,of 1 rating,$13
TFSCW,NULL,1440008102680,0,100% bearish,of 1 rating,N/A
PIH,$7.41,1440008102709,700,100% bearish,of 1 rating,N/A
TFSC,NULL,1440008102780,0,100% bearish,of 1 rating,N/A
FLWS,$9.88,1440008102808,"63,501",100% bullish,of 5 ratings,$15
TFSCR,NULL,1440008102882,0,Not yet rated,NULL,N/A
FCTY,$7.52,1440008102910,"4,200",100% bullish,of 1 rating,$8.50
TWOU,$35.415,1440008102948,"139,160",50% bullish,of 2 ratings,$39
VNET,$20.69,1440008103106,"213,488",60% bullish,of 5 ratings,$29.50
SRCE,$30.92,1440008103134,"12,488",100% bullish,of 3 ratings,$33
USLV,$14.6,1440008103186,"249,479",86% bullish,of 7 ratings,N/A
DGLD,$82.354,1440008103213,"11,595",100% bullish,of 1 rating,N/A
DSLV,$62.01,1440008103289,"20,352",100% bearish,of 1 rating,N/A
JOBS,$27.445,1440008103421,"43,048",50% bullish,of 4 ratings,$36
UGLD,$9.18,1440008103509,"75,933",100% bearish,of 1 rating,N/A
SIXD,$2.3901,1440008103617,"163,096",Not yet rated,NULL,N/A
CAFD,$14.93,1440008103788,"93,112",Not yet rated,NULL,$25
EGHT,$8.64,1440008103819,"98,201",82% bullish,of 17 ratings,$11
AVHI,$14.33,1440008103856,"13,441",100% bearish,of 1 rating,$19
SHLM,$35.65,1440008103887,"74,811",100% bearish,of 1 rating,$50
AAON,$22.92,1440008103916,"35,938",100% bearish,of 1 rating,$24
ABY,$21.1332,1440008104007,"162,877",100% bearish,of 2 ratings,$46
ABAX,$48,1440008104045,"60,538",100% bearish,of 1 rating,$60
ABEOW,$2,1440008104070,"3,689",100% bullish,of 1 rating,N/A
ABGB,$4.22,1440008104255,"78,444",67% bullish,of 3 ratings,$5.50
AXAS,$1.64,1440008104310,"411,383",78% bullish,of 9 ratings,$3.50
ABEO,$5.45,1440008104336,"159,328",67% bullish,of 3 ratings,$15.50
ABMD,$105.81,1440008104365,"234,728",75% bullish,of 4 ratings,$86
ACHC,$79.73,1440008104571,"413,796",50% bullish,of 2 ratings,$92
ACAD,$38.64,1440008104660,"240,668",85% bullish,of 20 ratings,$48
ACTG,$8.88,1440008104690,"125,375",67% bullish,of 3 ratings,$18.50
ACST,$0.3634,1440008104794,"3,300",100% bullish,of 2 ratings,N/A
ANCX,$19.05,1440008104863,"11,103",Not yet rated,NULL,$19
AXDX,$18.915,1440008104902,"67,749",100% bearish,of 1 rating,N/A
XLRN,$31.436,1440008104928,"69,267",50% bullish,of 2 ratings,$57
VXDN,$14.5,1440008104998,"1,538",Not yet rated,NULL,N/A
ARAY,$5.96,1440008105026,"974,658",100% bearish,of 1 rating,$10.50
VXUP,$17.37,1440008105104,"9,950",Not yet rated,NULL,N/A
ACET,$25.34,1440008105402,"64,686",75% bullish,of 4 ratings,$30
ACHN,$8.46,1440008105432,"710,675",90% bullish,of 21 ratings,$16
ACNB,$20.2352,1440008105475,663,Not yet rated,NULL,N/A
ACRX,$4.24,1440008105534,"148,653",67% bearish,of 6 ratings,$5.50
AKAO,$7.01,1440008105564,"22,045",75% bullish,of 4 ratings,$15
ACOR,$30.91,1440008105663,"79,484",67% bearish,of 3 ratings,$38.50
ACIW,$22.82,1440008105762,"76,617",50% bullish,of 2 ratings,$24
ACPW,$1.87,1440008105835,"14,664",100% bullish,of 4 ratings,$3.50
ACTS,$1.4,1440008105892,"20,204",100% bearish,of 1 rating,N/A
ATVI,$29.13,1440008105926,"1,417,025",68% bullish,of 84 ratings,$31.50
ACTA,$13.855,1440008105960,"44,188",67% bearish,of 3 ratings,$25
ACUR,$0.6221,1440008105989,"37,702",100% bullish,of 5 ratings,$1
ACXM,$20.95,1440008106122,"153,079",67% bullish,of 3 ratings,N/A
ADMS,$20.395,1440008106148,"30,133",100% bearish,of 2 ratings,$36
ADMP,$3.75,1440008106306,"14,285",50% bullish,of 2 ratings,$10
AEY,$2.3501,1440008106513,"18,199",100% bearish,of 2 ratings,N/A
ADAP,$15.2999,1440008106540,"24,417",67% bullish,of 3 ratings,$22
ADEP,$7.3162,1440008106606,"11,153",50% bullish,of 2 ratings,$10.75
ADRO,$21.21,1440008106634,"82,344",80% bullish,of 5 ratings,$45.50
ADUS,$30.3,1440008106656,"26,282",100% bearish,of 1 rating,$31
ADBE,$85.89,1440008106695,"719,224",65% bullish,of 17 ratings,$90
ADTN,$16,1440008106789,"169,002",67% bullish,of 3 ratings,$17.125
ADMA,$9.59,1440008106816,"4,300",Not yet rated,NULL,$19
AEIS,$25.83,1440008106949,"49,936",50% bullish,of 2 ratings,$32.50
AMD,$1.79,1440008106986,"3,074,597",83% bullish,of 102 ratings,$2
ADXSW,$10.8799,1440008107043,"19,871",100% bullish,of 1 rating,N/A
ADXS,$15.29,1440008107142,"324,059",64% bullish,of 14 ratings,$27
MULT,NULL,1440008107329,0,100% bearish,of 1 rating,N/A
AEGR,$18.2,1440008107357,"116,717",50% bullish,of 6 ratings,$26
AEGN,$18.91,1440008107428,"73,214",100% bearish,of 1 rating,$21
YPRO,$23.1053,1440008107460,"19,513",100% bearish,of 1 rating,N/A
AMTX,$3.41,1440008107562,"5,702",50% bullish,of 2 ratings,$26.11
AEHR,$2.2,1440008107598,812,50% bullish,of 2 ratings,N/A
AERI,$16.62,1440008107635,"178,290",75% bullish,of 4 ratings,$31.50
AEPI,$57.68,1440008107699,"3,440",100% bearish,of 1 rating,N/A
AEZS,$0.11,1440008107844,"7,902,501",90% bullish,of 21 ratings,$1.50
AEMD,$6.895,1440008107945,"18,635",Not yet rated,NULL,$27.50
AFMD,$11.2,1440008107971,"168,053",50% bullish,of 4 ratings,$15
AGEN,$7.687,1440008108109,"244,940",85% bullish,of 13 ratings,$14
AGRX,$8.67,1440008108169,"8,799",100% bearish,of 1 rating,$18
AVAV,$25.71,1440008108195,"43,156",50% bullish,of 4 ratings,$31
