Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCTY,$7.98,1441296602191,100,100% bullish,of 1 rating,$8.50
FCCY,NULL,1441296602218,0,100% bullish,of 1 rating,$13
FLWS,$8.46,1441296602273,"71,996",80% bullish,of 5 ratings,$15
SRCE,$29.93,1441296602659,"5,107",100% bullish,of 3 ratings,$33
VNET,$17.34,1441296602685,"151,446",60% bullish,of 5 ratings,$35
TWOU,$34.95,1441296602710,"117,008",50% bullish,of 2 ratings,$39
DSLV,$68.981,1441296603042,"11,732",100% bearish,of 1 rating,N/A
DGLD,$83.2383,1441296603089,"2,642",100% bullish,of 1 rating,N/A
UGLD,$9.009,1441296603113,"97,860",100% bearish,of 1 rating,N/A
USLV,$12.6558,1441296603485,"162,546",86% bullish,of 7 ratings,N/A
JOBS,$26.525,1441296603547,"17,835",50% bullish,of 4 ratings,$36
CAFD,$15.2768,1441296604003,"160,769",Not yet rated,NULL,$24.50
EGHT,$7.88,1441296604061,"63,751",82% bullish,of 17 ratings,$11
SIXD,$2.73,1441296604091,"21,290",Not yet rated,NULL,N/A
AVHI,$13.86,1441296604375,"10,914",100% bearish,of 1 rating,$19
SHLM,$33.27,1441296604400,"38,703",100% bearish,of 1 rating,$47
AAON,$20.18,1441296604627,"14,550",100% bearish,of 1 rating,$24
ABAX,$47.62,1441296604856,"9,832",100% bearish,of 1 rating,$60
ABY,$22.26,1441296604987,"119,643",100% bearish,of 2 ratings,$46
ABGB,$4.94,1441296605046,"30,993",67% bullish,of 3 ratings,$5.50
ABEO,$4.82,1441296605440,"9,310",50% bullish,of 4 ratings,$15.50
ABEOW,$1.77,1441296605599,"6,540",100% bullish,of 1 rating,N/A
ABMD,$96.76,1441296605760,"106,087",75% bullish,of 4 ratings,$100.50
AXAS,$1.74,1441296606049,"323,558",78% bullish,of 9 ratings,$3.50
ACTG,$9.18,1441296606115,"54,558",67% bullish,of 3 ratings,$18.50
ACHC,$74.19,1441296606247,"98,332",50% bullish,of 2 ratings,$92
ACAD,$40,1441296606508,"1,327,460",80% bullish,of 20 ratings,$48
ACST,$0.3257,1441296606536,"36,224",100% bullish,of 2 ratings,N/A
AXDX,$18.96,1441296606740,"8,064",100% bearish,of 1 rating,N/A
ANCX,$19.75,1441296606988,"1,752",Not yet rated,NULL,$20
XLRN,$29.21,1441296607038,"33,147",50% bullish,of 2 ratings,$57
TFSCR,NULL,1441296607123,0,Not yet rated,NULL,N/A
PIH,$7.64,1441296607174,"1,400",100% bearish,of 1 rating,N/A
TFSCU,$10.23,1441296607265,"2,000",Not yet rated,NULL,N/A
VXDN,$1.99,1441296607348,"45,836",100% bearish,of 1 rating,N/A
TFSCW,NULL,1441296607397,0,100% bearish,of 1 rating,N/A
ARAY,$6.725,1441296607448,"201,198",100% bearish,of 1 rating,$10.50
ACRX,$4.39,1441296607665,"62,427",67% bearish,of 6 ratings,$7
ACHN,$7.53,1441296607700,"745,003",90% bullish,of 21 ratings,$16
VXUP,$1.4999,1441296608262,"24,113",100% bearish,of 1 rating,N/A
TFSC,NULL,1441296608406,0,100% bearish,of 1 rating,N/A
AKAO,$7.03,1441296608539,"16,780",75% bullish,of 4 ratings,$15
ACOR,$32.85,1441296608676,"132,719",67% bearish,of 3 ratings,$38.50
ACET,$22.08,1441296608702,"26,064",75% bullish,of 4 ratings,$30
ACIW,$21.6,1441296608746,"90,886",67% bearish,of 3 ratings,$24
ACPW,$1.9699,1441296608773,"10,466",100% bullish,of 4 ratings,$3.25
ACTA,$14.14,1441296608850,"21,836",67% bearish,of 3 ratings,$25
ACTS,$1.6,1441296608883,"5,100",100% bearish,of 1 rating,N/A
ACUR,$2.87,1441296608909,"9,483",100% bullish,of 5 ratings,$5
ACXM,$20.78,1441296608983,"34,356",67% bullish,of 3 ratings,N/A
ADMP,$3.58,1441296609117,"22,471",50% bullish,of 2 ratings,$10
ATVI,$28.76,1441296609277,"2,463,907",67% bullish,of 84 ratings,$31.50
ADMS,$19.19,1441296609304,"22,770",100% bearish,of 2 ratings,$36
ACNB,NULL,1441296609380,0,Not yet rated,NULL,N/A
ADAP,$11.22,1441296609438,"4,857",67% bullish,of 3 ratings,$22
ADUS,$29.89,1441296609626,"17,104",100% bearish,of 1 rating,$31
AEY,$2.39,1441296609655,"1,332",100% bearish,of 2 ratings,N/A
ADEP,$7.09,1441296609766,"34,928",50% bullish,of 2 ratings,$10.75
ADTN,$15.905,1441296609794,"26,542",67% bullish,of 3 ratings,$17.125
ADMA,$9.0786,1441296609819,"1,616",Not yet rated,NULL,$19
ADBE,$78.59,1441296609874,"703,356",65% bullish,of 17 ratings,$90
AEIS,$24.6699,1441296610005,"24,083",50% bullish,of 2 ratings,$32.50
AMD,$1.8041,1441296610036,"2,570,756",83% bullish,of 103 ratings,$2
ADRO,$19.11,1441296610062,"22,323",80% bullish,of 5 ratings,$45.50
ADXS,$14,1441296610133,"140,583",64% bullish,of 14 ratings,$27
ADXSW,$9.577,1441296610275,"9,350",100% bullish,of 1 rating,N/A
MULT,NULL,1441296610375,0,100% bearish,of 1 rating,N/A
YPRO,NULL,1441296610401,0,100% bearish,of 1 rating,N/A
AEGR,$17.75,1441296610454,"70,548",50% bullish,of 6 ratings,$26
AEHR,$2.25,1441296610481,"3,330",50% bullish,of 2 ratings,N/A
AEGN,$18.26,1441296610557,"15,127",100% bearish,of 2 ratings,$21
AMTX,$2.86,1441296610663,"5,890",50% bullish,of 2 ratings,$26.11
AEPI,$55.925,1441296610727,"4,078",100% bearish,of 1 rating,N/A
AEZS,$0.089,1441296610832,"6,666,035",90% bullish,of 21 ratings,$1.50
AERI,$16.22,1441296610861,"91,798",75% bullish,of 4 ratings,$31.50
AVAV,$21.04,1441296610958,"83,385",50% bullish,of 4 ratings,$30
AFFX,$8.995,1441296611061,"268,155",80% bullish,of 5 ratings,$12.50
AFMD,$9.94,1441296611101,"24,257",50% bullish,of 4 ratings,$15
AEMD,$7.808,1441296611131,"125,633",Not yet rated,NULL,$27.50
AGEN,$6.93,1441296611276,"203,414",85% bullish,of 13 ratings,$14
AGRX,$8.65,1441296611329,"7,298",100% bearish,of 1 rating,$17.50
AGYS,$9.77,1441296611354,"2,331",100% bearish,of 1 rating,N/A
AGIO,$86.2,1441296611493,"77,131",88% bullish,of 8 ratings,$114
AGFS,$9.76,1441296611600,"10,497",100% bearish,of 1 rating,N/A
AGFSW,NULL,1441296611625,0,100% bearish,of 2 ratings,N/A
AIRT,NULL,1441296611782,0,100% bullish,of 1 rating,N/A
AIMT,$23.425,1441296611813,"82,590",Not yet rated,NULL,$35.50
AIRM,$36.62,1441296611836,"27,070",80% bearish,of 5 ratings,$53
ATSG,$8.87,1441296611867,"20,716",67% bullish,of 3 ratings,$13
AMCN,$4.59,1441296611915,"22,311",83% bullish,of 6 ratings,N/A
AIXG,$6.45,1441296611995,"4,387",67% bearish,of 3 ratings,$5.25
AKRX,$38.94,1441296612271,"111,033",78% bullish,of 9 ratings,$56
AKBA,$7,1441296612330,"346,208",100% bearish,of 1 rating,$18
ALSK,$2.2299,1441296612463,"22,134",78% bullish,of 18 ratings,$2
ALRM,$15.98,1441296612489,"65,201",100% bearish,of 1 rating,$22
AKER,$2.8299,1441296612510,"3,000",Not yet rated,NULL,N/A
ABDC,$12.99,1441296612750,"10,301",Not yet rated,NULL,$15
ALDR,$41.14,1441296612882,"94,330",67% bearish,of 3 ratings,$62
AKAM,$74.03,1441296612933,"744,405",63% bullish,of 8 ratings,$77.50
ADHD,$7.865,1441296612958,"37,241",50% bullish,of 4 ratings,$18
ALXA,$1.2,1441296613115,"6,744",83% bullish,of 6 ratings,$2.125
ALCO,$41.88,1441296613182,"3,855",50% bullish,of 2 ratings,N/A
ALDX,$7.0501,1441296613210,"1,101",100% bearish,of 1 rating,$14.50
ALXN,$175.33,1441296613255,"266,807",88% bullish,of 8 ratings,$223.50
ALIM,$3.15,1441296613499,"5,752",80% bullish,of 5 ratings,$10
ALGN,$55.68,1441296613524,"272,189",100% bearish,of 2 ratings,$73
ALKS,$63.54,1441296613550,"223,965",67% bullish,of 3 ratings,$75
AFOP,$19.15,1441296613682,"115,750",75% bullish,of 8 ratings,$21
ALGT,$207.36,1441296613707,"35,704",100% bearish,of 2 ratings,$235
AMRI,$20.53,1441296613737,"48,803",75% bearish,of 4 ratings,$24
ALLB,$23.03,1441296613868,601,Not yet rated,NULL,N/A
AIQ,$14.805,1441296613901,"2,606",67% bullish,of 3 ratings,N/A
AHGP,$36,1441296613951,"3,187",67% bullish,of 3 ratings,N/A
ARLP,$25.31,1441296613997,"36,889",67% bearish,of 3 ratings,$32
AHPI,$1.5,1441296614169,625,50% bullish,of 2 ratings,N/A
AMOT,$18.24,1441296614274,"43,689",100% bearish,of 1 rating,N/A
ALQA,$4.6679,1441296614299,"8,356",75% bullish,of 4 ratings,$8.50
AFAM,$45.77,1441296614453,"25,724",50% bullish,of 2 ratings,$44
ALNY,$100.97,1441296614483,"93,604",67% bullish,of 3 ratings,$151.50
ALLT,$5.155,1441296614504,"8,150",75% bullish,of 4 ratings,$6.25
AOSL,$8.01,1441296614533,"10,933",67% bullish,of 3 ratings,$9
MDRX,$13.15,1441296614562,"2,449,723",60% bullish,of 5 ratings,$16
SMCP,NULL,1441296614835,0,Not yet rated,NULL,N/A
ATEC,$0.586,1441296614928,"5,180",100% bullish,of 1 rating,$2
