Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
PIH,$7.62,1441311302419,"2,535",100% bearish,of 1 rating,N/A
TFSC,NULL,1441311302464,0,100% bearish,of 1 rating,N/A
TFSCU,$10.24,1441311302518,"3,000",Not yet rated,NULL,N/A
FLWS,$8.8,1441311302550,"227,876",80% bullish,of 5 ratings,$15
TFSCW,NULL,1441311302647,0,100% bearish,of 1 rating,N/A
FCCY,NULL,1441311302672,0,100% bullish,of 1 rating,$13
VNET,$18.1,1441311302864,"367,026",60% bullish,of 5 ratings,$35
TFSCR,NULL,1441311302890,0,Not yet rated,NULL,N/A
SRCE,$29.77,1441311302959,"41,689",100% bullish,of 3 ratings,$33
DSLV,$67.83,1441311302988,"18,026",100% bearish,of 1 rating,N/A
FCTY,$7.9492,1441311303023,260,100% bullish,of 1 rating,$8.50
USLV,$12.7099,1441311303096,"255,862",86% bullish,of 7 ratings,N/A
UGLD,$9.04,1441311303126,"122,844",100% bearish,of 1 rating,N/A
JOBS,$26.3443,1441311303257,"42,344",50% bullish,of 4 ratings,$36
TWOU,$34.99,1441311303463,"229,435",50% bullish,of 2 ratings,$39
DGLD,$83.0299,1441311303500,"3,867",100% bullish,of 1 rating,N/A
CAFD,$15,1441311303631,"241,104",Not yet rated,NULL,$24.50
EGHT,$7.75,1441311303656,"247,288",82% bullish,of 17 ratings,$11
SIXD,$2.75,1441311303784,"37,089",Not yet rated,NULL,N/A
SHLM,$32.83,1441311303810,"171,980",100% bearish,of 1 rating,$47
AAON,$19.99,1441311303858,"51,983",100% bearish,of 1 rating,$24
ABGB,$4.75,1441311303909,"51,502",67% bullish,of 3 ratings,$5.50
AVHI,$13.98,1441311303984,"18,626",100% bearish,of 1 rating,$19
ABAX,$47.08,1441311304063,"25,032",100% bearish,of 1 rating,$60
ABY,$22.39,1441311304088,"334,266",100% bearish,of 2 ratings,$46
ABEO,$4.5994,1441311304255,"27,300",50% bullish,of 4 ratings,$15.50
AXAS,$1.7,1441311304306,"595,441",78% bullish,of 9 ratings,$3.50
ABMD,$94.22,1441311304332,"273,368",75% bullish,of 4 ratings,$100.50
ABEOW,$1.77,1441311304414,"6,540",100% bullish,of 1 rating,N/A
ACTG,$9.1535,1441311304658,"174,438",67% bullish,of 3 ratings,$18.50
ACST,$0.3197,1441311304762,"55,803",100% bullish,of 2 ratings,N/A
ARAY,$6.65,1441311304787,"438,593",100% bearish,of 1 rating,$10.50
AXDX,$18.75,1441311304814,"37,313",100% bearish,of 1 rating,N/A
ACAD,$39.19,1441311304834,"1,991,375",80% bullish,of 20 ratings,$48
VXDN,$1.87,1441311304970,"51,026",100% bearish,of 1 rating,N/A
ACHC,$72.91,1441311305000,"311,011",50% bullish,of 2 ratings,$92
XLRN,$27.99,1441311305026,"75,703",50% bullish,of 2 ratings,$57
ANCX,$19.65,1441311305061,"14,438",Not yet rated,NULL,$20
ACRX,$4.135,1441311305203,"317,216",67% bearish,of 6 ratings,$7
VXUP,$1.6,1441311305344,"34,808",100% bearish,of 1 rating,N/A
ACET,$22.25,1441311305430,"64,496",75% bullish,of 4 ratings,$30
ACNB,NULL,1441311305564,0,Not yet rated,NULL,N/A
ACHN,$7.55,1441311305590,"1,492,626",90% bullish,of 21 ratings,$16
ACIW,$21.44,1441311305611,"251,333",67% bearish,of 3 ratings,$24
AKAO,$6.95,1441311305642,"34,746",75% bullish,of 4 ratings,$15
ATVI,$28.66,1441311305850,"5,629,919",67% bullish,of 84 ratings,$31.50
ACUR,$2.9,1441311305979,"16,728",100% bullish,of 5 ratings,$5
ACOR,$31.84,1441311306064,"309,507",67% bearish,of 3 ratings,$38.50
ACTA,$14,1441311306199,"48,598",67% bearish,of 3 ratings,$25
ACTS,$1.59,1441311306224,"40,056",100% bearish,of 1 rating,N/A
ACXM,$20.75,1441311306270,"124,916",67% bullish,of 3 ratings,N/A
ACPW,$1.94,1441311306367,"17,412",100% bullish,of 4 ratings,$3.25
ADMS,$18.98,1441311306506,"40,937",100% bearish,of 2 ratings,$36
ADAP,$11.08,1441311306641,"30,906",67% bullish,of 3 ratings,$22
ADMP,$3.5752,1441311306666,"35,821",50% bullish,of 2 ratings,$10
ADUS,$29.02,1441311306711,"40,509",100% bearish,of 1 rating,$31
ADMA,$8.63,1441311306853,"5,973",Not yet rated,NULL,$19
ADEP,$7.1101,1441311306907,"66,013",50% bullish,of 2 ratings,$10.75
AEY,$2.39,1441311306938,"2,550",100% bearish,of 2 ratings,N/A
ADBE,$78.35,1441311307041,"1,412,854",65% bullish,of 17 ratings,$90
AEIS,$24.42,1441311307072,"90,890",50% bullish,of 2 ratings,$32.50
AMD,$1.805,1441311307171,"4,169,423",83% bullish,of 103 ratings,$2
ADRO,$18.7,1441311307313,"73,301",80% bullish,of 5 ratings,$45.50
ADTN,$15.72,1441311307387,"109,714",67% bullish,of 3 ratings,$17.125
ADXSW,$9.58,1441311307460,"32,944",100% bullish,of 1 rating,N/A
ADXS,$13.43,1441311307528,"328,116",64% bullish,of 14 ratings,$27
MULT,NULL,1441311307591,0,100% bearish,of 1 rating,N/A
YPRO,$22.98,1441311307670,382,100% bearish,of 1 rating,N/A
AEGR,$17.75,1441311307723,"195,305",50% bullish,of 6 ratings,$26
AEGN,$18.06,1441311307855,"42,708",100% bearish,of 2 ratings,$21
AEPI,$55.9576,1441311307914,"12,976",100% bearish,of 1 rating,N/A
AERI,$15.74,1441311308072,"286,328",75% bullish,of 4 ratings,$31.50
AEHR,$2.25,1441311308097,"3,330",50% bullish,of 2 ratings,N/A
AMTX,$3.05,1441311308298,"27,139",50% bullish,of 2 ratings,$26.11
AVAV,$20.56,1441311308363,"253,160",50% bullish,of 4 ratings,$30
AEZS,$0.0867,1441311308445,"12,989,100",90% bullish,of 21 ratings,$1.50
AEMD,$7.724,1441311308470,"169,683",Not yet rated,NULL,$27.50
AFMD,$9.43,1441311308500,"62,001",50% bullish,of 4 ratings,$15
AFFX,$9.2,1441311308601,"674,151",80% bullish,of 5 ratings,$12.50
AGEN,$6.8,1441311308658,"525,004",85% bullish,of 13 ratings,$14
AGIO,$83.76,1441311308870,"179,108",88% bullish,of 8 ratings,$114
AGRX,$8.27,1441311308898,"14,468",100% bearish,of 1 rating,$17.50
AGYS,$9.62,1441311308926,"18,307",100% bearish,of 1 rating,N/A
AGFSW,$1.9,1441311308953,"4,500",100% bearish,of 2 ratings,N/A
AIMT,$23.54,1441311308980,"143,702",Not yet rated,NULL,$35.50
AGFS,$9.74,1441311309150,"39,621",100% bearish,of 1 rating,N/A
AIRM,$36.31,1441311309227,"98,171",80% bearish,of 5 ratings,$53
ATSG,$8.86,1441311309356,"78,944",67% bullish,of 3 ratings,$13
AKAM,$73.26,1441311309510,"1,234,812",63% bullish,of 8 ratings,$77.50
AIXG,$6.4401,1441311309559,"5,482",67% bearish,of 3 ratings,$5.25
AIRT,NULL,1441311309728,0,100% bullish,of 1 rating,N/A
AKRX,$38.59,1441311309755,"359,534",78% bullish,of 9 ratings,$56
AKBA,$7.1665,1441311309959,"450,154",100% bearish,of 1 rating,$18
AKER,$2.8294,1441311309987,"7,897",Not yet rated,NULL,N/A
ALSK,$2.24,1441311310019,"58,833",78% bullish,of 18 ratings,$2
AMRI,$20.05,1441311310042,"114,998",75% bearish,of 4 ratings,$24
AMCN,$4.595,1441311310077,"49,021",83% bullish,of 6 ratings,N/A
ALRM,$16.3,1441311310122,"184,925",100% bearish,of 1 rating,$22
ADHD,$7.78,1441311310182,"80,657",50% bullish,of 4 ratings,$18
ALDR,$40.11,1441311310435,"289,825",67% bearish,of 3 ratings,$62
ALXN,$175.28,1441311310532,"632,979",88% bullish,of 8 ratings,$223.50
ABDC,$12.8899,1441311310722,"23,480",Not yet rated,NULL,$15
ALXA,$1.22,1441311310800,"8,946",83% bullish,of 6 ratings,$2.125
ALIM,$3.01,1441311310830,"28,588",80% bullish,of 5 ratings,$10
ALDX,$7.22,1441311310880,"3,101",100% bearish,of 1 rating,$14.50
ALGN,$55.15,1441311310928,"426,688",100% bearish,of 2 ratings,$73
ALCO,$42.35,1441311311010,"14,701",50% bullish,of 2 ratings,N/A
ALLB,$23.03,1441311311036,601,Not yet rated,NULL,N/A
ALGT,$203.87,1441311311421,"103,359",100% bearish,of 2 ratings,$235
AHGP,$35.3001,1441311311473,"22,738",67% bullish,of 3 ratings,N/A
AFOP,$19.05,1441311311602,"196,674",75% bullish,of 8 ratings,$21
ARLP,$25.09,1441311311629,"89,975",67% bearish,of 3 ratings,$32
ALKS,$63.05,1441311311675,"531,239",67% bullish,of 3 ratings,$75
AIQ,$14.73,1441311311699,"6,906",67% bullish,of 3 ratings,N/A
AMOT,$18.0602,1441311311984,"66,923",100% bearish,of 1 rating,N/A
AHPI,$1.45,1441311312021,"1,925",50% bullish,of 2 ratings,N/A
ALQA,$4.625,1441311312173,"26,923",75% bullish,of 4 ratings,$8.50
MDRX,$13.15,1441311312270,"4,113,665",60% bullish,of 5 ratings,$16
SMCP,$23.3,1441311312402,700,Not yet rated,NULL,N/A
ALLT,$5,1441311312434,"23,502",75% bullish,of 4 ratings,$6.25
ALNY,$98.7746,1441311312473,"293,711",67% bullish,of 3 ratings,$151.50
AFAM,$44.74,1441311312535,"49,740",50% bullish,of 2 ratings,$44
ATEC,$0.59,1441311312607,"38,259",100% bullish,of 1 rating,$2
ALTR,$48.95,1441311312796,"1,028,856",80% bearish,of 5 ratings,$54
AOSL,$7.95,1441311312883,"37,845",67% bullish,of 3 ratings,$9
ASPS,$26.3097,1441311312911,"93,736",67% bullish,of 3 ratings,$46.50
AMRK,$10.48,1441311313326,"1,500",50% bullish,of 2 ratings,$14
AMRN,$2.28,1441311313420,"611,073",85% bullish,of 40 ratings,$8
AMZN,$504.72,1441311313453,"1,361,818",81% bullish,of 267 ratings,$646
AIMC,$23.67,1441311313573,"58,773",100% bearish,of 2 ratings,$28.50
AYA,$20.8,1441311313599,"3,444",100% bearish,of 1 rating,$40
AMAG,$60.91,1441311313620,"395,266",100% bullish,of 2 ratings,$75
AMBCW,$8.54,1441311313784,"3,300",100% bearish,of 1 rating,N/A
AMBC,$16.59,1441311313994,"135,540",100% bearish,of 1 rating,$16.50
EPAX,$2.68,1441311314061,"30,576",100% bearish,of 1 rating,N/A
AMBA,$73.49,1441311314259,"2,853,795",83% bullish,of 12 ratings,$95
AMDA,$0.4799,1441311314352,"308,624",90% bullish,of 10 ratings,$1
AMCX,$71.67,1441311314386,"316,161",67% bullish,of 3 ratings,$87.50
AMED,$40.51,1441311314415,"141,978",100% bearish,of 1 rating,$42
DOX,$56.97,1441311314480,"278,283",67% bearish,of 3 ratings,$60
UHAL,$373.584,1441311314516,"20,097",100% bullish,of 2 ratings,$393.50
ATAX,$5.3132,1441311314813,"51,308",100% bullish,of 1 rating,$6.50
AAL,$40.96,1441311314886,"5,388,588",93% bullish,of 88 ratings,$57
AGNCB,$24.2099,1441311314911,"2,920",Not yet rated,NULL,N/A
AGNC,$19.19,1441311314969,"1,069,322",71% bullish,of 28 ratings,$22
AMOV,$18.0331,1441311315149,525,100% bearish,of 1 rating,N/A
MTGE,$15.22,1441311315181,"195,491",75% bullish,of 4 ratings,$19.50
ASBI,$22.81,1441311315234,"2,979",Not yet rated,NULL,N/A
AGNCP,$25.36,1441311315279,"6,734",Not yet rated,NULL,N/A
ACSF,$12.25,1441311315441,"17,545",100% bearish,of 1 rating,$15
MTGEP,$24.23,1441311315471,"3,500",Not yet rated,NULL,N/A
AETI,$3.22,1441311315606,"1,420",67% bearish,of 3 ratings,N/A
ANCI,$1.55,1441311315633,1,100% bearish,of 1 rating,N/A
ACAS,$13.7,1441311315684,"825,026",60% bullish,of 5 ratings,$16.75
AMIC,NULL,1441311315918,0,100% bearish,of 1 rating,N/A
AMNB,$23.14,1441311316061,"11,057",Not yet rated,NULL,$25.50
ANAT,$99.48,1441311316088,"21,128",100% bullish,of 1 rating,N/A
ARII,$40.25,1441311316259,"95,770",67% bearish,of 3 ratings,$45
AMSWA,$8.9,1441311316304,"14,979",100% bearish,of 2 ratings,$10.75
