Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCU,NULL,1440012002633,0,Not yet rated,NULL,N/A
FCCY,NULL,1440012002663,0,100% bullish,of 1 rating,$13
TFSC,NULL,1440012002697,0,100% bearish,of 1 rating,N/A
TFSCR,NULL,1440012002718,0,Not yet rated,NULL,N/A
FLWS,$9.74,1440012002764,"77,217",100% bullish,of 5 ratings,$15
FCTY,$7.6,1440012002794,"4,600",100% bullish,of 1 rating,$8.50
PIH,$7.41,1440012002857,700,100% bearish,of 1 rating,N/A
TFSCW,NULL,1440012002897,0,100% bearish,of 1 rating,N/A
VNET,$20.5,1440012003043,"290,198",60% bullish,of 5 ratings,$29.50
SRCE,$30.7,1440012003071,"15,382",100% bullish,of 3 ratings,$33
TWOU,$35.25,1440012003101,"168,468",50% bullish,of 2 ratings,$39
DSLV,$61.55,1440012003146,"22,212",100% bearish,of 1 rating,N/A
UGLD,$9.22,1440012003202,"89,283",100% bearish,of 1 rating,N/A
JOBS,$27.4,1440012003236,"53,932",50% bullish,of 4 ratings,$36
DGLD,$82.79,1440012003290,"13,295",100% bullish,of 1 rating,N/A
USLV,$14.62,1440012003373,"264,757",86% bullish,of 7 ratings,N/A
AAON,$22.75,1440012003713,"40,338",100% bearish,of 1 rating,$24
EGHT,$8.57,1440012003758,"118,828",82% bullish,of 17 ratings,$11
SIXD,$2.2563,1440012003788,"175,956",Not yet rated,NULL,N/A
CAFD,$15.33,1440012003814,"105,798",Not yet rated,NULL,$25
SHLM,$35.835,1440012003891,"88,822",100% bearish,of 1 rating,$50
ABAX,$47.815,1440012003949,"64,416",100% bearish,of 1 rating,$60
AVHI,$14.14,1440012004012,"21,186",100% bearish,of 1 rating,$19
ABY,$20.97,1440012004037,"186,750",100% bearish,of 2 ratings,$46
ABGB,$4.23,1440012004079,"82,802",67% bullish,of 3 ratings,$5.50
ABEO,$5.42,1440012004117,"163,958",67% bullish,of 3 ratings,$15.50
AXAS,$1.635,1440012004221,"478,394",78% bullish,of 9 ratings,$3.50
ABEOW,$2,1440012004323,"3,689",100% bullish,of 1 rating,N/A
ACTG,$8.87,1440012004383,"166,062",67% bullish,of 3 ratings,$18.50
ACHC,$79.465,1440012004526,"456,248",50% bullish,of 2 ratings,$92
ABMD,$104.59,1440012004589,"293,132",75% bullish,of 4 ratings,$86
ACAD,$38.32,1440012004662,"317,094",85% bullish,of 20 ratings,$48
ACST,$0.3601,1440012004765,"20,100",100% bullish,of 2 ratings,N/A
ARAY,$5.87,1440012004798,"1,129,090",100% bearish,of 1 rating,$10.50
VXDN,$14.51,1440012004822,"1,638",Not yet rated,NULL,N/A
AXDX,$19,1440012004898,"95,096",100% bearish,of 1 rating,N/A
XLRN,$30.96,1440012004923,"80,054",50% bullish,of 2 ratings,$57
ANCX,$19.05,1440012005066,"11,403",Not yet rated,NULL,$19
VXUP,$17.37,1440012005099,"9,950",Not yet rated,NULL,N/A
ACRX,$4.18,1440012005198,"172,238",67% bearish,of 6 ratings,$5.50
ACET,$25.3,1440012005331,"67,065",75% bullish,of 4 ratings,$30
AKAO,$7.015,1440012005415,"23,853",75% bullish,of 4 ratings,$15
ACHN,$8.36,1440012005462,"784,799",90% bullish,of 21 ratings,$16
ACIW,$22.69,1440012005547,"93,431",50% bullish,of 2 ratings,$24
ACNB,$20.22,1440012005595,"1,063",Not yet rated,NULL,N/A
ACTS,$1.4,1440012005623,"24,904",100% bearish,of 1 rating,N/A
ACOR,$30.715,1440012005677,"97,884",67% bearish,of 3 ratings,$38.50
ACPW,$1.871,1440012005705,"22,264",100% bullish,of 4 ratings,$3.50
ATVI,$28.815,1440012005840,"1,833,746",68% bullish,of 84 ratings,$31.50
ACTA,$13.62,1440012005866,"47,468",67% bearish,of 3 ratings,$25
ACUR,$0.6221,1440012006001,"40,735",100% bullish,of 5 ratings,$1
ACXM,$20.78,1440012006027,"165,767",67% bullish,of 3 ratings,N/A
ADMS,$20.35,1440012006069,"34,633",100% bearish,of 2 ratings,$36
ADAP,$15.255,1440012006161,"29,617",67% bullish,of 3 ratings,$22
ADMP,$3.7087,1440012006213,"14,785",50% bullish,of 2 ratings,$10
ADUS,$30,1440012006397,"27,882",100% bearish,of 1 rating,$31
ADMA,$9.5,1440012006487,"5,900",Not yet rated,NULL,$19
AEY,$2.3501,1440012006587,"18,199",100% bearish,of 2 ratings,N/A
ADRO,$21.35,1440012006617,"86,344",80% bullish,of 5 ratings,$45.50
ADBE,$85.46,1440012006645,"987,627",65% bullish,of 17 ratings,$90
