Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCCY,$11.64,1441743002478,"1,132",100% bullish,of 1 rating,$13
FLWS,$8.44,1441743002503,"281,409",80% bullish,of 5 ratings,$15
VNET,$18.3015,1441743003038,"396,319",60% bullish,of 5 ratings,$35
SRCE,$30.66,1441743003064,"21,569",100% bullish,of 3 ratings,$33
FCTY,$7.9,1441743003136,620,100% bullish,of 1 rating,$8.50
DGLD,$82.99,1441743003663,"3,837",100% bullish,of 1 rating,N/A
DSLV,$66.69,1441743003796,"13,923",100% bearish,of 1 rating,N/A
TWOU,$35.57,1441743003843,"334,498",50% bullish,of 2 ratings,$39
UGLD,$8.97,1441743004335,"54,160",100% bearish,of 1 rating,N/A
JOBS,$26.51,1441743004975,"81,222",50% bullish,of 4 ratings,$36
USLV,$12.97,1441743005077,"173,232",86% bullish,of 7 ratings,N/A
EGHT,$7.95,1441743005574,"275,972",82% bullish,of 17 ratings,$11
SIXD,$3.29,1441743005680,"136,081",Not yet rated,NULL,N/A
CAFD,$14.2,1441743005750,"117,078",Not yet rated,NULL,$24.50
AVHI,$13.56,1441743006159,"19,664",100% bearish,of 1 rating,$19
SHLM,$32.35,1441743006291,"131,954",100% bearish,of 1 rating,$47
AAON,$19.71,1441743006335,"82,034",100% bearish,of 1 rating,$24
ABY,$19.8503,1441743006760,"2,193,414",100% bearish,of 2 ratings,$46
ABAX,$48.74,1441743006798,"65,839",100% bearish,of 1 rating,$60
ABGB,$5.89,1441743006952,"77,005",67% bullish,of 3 ratings,$5.50
TFSCW,$0.3,1441743007189,"6,000",100% bearish,of 1 rating,N/A
ABEO,$4.73,1441743007246,"43,134",50% bullish,of 4 ratings,$15.50
TFSCU,NULL,1441743007274,0,Not yet rated,NULL,N/A
ABEOW,$1.7101,1441743007324,100,100% bullish,of 1 rating,N/A
PIH,$7.43,1441743007345,"1,037",100% bearish,of 1 rating,N/A
TFSCR,$0.3723,1441743007372,"1,000",Not yet rated,NULL,N/A
ACTG,$9.15,1441743007611,"290,906",67% bullish,of 3 ratings,$18.50
AXAS,$1.66,1441743007657,"986,518",78% bullish,of 9 ratings,$3.50
ACST,$0.3123,1441743007755,"21,438",100% bullish,of 2 ratings,N/A
ACHC,$74.18,1441743007782,"260,620",50% bullish,of 2 ratings,$92
ABMD,$96.2,1441743007817,"335,299",75% bullish,of 4 ratings,$100.50
TFSC,NULL,1441743007957,0,100% bearish,of 1 rating,N/A
ACAD,$41.79,1441743008018,"676,459",80% bullish,of 20 ratings,$48
AXDX,$17.36,1441743008188,"146,280",100% bearish,of 1 rating,N/A
XLRN,$31.3,1441743008381,"134,038",50% bullish,of 2 ratings,$57
VXUP,$1.57,1441743008487,"32,375",100% bearish,of 1 rating,N/A
ARAY,$6.57,1441743008547,"367,485",100% bearish,of 1 rating,$10.50
ANCX,$20.27,1441743008620,"18,389",Not yet rated,NULL,$20
VXDN,$1.9,1441743008678,"10,422",100% bearish,of 1 rating,N/A
ACET,$22.91,1441743008749,"95,371",75% bullish,of 4 ratings,$30
AKAO,$6.97,1441743008779,"44,623",75% bullish,of 4 ratings,$15
ACRX,$4.09,1441743008800,"552,374",67% bearish,of 6 ratings,$7
ACHN,$8.04,1441743009015,"4,021,531",90% bullish,of 21 ratings,$16
ACIW,$21.72,1441743009207,"207,339",67% bearish,of 3 ratings,$24
ACOR,$33.36,1441743009239,"199,054",67% bearish,of 3 ratings,$38.50
ACNB,$19.99,1441743009277,"2,220",Not yet rated,NULL,N/A
ACTS,$1.6,1441743009339,"14,264",100% bearish,of 1 rating,N/A
ATVI,$28.45,1441743009603,"5,909,679",67% bullish,of 84 ratings,$31.50
ACPW,$1.89,1441743009649,"37,736",100% bullish,of 4 ratings,$3.25
ADMP,$3.64,1441743009864,"15,650",50% bullish,of 2 ratings,$10
ADMS,$19.75,1441743009893,"57,656",100% bearish,of 2 ratings,$36
ACUR,$2.98,1441743009914,"9,592",100% bullish,of 5 ratings,$5
ACTA,$14.08,1441743009935,"65,164",67% bearish,of 3 ratings,$25
ACXM,$20.8846,1441743010073,"144,424",67% bullish,of 3 ratings,N/A
ADAP,$11.21,1441743010099,"29,642",67% bullish,of 3 ratings,$22
ADUS,$29.48,1441743010348,"41,738",100% bearish,of 1 rating,$31
ADEP,$7.79,1441743010416,"53,252",50% bullish,of 2 ratings,$10.75
AEY,$2.38,1441743010498,"1,188",100% bearish,of 2 ratings,N/A
ADRO,$19.24,1441743010646,"232,735",80% bullish,of 5 ratings,$45.50
ADMA,$8.9,1441743011103,"9,265",Not yet rated,NULL,$19
ADBE,$79.9,1441743011131,"1,567,433",61% bullish,of 18 ratings,$90
AEIS,$24.7117,1441743011180,"216,064",50% bullish,of 2 ratings,$32.50
MULT,NULL,1441743011213,0,100% bearish,of 1 rating,N/A
YPRO,$22.96,1441743011233,"10,671",100% bearish,of 1 rating,N/A
ADXS,$14.21,1441743011265,"451,275",64% bullish,of 14 ratings,$27
ADTN,$15.5,1441743011312,"318,878",67% bullish,of 3 ratings,$17.125
AMD,$1.88,1441743011527,"4,380,826",83% bullish,of 103 ratings,$2
ADXSW,$10.15,1441743011698,850,100% bullish,of 1 rating,N/A
AEGR,$18.05,1441743011724,"237,785",50% bullish,of 6 ratings,$26
AEHR,$2.28,1441743011773,260,50% bullish,of 2 ratings,N/A
AEGN,$18.12,1441743011802,"132,344",100% bearish,of 2 ratings,$21
AERI,$16.43,1441743011906,"376,741",75% bullish,of 4 ratings,$31.50
AVAV,$20.5748,1441743011970,"150,062",50% bullish,of 4 ratings,$28
AMTX,$3.05,1441743012076,"10,306",50% bullish,of 2 ratings,N/A
AEPI,$61.77,1441743012113,"33,309",100% bearish,of 1 rating,N/A
AEMD,$7.24,1441743012208,"84,501",Not yet rated,NULL,$27.50
AFFX,$9.55,1441743012244,"431,317",80% bullish,of 5 ratings,$12.50
AFMD,$10.47,1441743012265,"140,092",50% bullish,of 4 ratings,$15
AEZS,$0.0783,1441743012337,"10,092,802",90% bullish,of 21 ratings,$1.50
AGEN,$7.14,1441743012362,"449,471",85% bullish,of 13 ratings,$14
