Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FLWS,$8.43,1441206902582,"79,160",80% bullish,of 5 ratings,$15
FCCY,$11.74,1441206902616,150,100% bullish,of 1 rating,$13
TFSCU,NULL,1441206902648,0,Not yet rated,NULL,N/A
TFSCW,NULL,1441206902668,0,100% bearish,of 1 rating,N/A
FCTY,$7.74,1441206902697,450,100% bullish,of 1 rating,$8.50
TFSCR,NULL,1441206902722,0,Not yet rated,NULL,N/A
TFSC,NULL,1441206902743,0,100% bearish,of 1 rating,N/A
PIH,NULL,1441206902775,0,100% bearish,of 1 rating,N/A
SRCE,$29.33,1441206902878,"4,108",100% bullish,of 3 ratings,$33
TWOU,$34.31,1441206902939,"34,821",50% bullish,of 2 ratings,$39
DSLV,$69.7301,1441206902976,"10,540",100% bearish,of 1 rating,N/A
VNET,$16.805,1441206903005,"120,880",60% bullish,of 5 ratings,$35
JOBS,$25.97,1441206903069,"22,178",50% bullish,of 4 ratings,$36
DGLD,$80.787,1441206903096,"3,355",100% bullish,of 1 rating,N/A
USLV,$12.38,1441206903158,"151,563",86% bullish,of 7 ratings,N/A
UGLD,$9.2999,1441206903258,"79,920",100% bearish,of 1 rating,N/A
SIXD,$2.67,1441206903390,"9,477",Not yet rated,NULL,N/A
AVHI,$13.88,1441206903463,927,100% bearish,of 1 rating,$19
AAON,$19.98,1441206903492,"8,236",100% bearish,of 1 rating,$24
CAFD,$14.8,1441206903513,"32,758",Not yet rated,NULL,$24.50
EGHT,$7.62,1441206903568,"46,518",82% bullish,of 17 ratings,$11
ABGB,$5.22,1441206903649,"7,207",67% bullish,of 3 ratings,$5.50
ABY,$22.94,1441206903702,"127,184",100% bearish,of 2 ratings,$46
SHLM,$33.14,1441206903739,"28,863",100% bearish,of 1 rating,$47
ABAX,$47.25,1441206903779,"41,911",100% bearish,of 1 rating,$60
ABEO,$4.83,1441206903813,"20,117",50% bullish,of 4 ratings,$15.50
ABEOW,$1.7625,1441206903833,200,100% bullish,of 1 rating,N/A
ABMD,$94.45,1441206903869,"80,913",75% bullish,of 4 ratings,$100.50
AXAS,$1.75,1441206903890,"177,142",78% bullish,of 9 ratings,$3.50
ACTG,$9.03,1441206903967,"96,041",67% bullish,of 3 ratings,$18.50
ACAD,$36.78,1441206904109,"212,068",80% bullish,of 20 ratings,$48
ACHC,$71.94,1441206904139,"53,959",50% bullish,of 2 ratings,$92
ACST,$0.345,1441206904242,290,100% bullish,of 2 ratings,N/A
ANCX,$19.9,1441206904376,"4,257",Not yet rated,NULL,$20
AXDX,$19.05,1441206904405,"13,442",100% bearish,of 1 rating,N/A
VXDN,$1.7001,1441206904425,"6,395",100% bearish,of 1 rating,N/A
VXUP,$1.6707,1441206904462,"14,772",100% bearish,of 1 rating,N/A
ARAY,$6.655,1441206904484,"111,238",100% bearish,of 1 rating,$10.50
XLRN,$29.26,1441206904504,"20,338",50% bullish,of 2 ratings,$57
ACRX,$4.4601,1441206904558,"144,887",67% bearish,of 6 ratings,$5.50
AKAO,$6.79,1441206904649,"6,140",75% bullish,of 4 ratings,$15
ACIW,$21.03,1441206904706,"64,060",67% bearish,of 3 ratings,$24
ACNB,$20.35,1441206904738,110,Not yet rated,NULL,N/A
ACET,$21.27,1441206904766,"14,549",75% bullish,of 4 ratings,$30
ACHN,$7.215,1441206904842,"576,412",90% bullish,of 21 ratings,$16
ACPW,$1.9205,1441206905036,"8,896",100% bullish,of 4 ratings,$3.25
ACTS,$1.62,1441206905061,"3,332",100% bearish,of 1 rating,N/A
ACTA,$13.83,1441206905088,"27,882",67% bearish,of 3 ratings,$25
ATVI,$28.62,1441206905119,"2,547,896",67% bullish,of 84 ratings,$31.50
ACOR,$32.22,1441206905140,"122,669",67% bearish,of 3 ratings,$38.50
ACXM,$20.33,1441206905218,"35,827",67% bullish,of 3 ratings,N/A
ADAP,$11,1441206905324,"14,210",67% bullish,of 3 ratings,$22
ADMP,$3.74,1441206905355,300,50% bullish,of 2 ratings,$10
ACUR,$2.87,1441206905376,"1,048",100% bullish,of 5 ratings,$5
ADMS,$19.45,1441206905410,"6,884",100% bearish,of 2 ratings,$36
ADUS,$29.02,1441206905508,"3,700",100% bearish,of 1 rating,$31
AEY,$2.35,1441206905555,"1,120",100% bearish,of 2 ratings,N/A
ADMA,$9.05,1441206905594,"1,031",Not yet rated,NULL,$19
ADEP,$6.72,1441206905645,"6,802",50% bullish,of 2 ratings,$10.75
ADBE,$75.96,1441206905729,"359,007",65% bullish,of 17 ratings,$90
ADTN,$15.76,1441206905814,"43,845",67% bullish,of 3 ratings,$17.125
ADRO,$18.68,1441206905859,"49,213",80% bullish,of 5 ratings,$45.50
MULT,NULL,1441206905943,0,100% bearish,of 1 rating,N/A
AMD,$1.73,1441206905969,"1,500,869",83% bullish,of 103 ratings,$2
AEIS,$23.96,1441206906002,"19,896",50% bullish,of 2 ratings,$32.50
YPRO,$22.9,1441206906101,2,100% bearish,of 1 rating,N/A
ADXS,$13.58,1441206906129,"148,600",64% bullish,of 14 ratings,$27
AEGR,$17.7899,1441206906172,"37,547",50% bullish,of 6 ratings,$26
AEHR,$2.23,1441206906261,"1,886",50% bullish,of 2 ratings,N/A
ADXSW,$9.1499,1441206906290,"3,240",100% bullish,of 1 rating,N/A
AEGN,$17.7543,1441206906311,"13,883",100% bearish,of 2 ratings,$21
AMTX,$2.73,1441206906345,"2,368",50% bullish,of 2 ratings,$26.11
AEPI,$53.21,1441206906441,"1,708",100% bearish,of 1 rating,N/A
AERI,$15.095,1441206906473,"185,801",75% bullish,of 4 ratings,$31.50
AVAV,$20.87,1441206906522,"318,320",50% bullish,of 4 ratings,$31
AFMD,$10.435,1441206906654,"48,957",50% bullish,of 4 ratings,$15
AEZS,$0.0878,1441206906721,"2,207,107",90% bullish,of 21 ratings,$1.50
AFFX,$9.18,1441206906747,"41,328",80% bullish,of 5 ratings,$12.50
AGEN,$7,1441206906820,"96,053",85% bullish,of 13 ratings,$14
AGRX,$8.455,1441206906882,"12,281",100% bearish,of 1 rating,$17.50
AGIO,$86.37,1441206906915,"38,137",88% bullish,of 8 ratings,$114
AEMD,$7.3135,1441206906941,"5,404",Not yet rated,NULL,$27.50
AGYS,$9.74,1441206906968,"1,194",100% bearish,of 1 rating,N/A
AGFS,$9.69,1441206907018,"66,969",100% bearish,of 1 rating,N/A
AGFSW,$1.98,1441206907106,200,100% bearish,of 2 ratings,N/A
AIRM,$36.05,1441206907170,"23,209",80% bearish,of 5 ratings,$53
AIMT,$21.93,1441206907303,"12,969",Not yet rated,NULL,$35.50
ATSG,$8.76,1441206907336,"33,072",67% bullish,of 3 ratings,$13
AIRT,$22.3,1441206907436,776,100% bullish,of 1 rating,N/A
AIXG,$6.3,1441206907461,"3,200",67% bearish,of 3 ratings,$5.25
AMCN,$4.51,1441206907486,"22,687",83% bullish,of 6 ratings,N/A
AKAM,$70.49,1441206907511,"208,509",63% bullish,of 8 ratings,$77.50
