Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCR,NULL,1440094202858,0,Not yet rated,NULL,N/A
TFSC,$9.73,1440094202889,400,100% bearish,of 1 rating,N/A
PIH,$7.49,1440094202925,"3,740",100% bearish,of 1 rating,N/A
SRCE,$30.13,1440094202953,"5,854",100% bullish,of 3 ratings,$33
FCCY,$11.45,1440094202985,902,100% bullish,of 1 rating,$13
TFSCW,NULL,1440094203020,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1440094203045,0,Not yet rated,NULL,N/A
FLWS,$9.58,1440094203083,"113,726",100% bullish,of 5 ratings,$15
FCTY,NULL,1440094203249,0,100% bullish,of 1 rating,$8.50
DGLD,$77.4,1440094203276,"7,703",100% bullish,of 1 rating,N/A
TWOU,$34.89,1440094203355,"151,974",50% bullish,of 2 ratings,$39
UGLD,$9.7637,1440094203410,"181,755",100% bearish,of 1 rating,N/A
VNET,$20.06,1440094203463,"237,047",60% bullish,of 5 ratings,$29.50
USLV,$15.295,1440094203489,"258,738",86% bullish,of 7 ratings,N/A
JOBS,$25.9191,1440094203546,"98,770",50% bullish,of 4 ratings,$36
DSLV,$58.4978,1440094203627,"9,067",100% bearish,of 1 rating,N/A
CAFD,$15.6797,1440094203913,"76,582",Not yet rated,NULL,$25
SIXD,$2.08,1440094203951,"53,387",Not yet rated,NULL,N/A
EGHT,$8.3,1440094203973,"126,080",82% bullish,of 17 ratings,$11
ABY,$20.96,1440094203995,"90,936",100% bearish,of 2 ratings,$46
SHLM,$35.45,1440094204060,"42,344",100% bearish,of 1 rating,$50
AVHI,$13.9,1440094204086,"13,932",100% bearish,of 1 rating,$19
AAON,$22.43,1440094204128,"26,903",100% bearish,of 1 rating,$24
ABAX,$47.66,1440094204284,"82,215",100% bearish,of 1 rating,$60
ABEO,$4.99,1440094204310,"99,533",67% bullish,of 3 ratings,$15.50
ABEOW,$1.71,1440094204383,"1,450",100% bullish,of 1 rating,N/A
ABGB,$3.99,1440094204408,"65,217",67% bullish,of 3 ratings,$5.50
ABMD,$102.96,1440094204454,"174,015",75% bullish,of 4 ratings,$100.50
AXAS,$1.66,1440094204586,"229,532",78% bullish,of 9 ratings,$3.50
ACTG,$8.73,1440094204617,"97,013",67% bullish,of 3 ratings,$18.50
ACAD,$37.1785,1440094204670,"449,496",80% bullish,of 20 ratings,$48
ACST,$0.3602,1440094204719,"30,900",100% bullish,of 2 ratings,N/A
ANCX,$19.01,1440094204808,"15,297",Not yet rated,NULL,$19
AXDX,$18.48,1440094204862,"78,648",100% bearish,of 1 rating,N/A
ACHC,$76.8601,1440094204894,"314,146",50% bullish,of 2 ratings,$92
XLRN,$29.69,1440094204992,"37,434",50% bullish,of 2 ratings,$57
VXDN,$13.7,1440094205029,"3,515",Not yet rated,NULL,N/A
ARAY,$5.725,1440094205124,"679,467",100% bearish,of 1 rating,$10.50
VXUP,$17.9,1440094205335,"16,570",Not yet rated,NULL,N/A
AKAO,$7.08,1440094205405,"47,029",75% bullish,of 4 ratings,$15
ACRX,$4.28,1440094205435,"130,239",67% bearish,of 6 ratings,$5.50
ACOR,$29.522,1440094205466,"120,976",67% bearish,of 3 ratings,$38.50
ACET,$24.998,1440094205500,"42,822",75% bullish,of 4 ratings,$30
ACTS,$1.35,1440094205534,"32,285",100% bearish,of 1 rating,N/A
ACIW,$22.36,1440094205562,"123,342",50% bullish,of 2 ratings,$24
ACHN,$8.05,1440094205593,"619,616",90% bullish,of 21 ratings,$16
ACPW,$1.85,1440094205840,"8,035",100% bullish,of 4 ratings,$3.50
ACNB,$20.15,1440094205894,472,Not yet rated,NULL,N/A
ACTA,$13.36,1440094205923,"61,305",67% bearish,of 3 ratings,$25
ACUR,$0.61,1440094205950,638,100% bullish,of 5 ratings,$1
ATVI,$28.18,1440094206029,"2,271,001",68% bullish,of 84 ratings,$31.50
ADMP,$3.5699,1440094206222,"4,337",50% bullish,of 2 ratings,$10
ADEP,$7.1,1440094206270,"13,777",50% bullish,of 2 ratings,$10.75
ADMS,$20,1440094206301,"39,464",100% bearish,of 2 ratings,$36
ADAP,$15.05,1440094206322,"29,113",67% bullish,of 3 ratings,$22
ADUS,$29.4,1440094206363,"44,756",100% bearish,of 1 rating,$31
ACXM,$20.45,1440094206390,"106,071",67% bullish,of 3 ratings,N/A
AEY,$2.3858,1440094206455,"3,624",100% bearish,of 2 ratings,N/A
ADMA,$9.35,1440094206535,"2,221",Not yet rated,NULL,$19
ADTN,$15.66,1440094206596,"158,493",67% bullish,of 3 ratings,$17.125
ADBE,$83.43,1440094206642,"684,045",65% bullish,of 17 ratings,$90
ADRO,$20.45,1440094206840,"83,235",80% bullish,of 5 ratings,$45.50
ADXSW,$9.97,1440094206942,"2,792",100% bullish,of 1 rating,N/A
MULT,NULL,1440094206971,0,100% bearish,of 1 rating,N/A
ADXS,$14.28,1440094206997,"422,892",64% bullish,of 14 ratings,$27
AMD,$1.705,1440094207027,"5,531,114",83% bullish,of 102 ratings,$2
AEIS,$25.4301,1440094207073,"87,954",50% bullish,of 2 ratings,$32.50
AEGN,$18.605,1440094207130,"75,950",100% bearish,of 1 rating,$21
AEHR,$2.135,1440094207156,"2,194",50% bullish,of 2 ratings,N/A
YPRO,$23.2299,1440094207289,"1,502",100% bearish,of 1 rating,N/A
AEGR,$17.99,1440094207429,"147,109",50% bullish,of 6 ratings,$26
AEPI,$57.59,1440094207457,"3,736",100% bearish,of 1 rating,N/A
AMTX,$3.52,1440094207506,"10,899",50% bullish,of 2 ratings,$26.11
AERI,$15.89,1440094207600,"182,016",75% bullish,of 4 ratings,$31.50
AVAV,$24.79,1440094207765,"63,598",50% bullish,of 4 ratings,$31
AEZS,$0.1083,1440094207795,"4,937,289",90% bullish,of 21 ratings,$1.50
AEMD,$6.69,1440094207892,"18,218",Not yet rated,NULL,$27.50
AFFX,$9.43,1440094207931,"102,409",80% bullish,of 5 ratings,$12
AGEN,$7.33,1440094207962,"277,200",85% bullish,of 13 ratings,$14
AGRX,$8.25,1440094207990,"21,182",100% bearish,of 1 rating,$17.50
AGYS,$9.54,1440094208065,"12,054",100% bearish,of 1 rating,N/A
AFMD,$10.44,1440094208125,"117,295",50% bullish,of 4 ratings,$15
AGFS,$9.57,1440094208269,"127,882",100% bearish,of 1 rating,N/A
AGIO,$86.39,1440094208304,"196,077",88% bullish,of 8 ratings,$114
AIMT,$22.06,1440094208333,"97,782",Not yet rated,NULL,N/A
AGFSW,$1.75,1440094208354,"12,145",100% bearish,of 2 ratings,N/A
AIRT,$22.5,1440094208489,"2,119",100% bullish,of 1 rating,N/A
AIRM,$37.59,1440094208545,"79,536",80% bearish,of 5 ratings,$53
AMCN,$4.94,1440094208740,"316,699",83% bullish,of 6 ratings,N/A
AKRX,$42.05,1440094208770,"282,777",78% bullish,of 9 ratings,$56
AKBA,$6.415,1440094208799,"162,239",100% bearish,of 1 rating,$18
AKAM,$70.615,1440094208821,"718,244",63% bullish,of 8 ratings,$77
ATSG,$9.31,1440094208860,"42,073",67% bullish,of 3 ratings,$13
AIXG,$6.06,1440094208954,"5,978",67% bearish,of 3 ratings,$6
AKER,$2.8001,1440094208981,"4,727",Not yet rated,NULL,N/A
AMRI,$19.78,1440094209182,"73,495",75% bearish,of 4 ratings,$24
ALSK,$2.15,1440094209211,"36,650",78% bullish,of 18 ratings,$2
ABDC,$12.878,1440094209238,"6,686",Not yet rated,NULL,$15
ALRM,$17.03,1440094209260,"117,700",100% bearish,of 1 rating,$22
ADHD,$8.6799,1440094209396,"105,585",50% bullish,of 4 ratings,$18
ALDR,$37.28,1440094209422,"157,523",67% bearish,of 3 ratings,$62
ALXN,$181.35,1440094209561,"352,206",88% bullish,of 8 ratings,$223
ALDX,$7.72,1440094209597,"8,470",100% bearish,of 1 rating,$14.50
ALXA,$1.13,1440094209626,"10,120",83% bullish,of 6 ratings,$2.125
ALGN,$58.66,1440094209665,"191,274",100% bearish,of 2 ratings,$73
ALCO,$42.87,1440094209701,"2,420",50% bullish,of 2 ratings,N/A
ALIM,$3.42,1440094209729,"28,059",80% bullish,of 5 ratings,$10
ALKS,$63.83,1440094209804,"241,431",67% bullish,of 3 ratings,$75
ALGT,$219.79,1440094209857,"52,097",100% bearish,of 1 rating,$235
ALLB,$23.59,1440094210159,200,Not yet rated,NULL,N/A
AFOP,$17.86,1440094210190,"85,011",75% bullish,of 8 ratings,$21
ARLP,$24.882,1440094210218,"88,238",67% bearish,of 3 ratings,$32
AHGP,$37.11,1440094210244,"28,206",67% bullish,of 3 ratings,N/A
AIQ,$14.71,1440094210275,"5,625",67% bullish,of 3 ratings,N/A
AHPI,$1.44,1440094210378,"1,018",50% bullish,of 2 ratings,N/A
ALLT,$5.04,1440094210430,"31,028",75% bullish,of 4 ratings,$6.25
ALQA,$4.4899,1440094210471,"17,697",75% bullish,of 4 ratings,$8.50
AMOT,$16.43,1440094210562,"28,011",100% bearish,of 1 rating,N/A
MDRX,$13.88,1440094210694,"692,865",60% bullish,of 5 ratings,$16
AFAM,$47.16,1440094210725,"41,156",50% bullish,of 2 ratings,$44
SMCP,NULL,1440094210752,0,Not yet rated,NULL,N/A
AOSL,$7.2,1440094210880,"28,381",67% bullish,of 3 ratings,$9
ALNY,$104.94,1440094210906,"317,864",67% bullish,of 3 ratings,$148.50
ATEC,$0.5998,1440094211087,"29,425",100% bullish,of 1 rating,$2
ASPS,$29.71,1440094211172,"32,212",67% bullish,of 3 ratings,$46.50
AMRN,$2.035,1440094211217,"1,201,615",85% bullish,of 39 ratings,$8
AIMC,$25.78,1440094211247,"12,641",100% bearish,of 1 rating,$28.50
ALTR,$48.87,1440094211269,"722,235",80% bearish,of 5 ratings,$54
AMAG,$62.51,1440094211291,"94,653",100% bullish,of 2 ratings,$77.50
AYA,$21.93,1440094211330,"19,341",100% bearish,of 1 rating,$40
AMRK,NULL,1440094211358,0,50% bullish,of 2 ratings,$14
AMBC,$15.85,1440094211609,"88,821",100% bearish,of 1 rating,$16.50
AMBA,$98.88,1440094211636,"1,144,304",83% bullish,of 12 ratings,$102.50
AMZN,$517.885,1440094211662,"1,535,233",81% bullish,of 263 ratings,$646
AMBCW,$7.4,1440094211712,"2,510",100% bearish,of 1 rating,N/A
EPAX,$2.6728,1440094211883,"29,134",100% bearish,of 1 rating,N/A
DOX,$59.2099,1440094211966,"94,448",100% bullish,of 2 ratings,$60
AMDA,$0.4825,1440094212011,"810,852",90% bullish,of 10 ratings,$1
ASBI,$22.65,1440094212039,600,Not yet rated,NULL,N/A
AMCX,$70.32,1440094212060,"439,801",67% bullish,of 3 ratings,$85.50
AAL,$42.07,1440094212099,"3,250,612",93% bullish,of 87 ratings,$57
AMED,$41.3,1440094212122,"180,838",100% bearish,of 1 rating,$42
UHAL,$373.43,1440094212153,"5,985",100% bullish,of 2 ratings,$393.50
ATAX,$5.2801,1440094212289,"54,192",100% bullish,of 1 rating,$6.50
AGNC,$20.02,1440094212422,"2,091,050",75% bullish,of 28 ratings,$22
AGNCB,$24.2,1440094212455,"15,600",Not yet rated,NULL,N/A
AMOV,$18.2486,1440094212586,"5,926",100% bearish,of 1 rating,N/A
MTGE,$15.99,1440094212671,"89,934",75% bullish,of 4 ratings,$19.50
AGNCP,$25.394,1440094212696,"1,672",Not yet rated,NULL,N/A
MTGEP,NULL,1440094212726,0,Not yet rated,NULL,N/A
ANCI,$1.58,1440094212823,"2,500",100% bearish,of 1 rating,N/A
ACAS,$14.16,1440094212858,"606,140",60% bullish,of 5 ratings,$16.75
AETI,NULL,1440094212962,0,67% bearish,of 3 ratings,N/A
ACSF,$12.6616,1440094212999,"7,112",100% bearish,of 1 rating,$15
AMIC,NULL,1440094213030,0,Not yet rated,NULL,N/A
APEI,$21.64,1440094213099,"26,330",100% bearish,of 1 rating,$25.50
ANAT,$102.7,1440094213130,"5,155",100% bullish,of 1 rating,N/A
ARII,$38.79,1440094213159,"93,461",67% bearish,of 3 ratings,$45
AMNB,$22.945,1440094213236,"4,274",Not yet rated,NULL,$25.50
AMRB,$10,1440094213484,"1,217",Not yet rated,NULL,$11
AMSWA,$9.13,1440094213512,"6,028",100% bearish,of 2 ratings,$10.75
AMSC,$3.76,1440094213566,"14,091",50% bullish,of 4 ratings,N/A
CRMT,$42.575,1440094213602,"15,290",100% bearish,of 1 rating,$49
AMWD,$60.03,1440094213671,"109,071",50% bullish,of 2 ratings,$58
ASEI,$39.74,1440094213700,"43,068",100% bearish,of 1 rating,$52.50
AMSF,$50.52,1440094213728,"29,506",Not yet rated,NULL,$57.50
ABCB,$27.81,1440094213754,"22,356",Not yet rated,NULL,$31
ASRV,$3.26,1440094213954,"1,460",100% bullish,of 2 ratings,N/A
ATLO,$23.6228,1440094213984,"2,259",Not yet rated,NULL,N/A
ASRVP,NULL,1440094214014,0,Not yet rated,NULL,N/A
AMGN,$162.95,1440094214120,"938,469",89% bullish,of 19 ratings,$185
FOLD,$15.47,1440094214149,"331,278",56% bullish,of 9 ratings,$21
AMKR,$4.2672,1440094214176,"451,924",100% bearish,of 2 ratings,$5
AMPH,$14.22,1440094214225,"97,401",50% bullish,of 2 ratings,$20
AMSG,$82.37,1440094214387,"117,532",100% bearish,of 1 rating,$85.50
AFSI,$63.565,1440094214461,"221,395",60% bullish,of 5 ratings,$72
ASYS,$5.42,1440094214490,"31,385",67% bullish,of 3 ratings,$12
AMSGP,NULL,1440094214519,0,Not yet rated,NULL,N/A
ANAC,$132.33,1440094214621,"217,693",80% bullish,of 5 ratings,$180.50
AMRS,$1.65,1440094214661,"39,805",70% bullish,of 10 ratings,N/A
ANAD,$0.3799,1440094214687,"134,001",100% bullish,of 2 ratings,$.50
ADI,$55.2198,1440094214853,"1,859,099",67% bullish,of 3 ratings,$69
ALOG,$83.68,1440094214908,"26,501",100% bearish,of 2 ratings,$100.50
ANCB,NULL,1440094214954,0,Not yet rated,NULL,$23
ABCW,$39.99,1440094214983,"7,707",67% bullish,of 3 ratings,N/A
AMCF,$0.2997,1440094215043,"1,484",100% bullish,of 7 ratings,N/A
ANGI,$4.36,1440094215113,"237,161",64% bullish,of 11 ratings,$5.50
ANIP,$52.33,1440094215336,"108,830",89% bullish,of 19 ratings,$66
