Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FLWS,$8.91,1440868202085,"687,314",80% bullish,of 5 ratings,$15
PIH,$7.54,1440868202226,"9,402",100% bearish,of 1 rating,N/A
TFSCR,NULL,1440868202251,0,Not yet rated,NULL,N/A
TFSC,NULL,1440868202281,0,100% bearish,of 1 rating,N/A
FCCY,$11.54,1440868202302,933,100% bullish,of 1 rating,$13
TFSCW,$0.21,1440868202336,"1,300",100% bearish,of 1 rating,N/A
FCTY,$7.96,1440868202357,"3,400",100% bullish,of 1 rating,$8.50
TFSCU,NULL,1440868202385,0,Not yet rated,NULL,N/A
SRCE,$29.44,1440868202436,"29,029",100% bullish,of 3 ratings,$33
DSLV,$69.51,1440868202574,"9,311",100% bearish,of 1 rating,N/A
VNET,$18.05,1440868202603,"541,289",60% bullish,of 5 ratings,$35
TWOU,$34.99,1440868202707,"129,143",50% bullish,of 2 ratings,$39
DGLD,$81.1,1440868202739,"16,958",100% bullish,of 1 rating,N/A
UGLD,$9.31,1440868202766,"340,880",100% bearish,of 1 rating,N/A
USLV,$12.45,1440868202790,"242,677",86% bullish,of 7 ratings,N/A
JOBS,$27.019,1440868202839,"69,549",50% bullish,of 4 ratings,$36
SIXD,$2.72,1440868203060,"111,232",Not yet rated,NULL,N/A
CAFD,$15.0196,1440868203121,"242,552",Not yet rated,NULL,$25
SHLM,$34.06,1440868203147,"65,672",100% bearish,of 1 rating,$47
EGHT,$7.84,1440868203204,"384,316",82% bullish,of 17 ratings,$11
AVHI,$13.96,1440868203225,"12,911",100% bearish,of 1 rating,$19
ABAX,$47.89,1440868203260,"108,826",100% bearish,of 1 rating,$60
AAON,$20.51,1440868203312,"107,410",100% bearish,of 1 rating,$24
ABY,$23.04,1440868203353,"423,555",100% bearish,of 2 ratings,$46
ABEO,$4.82,1440868203451,"47,964",50% bullish,of 4 ratings,$15.50
ABMD,$98.23,1440868203498,"317,770",75% bullish,of 4 ratings,$100.50
ABEOW,$1.83,1440868203525,"2,361",100% bullish,of 1 rating,N/A
ABGB,$5.71,1440868203549,"37,255",67% bullish,of 3 ratings,$5.50
AXAS,$1.92,1440868203723,"949,481",78% bullish,of 9 ratings,$3.50
ACTG,$9.43,1440868203795,"194,247",67% bullish,of 3 ratings,$18.50
ACAD,$38.17,1440868203824,"436,567",80% bullish,of 20 ratings,$48
ACHC,$74.2503,1440868203849,"344,347",50% bullish,of 2 ratings,$92
ACST,$0.3694,1440868203882,"9,260",100% bullish,of 2 ratings,N/A
ANCX,$20.01,1440868203954,"20,165",Not yet rated,NULL,$20
AXDX,$19.1,1440868203985,"112,407",100% bearish,of 1 rating,N/A
XLRN,$29.71,1440868204010,"89,309",50% bullish,of 2 ratings,$57
VXDN,$1.96,1440868204219,"24,710",100% bearish,of 1 rating,N/A
ARAY,$6.77,1440868204254,"691,224",100% bearish,of 1 rating,$10.50
VXUP,$1.6,1440868204292,"49,457",100% bearish,of 1 rating,N/A
ACRX,$4.24,1440868204351,"310,833",67% bearish,of 6 ratings,$5.50
ACET,$22.76,1440868204380,"83,357",75% bullish,of 4 ratings,$30
ACIW,$21.38,1440868204483,"288,136",67% bearish,of 3 ratings,$24
