Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSC,NULL,1441379703021,0,100% bearish,of 1 rating,N/A
TFSCR,NULL,1441379703070,0,Not yet rated,NULL,N/A
PIH,$7.47,1441379703176,"1,700",100% bearish,of 1 rating,N/A
FCCY,NULL,1441379703248,0,100% bullish,of 1 rating,$13
TFSCU,NULL,1441379703274,0,Not yet rated,NULL,N/A
FLWS,$8.64,1441379703295,"60,055",80% bullish,of 5 ratings,$15
FCTY,NULL,1441379703323,0,100% bullish,of 1 rating,$8.50
TFSCW,NULL,1441379703351,0,100% bearish,of 1 rating,N/A
TWOU,$35.04,1441379703456,"38,406",50% bullish,of 2 ratings,$39
SRCE,$29.71,1441379703534,"6,982",100% bullish,of 3 ratings,$33
VNET,$18,1441379703602,"68,868",60% bullish,of 5 ratings,$35
DSLV,$69.46,1441379703706,"5,970",100% bearish,of 1 rating,N/A
UGLD,$8.94,1441379703737,"85,395",100% bearish,of 1 rating,N/A
USLV,$12.5,1441379703761,"154,886",86% bullish,of 7 ratings,N/A
DGLD,$84.2926,1441379703790,"2,072",100% bullish,of 1 rating,N/A
JOBS,$26.14,1441379703842,"22,747",50% bullish,of 4 ratings,$36
CAFD,$14.99,1441379704188,"108,894",Not yet rated,NULL,$24.50
SIXD,$2.6801,1441379704220,"3,760",Not yet rated,NULL,N/A
AAON,$19.77,1441379704242,"27,590",100% bearish,of 1 rating,$24
SHLM,$32.28,1441379704300,"9,602",100% bearish,of 1 rating,$47
ABAX,$47.13,1441379704321,"7,142",100% bearish,of 1 rating,$60
ABY,$21.38,1441379704349,"496,899",100% bearish,of 2 ratings,$46
EGHT,$7.76,1441379704374,"64,156",82% bullish,of 17 ratings,$11
AVHI,$13.31,1441379704535,"159,927",100% bearish,of 1 rating,$19
ABGB,$4.9416,1441379704605,"17,920",67% bullish,of 3 ratings,$5.50
ABEO,$4.6881,1441379704637,"6,242",50% bullish,of 4 ratings,$15.50
AXAS,$1.735,1441379704737,"153,208",78% bullish,of 9 ratings,$3.50
ABEOW,NULL,1441379704765,0,100% bullish,of 1 rating,N/A
ABMD,$93.47,1441379704790,"74,746",75% bullish,of 4 ratings,$100.50
ACTG,$9.1,1441379704815,"24,662",67% bullish,of 3 ratings,$18.50
ACHC,$72.685,1441379705047,"56,185",50% bullish,of 2 ratings,$92
ACAD,$39.73,1441379705121,"474,565",80% bullish,of 20 ratings,$48
XLRN,$28.02,1441379705191,"26,966",50% bullish,of 2 ratings,$57
AXDX,$19.36,1441379705217,"8,974",100% bearish,of 1 rating,N/A
ACST,$0.3,1441379705245,"2,700",100% bullish,of 2 ratings,N/A
ANCX,$19.48,1441379705272,"4,618",Not yet rated,NULL,$20
ARAY,$6.63,1441379705297,"54,011",100% bearish,of 1 rating,$10.50
VXDN,$1.7999,1441379705442,"1,618",100% bearish,of 1 rating,N/A
ACRX,$4.26,1441379705581,"73,165",67% bearish,of 6 ratings,$7
ACET,$22.32,1441379705614,"22,547",75% bullish,of 4 ratings,$30
VXUP,$1.56,1441379705640,"1,685",100% bearish,of 1 rating,N/A
AKAO,$7,1441379705661,"11,045",75% bullish,of 4 ratings,$15
ACHN,$7.64,1441379705790,"812,106",90% bullish,of 21 ratings,$16
ACIW,$21.24,1441379705815,"38,282",67% bearish,of 3 ratings,$24
ACNB,NULL,1441379705880,0,Not yet rated,NULL,N/A
ACOR,$31.59,1441379705984,"33,185",67% bearish,of 3 ratings,$38.50
ACPW,$1.96,1441379706125,"14,174",100% bullish,of 4 ratings,$3.25
ACTS,$1.58,1441379706178,"6,500",100% bearish,of 1 rating,N/A
ATVI,$28.485,1441379706252,"1,525,836",67% bullish,of 84 ratings,$31.50
ACTA,$13.91,1441379706307,"5,935",67% bearish,of 3 ratings,$25
ACXM,$20.52,1441379706347,"39,761",67% bullish,of 3 ratings,N/A
ADMS,$18.92,1441379706372,"9,444",100% bearish,of 2 ratings,$36
ADMP,$3.39,1441379706505,"6,572",50% bullish,of 2 ratings,$10
ACUR,$2.874,1441379706649,"1,700",100% bullish,of 5 ratings,$5
ADAP,$10.77,1441379706715,"6,066",67% bullish,of 3 ratings,$22
ADUS,$29.05,1441379706742,"3,100",100% bearish,of 1 rating,$31
AEY,$2.3704,1441379706763,"3,605",100% bearish,of 2 ratings,N/A
ADEP,$7.19,1441379706791,"7,492",50% bullish,of 2 ratings,$10.75
