Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FLWS,$8.6,1441397403025,"198,683",80% bullish,of 5 ratings,$15
TFSCU,$10.32,1441397403050,400,Not yet rated,NULL,N/A
FCCY,NULL,1441397403075,0,100% bullish,of 1 rating,$13
PIH,$7.5,1441397403100,"3,800",100% bearish,of 1 rating,N/A
FCTY,$7.89,1441397403283,550,100% bullish,of 1 rating,$8.50
TFSC,$9.7989,1441397403357,300,100% bearish,of 1 rating,N/A
TFSCR,NULL,1441397403421,0,Not yet rated,NULL,N/A
VNET,$18,1441397403445,"197,191",60% bullish,of 5 ratings,$35
TFSCW,$0.28,1441397403503,920,100% bearish,of 1 rating,N/A
SRCE,$29.66,1441397403583,"21,393",100% bullish,of 3 ratings,$33
TWOU,$34.9205,1441397403612,"121,254",50% bullish,of 2 ratings,$39
DGLD,$83.5801,1441397403667,"8,442",100% bullish,of 1 rating,N/A
USLV,$12.42,1441397403853,"200,339",86% bullish,of 7 ratings,N/A
UGLD,$8.9736,1441397403893,"171,834",100% bearish,of 1 rating,N/A
DSLV,$69.51,1441397404138,"8,150",100% bearish,of 1 rating,N/A
SIXD,$2.58,1441397404186,"29,532",Not yet rated,NULL,N/A
JOBS,$25.79,1441397404211,"89,667",50% bullish,of 4 ratings,$36
AVHI,$13.88,1441397404236,"193,263",100% bearish,of 1 rating,$19
SHLM,$32.3348,1441397404293,"46,640",100% bearish,of 1 rating,$47
AAON,$19.73,1441397404397,"62,014",100% bearish,of 1 rating,$24
ABY,$21.27,1441397404545,"834,685",100% bearish,of 2 ratings,$46
EGHT,$7.78,1441397404605,"204,575",82% bullish,of 17 ratings,$11
ABEO,$4.79,1441397404707,"16,565",50% bullish,of 4 ratings,$15.50
CAFD,$14.8,1441397404762,"203,868",Not yet rated,NULL,$24.50
ABEOW,$1.87,1441397404799,785,100% bullish,of 1 rating,N/A
ABAX,$47.11,1441397404845,"48,450",100% bearish,of 1 rating,$60
ABGB,$4.92,1441397404970,"24,408",67% bullish,of 3 ratings,$5.50
ABMD,$94.23,1441397405020,"215,349",75% bullish,of 4 ratings,$100.50
ACTG,$9.3,1441397405152,"92,854",67% bullish,of 3 ratings,$18.50
AXAS,$1.65,1441397405215,"1,182,043",78% bullish,of 9 ratings,$3.50
ACHC,$72.3,1441397405383,"190,564",50% bullish,of 2 ratings,$92
ACST,$0.31,1441397405408,"4,200",100% bullish,of 2 ratings,N/A
XLRN,$28.9,1441397405626,"59,230",50% bullish,of 2 ratings,$57
AXDX,$18.66,1441397405684,"35,424",100% bearish,of 1 rating,N/A
ARAY,$6.6,1441397405817,"182,763",100% bearish,of 1 rating,$10.50
VXDN,$1.75,1441397405959,"7,478",100% bearish,of 1 rating,N/A
AKAO,$7.01,1441397406042,"22,009",75% bullish,of 4 ratings,$15
ACAD,$39.61,1441397406258,"805,230",80% bullish,of 20 ratings,$48
ACET,$22.26,1441397406283,"60,921",75% bullish,of 4 ratings,$30
ANCX,$19.75,1441397406451,"13,007",Not yet rated,NULL,$20
ACNB,$20,1441397406526,"1,100",Not yet rated,NULL,N/A
ACRX,$4.27,1441397406550,"151,936",67% bearish,of 6 ratings,$7
VXUP,$1.664,1441397406579,"25,613",100% bearish,of 1 rating,N/A
ACHN,$7.75,1441397406681,"1,401,459",90% bullish,of 21 ratings,$16
ACOR,$31.68,1441397406706,"255,216",67% bearish,of 3 ratings,$38.50
ACIW,$21.15,1441397406774,"93,340",67% bearish,of 3 ratings,$24
ACPW,$1.917,1441397406949,"19,857",100% bullish,of 4 ratings,$3.25
ATVI,$28.31,1441397406976,"4,692,755",67% bullish,of 84 ratings,$31.50
ACTS,$1.59,1441397407012,"17,800",100% bearish,of 1 rating,N/A
ACUR,$2.89,1441397407412,"13,081",100% bullish,of 5 ratings,$5
ACTA,$13.81,1441397407443,"23,020",67% bearish,of 3 ratings,$25
ACXM,$20.4,1441397407469,"107,887",67% bullish,of 3 ratings,N/A
ADAP,$11.15,1441397407640,"32,957",67% bullish,of 3 ratings,$22
ADMP,$3.562,1441397407704,"13,072",50% bullish,of 2 ratings,$10
AEY,$2.32,1441397407833,"3,778",100% bearish,of 2 ratings,N/A
ADUS,$29.095,1441397407859,"16,565",100% bearish,of 1 rating,$31
ADEP,$7.42,1441397407886,"34,767",50% bullish,of 2 ratings,$10.75
ADBE,$77.11,1441397407907,"859,148",65% bullish,of 17 ratings,$90
ADMS,$19.02,1441397407936,"26,993",100% bearish,of 2 ratings,$36
ADMA,$8.65,1441397408068,"12,038",Not yet rated,NULL,$19
AMD,$1.82,1441397408198,"3,457,187",83% bullish,of 103 ratings,$2
AEIS,$23.85,1441397408276,"80,268",50% bullish,of 2 ratings,$32.50
ADTN,$15.53,1441397408420,"135,036",67% bullish,of 3 ratings,$17.125
