Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FLWS,$9.36,1440259802301,"220,692",100% bullish,of 5 ratings,$15
FCCY,$11.6,1440259802337,354,100% bullish,of 1 rating,$13
TFSCR,NULL,1440259802363,0,Not yet rated,NULL,N/A
FCTY,$7.63,1440259802390,300,100% bullish,of 1 rating,$8.50
TFSC,NULL,1440259802429,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1440259802455,0,Not yet rated,NULL,N/A
PIH,$7.2,1440259802476,"15,400",100% bearish,of 1 rating,N/A
TFSCW,NULL,1440259802610,0,100% bearish,of 1 rating,N/A
VNET,$19.27,1440259802638,"733,790",60% bullish,of 5 ratings,$29.50
TWOU,$34.02,1440259802671,"673,961",50% bullish,of 2 ratings,$39
SRCE,$30.03,1440259802701,"55,334",100% bullish,of 3 ratings,$33
DGLD,$76.08,1440259802832,"21,135",100% bullish,of 1 rating,N/A
UGLD,$9.99,1440259802854,"253,649",100% bearish,of 1 rating,N/A
USLV,$14.59,1440259802885,"218,982",86% bullish,of 7 ratings,N/A
DSLV,$61.29,1440259802909,"22,007",100% bearish,of 1 rating,N/A
JOBS,$25.35,1440259803018,"172,084",50% bullish,of 4 ratings,$36
SIXD,$1.47,1440259803188,"250,988",Not yet rated,NULL,N/A
CAFD,$15.52,1440259803226,"330,925",Not yet rated,NULL,$25
SHLM,$34.05,1440259803323,"123,800",100% bearish,of 1 rating,$50
EGHT,$8.215,1440259803375,"436,691",82% bullish,of 17 ratings,$11
AVHI,$13.95,1440259803398,"37,920",100% bearish,of 1 rating,$19
AAON,$21.67,1440259803431,"166,594",100% bearish,of 1 rating,$24
ABY,$20,1440259803474,"1,100,886",100% bearish,of 2 ratings,$46
ABAX,$47.54,1440259803529,"139,615",100% bearish,of 1 rating,$60
ABEOW,$1.76,1440259803558,"2,525",100% bullish,of 1 rating,N/A
ABEO,$4.83,1440259803630,"140,862",67% bullish,of 3 ratings,$15.50
ABGB,$4.09,1440259803667,"34,916",67% bullish,of 3 ratings,$5.50
ABMD,$97.08,1440259803693,"831,796",75% bullish,of 4 ratings,$100.50
AXAS,$1.56,1440259803727,"860,487",78% bullish,of 9 ratings,$3.50
ACTG,$8.87,1440259803757,"323,174",67% bullish,of 3 ratings,$18.50
ACHC,$73.6762,1440259803938,"815,815",50% bullish,of 2 ratings,$92
ACAD,$38.13,1440259804016,"928,540",80% bullish,of 20 ratings,$48
VXUP,$27,1440259804345,"49,956",Not yet rated,NULL,N/A
VXDN,$5.5,1440259804374,"50,671",100% bearish,of 1 rating,N/A
AXDX,$17.93,1440259804403,"220,988",100% bearish,of 1 rating,N/A
XLRN,$28.36,1440259804431,"111,031",50% bullish,of 2 ratings,$57
ANCX,$18.76,1440259804454,"31,836",Not yet rated,NULL,$19
ARAY,$6.53,1440259804487,"3,387,732",100% bearish,of 1 rating,$10.50
