Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCTY,$7.45,1439914502715,300,100% bullish,of 1 rating,$8.50
TFSCW,$0.22,1439914502791,4,100% bearish,of 1 rating,N/A
TFSCU,NULL,1439914502922,0,Not yet rated,NULL,N/A
FCCY,$11.6933,1439914502955,200,100% bullish,of 1 rating,$13
FLWS,$9.75,1439914502977,"47,385",100% bullish,of 5 ratings,$15
TWOU,$35.55,1439914502999,"182,739",50% bullish,of 2 ratings,$39
TFSC,NULL,1439914503032,0,100% bearish,of 1 rating,N/A
TFSCR,NULL,1439914503066,0,Not yet rated,NULL,N/A
VNET,$21.14,1439914503165,"96,073",60% bullish,of 5 ratings,$29.50
DSLV,$67.9699,1439914503191,"33,932",100% bearish,of 1 rating,N/A
PIH,$7.7308,1439914503326,"3,200",100% bearish,of 1 rating,N/A
SRCE,$31.33,1439914503357,"4,785",100% bullish,of 3 ratings,$33
DGLD,$85.9767,1439914503386,"2,252",100% bullish,of 1 rating,N/A
UGLD,$8.84,1439914503417,"120,341",100% bearish,of 1 rating,N/A
USLV,$13.3217,1439914503521,"358,226",86% bullish,of 7 ratings,N/A
JOBS,$28.14,1439914503687,"30,163",50% bullish,of 4 ratings,$36
SIXD,$2.5499,1439914503769,"39,844",Not yet rated,NULL,N/A
CAFD,$15.34,1439914503821,"95,063",Not yet rated,NULL,$25
EGHT,$8.61,1439914503951,"69,613",82% bullish,of 17 ratings,$11
SHLM,$35.97,1439914503978,"53,223",100% bearish,of 1 rating,$50
AVHI,$14.08,1439914504031,"5,700",100% bearish,of 1 rating,$19
ABAX,$48.02,1439914504109,"37,519",100% bearish,of 1 rating,$60
ABY,$21.76,1439914504166,"103,825",100% bearish,of 2 ratings,$46
ABGB,$4.62,1439914504200,"43,316",67% bullish,of 3 ratings,$5.50
ABEO,$5.46,1439914504240,"70,950",67% bullish,of 3 ratings,$15.50
ABEOW,$2.13,1439914504298,102,100% bullish,of 1 rating,N/A
AXAS,$1.75,1439914504372,"204,173",78% bullish,of 9 ratings,$3.50
ABMD,$106.13,1439914504410,"141,388",75% bullish,of 4 ratings,$86
AAON,$22.94,1439914504432,"23,944",100% bearish,of 1 rating,$24
ACTG,$8.61,1439914504502,"64,039",67% bullish,of 3 ratings,$18.50
ACHC,$82.16,1439914504770,"82,945",50% bullish,of 2 ratings,$92
ACAD,$39.07,1439914504850,"193,928",85% bullish,of 20 ratings,$48
AXDX,$19.23,1439914504884,"35,309",100% bearish,of 1 rating,N/A
XLRN,$30.65,1439914504983,"67,041",50% bullish,of 2 ratings,$57
ANCX,$19.21,1439914505009,"5,708",Not yet rated,NULL,$19
ACST,$0.38,1439914505066,985,100% bullish,of 2 ratings,N/A
ACET,$25.35,1439914505139,"11,666",75% bullish,of 4 ratings,$30
ARAY,$6.1199,1439914505170,"287,102",100% bearish,of 1 rating,$10.50
ACRX,$4.46,1439914505191,"37,916",67% bearish,of 6 ratings,$5.50
AKAO,$7,1439914505330,"27,310",75% bullish,of 4 ratings,$15
ACHN,$8.73,1439914505401,"1,146,563",90% bullish,of 21 ratings,$16
ACIW,$23.035,1439914505463,"51,725",50% bullish,of 2 ratings,$24
VXUP,$16.89,1439914505534,374,Not yet rated,NULL,N/A
VXDN,$14.86,1439914505563,615,Not yet rated,NULL,N/A
ACNB,$20.2935,1439914505666,300,Not yet rated,NULL,N/A
ATVI,$29.16,1439914505835,"1,225,643",68% bullish,of 84 ratings,$31.50
ACTS,NULL,1439914505866,0,100% bearish,of 1 rating,N/A
ACOR,$31.95,1439914505916,"33,826",67% bearish,of 3 ratings,$38.50
ACUR,$0.6418,1439914505969,"4,500",100% bullish,of 5 ratings,$1
ACTA,$13.76,1439914505998,"19,707",67% bearish,of 3 ratings,$25
ACPW,$1.9,1439914506019,"4,900",100% bullish,of 4 ratings,$3.50
ACXM,$21.13,1439914506052,"78,891",67% bullish,of 3 ratings,N/A
