Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
PIH,$7.5,1441397702960,"3,800",100% bearish,of 1 rating,N/A
TFSCR,NULL,1441397702993,0,Not yet rated,NULL,N/A
TFSC,$9.7989,1441397703018,300,100% bearish,of 1 rating,N/A
FCCY,NULL,1441397703044,0,100% bullish,of 1 rating,$13
TFSCW,$0.28,1441397703101,920,100% bearish,of 1 rating,N/A
TFSCU,$10.32,1441397703122,400,Not yet rated,NULL,N/A
FLWS,$8.6595,1441397703198,"210,583",80% bullish,of 5 ratings,$15
FCTY,$7.89,1441397703223,550,100% bullish,of 1 rating,$8.50
VNET,$17.97,1441397703369,"197,291",60% bullish,of 5 ratings,$35
SRCE,$29.78,1441397703394,"21,493",100% bullish,of 3 ratings,$33
USLV,$12.42,1441397703471,"200,339",86% bullish,of 7 ratings,N/A
DGLD,$83.5801,1441397703573,"8,442",100% bullish,of 1 rating,N/A
UGLD,$8.9736,1441397703602,"171,834",100% bearish,of 1 rating,N/A
TWOU,$34.9205,1441397703702,"121,254",50% bullish,of 2 ratings,$39
JOBS,$25.79,1441397703728,"91,067",50% bullish,of 4 ratings,$36
DSLV,$69.51,1441397703772,"8,150",100% bearish,of 1 rating,N/A
CAFD,$14.8,1441397703961,"203,868",Not yet rated,NULL,$24.50
SIXD,$2.58,1441397704041,"29,532",Not yet rated,NULL,N/A
AVHI,$13.88,1441397704071,"193,263",100% bearish,of 1 rating,$19
SHLM,$32.3348,1441397704092,"46,640",100% bearish,of 1 rating,$47
EGHT,$7.78,1441397704125,"206,375",82% bullish,of 17 ratings,$11
ABAX,$46.9577,1441397704172,"48,550",100% bearish,of 1 rating,$60
ABY,$21.28,1441397704304,"834,785",100% bearish,of 2 ratings,$46
ABGB,$4.92,1441397704363,"24,608",67% bullish,of 3 ratings,$5.50
AAON,$19.73,1441397704392,"62,014",100% bearish,of 1 rating,$24
ABEOW,$1.87,1441397704495,785,100% bullish,of 1 rating,N/A
ABEO,$4.79,1441397704555,"16,565",50% bullish,of 4 ratings,$15.50
ABMD,$93.5783,1441397704581,"218,049",75% bullish,of 4 ratings,$100.50
AXAS,$1.65,1441397704752,"1,182,043",78% bullish,of 9 ratings,$3.50
ACTG,$9.1865,1441397704778,"94,454",67% bullish,of 3 ratings,$18.50
ACHC,$72.29,1441397704856,"191,764",50% bullish,of 2 ratings,$92
ACST,$0.31,1441397704913,"4,200",100% bullish,of 2 ratings,N/A
ACAD,$39.6,1441397704940,"805,830",80% bullish,of 20 ratings,$48
AXDX,$18.66,1441397704997,"35,424",100% bearish,of 1 rating,N/A
ANCX,$19.75,1441397705072,"13,007",Not yet rated,NULL,$20
VXDN,$1.75,1441397705131,"7,478",100% bearish,of 1 rating,N/A
ARAY,$6.5862,1441397705263,"189,863",100% bearish,of 1 rating,$10.50
XLRN,$28.9,1441397705295,"59,230",50% bullish,of 2 ratings,$57
ACRX,$4.27,1441397705401,"151,936",67% bearish,of 6 ratings,$7
ACET,$22.1972,1441397705427,"62,321",75% bullish,of 4 ratings,$30
VXUP,$1.664,1441397705579,"25,613",100% bearish,of 1 rating,N/A
ACHN,$7.6596,1441397705687,"1,415,659",90% bullish,of 21 ratings,$16
AKAO,$7.01,1441397705723,"22,009",75% bullish,of 4 ratings,$15
ACIW,$21.15,1441397705788,"93,840",67% bearish,of 3 ratings,$24
ACPW,$1.917,1441397705813,"19,857",100% bullish,of 4 ratings,$3.25
ACNB,$20,1441397705840,"1,100",Not yet rated,NULL,N/A
