Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
PIH,$7.22,1440620402454,"6,200",100% bearish,of 1 rating,N/A
TFSCR,NULL,1440620402543,0,Not yet rated,NULL,N/A
TFSC,$9.73,1440620402572,"11,900",100% bearish,of 1 rating,N/A
TFSCU,NULL,1440620402615,0,Not yet rated,NULL,N/A
FCCY,$11.6,1440620402672,"2,264",100% bullish,of 1 rating,$13
TFSCW,NULL,1440620402747,0,100% bearish,of 1 rating,N/A
FCTY,$8.01,1440620402797,"4,467",100% bullish,of 1 rating,$8.50
SRCE,$29.15,1440620402851,"45,040",100% bullish,of 3 ratings,$33
VNET,$15.5,1440620402899,"926,800",60% bullish,of 5 ratings,$29.50
FLWS,$9.6,1440620402924,"358,410",100% bullish,of 5 ratings,$15
TWOU,$34.59,1440620402953,"165,529",50% bullish,of 2 ratings,$39
DSLV,$76.25,1440620403114,"20,579",100% bearish,of 1 rating,N/A
UGLD,$9.01,1440620403207,"171,028",100% bearish,of 1 rating,N/A
JOBS,$27.03,1440620403273,"83,386",50% bullish,of 4 ratings,$36
DGLD,$83.54,1440620403379,"18,113",100% bullish,of 1 rating,N/A
USLV,$11.2611,1440620403439,"674,494",86% bullish,of 7 ratings,N/A
CAFD,$14.21,1440620403594,"228,939",Not yet rated,NULL,$25
SIXD,$2.89,1440620403629,"405,831",Not yet rated,NULL,N/A
SHLM,$33.24,1440620403676,"108,477",100% bearish,of 1 rating,$50
AVHI,$13.96,1440620403707,"26,737",100% bearish,of 1 rating,$19
AAON,$20.13,1440620403732,"160,353",100% bearish,of 1 rating,$24
EGHT,$7.725,1440620403810,"455,973",82% bullish,of 17 ratings,$11
ABGB,$6.58,1440620403954,"267,694",67% bullish,of 3 ratings,$5.50
ABEO,$4.58,1440620403982,"97,926",50% bullish,of 4 ratings,$15.50
ABAX,$46.96,1440620404075,"125,316",100% bearish,of 1 rating,$60
ABEOW,$1.85,1440620404147,"2,345",100% bullish,of 1 rating,N/A
ABY,$21.3,1440620404175,"797,220",100% bearish,of 2 ratings,$46
ABMD,$97.29,1440620404351,"350,207",75% bullish,of 4 ratings,$100.50
AXAS,$1.59,1440620404411,"733,303",78% bullish,of 9 ratings,$3.50
ACAD,$36.38,1440620404436,"685,629",80% bullish,of 20 ratings,$48
ANCX,$19.7,1440620404686,"27,793",Not yet rated,NULL,$20
XLRN,$27.957,1440620404712,"167,586",50% bullish,of 2 ratings,$57
ACHC,$70.41,1440620404763,"623,129",50% bullish,of 2 ratings,$92
ACTG,$8.935,1440620404793,"275,600",67% bullish,of 3 ratings,$18.50
ACST,$0.34,1440620404841,"21,805",100% bullish,of 2 ratings,N/A
ARAY,$6.42,1440620404867,"820,858",100% bearish,of 1 rating,$10.50
AXDX,$18.59,1440620404900,"156,982",100% bearish,of 1 rating,N/A
VXDN,$1.97,1440620404998,"42,365",100% bearish,of 1 rating,N/A
ACRX,$4.21,1440620405143,"173,012",67% bearish,of 6 ratings,$5.50
AKAO,$6.71,1440620405275,"120,839",75% bullish,of 4 ratings,$15
VXUP,$1.47,1440620405301,"68,784",100% bearish,of 1 rating,N/A
