Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCU,NULL,1440688502921,0,Not yet rated,NULL,N/A
SRCE,$29.37,1440688503024,"6,434",100% bullish,of 3 ratings,$33
TFSCR,NULL,1440688503052,0,Not yet rated,NULL,N/A
PIH,$7.34,1440688503083,"2,500",100% bearish,of 1 rating,N/A
VNET,$17.42,1440688503162,"436,412",60% bullish,of 5 ratings,$29.50
TFSCW,NULL,1440688503186,0,100% bearish,of 1 rating,N/A
FLWS,$8.48,1440688503215,"438,706",80% bullish,of 5 ratings,$15
TFSC,NULL,1440688503240,0,100% bearish,of 1 rating,N/A
FCCY,NULL,1440688503318,0,100% bullish,of 1 rating,$13
FCTY,NULL,1440688503659,0,100% bullish,of 1 rating,$8.50
DGLD,$83.53,1440688503763,"9,816",100% bullish,of 1 rating,N/A
JOBS,$27.55,1440688503911,"22,947",50% bullish,of 4 ratings,$36
DSLV,$72.438,1440688503939,"6,984",100% bearish,of 1 rating,N/A
UGLD,$9.0199,1440688503960,"724,932",100% bearish,of 1 rating,N/A
USLV,$11.94,1440688503989,"147,009",86% bullish,of 7 ratings,N/A
TWOU,$35.09,1440688504097,"58,952",50% bullish,of 2 ratings,$39
SIXD,$2.8202,1440688504230,"100,264",Not yet rated,NULL,N/A
CAFD,$14.79,1440688504304,"86,882",Not yet rated,NULL,$25
EGHT,$7.88,1440688504392,"72,944",82% bullish,of 17 ratings,$11
SHLM,$34.19,1440688504470,"20,779",100% bearish,of 1 rating,$47
AAON,$20.34,1440688504498,"21,583",100% bearish,of 1 rating,$24
ABGB,$6.1999,1440688504721,"160,511",67% bullish,of 3 ratings,$5.50
ABY,$21.39,1440688504769,"108,432",100% bearish,of 2 ratings,$46
ABAX,$47.26,1440688504852,"36,312",100% bearish,of 1 rating,$60
AVHI,$13.925,1440688504906,"24,182",100% bearish,of 1 rating,$19
ABEO,$4.85,1440688504998,"22,563",50% bullish,of 4 ratings,$15.50
ABEOW,$1.73,1440688505022,561,100% bullish,of 1 rating,N/A
ABMD,$98.1,1440688505240,"129,935",75% bullish,of 4 ratings,$100.50
AXAS,$1.86,1440688505375,"293,986",78% bullish,of 9 ratings,$3.50
ACHC,$73.33,1440688505402,"141,211",50% bullish,of 2 ratings,$92
AXDX,$18.138,1440688505427,"44,167",100% bearish,of 1 rating,N/A
ACTG,$9.2,1440688505451,"46,657",67% bullish,of 3 ratings,$18.50
ACAD,$38.565,1440688505480,"287,837",80% bullish,of 20 ratings,$48
ACST,$0.3351,1440688505675,"36,540",100% bullish,of 2 ratings,N/A
XLRN,$28.563,1440688505754,"44,207",50% bullish,of 2 ratings,$57
ANCX,$19.73,1440688505912,"6,373",Not yet rated,NULL,$20
ARAY,$6.38,1440688505939,"159,048",100% bearish,of 1 rating,$10.50
VXDN,$2.041,1440688505963,"35,875",100% bearish,of 1 rating,N/A
ACRX,$4.33,1440688506342,"72,043",67% bearish,of 6 ratings,$5.50
VXUP,$1.5,1440688506366,"21,010",100% bearish,of 1 rating,N/A
ACHN,$7.63,1440688506413,"341,768",90% bullish,of 21 ratings,$16
ACNB,$20.324,1440688506439,626,Not yet rated,NULL,N/A
ACOR,$31.71,1440688506460,"157,951",67% bearish,of 3 ratings,$38.50
AKAO,$6.72,1440688506491,"19,811",75% bullish,of 4 ratings,$15
ACET,$22.6,1440688506595,"17,227",75% bullish,of 4 ratings,$30
ACIW,$20.97,1440688506827,"128,920",67% bearish,of 3 ratings,$24
ACUR,$0.5289,1440688506866,"18,937",100% bullish,of 5 ratings,$1
ACPW,$1.823,1440688506894,"3,991",100% bullish,of 4 ratings,$3.50
ACTA,$12.9,1440688506916,"23,516",67% bearish,of 3 ratings,$25
ATVI,$27.99,1440688507087,"1,260,048",68% bullish,of 84 ratings,$31.50
ACTS,$1.623,1440688507231,"44,041",100% bearish,of 1 rating,N/A
