Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCU,NULL,1440433202204,0,Not yet rated,NULL,N/A
FCTY,NULL,1440433202229,0,100% bullish,of 1 rating,$8.50
PIH,$6.9799,1440433202265,"5,700",100% bearish,of 1 rating,N/A
FLWS,$9.3,1440433202399,"101,442",100% bullish,of 5 ratings,$15
TFSCW,NULL,1440433202453,0,100% bearish,of 1 rating,N/A
FCCY,NULL,1440433202479,0,100% bullish,of 1 rating,$13
TFSCR,NULL,1440433202499,0,Not yet rated,NULL,N/A
SRCE,$29.71,1440433202634,"9,061",100% bullish,of 3 ratings,$33
DGLD,$76.021,1440433202665,"17,354",100% bearish,of 1 rating,N/A
VNET,$18,1440433202735,"976,365",60% bullish,of 5 ratings,$29.50
TWOU,$34.4,1440433202768,"135,625",50% bullish,of 2 ratings,$39
UGLD,$9.93,1440433202864,"263,038",100% bearish,of 1 rating,N/A
USLV,$13.5162,1440433202998,"318,413",86% bullish,of 7 ratings,N/A
JOBS,$24.82,1440433203028,"160,057",50% bullish,of 4 ratings,$36
TFSC,NULL,1440433203059,0,100% bearish,of 1 rating,N/A
DSLV,$65.505,1440433203084,"30,405",100% bearish,of 1 rating,N/A
SIXD,$1.34,1440433203412,"50,447",Not yet rated,NULL,N/A
EGHT,$8.05,1440433203437,"183,738",82% bullish,of 17 ratings,$11
AVHI,$13.6,1440433203508,"5,544",100% bearish,of 1 rating,$19
AAON,$21.05,1440433203567,"29,782",100% bearish,of 1 rating,$24
CAFD,$15.27,1440433203589,"177,315",Not yet rated,NULL,$25
SHLM,$34.01,1440433203621,"31,518",100% bearish,of 1 rating,$50
ABY,$19.38,1440433203641,"298,987",100% bearish,of 2 ratings,$46
ABAX,$46.83,1440433203670,"34,492",100% bearish,of 1 rating,$60
ABGB,$4.47,1440433203871,"44,039",67% bullish,of 3 ratings,$5.50
ABMD,$94.5,1440433204031,"469,330",75% bullish,of 4 ratings,$100.50
ABEOW,$1.5,1440433204057,"1,350",100% bullish,of 1 rating,N/A
ABEO,$4.6033,1440433204082,"109,468",67% bullish,of 3 ratings,$15.50
AXAS,$1.565,1440433204132,"415,737",78% bullish,of 9 ratings,$3.50
ACHC,$71.3899,1440433204326,"467,653",50% bullish,of 2 ratings,$92
ACTG,$8.58,1440433204358,"123,298",67% bullish,of 3 ratings,$18.50
ACST,$0.33,1440433204379,"9,915",100% bullish,of 2 ratings,N/A
AXDX,$18.26,1440433204419,"63,286",100% bearish,of 1 rating,N/A
ACAD,$35.415,1440433204457,"417,090",80% bullish,of 20 ratings,$48
XLRN,$27.8,1440433204525,"68,539",50% bullish,of 2 ratings,$57
ARAY,$6.45,1440433204556,"541,240",100% bearish,of 1 rating,$10.50
ANCX,$18.65,1440433204582,"14,318",Not yet rated,NULL,$19
VXDN,$2.6869,1440433204741,"420,412",100% bearish,of 1 rating,N/A
VXUP,$2.3895,1440433204768,"409,070",Not yet rated,NULL,N/A
ACRX,$4,1440433204898,"157,715",67% bearish,of 6 ratings,$5.50
AKAO,$6.2208,1440433205034,"86,866",75% bullish,of 4 ratings,$15
ACHN,$7.49,1440433205063,"1,313,912",90% bullish,of 21 ratings,$16
ACET,$23.4,1440433205164,"28,267",75% bullish,of 4 ratings,$30
ACNB,$20.1086,1440433205225,"12,944",Not yet rated,NULL,N/A
ACIW,$21.76,1440433205254,"125,040",50% bullish,of 2 ratings,$24
ACPW,$1.817,1440433205310,"49,363",100% bullish,of 4 ratings,$3.50
ACOR,$30,1440433205338,"147,281",67% bearish,of 3 ratings,$38.50
ACTS,$1.45,1440433205368,"28,800",100% bearish,of 1 rating,N/A
ATVI,$26.84,1440433205503,"2,433,530",68% bullish,of 84 ratings,$31.50
ACTA,$13.46,1440433205530,"42,326",67% bearish,of 3 ratings,$25
ACUR,$0.5901,1440433205701,"21,999",100% bullish,of 5 ratings,$1
ADMS,$19.35,1440433205829,"29,466",100% bearish,of 2 ratings,$36
ACXM,$20.02,1440433205856,"219,410",67% bullish,of 3 ratings,N/A
ADMP,$3.63,1440433205884,"26,999",50% bullish,of 2 ratings,$10
ADAP,$12.065,1440433206016,"48,466",67% bullish,of 3 ratings,$22
AEY,$2.2603,1440433206050,"4,500",100% bearish,of 2 ratings,N/A
ADBE,$77.24,1440433206102,"1,658,552",65% bullish,of 17 ratings,$90
ADEP,$6.56,1440433206148,"33,767",50% bullish,of 2 ratings,$10.75
ADUS,$28.77,1440433206178,"15,494",100% bearish,of 1 rating,$31
ADMA,$9.2575,1440433206307,"9,320",Not yet rated,NULL,$19
AMD,$1.77,1440433206404,"4,663,685",83% bullish,of 103 ratings,$2
ADRO,$18.605,1440433206450,"180,620",80% bullish,of 5 ratings,$45.50
ADTN,$15.32,1440433206484,"88,824",67% bullish,of 3 ratings,$17.125
AEIS,$24.09,1440433206535,"125,973",50% bullish,of 2 ratings,$32.50
ADXS,$14.41,1440433206741,"347,797",64% bullish,of 14 ratings,$27
ADXSW,$9.62,1440433206768,"6,078",100% bullish,of 1 rating,N/A
MULT,NULL,1440433206848,0,100% bearish,of 1 rating,N/A
AEGR,$17.71,1440433206952,"143,062",50% bullish,of 6 ratings,$26
YPRO,$23.2,1440433206977,400,100% bearish,of 1 rating,N/A
AEGN,$18.12,1440433207009,"43,077",100% bearish,of 1 rating,$21
