Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
PIH,NULL,1439997002908,0,100% bearish,of 1 rating,N/A
TFSCR,NULL,1439997002938,0,Not yet rated,NULL,N/A
TFSCW,NULL,1439997002972,0,100% bearish,of 1 rating,N/A
FCTY,NULL,1439997003042,0,100% bullish,of 1 rating,$8.50
TFSCU,NULL,1439997003067,0,Not yet rated,NULL,N/A
FCCY,NULL,1439997003094,0,100% bullish,of 1 rating,$13
FLWS,$9.63,1439997003149,"28,282",100% bullish,of 5 ratings,$15
TFSC,NULL,1439997003228,0,100% bearish,of 1 rating,N/A
DGLD,$82.78,1439997003288,"8,395",100% bullish,of 1 rating,N/A
TWOU,$35.25,1439997003315,"42,733",50% bullish,of 2 ratings,$39
DSLV,$62.3695,1439997003449,"8,338",100% bearish,of 1 rating,N/A
SRCE,$30.55,1439997003479,"7,699",100% bullish,of 3 ratings,$33
JOBS,$27.48,1439997003520,"23,838",50% bullish,of 4 ratings,$36
USLV,$14.4,1439997003698,"162,612",86% bullish,of 7 ratings,N/A
UGLD,$9.15,1439997003770,"57,327",100% bearish,of 1 rating,N/A
VNET,$20.94,1439997003854,"52,986",60% bullish,of 5 ratings,$29.50
CAFD,$15.605,1439997003903,"38,031",Not yet rated,NULL,$25
SIXD,$2.2825,1439997003929,"9,087",Not yet rated,NULL,N/A
AVHI,$14.2525,1439997003986,"5,141",100% bearish,of 1 rating,$19
EGHT,$8.45,1439997004017,"35,745",82% bullish,of 17 ratings,$11
SHLM,$35,1439997004118,"42,076",100% bearish,of 1 rating,$50
ABY,$21.15,1439997004331,"33,510",100% bearish,of 2 ratings,$46
ABEOW,$2.2,1439997004388,"3,389",100% bullish,of 1 rating,N/A
AAON,$22.82,1439997004410,"25,506",100% bearish,of 1 rating,$24
ABGB,$4.1647,1439997004447,"58,409",67% bullish,of 3 ratings,$5.50
ABAX,$47.31,1439997004469,"43,517",100% bearish,of 1 rating,$60
ABMD,$103.12,1439997004505,"120,085",75% bullish,of 4 ratings,$86
ABEO,$5.33,1439997004542,"119,222",67% bullish,of 3 ratings,$15.50
