Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
SHLM,$34.28,1440173403003,"42,325",100% bearish,of 1 rating,$50
ALKS,$61.38,1440173404125,"240,569",67% bullish,of 3 ratings,$75
AMSGP,NULL,1440173405125,0,Not yet rated,NULL,N/A
ASTE,$36.807,1440173406180,"40,969",100% bearish,of 1 rating,$48
BHACR,NULL,1440173406927,0,Not yet rated,NULL,N/A
BBP,$32.81,1440173407539,"62,991",Not yet rated,NULL,N/A
WIFI,$8.13,1440173408060,"185,934",50% bullish,of 2 ratings,$13.50
CPRX,$3.7999,1440173409333,"630,944",71% bullish,of 7 ratings,$7
CDC,$35.49,1440173411625,"8,803",Not yet rated,NULL,N/A
EROC,$1.06,1440173413321,"210,603",50% bullish,of 2 ratings,$3
ENPH,$4.46,1440173413917,"261,209",75% bullish,of 4 ratings,$11
FARO,$38.29,1440173414422,"53,744",50% bullish,of 2 ratings,$48
FIBK,$27.01,1440173414992,"44,576",Not yet rated,NULL,$32
GALTU,NULL,1440173416042,0,100% bearish,of 1 rating,N/A
SOCL,$17.3501,1440173416611,"55,602",100% bullish,of 2 ratings,N/A
HNH,$28.595,1440173417108,"10,937",100% bullish,of 1 rating,N/A
HBCP,$24.23,1440173417826,"28,018",Not yet rated,NULL,$29
III,$4.19,1440173418471,"33,981",57% bullish,of 7 ratings,$6
JD,$25.38,1440173419481,"5,695,863",75% bullish,of 16 ratings,$36
ZIONW,NULL,1440173431635,0,100% bearish,of 1 rating,N/A
