Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCR,NULL,1441224902221,0,Not yet rated,NULL,N/A
FLWS,$8.47,1441224902253,"228,696",80% bullish,of 5 ratings,$15
FCTY,$7.74,1441224902275,990,100% bullish,of 1 rating,$8.50
TFSC,NULL,1441224902310,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1441224902331,0,Not yet rated,NULL,N/A
FCCY,$11.74,1441224902352,150,100% bullish,of 1 rating,$13
SRCE,$29.57,1441224902385,"21,219",100% bullish,of 3 ratings,$33
TFSCW,NULL,1441224902410,0,100% bearish,of 1 rating,N/A
TWOU,$34.8361,1441224902574,"114,774",50% bullish,of 2 ratings,$39
DGLD,$81.19,1441224902633,"5,495",100% bullish,of 1 rating,N/A
VNET,$16.6863,1441224902658,"368,714",60% bullish,of 5 ratings,$35
PIH,NULL,1441224902701,0,100% bearish,of 1 rating,N/A
DSLV,$68.03,1441224902794,"15,840",100% bearish,of 1 rating,N/A
JOBS,$26.4251,1441224902823,"82,116",50% bullish,of 4 ratings,$36
UGLD,$9.262,1441224902872,"112,289",100% bearish,of 1 rating,N/A
USLV,$12.68,1441224902928,"219,688",86% bullish,of 7 ratings,N/A
SIXD,$2.7,1441224903115,"34,977",Not yet rated,NULL,N/A
CAFD,$14.87,1441224903205,"135,251",Not yet rated,NULL,$24.50
AAON,$20.0301,1441224903280,"62,134",100% bearish,of 1 rating,$24
EGHT,$7.72,1441224903313,"227,706",82% bullish,of 17 ratings,$11
SHLM,$33.0256,1441224903362,"84,696",100% bearish,of 1 rating,$47
ABAX,$47.0664,1441224903387,"78,314",100% bearish,of 1 rating,$60
AVHI,$14,1441224903412,"15,809",100% bearish,of 1 rating,$19
ABEOW,$1.67,1441224903641,800,100% bullish,of 1 rating,N/A
ABGB,$5.26,1441224903673,"15,697",67% bullish,of 3 ratings,$5.50
ABY,$22.4,1441224903703,"393,641",100% bearish,of 2 ratings,$46
ABEO,$4.8,1441224903729,"65,646",50% bullish,of 4 ratings,$15.50
ABMD,$94.9662,1441224903754,"329,965",75% bullish,of 4 ratings,$100.50
AXAS,$1.675,1441224903788,"852,444",78% bullish,of 9 ratings,$3.50
ACTG,$9.13,1441224903890,"304,617",67% bullish,of 3 ratings,$18.50
