Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCU,NULL,1439820902524,0,Not yet rated,NULL,N/A
TFSCR,NULL,1439820902554,0,Not yet rated,NULL,N/A
FLWS,$9.42,1439820902581,"10,389",100% bullish,of 5 ratings,$15
TFSC,NULL,1439820902655,0,100% bearish,of 1 rating,N/A
FCCY,NULL,1439820902717,0,100% bullish,of 1 rating,$13
FCTY,NULL,1439820902810,0,100% bullish,of 1 rating,$8.50
PIH,$7.55,1439820902873,400,100% bearish,of 1 rating,N/A
TWOU,$36,1439820902946,"145,921",50% bullish,of 2 ratings,$39
TFSCW,NULL,1439820902973,0,100% bearish,of 1 rating,N/A
VNET,$21.18,1439820902997,"160,609",60% bullish,of 5 ratings,$29.50
DSLV,$61.84,1439820903028,"1,479",100% bearish,of 1 rating,N/A
UGLD,$8.9779,1439820903225,"25,745",100% bearish,of 1 rating,N/A
SRCE,$30.78,1439820903292,"1,165",100% bullish,of 3 ratings,$33
USLV,$14.77,1439820903327,"49,889",86% bullish,of 7 ratings,N/A
JOBS,$28.45,1439820903483,"6,703",50% bullish,of 4 ratings,$36
DGLD,$84.78,1439820903508,894,100% bullish,of 1 rating,N/A
SIXD,$3.2712,1439820903674,"21,487",Not yet rated,NULL,N/A
EGHT,$8.55,1439820903707,"21,468",82% bullish,of 17 ratings,$11
CAFD,$15.71,1439820903733,"21,141",Not yet rated,NULL,$25
AAON,$22.74,1439820903816,"10,492",100% bearish,of 1 rating,$24
AVHI,$14.12,1439820903899,"3,202",100% bearish,of 1 rating,$19
SHLM,$35.18,1439820904001,"9,054",100% bearish,of 1 rating,$50
ABGB,$5.15,1439820904109,"6,304",67% bullish,of 3 ratings,$5.50
ABAX,$48.25,1439820904157,"7,171",100% bearish,of 1 rating,$60
ABY,$22.09,1439820904248,"34,606",100% bearish,of 2 ratings,$46
ABEO,$5.23,1439820904297,"25,069",67% bullish,of 3 ratings,$15.50
ABEOW,$2.1,1439820904430,"1,100",100% bullish,of 1 rating,N/A
AXAS,$1.84,1439820904731,"71,789",78% bullish,of 9 ratings,$3.50
