Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCR,NULL,1440180602553,0,Not yet rated,NULL,N/A
PIH,$7.17,1440180602588,"12,900",100% bearish,of 1 rating,N/A
FCCY,NULL,1440180602615,0,100% bullish,of 1 rating,$13
TFSC,NULL,1440180602647,0,100% bearish,of 1 rating,N/A
TFSCW,NULL,1440180602679,0,100% bearish,of 1 rating,N/A
FCTY,$7.63,1440180602706,100,100% bullish,of 1 rating,$8.50
FLWS,$9.4,1440180602756,"125,571",100% bullish,of 5 ratings,$15
TFSCU,NULL,1440180602781,0,Not yet rated,NULL,N/A
TWOU,$33.87,1440180602972,"484,751",50% bullish,of 2 ratings,$39
VNET,$19.53,1440180603002,"363,085",60% bullish,of 5 ratings,$29.50
DGLD,$76.502,1440180603032,"14,135",100% bullish,of 1 rating,N/A
SRCE,$30.46,1440180603073,"30,547",100% bullish,of 3 ratings,$33
USLV,$14.663,1440180603172,"158,400",86% bullish,of 7 ratings,N/A
DSLV,$60.8323,1440180603236,"12,092",100% bearish,of 1 rating,N/A
UGLD,$9.8662,1440180603262,"205,887",100% bearish,of 1 rating,N/A
JOBS,$26.065,1440180603306,"105,940",50% bullish,of 4 ratings,$36
CAFD,$15.24,1440180603560,"247,142",Not yet rated,NULL,$25
SHLM,$34.24,1440180603624,"60,425",100% bearish,of 1 rating,$50
SIXD,$1.51,1440180603659,"223,117",Not yet rated,NULL,N/A
ABAX,$47.66,1440180603688,"68,851",100% bearish,of 1 rating,$60
AAON,$22.02,1440180603718,"98,381",100% bearish,of 1 rating,$24
AVHI,$14,1440180603771,"25,023",100% bearish,of 1 rating,$19
EGHT,$8.33,1440180603822,"226,308",82% bullish,of 17 ratings,$11
ABY,$20.0901,1440180603902,"786,778",100% bearish,of 2 ratings,$46
ABGB,$4.11,1440180603957,"22,552",67% bullish,of 3 ratings,$5.50
ABEO,$4.985,1440180604102,"122,192",67% bullish,of 3 ratings,$15.50
AXAS,$1.5999,1440180604249,"401,827",78% bullish,of 9 ratings,$3.50
ABEOW,$1.9,1440180604275,"1,981",100% bullish,of 1 rating,N/A
ABMD,$98.57,1440180604351,"606,166",75% bullish,of 4 ratings,$100.50
ACTG,$8.72,1440180604437,"173,299",67% bullish,of 3 ratings,$18.50
ACHC,$74.112,1440180604464,"523,648",50% bullish,of 2 ratings,$92
ACST,$0.34,1440180604543,"29,768",100% bullish,of 2 ratings,N/A
ACAD,$36.42,1440180604601,"623,048",80% bullish,of 20 ratings,$48
AXDX,$18.2201,1440180604622,"118,295",100% bearish,of 1 rating,N/A
ANCX,$18.85,1440180604781,"19,061",Not yet rated,NULL,$19
XLRN,$28.89,1440180604842,"73,752",50% bullish,of 2 ratings,$57
VXUP,$19.45,1440180604870,"32,656",Not yet rated,NULL,N/A
ARAY,$6.57,1440180604923,"2,627,178",100% bearish,of 1 rating,$10.50
VXDN,$11.26,1440180605021,"15,959",Not yet rated,NULL,N/A
ACRX,$4.11,1440180605155,"297,488",67% bearish,of 6 ratings,$5.50
ACET,$24.78,1440180605188,"87,541",75% bullish,of 4 ratings,$30
AKAO,$6.96,1440180605288,"39,876",75% bullish,of 4 ratings,$15
ACIW,$22.21,1440180605315,"296,289",50% bullish,of 2 ratings,$24
ACHN,$8.14,1440180605449,"1,141,998",90% bullish,of 21 ratings,$16
ACNB,$20.17,1440180605479,500,Not yet rated,NULL,N/A
ACTS,$1.33,1440180605501,"24,285",100% bearish,of 1 rating,N/A
ATVI,$27.65,1440180605645,"3,172,274",68% bullish,of 84 ratings,$31.50
ACOR,$30.49,1440180605727,"390,322",67% bearish,of 3 ratings,$38.50
ACTA,$14.07,1440180605760,"83,660",67% bearish,of 3 ratings,$25
ACPW,$1.8,1440180605781,"51,928",100% bullish,of 4 ratings,$3.50
ACUR,$0.6268,1440180605918,"34,241",100% bullish,of 5 ratings,$1
ADMP,$3.4742,1440180606051,"11,306",50% bullish,of 2 ratings,$10
ADMS,$20.39,1440180606080,"51,294",100% bearish,of 2 ratings,$36
ACXM,$20.55,1440180606109,"207,365",67% bullish,of 3 ratings,N/A
ADAP,$13.32,1440180606182,"142,379",67% bullish,of 3 ratings,$22
AEY,$2.28,1440180606342,"15,142",100% bearish,of 2 ratings,N/A
ADEP,$6.79,1440180606380,"22,386",50% bullish,of 2 ratings,$10.75
ADUS,$29.85,1440180606427,"29,375",100% bearish,of 1 rating,$31
ADMA,$9.17,1440180606475,"2,342",Not yet rated,NULL,$19
ADBE,$80.14,1440180606512,"2,399,208",65% bullish,of 17 ratings,$90
AMD,$1.755,1440180606665,"4,125,664",83% bullish,of 103 ratings,$2
ADRO,$19.82,1440180606711,"175,753",80% bullish,of 5 ratings,$45.50
ADTN,$15.66,1440180606743,"163,534",67% bullish,of 3 ratings,$17.125
AEIS,$25.49,1440180606764,"111,420",50% bullish,of 2 ratings,$32.50
ADXS,$15.25,1440180606813,"606,831",64% bullish,of 14 ratings,$27
ADXSW,$10.7,1440180606917,"4,286",100% bullish,of 1 rating,N/A
MULT,NULL,1440180607022,0,100% bearish,of 1 rating,N/A
YPRO,$23.246,1440180607154,"3,362",100% bearish,of 1 rating,N/A
AEGN,$18.41,1440180607183,"94,160",100% bearish,of 1 rating,$21
AEGR,$18.705,1440180607213,"220,729",50% bullish,of 6 ratings,$26
AEHR,$2.111,1440180607312,"2,764",50% bullish,of 2 ratings,N/A
AERI,$16.2875,1440180607373,"237,020",75% bullish,of 4 ratings,$31.50
AEPI,$57.285,1440180607401,"12,403",100% bearish,of 1 rating,N/A
AMTX,$3.17,1440180607425,"10,887",50% bullish,of 2 ratings,$26.11
AEMD,$6.64,1440180607589,"70,521",Not yet rated,NULL,$27.50
AEZS,$0.1052,1440180607619,"2,963,607",90% bullish,of 21 ratings,$1.50
AVAV,$24.87,1440180607649,"86,007",50% bullish,of 4 ratings,$31
AFMD,$10.24,1440180607721,"134,648",50% bullish,of 4 ratings,$15
AGEN,$7.21,1440180607855,"669,027",85% bullish,of 13 ratings,$14
AFFX,$9.57,1440180607883,"326,259",80% bullish,of 5 ratings,$12
AGRX,$8.705,1440180607910,"28,559",100% bearish,of 1 rating,$17.50
AGYS,$9.65,1440180608043,"13,174",100% bearish,of 1 rating,N/A
AGFS,$9.84,1440180608115,"41,709",100% bearish,of 1 rating,N/A
AGIO,$89.75,1440180608203,"370,752",88% bullish,of 8 ratings,$114
AIMT,$21.9313,1440180608334,"94,438",Not yet rated,NULL,N/A
AMCN,$4.9,1440180608387,"323,884",83% bullish,of 6 ratings,N/A
AIRT,$22.46,1440180608430,50,100% bullish,of 1 rating,N/A
ATSG,$9.25,1440180608461,"129,205",67% bullish,of 3 ratings,$13
AGFSW,$1.7,1440180608487,"25,497",100% bearish,of 2 ratings,N/A
AIRM,$37.32,1440180608509,"135,491",80% bearish,of 5 ratings,$53
AIXG,$5.921,1440180608643,"31,037",67% bearish,of 3 ratings,$5.25
AKBA,$6.74,1440180608732,"136,232",100% bearish,of 1 rating,$18
AKAM,$69.5887,1440180608788,"869,138",63% bullish,of 8 ratings,$77
AKER,$2.54,1440180608881,"85,894",Not yet rated,NULL,N/A
AKRX,$40.795,1440180608940,"541,967",78% bullish,of 9 ratings,$56
ALRM,$16.41,1440180609042,"301,211",100% bearish,of 1 rating,$22
ABDC,$12.6,1440180609332,"14,756",Not yet rated,NULL,$15
ADHD,$8.37,1440180609386,"153,912",50% bullish,of 4 ratings,$18
ALSK,$2.09,1440180609414,"71,073",78% bullish,of 18 ratings,$2
AMRI,$19.96,1440180609441,"120,604",75% bearish,of 4 ratings,$24
ALDR,$37.6999,1440180609577,"270,871",67% bearish,of 3 ratings,$62
ALDX,$7.7,1440180609609,"5,763",100% bearish,of 1 rating,$14.50
ALXA,$1.0301,1440180609633,"21,299",83% bullish,of 6 ratings,$2.125
ALXN,$178.96,1440180609664,"764,607",88% bullish,of 8 ratings,$223
ALCO,$42.27,1440180609796,"17,337",50% bullish,of 2 ratings,N/A
ALGN,$57.66,1440180609871,"178,675",100% bearish,of 2 ratings,$73
ALIM,$3.33,1440180610005,"125,417",80% bullish,of 5 ratings,$10
ALGT,$219.5,1440180610140,"100,486",100% bearish,of 1 rating,$235
ALKS,$61.19,1440180610172,"382,787",67% bullish,of 3 ratings,$75
AFOP,$17.9182,1440180610274,"92,525",75% bullish,of 8 ratings,$21
AIQ,$14.74,1440180610415,"8,107",67% bullish,of 3 ratings,N/A
ARLP,$24.95,1440180610463,"79,685",67% bearish,of 3 ratings,$32
AHGP,$36.69,1440180610493,"18,007",67% bullish,of 3 ratings,N/A
AHPI,$1.443,1440180610521,300,50% bullish,of 2 ratings,N/A
ALLB,$23.1601,1440180610560,"1,104",Not yet rated,NULL,N/A
AMOT,$17.62,1440180610657,"54,790",100% bearish,of 1 rating,N/A
ALLT,$5.07,1440180610689,"43,068",75% bullish,of 4 ratings,$6.25
ALQA,$4.447,1440180610716,"26,035",75% bullish,of 4 ratings,$8.50
AFAM,$47.035,1440180610849,"44,011",50% bullish,of 2 ratings,$44
MDRX,$13.785,1440180610922,"493,219",60% bullish,of 5 ratings,$16
AOSL,$7.39,1440180611010,"44,237",67% bullish,of 3 ratings,$9
ALNY,$103.8,1440180611090,"253,966",67% bullish,of 3 ratings,$148.50
SMCP,$22.56,1440180611140,"1,500",Not yet rated,NULL,N/A
ATEC,$0.5838,1440180611273,"25,549",100% bullish,of 1 rating,$2
ASPS,$29.34,1440180611371,"122,625",67% bullish,of 3 ratings,$46.50
ALTR,$48.36,1440180611403,"1,739,867",80% bearish,of 5 ratings,$54
AMRN,$2.0501,1440180611473,"563,650",85% bullish,of 39 ratings,$8
AMRK,$10.59,1440180611502,"3,720",50% bullish,of 2 ratings,$14
AIMC,$25.6,1440180611607,"62,661",100% bearish,of 1 rating,$28.50
AMAG,$61.67,1440180611673,"292,543",100% bullish,of 2 ratings,$77.50
AYA,$21.63,1440180611775,"52,739",100% bearish,of 1 rating,$40
