Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FLWS,$8.215,1441116602142,"35,270",80% bullish,of 5 ratings,$15
FCTY,$7.85,1441116602168,"1,000",100% bullish,of 1 rating,$8.50
FCCY,$11.5,1441116602245,100,100% bullish,of 1 rating,$13
VNET,$17.18,1441116602458,"92,068",60% bullish,of 5 ratings,$35
SRCE,$29.52,1441116602515,"3,141",100% bullish,of 3 ratings,$33
TWOU,$34.3,1441116602562,"53,150",50% bullish,of 2 ratings,$39
DGLD,$79.351,1441116602761,"1,083",100% bullish,of 1 rating,N/A
DSLV,$68.9701,1441116602865,"3,278",100% bearish,of 1 rating,N/A
UGLD,$9.4901,1441116602890,"79,661",100% bearish,of 1 rating,N/A
JOBS,$26.43,1441116603112,"11,750",50% bullish,of 4 ratings,$36
USLV,$12.45,1441116603210,"28,558",86% bullish,of 7 ratings,N/A
SIXD,$2.439,1441116603584,"36,547",Not yet rated,NULL,N/A
CAFD,$14.5,1441116603620,"27,407",Not yet rated,NULL,$25
EGHT,$7.62,1441116603715,"35,722",82% bullish,of 17 ratings,$11
SHLM,$33.5,1441116603968,"6,892",100% bearish,of 1 rating,$47
AVHI,$13.97,1441116604025,"1,522",100% bearish,of 1 rating,$19
AAON,$20.29,1441116604123,"6,636",100% bearish,of 1 rating,$24
ABY,$21.91,1441116604318,"82,256",100% bearish,of 2 ratings,$46
ABAX,$46.18,1441116604343,"15,184",100% bearish,of 1 rating,$60
ABGB,$5.94,1441116604508,"24,134",67% bullish,of 3 ratings,$5.50
ABEO,$4.69,1441116604750,"14,474",50% bullish,of 4 ratings,$15.50
ABEOW,$1.56,1441116604780,50,100% bullish,of 1 rating,N/A
AXAS,$1.9,1441116605120,"175,964",78% bullish,of 9 ratings,$3.50
ACTG,$9.2856,1441116605170,"18,351",67% bullish,of 3 ratings,$18.50
ABMD,$95.09,1441116605191,"39,796",75% bullish,of 4 ratings,$100.50
ACAD,$36.04,1441116605386,"86,759",80% bullish,of 20 ratings,$48
ACHC,$71.74,1441116605466,"37,485",50% bullish,of 2 ratings,$92
ACST,$0.35,1441116605563,"1,300",100% bullish,of 2 ratings,N/A
AXDX,$19.625,1441116605725,"12,108",100% bearish,of 1 rating,N/A
XLRN,$28.92,1441116605827,"8,919",50% bullish,of 2 ratings,$57
ARAY,$6.7839,1441116606102,"61,153",100% bearish,of 1 rating,$10.50
ANCX,$20.2,1441116606127,"2,092",Not yet rated,NULL,$20
VXDN,$1.74,1441116606293,"19,489",100% bearish,of 1 rating,N/A
VXUP,$1.76,1441116606427,"25,598",100% bearish,of 1 rating,N/A
ACRX,$4.35,1441116606498,"64,771",67% bearish,of 6 ratings,$5.50
ACET,$22.03,1441116606704,"12,325",75% bullish,of 4 ratings,$30
AKAO,$6.92,1441116606793,"3,904",75% bullish,of 4 ratings,$15
ACHN,$7.15,1441116606818,"195,397",90% bullish,of 21 ratings,$16
ACIW,$21.07,1441116606950,"19,897",67% bearish,of 3 ratings,$24
ACOR,$31.7,1441116607079,"55,203",67% bearish,of 3 ratings,$38.50
ACNB,$19.95,1441116607124,907,Not yet rated,NULL,N/A
TFSC,NULL,1441116607153,0,100% bearish,of 1 rating,N/A
TFSCR,NULL,1441116607185,0,Not yet rated,NULL,N/A
TFSCW,NULL,1441116607255,0,100% bearish,of 1 rating,N/A
PIH,NULL,1441116607280,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1441116607304,0,Not yet rated,NULL,N/A
ATVI,$27.94,1441116607333,"1,176,281",67% bullish,of 84 ratings,$31.50
ACTS,$1.6395,1441116607493,"2,508",100% bearish,of 1 rating,N/A
ACUR,$3.03,1441116607525,"5,600",100% bullish,of 5 ratings,$5
ACPW,$2.0335,1441116607555,"4,880",100% bullish,of 4 ratings,$3.25
ACTA,$13.96,1441116607581,"4,034",67% bearish,of 3 ratings,$25
ADMS,$19.6275,1441116607627,"4,550",100% bearish,of 2 ratings,$36
ACXM,$20.64,1441116607657,"12,750",67% bullish,of 3 ratings,N/A
ADMP,$3.64,1441116607759,561,50% bullish,of 2 ratings,$10
ADAP,$11.1137,1441116607890,"8,556",67% bullish,of 3 ratings,$22
AEY,NULL,1441116607920,0,100% bearish,of 2 ratings,N/A
ADUS,$28.27,1441116607946,"1,665",100% bearish,of 1 rating,$31
ADMA,$9.345,1441116607988,450,Not yet rated,NULL,$19
ADEP,$6.73,1441116608019,"23,079",50% bullish,of 2 ratings,$10.75
ADBE,$76.98,1441116608082,"338,198",65% bullish,of 17 ratings,$90
AEIS,$23.97,1441116608212,"13,242",50% bullish,of 2 ratings,$32.50
ADRO,$18.38,1441116608271,"24,554",80% bullish,of 5 ratings,$45.50
ADXS,$14.37,1441116608296,"58,453",64% bullish,of 14 ratings,$27
ADTN,$15.86,1441116608322,"25,689",67% bullish,of 3 ratings,$17.125
AMD,$1.785,1441116608365,"582,571",83% bullish,of 103 ratings,$2
ADXSW,$9.86,1441116608455,800,100% bullish,of 1 rating,N/A
MULT,NULL,1441116608480,0,100% bearish,of 1 rating,N/A
YPRO,NULL,1441116608506,0,100% bearish,of 1 rating,N/A
AEGN,$18.16,1441116608666,"10,266",100% bearish,of 2 ratings,$21
AEHR,$2.35,1441116608697,"4,044",50% bullish,of 2 ratings,N/A
