Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCU,NULL,1440864602877,0,Not yet rated,NULL,N/A
FLWS,$8.91,1440864602903,"687,314",80% bullish,of 5 ratings,$15
FCCY,$11.54,1440864602982,933,100% bullish,of 1 rating,$13
TFSC,NULL,1440864603116,0,100% bearish,of 1 rating,N/A
FCTY,$7.96,1440864603164,"3,400",100% bullish,of 1 rating,$8.50
TFSCR,NULL,1440864603193,0,Not yet rated,NULL,N/A
PIH,$7.54,1440864603247,"9,402",100% bearish,of 1 rating,N/A
TFSCW,$0.21,1440864603272,"1,300",100% bearish,of 1 rating,N/A
SRCE,$29.44,1440864603305,"29,029",100% bullish,of 3 ratings,$33
TWOU,$34.99,1440864603330,"129,143",50% bullish,of 2 ratings,$39
DGLD,$81.1,1440864603403,"16,958",100% bullish,of 1 rating,N/A
JOBS,$27.019,1440864603547,"69,549",50% bullish,of 4 ratings,$36
VNET,$18.05,1440864603709,"541,289",60% bullish,of 5 ratings,$35
USLV,$12.45,1440864603762,"242,677",86% bullish,of 7 ratings,N/A
UGLD,$9.31,1440864603787,"340,880",100% bearish,of 1 rating,N/A
DSLV,$69.51,1440864603919,"9,311",100% bearish,of 1 rating,N/A
CAFD,$15.0196,1440864603944,"242,552",Not yet rated,NULL,$25
SHLM,$34.06,1440864604007,"65,672",100% bearish,of 1 rating,$47
SIXD,$2.72,1440864604076,"111,232",Not yet rated,NULL,N/A
ABY,$23.04,1440864604108,"423,555",100% bearish,of 2 ratings,$46
ABGB,$5.71,1440864604238,"37,255",67% bullish,of 3 ratings,$5.50
AVHI,$13.96,1440864604268,"12,911",100% bearish,of 1 rating,$19
AAON,$20.51,1440864604326,"107,410",100% bearish,of 1 rating,$24
EGHT,$7.84,1440864604355,"384,316",82% bullish,of 17 ratings,$11
ABEOW,$1.83,1440864604375,"2,361",100% bullish,of 1 rating,N/A
ABEO,$4.82,1440864604506,"47,964",50% bullish,of 4 ratings,$15.50
ABAX,$47.89,1440864604545,"108,826",100% bearish,of 1 rating,$60
ACTG,$9.43,1440864604676,"194,247",67% bullish,of 3 ratings,$18.50
ACAD,$38.17,1440864604808,"436,567",80% bullish,of 20 ratings,$48
AXAS,$1.92,1440864604862,"949,481",78% bullish,of 9 ratings,$3.50
XLRN,$29.71,1440864604940,"89,309",50% bullish,of 2 ratings,$57
ABMD,$98.23,1440864604965,"317,770",75% bullish,of 4 ratings,$100.50
ACHC,$74.2503,1440864604993,"344,347",50% bullish,of 2 ratings,$92
ACST,$0.3694,1440864605018,"9,260",100% bullish,of 2 ratings,N/A
ARAY,$6.77,1440864605153,"691,224",100% bearish,of 1 rating,$10.50
ANCX,$20.01,1440864605185,"20,165",Not yet rated,NULL,$20
AXDX,$19.1,1440864605287,"112,407",100% bearish,of 1 rating,N/A
ACRX,$4.24,1440864605319,"310,833",67% bearish,of 6 ratings,$5.50
ACET,$22.76,1440864605349,"83,357",75% bullish,of 4 ratings,$30
VXDN,$1.96,1440864605454,"24,710",100% bearish,of 1 rating,N/A
VXUP,$1.6,1440864605481,"49,457",100% bearish,of 1 rating,N/A
AKAO,$6.99,1440864605624,"38,455",75% bullish,of 4 ratings,$15
ACIW,$21.38,1440864605671,"288,136",67% bearish,of 3 ratings,$24
ACHN,$7.76,1440864605696,"1,462,742",90% bullish,of 21 ratings,$16
ACOR,$32.73,1440864605960,"557,265",67% bearish,of 3 ratings,$38.50
ACUR,$2.83,1440864605995,"48,939",100% bullish,of 5 ratings,$1
ACTS,$1.6,1440864606028,"49,648",100% bearish,of 1 rating,N/A
ACPW,$1.81,1440864606090,"38,604",100% bullish,of 4 ratings,$3.50
ACTA,$14.02,1440864606119,"90,621",67% bearish,of 3 ratings,$25
ACNB,$19.85,1440864606157,"4,210",Not yet rated,NULL,N/A
ATVI,$29.28,1440864606182,"135,594,206",68% bullish,of 84 ratings,$31.50
ACXM,$21.15,1440864606218,"258,695",67% bullish,of 3 ratings,N/A
ADMS,$20.61,1440864606381,"60,583",100% bearish,of 2 ratings,$36
AEY,$2.3,1440864606445,"7,434",100% bearish,of 2 ratings,N/A
ADAP,$11.66,1440864606512,"84,789",67% bullish,of 3 ratings,$22
ADMA,$9.37,1440864606607,"14,766",Not yet rated,NULL,$19
ADEP,$6.87,1440864606679,"20,312",50% bullish,of 2 ratings,$10.75
ADBE,$79.4,1440864606754,"2,177,794",65% bullish,of 17 ratings,$90
AEIS,$24.42,1440864607020,"174,991",50% bullish,of 2 ratings,$32.50
ADXS,$14.69,1440864607046,"468,415",64% bullish,of 14 ratings,$27
AMD,$1.85,1440864607074,"6,623,181",83% bullish,of 103 ratings,$2
ADRO,$20.61,1440864607095,"147,897",80% bullish,of 5 ratings,$45.50
ADTN,$15.7,1440864607128,"386,714",67% bullish,of 3 ratings,$17.125
ADXSW,$10.47,1440864607233,"1,850",100% bullish,of 1 rating,N/A
MULT,NULL,1440864607341,0,100% bearish,of 1 rating,N/A
AEHR,$2.27,1440864607549,"2,346",50% bullish,of 2 ratings,N/A
YPRO,$22.79,1440864607618,"3,532",100% bearish,of 1 rating,N/A
AEGR,$17.66,1440864607652,"331,111",50% bullish,of 6 ratings,$26
AEGN,$18.28,1440864607712,"94,812",100% bearish,of 2 ratings,$21
