Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSC,NULL,1441228502234,0,100% bearish,of 1 rating,N/A
FLWS,$8.52,1441228502260,"234,863",80% bullish,of 5 ratings,$15
FCTY,$7.92,1441228502289,"1,190",100% bullish,of 1 rating,$8.50
FCCY,$11.74,1441228502310,150,100% bullish,of 1 rating,$13
PIH,NULL,1441228502331,0,100% bearish,of 1 rating,N/A
TFSCR,NULL,1441228502365,0,Not yet rated,NULL,N/A
TFSCW,NULL,1441228502387,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1441228502407,0,Not yet rated,NULL,N/A
SRCE,$29.65,1441228502540,"22,060",100% bullish,of 3 ratings,$33
TWOU,$34.98,1441228502571,"116,718",50% bullish,of 2 ratings,$39
USLV,$12.68,1441228502678,"220,539",86% bullish,of 7 ratings,N/A
DGLD,$81.19,1441228502712,"5,495",100% bullish,of 1 rating,N/A
UGLD,$9.262,1441228502742,"112,289",100% bearish,of 1 rating,N/A
JOBS,$26.35,1441228502769,"82,216",50% bullish,of 4 ratings,$36
DSLV,$68.03,1441228502809,"15,840",100% bearish,of 1 rating,N/A
VNET,$16.72,1441228502836,"378,549",60% bullish,of 5 ratings,$35
CAFD,$14.875,1441228503115,"139,751",Not yet rated,NULL,$24.50
SIXD,$2.7205,1441228503162,"36,310",Not yet rated,NULL,N/A
EGHT,$7.74,1441228503211,"240,457",82% bullish,of 17 ratings,$11
SHLM,$32.99,1441228503388,"87,243",100% bearish,of 1 rating,$47
AAON,$20.08,1441228503461,"64,058",100% bearish,of 1 rating,$24
AVHI,$13.99,1441228503486,"16,542",100% bearish,of 1 rating,$19
ABGB,$5.27,1441228504328,"25,717",67% bullish,of 3 ratings,$5.50
ABAX,$47.35,1441228504905,"86,574",100% bearish,of 1 rating,$60
ABY,$22.53,1441228504937,"417,764",100% bearish,of 2 ratings,$46
ABEO,$4.8,1441228504966,"67,002",50% bullish,of 4 ratings,$15.50
ABMD,$95.51,1441228505142,"353,971",75% bullish,of 4 ratings,$100.50
ABEOW,$1.67,1441228505196,800,100% bullish,of 1 rating,N/A
AXAS,$1.69,1441228505300,"864,626",78% bullish,of 9 ratings,$3.50
ACTG,$9.115,1441228505328,"309,962",67% bullish,of 3 ratings,$18.50
ACAD,$37.98,1441228505358,"540,459",80% bullish,of 20 ratings,$48
ACHC,$73.21,1441228505457,"218,412",50% bullish,of 2 ratings,$92
XLRN,$29.31,1441228505542,"48,683",50% bullish,of 2 ratings,$57
ACST,$0.3421,1441228505601,"1,190",100% bullish,of 2 ratings,N/A
AXDX,$19.31,1441228505644,"50,464",100% bearish,of 1 rating,N/A
ANCX,$19.58,1441228505684,"14,410",Not yet rated,NULL,$20
ARAY,$6.635,1441228505715,"365,934",100% bearish,of 1 rating,$10.50
