Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCCY,$11.56,1441732203075,100,100% bullish,of 1 rating,$13
FLWS,$8.2895,1441732203101,"152,821",80% bullish,of 5 ratings,$15
FCTY,$7.9,1441732203130,512,100% bullish,of 1 rating,$8.50
TWOU,$35.96,1441732203698,"129,245",50% bullish,of 2 ratings,$39
VNET,$18.28,1441732203731,"182,512",60% bullish,of 5 ratings,$35
SRCE,$30.7,1441732203792,"7,752",100% bullish,of 3 ratings,$33
DSLV,$66.7892,1441732204167,"12,897",100% bearish,of 1 rating,N/A
DGLD,$82.99,1441732204191,"3,137",100% bullish,of 1 rating,N/A
USLV,$12.9,1441732204237,"150,666",86% bullish,of 7 ratings,N/A
JOBS,$26.58,1441732204623,"44,947",50% bullish,of 4 ratings,$36
UGLD,$9.0072,1441732204755,"43,058",100% bearish,of 1 rating,N/A
SIXD,$2.89,1441732205177,"16,921",Not yet rated,NULL,N/A
CAFD,$14.3,1441732205203,"69,023",Not yet rated,NULL,$24.50
EGHT,$7.95,1441732205643,"74,333",82% bullish,of 17 ratings,$11
AVHI,$13.57,1441732205714,"5,543",100% bearish,of 1 rating,$19
SHLM,$32.32,1441732205858,"58,151",100% bearish,of 1 rating,$47
AAON,$19.75,1441732206045,"21,346",100% bearish,of 1 rating,$24
ABAX,$48.495,1441732206208,"20,772",100% bearish,of 1 rating,$60
ABY,$20.55,1441732206305,"1,485,707",100% bearish,of 2 ratings,$46
ABGB,$5.63,1441732206531,"53,726",67% bullish,of 3 ratings,$5.50
ABEO,$4.76,1441732206880,"18,023",50% bullish,of 4 ratings,$15.50
ABEOW,$1.7101,1441732207080,100,100% bullish,of 1 rating,N/A
ABMD,$95.285,1441732207344,"181,398",75% bullish,of 4 ratings,$100.50
ACTG,$9.119,1441732207478,"114,409",67% bullish,of 3 ratings,$18.50
AXAS,$1.675,1441732207526,"467,626",78% bullish,of 9 ratings,$3.50
ACAD,$40.3,1441732207753,"276,441",80% bullish,of 20 ratings,$48
ACHC,$73.52,1441732207782,"119,744",50% bullish,of 2 ratings,$92
AXDX,$18.08,1441732207881,"58,253",100% bearish,of 1 rating,N/A
XLRN,$30.12,1441732207982,"61,818",50% bullish,of 2 ratings,$57
ACST,$0.3002,1441732208007,"17,902",100% bullish,of 2 ratings,N/A
TFSCU,NULL,1441732208052,0,Not yet rated,NULL,N/A
PIH,$7.54,1441732208151,503,100% bearish,of 1 rating,N/A
TFSC,NULL,1441732208283,0,100% bearish,of 1 rating,N/A
TFSCW,$0.3,1441732208313,"4,500",100% bearish,of 1 rating,N/A
TFSCR,$0.3723,1441732208417,"1,000",Not yet rated,NULL,N/A
ARAY,$6.61,1441732208461,"144,703",100% bearish,of 1 rating,$10.50
ANCX,$20.32,1441732208485,"12,081",Not yet rated,NULL,$20
VXDN,$1.89,1441732208646,"4,689",100% bearish,of 1 rating,N/A
VXUP,$1.541,1441732208749,"25,275",100% bearish,of 1 rating,N/A
ACHN,$7.85,1441732208881,"2,561,647",90% bullish,of 21 ratings,$16
ACIW,$21.53,1441732208910,"72,621",67% bearish,of 3 ratings,$24
ACET,$22.91,1441732208931,"33,246",75% bullish,of 4 ratings,$30
ACNB,$20.12,1441732208963,300,Not yet rated,NULL,N/A
AKAO,$6.955,1441732208985,"24,134",75% bullish,of 4 ratings,$15
ACRX,$4.04,1441732209006,"374,315",67% bearish,of 6 ratings,$7
ACOR,$32.89,1441732209220,"67,516",67% bearish,of 3 ratings,$38.50
ACTS,$1.61,1441732209292,"4,201",100% bearish,of 1 rating,N/A
ATVI,$28.465,1441732209350,"2,245,016",67% bullish,of 84 ratings,$31.50
ACPW,$1.96,1441732209426,"18,683",100% bullish,of 4 ratings,$3.25
ACTA,$14.13,1441732209672,"26,041",67% bearish,of 3 ratings,$25
ADAP,$11.2,1441732209775,"9,491",67% bullish,of 3 ratings,$22
ACUR,$2.9934,1441732209808,"6,400",100% bullish,of 5 ratings,$5
ADEP,$7.7502,1441732209837,"42,379",50% bullish,of 2 ratings,$10.75
ADMS,$19.71,1441732209881,"37,038",100% bearish,of 2 ratings,$36
ADUS,$29.605,1441732209907,"18,847",100% bearish,of 1 rating,$31
