Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCTY,NULL,1440436502432,0,100% bullish,of 1 rating,$8.50
FCCY,NULL,1440436502503,0,100% bullish,of 1 rating,$13
TFSCR,NULL,1440436502635,0,Not yet rated,NULL,N/A
FLWS,$9.36,1440436502665,"113,132",100% bullish,of 5 ratings,$15
TFSCW,NULL,1440436502691,0,100% bearish,of 1 rating,N/A
PIH,$7.03,1440436502720,"6,000",100% bearish,of 1 rating,N/A
TFSCU,NULL,1440436502766,0,Not yet rated,NULL,N/A
TFSC,NULL,1440436502825,0,100% bearish,of 1 rating,N/A
SRCE,$29.82,1440436502959,"10,561",100% bullish,of 3 ratings,$33
DGLD,$76.6544,1440436502984,"17,654",100% bearish,of 1 rating,N/A
USLV,$13.38,1440436503043,"380,213",86% bullish,of 7 ratings,N/A
UGLD,$9.82,1440436503212,"280,345",100% bearish,of 1 rating,N/A
DSLV,$65.61,1440436503285,"31,705",100% bearish,of 1 rating,N/A
TWOU,$34.2,1440436503344,"153,647",50% bullish,of 2 ratings,$39
VNET,$18.005,1440436503391,"1,097,821",60% bullish,of 5 ratings,$29.50
JOBS,$24.98,1440436503595,"187,881",50% bullish,of 4 ratings,$36
SIXD,$1.36,1440436503621,"77,531",Not yet rated,NULL,N/A
SHLM,$34.27,1440436503643,"41,843",100% bearish,of 1 rating,$50
CAFD,$15.2075,1440436503786,"193,995",Not yet rated,NULL,$25
AVHI,$13.74,1440436503818,"6,044",100% bearish,of 1 rating,$19
EGHT,$8.11,1440436503846,"238,283",82% bullish,of 17 ratings,$11
ABY,$19.75,1440436503913,"350,212",100% bearish,of 2 ratings,$46
AAON,$21.28,1440436504001,"37,870",100% bearish,of 1 rating,$24
ABEO,$4.5701,1440436504031,"121,706",67% bullish,of 3 ratings,$15.50
ABGB,$4.48,1440436504057,"56,569",67% bullish,of 3 ratings,$5.50
ABAX,$46.75,1440436504087,"41,434",100% bearish,of 1 rating,$60
ABEOW,$1.86,1440436504194,"1,550",100% bullish,of 1 rating,N/A
ABMD,$95.09,1440436504363,"511,940",75% bullish,of 4 ratings,$100.50
AXAS,$1.61,1440436504435,"473,431",78% bullish,of 9 ratings,$3.50
ACTG,$8.71,1440436504490,"137,508",67% bullish,of 3 ratings,$18.50
ACST,$0.3315,1440436504522,"10,415",100% bullish,of 2 ratings,N/A
ACAD,$35.3299,1440436504593,"463,405",80% bullish,of 20 ratings,$48
AXDX,$18.5,1440436504622,"84,665",100% bearish,of 1 rating,N/A
ACHC,$71.82,1440436504647,"530,903",50% bullish,of 2 ratings,$92
XLRN,$27.99,1440436504726,"82,539",50% bullish,of 2 ratings,$57
VXUP,$2.2995,1440436504893,"502,156",Not yet rated,NULL,N/A
VXDN,$2.01,1440436504950,"516,463",100% bearish,of 1 rating,N/A
ARAY,$6.52,1440436504998,"671,745",100% bearish,of 1 rating,$10.50
ANCX,$18.72,1440436505023,"14,418",Not yet rated,NULL,$19
ACRX,$4.04,1440436505252,"162,555",67% bearish,of 6 ratings,$5.50
ACET,$23.4,1440436505282,"35,186",75% bullish,of 4 ratings,$30
AKAO,$6.25,1440436505326,"97,576",75% bullish,of 4 ratings,$15
ACIW,$21.6601,1440436505387,"149,785",50% bullish,of 2 ratings,$24
ACNB,$20.05,1440436505456,"13,044",Not yet rated,NULL,N/A
ACOR,$30.06,1440436505515,"178,249",67% bearish,of 3 ratings,$38.50
ACHN,$7.4951,1440436505602,"1,573,359",90% bullish,of 21 ratings,$16
ACTS,$1.49,1440436505644,"39,835",100% bearish,of 1 rating,N/A
ATVI,$26.871,1440436505778,"2,736,827",68% bullish,of 84 ratings,$31.50
ACPW,$1.8099,1440436505809,"53,613",100% bullish,of 4 ratings,$3.50
ACTA,$13.82,1440436505837,"50,973",67% bearish,of 3 ratings,$25
ACXM,$20.07,1440436505876,"243,479",67% bullish,of 3 ratings,N/A
ACUR,$0.5976,1440436505901,"24,499",100% bullish,of 5 ratings,$1
ADMP,$3.54,1440436506178,"27,199",50% bullish,of 2 ratings,$10
ADAP,$12,1440436506218,"57,666",67% bullish,of 3 ratings,$22
ADUS,$29.18,1440436506283,"18,198",100% bearish,of 1 rating,$31
ADMA,$9.25,1440436506308,"13,534",Not yet rated,NULL,$19
ADMS,$19.69,1440436506336,"39,626",100% bearish,of 2 ratings,$36
AEY,$2.2603,1440436506361,"4,500",100% bearish,of 2 ratings,N/A
ADEP,$6.64,1440436506468,"34,567",50% bullish,of 2 ratings,$10.75
ADBE,$77.32,1440436506555,"1,921,013",65% bullish,of 17 ratings,$90
ADXS,$14.35,1440436506710,"388,704",64% bullish,of 14 ratings,$27
