Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCTY,NULL,1440087302534,0,100% bullish,of 1 rating,$8.50
TFSCR,NULL,1440087302559,0,Not yet rated,NULL,N/A
TFSCW,NULL,1440087302585,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1440087302616,0,Not yet rated,NULL,N/A
TFSC,NULL,1440087302644,0,100% bearish,of 1 rating,N/A
FCCY,NULL,1440087302724,0,100% bullish,of 1 rating,$13
FLWS,$9.66,1440087302775,"80,689",100% bullish,of 5 ratings,$15
SRCE,$30.14,1440087302800,"3,984",100% bullish,of 3 ratings,$33
PIH,$7.5,1440087302932,"3,540",100% bearish,of 1 rating,N/A
UGLD,$9.7,1440087302966,"147,467",100% bearish,of 1 rating,N/A
VNET,$20.05,1440087302988,"135,606",60% bullish,of 5 ratings,$29.50
DGLD,$78.1718,1440087303062,"6,513",100% bullish,of 1 rating,N/A
TWOU,$34.88,1440087303195,"91,008",50% bullish,of 2 ratings,$39
USLV,$15.34,1440087303227,"214,290",86% bullish,of 7 ratings,N/A
JOBS,$26.3,1440087303252,"58,863",50% bullish,of 4 ratings,$36
DSLV,$58.3901,1440087303386,"8,417",100% bearish,of 1 rating,N/A
SIXD,$2.11,1440087303546,"47,437",Not yet rated,NULL,N/A
AVHI,$13.905,1440087303573,"12,032",100% bearish,of 1 rating,$19
CAFD,$15.47,1440087303598,"56,121",Not yet rated,NULL,$25
EGHT,$8.25,1440087303759,"89,509",82% bullish,of 17 ratings,$11
ABY,$21.09,1440087303844,"50,117",100% bearish,of 2 ratings,$46
SHLM,$35.49,1440087303902,"30,944",100% bearish,of 1 rating,$50
AAON,$22.62,1440087303930,"18,453",100% bearish,of 1 rating,$24
ABGB,$4.02,1440087303955,"53,562",67% bullish,of 3 ratings,$5.50
ABAX,$47.75,1440087303997,"41,888",100% bearish,of 1 rating,$60
ABEO,$5.075,1440087304022,"61,428",67% bullish,of 3 ratings,$15.50
ABEOW,$1.7501,1440087304218,"1,000",100% bullish,of 1 rating,N/A
AXAS,$1.69,1440087304245,"152,524",78% bullish,of 9 ratings,$3.50
ABMD,$103.86,1440087304322,"97,842",75% bullish,of 4 ratings,$100.50
ACTG,$8.76,1440087304455,"68,666",67% bullish,of 3 ratings,$18.50
ACST,$0.3601,1440087304480,"27,400",100% bullish,of 2 ratings,N/A
ACHC,$78.335,1440087304513,"183,575",50% bullish,of 2 ratings,$92
XLRN,$30.215,1440087304610,"20,356",50% bullish,of 2 ratings,$57
AXDX,$18.74,1440087304639,"56,953",100% bearish,of 1 rating,N/A
ACAD,$37.505,1440087304696,"296,199",80% bullish,of 20 ratings,$48
VXDN,$13.87,1440087304837,"1,015",Not yet rated,NULL,N/A
VXUP,$17.8199,1440087304866,"15,120",Not yet rated,NULL,N/A
ARAY,$6.02,1440087304895,"257,720",100% bearish,of 1 rating,$10.50
ANCX,$19.03,1440087304917,"11,497",Not yet rated,NULL,$19
ACRX,$4.37,1440087305054,"96,672",67% bearish,of 6 ratings,$5.50
ACET,$24.915,1440087305080,"31,507",75% bullish,of 4 ratings,$30
ACHN,$8.21,1440087305211,"348,766",90% bullish,of 21 ratings,$16
AKAO,$7.07,1440087305294,"45,413",75% bullish,of 4 ratings,$15
ACOR,$30.14,1440087305429,"62,071",67% bearish,of 3 ratings,$38.50
ACNB,$20.15,1440087305454,472,Not yet rated,NULL,N/A
ACIW,$22.465,1440087305528,"62,705",50% bullish,of 2 ratings,$24
ACTS,$1.35,1440087305588,"25,385",100% bearish,of 1 rating,N/A
ACTA,$13.42,1440087305630,"39,425",67% bearish,of 3 ratings,$25
ACUR,$0.618,1440087305659,500,100% bullish,of 5 ratings,$1
ATVI,$28.4,1440087305689,"1,760,149",68% bullish,of 84 ratings,$31.50
ACPW,$1.86,1440087305717,"6,115",100% bullish,of 4 ratings,$3.50
ADMS,$20.43,1440087305924,"29,764",100% bearish,of 2 ratings,$36
ACXM,$20.57,1440087306026,"69,473",67% bullish,of 3 ratings,N/A
ADAP,$15.11,1440087306086,"15,102",67% bullish,of 3 ratings,$22
ADMP,$3.56,1440087306116,"3,479",50% bullish,of 2 ratings,$10
ADUS,$29.4,1440087306219,"25,683",100% bearish,of 1 rating,$31
AEY,NULL,1440087306373,0,100% bearish,of 2 ratings,N/A
ADEP,$7.1,1440087306403,"11,177",50% bullish,of 2 ratings,$10.75
ADBE,$84.17,1440087306425,"434,098",65% bullish,of 17 ratings,$90
ADTN,$15.545,1440087306462,"108,910",67% bullish,of 3 ratings,$17.125
AMD,$1.73,1440087306484,"3,040,425",83% bullish,of 102 ratings,$2
ADMA,$9.6,1440087306556,100,Not yet rated,NULL,$19
ADRO,$20.91,1440087306618,"40,827",80% bullish,of 5 ratings,$45.50
AEIS,$25.42,1440087306687,"50,328",50% bullish,of 2 ratings,$32.50
ADXSW,$9.97,1440087306747,"2,792",100% bullish,of 1 rating,N/A
MULT,NULL,1440087306851,0,100% bearish,of 1 rating,N/A
ADXS,$14.385,1440087306877,"289,454",64% bullish,of 14 ratings,$27
