Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
PIH,$7.5401,1440098402492,"4,440",100% bearish,of 1 rating,N/A
FLWS,$9.54,1440098402519,"142,750",100% bullish,of 5 ratings,$15
TFSCW,NULL,1440098402549,0,100% bearish,of 1 rating,N/A
TFSCR,NULL,1440098402579,0,Not yet rated,NULL,N/A
FCCY,$11.45,1440098402601,902,100% bullish,of 1 rating,$13
TFSC,$9.73,1440098402650,400,100% bearish,of 1 rating,N/A
TFSCU,NULL,1440098402736,0,Not yet rated,NULL,N/A
FCTY,NULL,1440098402784,0,100% bullish,of 1 rating,$8.50
VNET,$19.99,1440098402915,"364,468",60% bullish,of 5 ratings,$29.50
TWOU,$34.805,1440098402948,"211,393",50% bullish,of 2 ratings,$39
SRCE,$30.08,1440098402980,"8,354",100% bullish,of 3 ratings,$33
UGLD,$9.765,1440098403002,"196,729",100% bearish,of 1 rating,N/A
JOBS,$25.54,1440098403043,"175,639",50% bullish,of 4 ratings,$36
DSLV,$58.3799,1440098403135,"9,867",100% bearish,of 1 rating,N/A
DGLD,$77.41,1440098403296,"13,042",100% bullish,of 1 rating,N/A
USLV,$15.3015,1440098403373,"284,997",86% bullish,of 7 ratings,N/A
EGHT,$8.22,1440098403612,"156,731",82% bullish,of 17 ratings,$11
SHLM,$35.555,1440098403641,"49,499",100% bearish,of 1 rating,$50
CAFD,$15.675,1440098403668,"104,195",Not yet rated,NULL,$25
AVHI,$13.9,1440098403690,"217,632",100% bearish,of 1 rating,$19
AAON,$22.38,1440098403748,"31,174",100% bearish,of 1 rating,$24
SIXD,$2.01,1440098403774,"60,095",Not yet rated,NULL,N/A
ABAX,$47.5,1440098403884,"103,615",100% bearish,of 1 rating,$60
ABGB,$3.96,1440098403951,"74,253",67% bullish,of 3 ratings,$5.50
ABY,$20.575,1440098403984,"135,478",100% bearish,of 2 ratings,$46
ABEOW,$1.71,1440098404085,"1,450",100% bullish,of 1 rating,N/A
ABMD,$102.87,1440098404112,"243,579",75% bullish,of 4 ratings,$100.50
AXAS,$1.65,1440098404141,"357,403",78% bullish,of 9 ratings,$3.50
ABEO,$5.0899,1440098404167,"170,771",67% bullish,of 3 ratings,$15.50
ACTG,$8.61,1440098404514,"135,828",67% bullish,of 3 ratings,$18.50
ACHC,$76.425,1440098404578,"380,651",50% bullish,of 2 ratings,$92
ACAD,$36.55,1440098404650,"530,452",80% bullish,of 20 ratings,$48
XLRN,$29.09,1440098404687,"50,623",50% bullish,of 2 ratings,$57
AXDX,$18.55,1440098404716,"108,770",100% bearish,of 1 rating,N/A
ACST,$0.3607,1440098404742,"38,400",100% bullish,of 2 ratings,N/A
ARAY,$5.81,1440098404780,"828,847",100% bearish,of 1 rating,$10.50
ANCX,$18.92,1440098404806,"18,497",Not yet rated,NULL,$19
VXDN,$13.65,1440098405031,"3,715",Not yet rated,NULL,N/A
VXUP,$17.96,1440098405067,"17,170",Not yet rated,NULL,N/A
ACRX,$4.13,1440098405099,"221,361",67% bearish,of 6 ratings,$5.50
AKAO,$7.18,1440098405168,"52,684",75% bullish,of 4 ratings,$15
ACET,$25,1440098405194,"47,427",75% bullish,of 4 ratings,$30
ACIW,$22.15,1440098405331,"153,972",50% bullish,of 2 ratings,$24
ACHN,$8,1440098405379,"803,870",90% bullish,of 21 ratings,$16
ACNB,$20.15,1440098405470,472,Not yet rated,NULL,N/A
ACOR,$29.4,1440098405528,"183,686",67% bearish,of 3 ratings,$38.50
ATVI,$28.09,1440098405557,"2,731,374",68% bullish,of 84 ratings,$31.50
ACPW,$1.85,1440098405631,"8,835",100% bullish,of 4 ratings,$3.50
ACTA,$13.26,1440098405716,"72,427",67% bearish,of 3 ratings,$25
ACUR,$0.64,1440098405780,"2,104",100% bullish,of 5 ratings,$1
ACTS,$1.3508,1440098405869,"37,185",100% bearish,of 1 rating,N/A
ACXM,$20.46,1440098406004,"144,647",67% bullish,of 3 ratings,N/A
ADMS,$20.04,1440098406030,"45,764",100% bearish,of 2 ratings,$36
ADUS,$29.37,1440098406170,"60,099",100% bearish,of 1 rating,$31
ADMP,$3.5501,1440098406203,"5,537",50% bullish,of 2 ratings,$10
ADAP,$15.07,1440098406235,"43,964",67% bullish,of 3 ratings,$22
AEY,$2.3858,1440098406309,"3,624",100% bearish,of 2 ratings,N/A
ADEP,$7.0176,1440098406338,"23,697",50% bullish,of 2 ratings,$10.75
ADBE,$83.04,1440098406368,"1,031,723",65% bullish,of 17 ratings,$90
ADTN,$15.76,1440098406395,"215,862",67% bullish,of 3 ratings,$17.125
ADMA,$9.3501,1440098406579,"2,351",Not yet rated,NULL,$19
ADRO,$20.25,1440098406709,"139,531",80% bullish,of 5 ratings,$45.50
AEIS,$25.36,1440098406735,"105,354",50% bullish,of 2 ratings,$32.50
AMD,$1.7,1440098406787,"6,445,284",83% bullish,of 102 ratings,$2
ADXS,$14.24,1440098406878,"497,645",64% bullish,of 14 ratings,$27
MULT,NULL,1440098406907,0,100% bearish,of 1 rating,N/A
ADXSW,$9.89,1440098407009,"2,992",100% bullish,of 1 rating,N/A
