Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCW,NULL,1440425402383,0,100% bearish,of 1 rating,N/A
FLWS,$8.79,1440425402411,"43,036",100% bullish,of 5 ratings,$15
FCTY,NULL,1440425402454,0,100% bullish,of 1 rating,$8.50
PIH,$7.01,1440425402622,"2,700",100% bearish,of 1 rating,N/A
FCCY,NULL,1440425402652,0,100% bullish,of 1 rating,$13
SRCE,$28.93,1440425402747,"4,761",100% bullish,of 3 ratings,$33
DSLV,$66.0464,1440425402854,"13,056",100% bearish,of 1 rating,N/A
VNET,$17.49,1440425402959,"494,443",60% bullish,of 5 ratings,$29.50
DGLD,$75.03,1440425402990,"12,476",100% bearish,of 1 rating,N/A
TWOU,$33.03,1440425403120,"71,787",50% bullish,of 2 ratings,$39
UGLD,$10,1440425403146,"164,835",100% bearish,of 1 rating,N/A
JOBS,$23.4,1440425403292,"28,837",50% bullish,of 4 ratings,$36
USLV,$13.461,1440425403391,"192,013",86% bullish,of 7 ratings,N/A
AVHI,$13.33,1440425403790,"3,044",100% bearish,of 1 rating,$19
SIXD,$1.2,1440425403820,"9,778",Not yet rated,NULL,N/A
CAFD,$15.34,1440425403847,"55,307",Not yet rated,NULL,$25
SHLM,$32.79,1440425403868,"15,282",100% bearish,of 1 rating,$50
EGHT,$7.99,1440425403930,"82,706",82% bullish,of 17 ratings,$11
ABY,$19.11,1440425404232,"82,439",100% bearish,of 2 ratings,$46
ABAX,$46.16,1440425404258,"12,699",100% bearish,of 1 rating,$60
AAON,$20.85,1440425404298,"12,946",100% bearish,of 1 rating,$24
ABGB,$4.34,1440425404328,"19,711",67% bullish,of 3 ratings,$5.50
ABEOW,$1.5,1440425404455,40,100% bullish,of 1 rating,N/A
ABEO,$4.31,1440425404567,"51,251",67% bullish,of 3 ratings,$15.50
ACHC,$70.82,1440425404941,"200,526",50% bullish,of 2 ratings,$92
ABMD,$91.3713,1440425404967,"210,239",75% bullish,of 4 ratings,$100.50
ACTG,$8.24,1440425404989,"65,957",67% bullish,of 3 ratings,$18.50
AXAS,$1.51,1440425405021,"239,805",78% bullish,of 9 ratings,$3.50
ACST,$0.325,1440425405120,"5,515",100% bullish,of 2 ratings,N/A
ACAD,$34.19,1440425405290,"199,535",80% bullish,of 20 ratings,$48
AXDX,$17.325,1440425405320,"34,313",100% bearish,of 1 rating,N/A
XLRN,$26.4,1440425405387,"45,041",50% bullish,of 2 ratings,$57
ANCX,$18.62,1440425405418,"2,864",Not yet rated,NULL,$19
ARAY,$6.1,1440425405516,"219,328",100% bearish,of 1 rating,$10.50
VXDN,$3.4801,1440425405707,"172,278",100% bearish,of 1 rating,N/A
VXUP,$3.9,1440425405861,"131,700",Not yet rated,NULL,N/A
ACRX,$3.83,1440425405944,"85,048",67% bearish,of 6 ratings,$5.50
AKAO,$6.23,1440425406019,"43,578",75% bullish,of 4 ratings,$15
ACET,$22.95,1440425406045,"15,687",75% bullish,of 4 ratings,$30
ACHN,$7.44,1440425406092,"423,630",90% bullish,of 21 ratings,$16
ACTS,$1.35,1440425406393,"11,830",100% bearish,of 1 rating,N/A
