Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCR,NULL,1440087002434,0,Not yet rated,NULL,N/A
FLWS,$9.655,1440087002472,"80,189",100% bullish,of 5 ratings,$15
TFSCU,NULL,1440087002503,0,Not yet rated,NULL,N/A
TFSCW,NULL,1440087002531,0,100% bearish,of 1 rating,N/A
FCTY,NULL,1440087002553,0,100% bullish,of 1 rating,$8.50
PIH,$7.5,1440087002587,"3,540",100% bearish,of 1 rating,N/A
TFSC,NULL,1440087002613,0,100% bearish,of 1 rating,N/A
FCCY,NULL,1440087002691,0,100% bullish,of 1 rating,$13
SRCE,$30.14,1440087002821,"3,584",100% bullish,of 3 ratings,$33
TWOU,$34.76,1440087002886,"89,508",50% bullish,of 2 ratings,$39
USLV,$15.3,1440087002993,"201,927",86% bullish,of 7 ratings,N/A
DSLV,$58.5985,1440087003051,"8,067",100% bearish,of 1 rating,N/A
DGLD,$78.1718,1440087003082,"6,513",100% bullish,of 1 rating,N/A
VNET,$20.07,1440087003124,"131,559",60% bullish,of 5 ratings,$29.50
JOBS,$26.235,1440087003149,"57,963",50% bullish,of 4 ratings,$36
UGLD,$9.6934,1440087003177,"141,667",100% bearish,of 1 rating,N/A
SIXD,$2.12,1440087003505,"47,137",Not yet rated,NULL,N/A
EGHT,$8.26,1440087003588,"87,018",82% bullish,of 17 ratings,$11
CAFD,$15.45,1440087003617,"55,921",Not yet rated,NULL,$25
AVHI,$13.9,1440087003639,"11,932",100% bearish,of 1 rating,$19
AAON,$22.61,1440087003679,"16,553",100% bearish,of 1 rating,$24
ABAX,$47.67,1440087003729,"41,488",100% bearish,of 1 rating,$60
SHLM,$35.6,1440087003770,"29,444",100% bearish,of 1 rating,$50
ABY,$21.13,1440087003798,"49,017",100% bearish,of 2 ratings,$46
ABEO,$5.09,1440087003931,"61,328",67% bullish,of 3 ratings,$15.50
ABGB,$4.01,1440087003958,"52,662",67% bullish,of 3 ratings,$5.50
ABMD,$103.85,1440087004014,"93,242",75% bullish,of 4 ratings,$100.50
ABEOW,$1.7501,1440087004092,"1,000",100% bullish,of 1 rating,N/A
AXAS,$1.685,1440087004118,"152,324",78% bullish,of 9 ratings,$3.50
ACHC,$78.15,1440087004277,"179,460",50% bullish,of 2 ratings,$92
ACST,$0.3601,1440087004303,"27,400",100% bullish,of 2 ratings,N/A
ACAD,$37.5887,1440087004329,"292,329",80% bullish,of 20 ratings,$48
ACTG,$8.85,1440087004385,"66,866",67% bullish,of 3 ratings,$18.50
AXDX,$18.65,1440087004490,"56,253",100% bearish,of 1 rating,N/A
ARAY,$6.025,1440087004519,"246,384",100% bearish,of 1 rating,$10.50
ANCX,$19.03,1440087004565,"11,497",Not yet rated,NULL,$19
XLRN,$30.12,1440087004651,"19,856",50% bullish,of 2 ratings,$57
ACRX,$4.365,1440087004742,"95,972",67% bearish,of 6 ratings,$5.50
VXDN,$13.87,1440087004814,"1,015",Not yet rated,NULL,N/A
VXUP,$17.8199,1440087004839,"15,120",Not yet rated,NULL,N/A
AKAO,$7.07,1440087005007,"45,413",75% bullish,of 4 ratings,$15
ACHN,$8.24,1440087005033,"328,526",90% bullish,of 21 ratings,$16
ACET,$24.95,1440087005059,"29,252",75% bullish,of 4 ratings,$30
ACIW,$22.47,1440087005088,"61,105",50% bullish,of 2 ratings,$24
ACNB,$20.15,1440087005120,472,Not yet rated,NULL,N/A
ACOR,$30.15,1440087005218,"61,671",67% bearish,of 3 ratings,$38.50
ACPW,$1.855,1440087005270,"5,815",100% bullish,of 4 ratings,$3.50
ACTS,$1.35,1440087005324,"24,885",100% bearish,of 1 rating,N/A
ATVI,$28.35,1440087005349,"1,707,267",68% bullish,of 84 ratings,$31.50
ACTA,$13.45,1440087005485,"38,225",67% bearish,of 3 ratings,$25
ACXM,$20.55,1440087005533,"68,573",67% bullish,of 3 ratings,N/A
ACUR,$0.618,1440087005684,500,100% bullish,of 5 ratings,$1
ADMS,$20.33,1440087005727,"28,464",100% bearish,of 2 ratings,$36
ADAP,$15.095,1440087005781,"14,902",67% bullish,of 3 ratings,$22
ADUS,$29.4,1440087005813,"23,083",100% bearish,of 1 rating,$31
ADMP,$3.56,1440087005919,"3,479",50% bullish,of 2 ratings,$10
AEY,NULL,1440087005963,0,100% bearish,of 2 ratings,N/A
ADEP,$7.07,1440087005988,"11,077",50% bullish,of 2 ratings,$10.75
ADBE,$84.15,1440087006052,"421,377",65% bullish,of 17 ratings,$90
ADRO,$20.86,1440087006152,"39,727",80% bullish,of 5 ratings,$45.50
ADTN,$15.49,1440087006181,"106,410",67% bullish,of 3 ratings,$17.125
ADMA,$9.6,1440087006315,100,Not yet rated,NULL,$19
AMD,$1.7415,1440087006484,"2,992,405",83% bullish,of 102 ratings,$2
ADXS,$14.37,1440087006510,"276,217",64% bullish,of 14 ratings,$27
AEIS,$25.43,1440087006540,"49,828",50% bullish,of 2 ratings,$32.50
MULT,NULL,1440087006643,0,100% bearish,of 1 rating,N/A
YPRO,$23.24,1440087006670,200,100% bearish,of 1 rating,N/A
ADXSW,$9.97,1440087006734,"2,792",100% bullish,of 1 rating,N/A
AEGN,$18.6,1440087006806,"38,940",100% bearish,of 1 rating,$21
AEGR,$18.37,1440087006862,"74,809",50% bullish,of 6 ratings,$26
AEHR,$2.1364,1440087006966,"1,069",50% bullish,of 2 ratings,N/A
