Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCU,NULL,1441041302861,0,Not yet rated,NULL,N/A
FCCY,NULL,1441041302930,0,100% bullish,of 1 rating,$13
TFSCR,NULL,1441041302954,0,Not yet rated,NULL,N/A
TFSCW,NULL,1441041302985,0,100% bearish,of 1 rating,N/A
FCTY,$7.81,1441041303030,"2,468",100% bullish,of 1 rating,$8.50
PIH,$7.5099,1441041303060,600,100% bearish,of 1 rating,N/A
TFSC,NULL,1441041303085,0,100% bearish,of 1 rating,N/A
FLWS,$8.52,1441041303163,"221,495",80% bullish,of 5 ratings,$15
SRCE,$29.64,1441041303317,"4,884",100% bullish,of 3 ratings,$33
VNET,$18.06,1441041303343,"217,643",60% bullish,of 5 ratings,$35
DSLV,$68.885,1441041303391,"6,521",100% bearish,of 1 rating,N/A
USLV,$12.55,1441041303527,"156,869",86% bullish,of 7 ratings,N/A
TWOU,$35.01,1441041303558,"86,189",50% bullish,of 2 ratings,$39
UGLD,$9.2601,1441041303584,"73,625",100% bearish,of 1 rating,N/A
DGLD,$81.22,1441041303613,"6,248",100% bullish,of 1 rating,N/A
JOBS,$27.05,1441041303664,"36,809",50% bullish,of 4 ratings,$36
SIXD,$2.4,1441041303936,"52,749",Not yet rated,NULL,N/A
CAFD,$14.95,1441041303989,"49,642",Not yet rated,NULL,$25
EGHT,$7.9,1441041304039,"79,238",82% bullish,of 17 ratings,$11
SHLM,$34.55,1441041304135,"12,881",100% bearish,of 1 rating,$47
AVHI,$13.95,1441041304181,"11,870",100% bearish,of 1 rating,$19
ABEO,$4.8,1441041304315,"24,436",50% bullish,of 4 ratings,$15.50
AAON,$20.75,1441041304342,"26,375",100% bearish,of 1 rating,$24
ABAX,$47.52,1441041304423,"30,362",100% bearish,of 1 rating,$60
ABY,$22.75,1441041304450,"195,957",100% bearish,of 2 ratings,$46
ABGB,$5.91,1441041304603,"21,139",67% bullish,of 3 ratings,$5.50
ABEOW,$1.9316,1441041304633,"2,175",100% bullish,of 1 rating,N/A
ACHC,$73.8,1441041304766,"199,908",50% bullish,of 2 ratings,$92
AXAS,$1.9664,1441041304800,"423,805",78% bullish,of 9 ratings,$3.50
ABMD,$97.2,1441041304828,"105,897",75% bullish,of 4 ratings,$100.50
ACTG,$9.61,1441041304898,"42,599",67% bullish,of 3 ratings,$18.50
ACAD,$37.4528,1441041305033,"261,291",80% bullish,of 20 ratings,$48
ACST,$0.355,1441041305167,"17,365",100% bullish,of 2 ratings,N/A
ANCX,$20.45,1441041305240,"7,635",Not yet rated,NULL,$20
XLRN,$29.11,1441041305295,"28,862",50% bullish,of 2 ratings,$57
ARAY,$6.9,1441041305395,"458,051",100% bearish,of 1 rating,$10.50
VXDN,$1.95,1441041305527,"30,110",100% bearish,of 1 rating,N/A
VXUP,$1.6,1441041305669,"25,429",100% bearish,of 1 rating,N/A
ACET,$22.53,1441041305718,"15,997",75% bullish,of 4 ratings,$30
ACRX,$4.33,1441041305749,"144,156",67% bearish,of 6 ratings,$5.50
AXDX,$19.4,1441041305770,"44,272",100% bearish,of 1 rating,N/A
AKAO,$6.92,1441041305799,"19,246",75% bullish,of 4 ratings,$15
ACIW,$21.53,1441041305984,"75,586",67% bearish,of 3 ratings,$24
ACHN,$7.7,1441041306025,"753,942",90% bullish,of 21 ratings,$16
ACTS,$1.71,1441041306116,"49,555",100% bearish,of 1 rating,N/A
ACOR,$32.59,1441041306208,"194,181",67% bearish,of 3 ratings,$38.50
ACNB,$20.403,1441041306245,570,Not yet rated,NULL,N/A
ACPW,$2.06,1441041306295,"95,828",100% bullish,of 4 ratings,$3.50
ADMS,$20.11,1441041306585,"16,058",100% bearish,of 2 ratings,$36
ATVI,$28.93,1441041306622,"3,992,927",67% bullish,of 84 ratings,$31.50
ACXM,$21.23,1441041306649,"113,122",67% bullish,of 3 ratings,N/A
ACUR,$2.8783,1441041306670,"9,759",100% bullish,of 5 ratings,$5
ADMP,$3.58,1441041306718,"3,632",50% bullish,of 2 ratings,$10
ACTA,$14.18,1441041306743,"18,581",67% bearish,of 3 ratings,$25
ADAP,$11.4599,1441041306886,"6,042",67% bullish,of 3 ratings,$22
ADUS,$29.17,1441041306980,"21,584",100% bearish,of 1 rating,$31
ADBE,$79.228,1441041307116,"550,419",65% bullish,of 17 ratings,$90
AEY,$2.3121,1441041307194,"1,000",100% bearish,of 2 ratings,N/A
ADEP,$7.36,1441041307219,"30,485",50% bullish,of 2 ratings,$10.75
ADTN,$15.985,1441041307400,"71,619",67% bullish,of 3 ratings,$17.125
ADRO,$19.47,1441041307425,"104,381",80% bullish,of 5 ratings,$45.50
AMD,$1.87,1441041307458,"2,756,646",83% bullish,of 103 ratings,$2
ADMA,$9.388,1441041307479,"6,462",Not yet rated,NULL,$19
ADXSW,$10.78,1441041307556,"4,290",100% bullish,of 1 rating,N/A
ADXS,$15.48,1441041307610,"326,242",64% bullish,of 14 ratings,$27
AEIS,$24.41,1441041307660,"46,796",50% bullish,of 2 ratings,$32.50
YPRO,$23.0899,1441041307890,185,100% bearish,of 1 rating,N/A
AEGR,$17.96,1441041307929,"69,109",50% bullish,of 6 ratings,$26
AEGN,$18.55,1441041308034,"27,700",100% bearish,of 2 ratings,$21
AEHR,$2.3699,1441041308077,"3,200",50% bullish,of 2 ratings,N/A
MULT,NULL,1441041308102,0,100% bearish,of 1 rating,N/A
AMTX,$2.992,1441041308237,"6,000",50% bullish,of 2 ratings,$26.11
AEZS,$0.086,1441041308299,"7,122,078",90% bullish,of 21 ratings,$1.50
AERI,$16.27,1441041308326,"212,495",75% bullish,of 4 ratings,$31.50
AVAV,$24.0758,1441041308458,"12,285",50% bullish,of 4 ratings,$31
AEPI,$55.1899,1441041308488,"5,003",100% bearish,of 1 rating,N/A
AFMD,$10.23,1441041308619,"64,553",50% bullish,of 4 ratings,$15
AGEN,$7.25,1441041308649,"201,417",85% bullish,of 13 ratings,$14
AEMD,$7.662,1441041308756,"91,227",Not yet rated,NULL,$27.50
AFFX,$9.35,1441041308781,"89,950",80% bullish,of 5 ratings,$12.50
AGRX,$8.92,1441041308808,"1,850",100% bearish,of 1 rating,$17.50
AGYS,$10.32,1441041308833,"14,868",100% bearish,of 1 rating,N/A
AGIO,$90.094,1441041309245,"63,457",88% bullish,of 8 ratings,$114
ATSG,$9.015,1441041309307,"23,944",67% bullish,of 3 ratings,$13
AGFSW,$2.12,1441041309343,"12,200",100% bearish,of 2 ratings,N/A
AGFS,$9.85,1441041309365,"36,830",100% bearish,of 1 rating,N/A
AIMT,$22,1441041309396,"64,657",Not yet rated,NULL,N/A
AMCN,$4.57,1441041309440,"64,203",83% bullish,of 6 ratings,N/A
AIRM,$37.88,1441041309571,"48,784",80% bearish,of 5 ratings,$53
AIRT,$22.37,1441041309599,263,100% bullish,of 1 rating,N/A
AKAM,$71.49,1441041309801,"401,641",63% bullish,of 8 ratings,$77
AIXG,$6.4,1441041309905,"6,392",67% bearish,of 3 ratings,$5.25
AKER,$2.5104,1441041309930,"19,989",Not yet rated,NULL,N/A
AKBA,$7.1488,1441041309985,"42,297",100% bearish,of 1 rating,$18
AKRX,$40.5899,1441041310088,"135,120",78% bullish,of 9 ratings,$56
AMRI,$20.35,1441041310116,"30,416",75% bearish,of 4 ratings,$24
ABDC,$12.89,1441041310219,"11,061",Not yet rated,NULL,$15
ALSK,$2.2,1441041310351,"49,837",78% bullish,of 18 ratings,$2
ALRM,$16.95,1441041310397,"18,503",100% bearish,of 1 rating,$22
ALXN,$174.81,1441041310481,"298,599",88% bullish,of 8 ratings,$223
ADHD,$7.91,1441041310506,"64,880",50% bullish,of 4 ratings,$18
ALXA,$1.15,1441041310534,"1,790",83% bullish,of 6 ratings,$2.125
ALDR,$38.75,1441041310571,"122,145",67% bearish,of 3 ratings,$62
ALDX,$7.4,1441041310698,"2,354",100% bearish,of 1 rating,$14.50
ALGN,$57.25,1441041310783,"79,612",100% bearish,of 2 ratings,$73
ALKS,$60.9,1441041310962,"156,688",67% bullish,of 3 ratings,$75
