Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCCY,$11.6,1440274202520,354,100% bullish,of 1 rating,$13
TFSCU,NULL,1440274202552,0,Not yet rated,NULL,N/A
TFSC,NULL,1440274202573,0,100% bearish,of 1 rating,N/A
FLWS,$9.36,1440274202622,"220,692",100% bullish,of 5 ratings,$15
TFSCR,NULL,1440274202652,0,Not yet rated,NULL,N/A
PIH,$7.2,1440274202705,"15,400",100% bearish,of 1 rating,N/A
FCTY,$7.63,1440274202730,300,100% bullish,of 1 rating,$8.50
TFSCW,NULL,1440274202755,0,100% bearish,of 1 rating,N/A
VNET,$19.27,1440274202983,"733,790",60% bullish,of 5 ratings,$29.50
DGLD,$76.08,1440274203014,"21,135",100% bullish,of 1 rating,N/A
TWOU,$34.02,1440274203035,"673,961",50% bullish,of 2 ratings,$39
SRCE,$30.03,1440274203068,"55,334",100% bullish,of 3 ratings,$33
DSLV,$61.29,1440274203196,"22,007",100% bearish,of 1 rating,N/A
JOBS,$25.35,1440274203226,"172,084",50% bullish,of 4 ratings,$36
USLV,$14.59,1440274203251,"218,982",86% bullish,of 7 ratings,N/A
UGLD,$9.99,1440274203329,"253,649",100% bearish,of 1 rating,N/A
CAFD,$15.52,1440274203605,"330,925",Not yet rated,NULL,$25
EGHT,$8.215,1440274203703,"436,691",82% bullish,of 17 ratings,$11
ABAX,$47.54,1440274203731,"139,615",100% bearish,of 1 rating,$60
SIXD,$1.47,1440274203781,"250,988",Not yet rated,NULL,N/A
AAON,$21.67,1440274203802,"166,594",100% bearish,of 1 rating,$24
AVHI,$13.95,1440274203834,"37,920",100% bearish,of 1 rating,$19
SHLM,$34.05,1440274203855,"123,800",100% bearish,of 1 rating,$50
ABGB,$4.09,1440274203991,"34,916",67% bullish,of 3 ratings,$5.50
ABY,$20,1440274204074,"1,100,886",100% bearish,of 2 ratings,$46
ABEO,$4.83,1440274204205,"140,862",67% bullish,of 3 ratings,$15.50
ABMD,$97.08,1440274204230,"831,796",75% bullish,of 4 ratings,$100.50
ACHC,$73.6762,1440274204280,"815,815",50% bullish,of 2 ratings,$92
ACTG,$8.87,1440274204305,"323,174",67% bullish,of 3 ratings,$18.50
ABEOW,$1.76,1440274204368,"2,525",100% bullish,of 1 rating,N/A
AXAS,$1.56,1440274204471,"860,487",78% bullish,of 9 ratings,$3.50
ACAD,$38.13,1440274204607,"928,540",80% bullish,of 20 ratings,$48
ACST,$0.361,1440274204676,"71,223",100% bullish,of 2 ratings,N/A
ANCX,$18.76,1440274204703,"31,836",Not yet rated,NULL,$19
XLRN,$28.36,1440274204729,"111,031",50% bullish,of 2 ratings,$57
AXDX,$17.93,1440274204754,"220,988",100% bearish,of 1 rating,N/A
ARAY,$6.53,1440274205104,"3,387,732",100% bearish,of 1 rating,$10.50
ACHN,$7.75,1440274205136,"1,754,841",90% bullish,of 21 ratings,$16
ACET,$24.41,1440274205158,"127,207",75% bullish,of 4 ratings,$30
VXDN,$5.5,1440274205183,"50,671",100% bearish,of 1 rating,N/A
ACIW,$21.89,1440274205222,"571,274",50% bullish,of 2 ratings,$24
VXUP,$27,1440274205254,"49,956",Not yet rated,NULL,N/A
AKAO,$6.9457,1440274205321,"55,800",75% bullish,of 4 ratings,$15
ACRX,$4.05,1440274205350,"360,315",67% bearish,of 6 ratings,$5.50
ACNB,$20.33,1440274205563,"1,376",Not yet rated,NULL,N/A
ACOR,$29.75,1440274205698,"642,828",67% bearish,of 3 ratings,$38.50
ACTS,$1.3,1440274205833,"51,585",100% bearish,of 1 rating,N/A
ACTA,$13.89,1440274205859,"113,227",67% bearish,of 3 ratings,$25
ACPW,$1.856,1440274205886,"65,399",100% bullish,of 4 ratings,$3.50
ATVI,$27.2167,1440274205917,"5,132,751",68% bullish,of 84 ratings,$31.50
ACUR,$0.6182,1440274205938,"65,134",100% bullish,of 5 ratings,$1
ACXM,$20.1276,1440274206019,"350,940",67% bullish,of 3 ratings,N/A
ADAP,$12.53,1440274206196,"216,853",67% bullish,of 3 ratings,$22
AEY,$2.29,1440274206224,"39,023",100% bearish,of 2 ratings,N/A
ADMP,$3.65,1440274206245,"21,417",50% bullish,of 2 ratings,$10
ADUS,$29.83,1440274206285,"59,827",100% bearish,of 1 rating,$31
ADEP,$6.75,1440274206377,"33,889",50% bullish,of 2 ratings,$10.75
ADBE,$78.87,1440274206407,"4,323,734",65% bullish,of 17 ratings,$90
ADMS,$20.07,1440274206432,"78,833",100% bearish,of 2 ratings,$36
ADMA,$9.3,1440274206654,"3,500",Not yet rated,NULL,$19
ADTN,$15.59,1440274206718,"349,681",67% bullish,of 3 ratings,$17.125
ADRO,$19.44,1440274206788,"252,323",80% bullish,of 5 ratings,$45.50
ADXSW,$10.15,1440274206819,"5,206",100% bullish,of 1 rating,N/A
ADXS,$14.5,1440274206921,"919,015",64% bullish,of 14 ratings,$27
AEIS,$25.055,1440274206946,"198,884",50% bullish,of 2 ratings,$32.50
MULT,NULL,1440274206976,0,100% bearish,of 1 rating,N/A
AMD,$1.76,1440274207075,"7,935,981",83% bullish,of 103 ratings,$2
YPRO,$23.29,1440274207102,"4,120",100% bearish,of 1 rating,N/A
