Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
PIH,$7.7099,1441052102596,"9,000",100% bearish,of 1 rating,N/A
FCTY,$7.8605,1441052102626,"2,843",100% bullish,of 1 rating,$8.50
TFSCR,NULL,1441052102654,0,Not yet rated,NULL,N/A
FCCY,$11.65,1441052102675,591,100% bullish,of 1 rating,$13
TFSCU,$10.21,1441052102706,"1,300",Not yet rated,NULL,N/A
TFSC,$9.7401,1441052102727,539,100% bearish,of 1 rating,N/A
TWOU,$34.9663,1441052102748,"147,565",50% bullish,of 2 ratings,$39
TFSCW,$0.23,1441052102780,932,100% bearish,of 1 rating,N/A
USLV,$12.56,1441052103044,"218,690",86% bullish,of 7 ratings,N/A
FLWS,$8.39,1441052103077,"481,305",80% bullish,of 5 ratings,$15
JOBS,$26.9728,1441052103111,"85,849",50% bullish,of 4 ratings,$36
SRCE,$29.85,1441052103132,"11,970",100% bullish,of 3 ratings,$33
UGLD,$9.3199,1441052103168,"96,931",100% bearish,of 1 rating,N/A
DGLD,$80.7101,1441052103191,"9,481",100% bullish,of 1 rating,N/A
DSLV,$69.1132,1441052103224,"6,900",100% bearish,of 1 rating,N/A
VNET,$17.89,1441052103488,"274,007",60% bullish,of 5 ratings,$35
AAON,$20.68,1441052103745,"38,695",100% bearish,of 1 rating,$24
ABAX,$47.02,1441052103802,"62,712",100% bearish,of 1 rating,$60
SIXD,$2.39,1441052103827,"76,170",Not yet rated,NULL,N/A
EGHT,$7.69,1441052103855,"210,371",82% bullish,of 17 ratings,$11
AVHI,$14.1,1441052103876,"22,498",100% bearish,of 1 rating,$19
CAFD,$14.92,1441052103898,"114,300",Not yet rated,NULL,$25
ABY,$22.76,1441052103925,"400,971",100% bearish,of 2 ratings,$46
ABEO,$4.7,1441052103962,"51,586",50% bullish,of 4 ratings,$15.50
ABEOW,$1.8,1441052104145,"2,875",100% bullish,of 1 rating,N/A
ABMD,$95.902,1441052104173,"192,675",75% bullish,of 4 ratings,$100.50
SHLM,$34.332,1441052104203,"29,445",100% bearish,of 1 rating,$47
AXAS,$1.9279,1441052104224,"700,651",78% bullish,of 9 ratings,$3.50
ABGB,$5.82,1441052104256,"27,239",67% bullish,of 3 ratings,$5.50
ACTG,$9.4612,1441052104556,"99,190",67% bullish,of 3 ratings,$18.50
ACAD,$36.6263,1441052104617,"396,366",80% bullish,of 20 ratings,$48
ACST,$0.355,1441052104722,"28,022",100% bullish,of 2 ratings,N/A
VXDN,$1.96,1441052104768,"32,910",100% bearish,of 1 rating,N/A
AXDX,$19.58,1441052104792,"98,706",100% bearish,of 1 rating,N/A
ACHC,$73.0263,1441052104991,"353,424",50% bullish,of 2 ratings,$92
ARAY,$6.89,1441052105047,"781,858",100% bearish,of 1 rating,$10.50
XLRN,$28.9,1441052105125,"55,106",50% bullish,of 2 ratings,$57
AKAO,$6.9,1441052105183,"23,046",75% bullish,of 4 ratings,$15
VXUP,$1.5554,1441052105259,"45,383",100% bearish,of 1 rating,N/A
ACRX,$4.3,1441052105290,"178,265",67% bearish,of 6 ratings,$5.50
ANCX,$20.28,1441052105322,"14,848",Not yet rated,NULL,$20
ACET,$22.41,1441052105354,"27,827",75% bullish,of 4 ratings,$30
ACHN,$7.42,1441052105389,"1,151,769",90% bullish,of 21 ratings,$16
ACNB,$20,1441052105551,670,Not yet rated,NULL,N/A
ACIW,$21.33,1441052105635,"150,720",67% bearish,of 3 ratings,$24
ACXM,$20.99,1441052105904,"196,820",67% bullish,of 3 ratings,N/A
