Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TWOU,$34.02,1440277802922,"673,961",50% bullish,of 2 ratings,$39
FLWS,$9.36,1440277802951,"220,692",100% bullish,of 5 ratings,$15
TFSCR,NULL,1440277802983,0,Not yet rated,NULL,N/A
TFSCU,NULL,1440277803023,0,Not yet rated,NULL,N/A
PIH,$7.2,1440277803084,"15,400",100% bearish,of 1 rating,N/A
VNET,$19.27,1440277803109,"733,790",60% bullish,of 5 ratings,$29.50
SRCE,$30.03,1440277803134,"55,334",100% bullish,of 3 ratings,$33
FCTY,$7.63,1440277803400,300,100% bullish,of 1 rating,$8.50
FCCY,$11.6,1440277803502,354,100% bullish,of 1 rating,$13
TFSC,NULL,1440277803530,0,100% bearish,of 1 rating,N/A
UGLD,$9.99,1440277803558,"253,649",100% bearish,of 1 rating,N/A
JOBS,$25.35,1440277803579,"172,084",50% bullish,of 4 ratings,$36
USLV,$14.59,1440277803608,"218,982",86% bullish,of 7 ratings,N/A
DGLD,$76.08,1440277803632,"21,135",100% bullish,of 1 rating,N/A
DSLV,$61.29,1440277803861,"22,007",100% bearish,of 1 rating,N/A
AVHI,$13.95,1440277804363,"37,920",100% bearish,of 1 rating,$19
EGHT,$8.215,1440277804397,"436,691",82% bullish,of 17 ratings,$11
CAFD,$15.52,1440277804430,"330,925",Not yet rated,NULL,$25
ABGB,$4.09,1440277804480,"34,916",67% bullish,of 3 ratings,$5.50
SIXD,$1.47,1440277804501,"250,988",Not yet rated,NULL,N/A
ABEOW,$1.76,1440277804530,"2,525",100% bullish,of 1 rating,N/A
ABEO,$4.83,1440277804551,"140,862",67% bullish,of 3 ratings,$15.50
SHLM,$34.05,1440277804783,"123,800",100% bearish,of 1 rating,$50
AXAS,$1.56,1440277804824,"860,487",78% bullish,of 9 ratings,$3.50
ABY,$20,1440277804845,"1,100,886",100% bearish,of 2 ratings,$46
AAON,$21.67,1440277804878,"166,594",100% bearish,of 1 rating,$24
ABAX,$47.54,1440277804899,"139,615",100% bearish,of 1 rating,$60
ACTG,$8.87,1440277804929,"323,174",67% bullish,of 3 ratings,$18.50
ABMD,$97.08,1440277804950,"831,796",75% bullish,of 4 ratings,$100.50
ACHC,$73.6762,1440277805287,"815,815",50% bullish,of 2 ratings,$92
ACST,$0.361,1440277805467,"71,223",100% bullish,of 2 ratings,N/A
ACAD,$38.13,1440277805497,"928,540",80% bullish,of 20 ratings,$48
AXDX,$17.93,1440277805535,"220,988",100% bearish,of 1 rating,N/A
XLRN,$28.36,1440277805605,"111,031",50% bullish,of 2 ratings,$57
ANCX,$18.76,1440277805631,"31,836",Not yet rated,NULL,$19
VXDN,$5.5,1440277805660,"50,671",100% bearish,of 1 rating,N/A
AKAO,$6.9457,1440277805685,"55,800",75% bullish,of 4 ratings,$15
ACRX,$4.05,1440277805846,"360,315",67% bearish,of 6 ratings,$5.50
ACET,$24.41,1440277805875,"127,207",75% bullish,of 4 ratings,$30
ARAY,$6.53,1440277805976,"3,387,732",100% bearish,of 1 rating,$10.50
ACIW,$21.89,1440277806049,"571,274",50% bullish,of 2 ratings,$24
ACHN,$7.75,1440277806104,"1,754,841",90% bullish,of 21 ratings,$16
ACNB,$20.33,1440277806135,"1,376",Not yet rated,NULL,N/A
VXUP,$27,1440277806162,"49,956",Not yet rated,NULL,N/A
ACPW,$1.856,1440277806452,"65,399",100% bullish,of 4 ratings,$3.50
ACTS,$1.3,1440277806483,"51,585",100% bearish,of 1 rating,N/A
ACOR,$29.75,1440277806510,"642,828",67% bearish,of 3 ratings,$38.50
ATVI,$27.2167,1440277806555,"5,132,751",68% bullish,of 84 ratings,$31.50
ACTA,$13.89,1440277806582,"113,227",67% bearish,of 3 ratings,$25
