ARCW,$3.74,1439684115920,6686
ACGL,$73.4547,1439684115957,200784
ACAT,$30,1439684115978,78303
RKDA,$4.69,1439684115993,10701
ARCB,$32.61,1439684116019,134416
ABIO,$0.92,1439684116036,222980
ARDX,$18.91,1439684116134,59867
ARCC,$16.14,1439684116248,687294
AGIIL,$25.37,1439684116343,3309
ARGS,$4.21,1439684116369,14978
AGII,$57.86,1439684116387,79188
ARNA,$3.397,1439684116402,1055655
ARIS,$3.32,1439684116500,300
ARIA,$7.27,1439684116615,1332183
ARKR,$25.4,1439684116652,116
ARMH,$42.47,1439684116670,10028759
ARTX,$1.57,1439684116734,104073
ARWAU,$10.11,1439684116856,1334
ARQL,$1.69,1439684117060,44695
ARRS,$27.5836,1439684117144,439421
ARRY,$5.7,1439684117163,635862
AROW,$27.56,1439684117228,9694
DWAT,$10.4642,1439684117306,1950
ARTNA,$22.38,1439684117385,13665
ARWR,$5.52,1439684117399,981689
ARTW,$4.5,1439684117417,2770
ASBB,$24.82,1439684117537,232
ASNA,$12.36,1439684117570,725469
ASCMA,$29.02,1439684117584,105505
ASND,$17.02,1439684117658,67219
ASTI,$0.22,1439684117678,731544
APWC,$2.0912,1439684117721,1000
ASMI,$38.99,1439684117760,1156
ASML,$92.69,1439684117867,1154458
ASFI,$9.14,1439684118061,11702
ASTE,$38.59,1439684118078,65215
AZPN,$37.65,1439684118093,2950503
ALOT,$13.89,1439684118139,1069
ASMB,$13.28,1439684118154,51498
ATRO,$60.31,1439684118215,151389
ASUR,$6.07,1439684118234,5246
ASTC,$2.39,1439684118275,9367
ATAI,$3.19,1439684118414,8015
ATRA,$47.18,1439684118424,101591
ATHN,$138.1303,1439684118479,123936
AFCB,$28,1439684118513,518
ATHX,$1.19,1439684118596,84041
AAPC,$10.17,1439684118631,21
ACFC,$6.1,1439684118756,67949
AAME,$3.59,1439684118791,4202
ATLC,$3.98,1439684118862,1571
ATNI,$74.13,1439684118872,33722
AFH,$17,1439684118948,26478
AAWW,$45.06,1439684118962,109644
ATML,$7.81,1439684119007,2155297
ATRC,$26.46,1439684119115,83571
ATRI,$407,1439684119208,1781
ATOS,$0.98,1439684119227,56888
LIFE,$14.33,1439684119327,25342
ATRM,$3.07,1439684119346,908
ATTU,$14.58,1439684119390,48192
AUBN,$27.14,1439684119461,130
AUDC,$3.18,1439684119544,91957
AUPH,$3.42,1439684119586,11765
EARS,$5.04,1439684119660,6000
ADAT,$0.1051,1439684119702,43263
ABTL,$19.79,1439684119721,170648
ADSK,$54.86,1439684119766,665236
ADP,$82.8833,1439684119944,1297619
AAVL,$10.03,1439684119977,3871799
AVGO,$122.2,1439684119995,1569400
AVNU,$13.1,1439684120137,284
AVNW,$1.14,1439684120160,63992
AVEO,$1.17,1439684120175,377529
AVID,$9.15,1439684120192,308546
CAR,$44.07,1439684120329,1131755
AVGR,$15.46,1439684120447,32693
AWRE,$3.23,1439684120468,8828
AXPW,$1.19,1439684120487,138494
ACLS,$3.21,1439684120510,292850
AXGN,$3.78,1439684120550,11354
AXTI,$2.21,1439684120653,24702
BCOM,$19.49,1439684120784,456
RILY,$10,1439684120868,2210
BOSC,$2.24,1439684120886,4700
BEAV,$51.17,1439684120939,283649
BIDU,$164.65,1439684120986,2586841
BCPC,$60.4,1439684121006,113481
BWINA,$23.35,1439684121024,300
BWINB,$23.34,1439684121121,5299
BLDP,$1.34,1439684121196,164191
BANF,$62.967,1439684121214,9943
BKMU,$7.35,1439684121378,42685
BOCH,$5.8,1439684121393,7263
BKSC,$15.97,1439684121426,2380
BMRC,$48.09,1439684121538,12032
OZRK,$43.87,1439684121703,189645
BOTJ,$11.18,1439684121750,1114
BFIN,$12.3,1439684121801,13153
BWFG,$18.28,1439684121821,526
BZUN,$7.73,1439684121836,69178
TAPR,$31.71,1439684121855,1155
BANR,$47.94,1439684121875,34342
BHACW,$0.1301,1439684122178,223
BBSI,$37.64,1439684122236,41946
BYBK,$5.11,1439684122294,5086
BYLK,$12.94,1439684122482,1864
BV,$5.38,1439684122497,155355
BCBP,$11.71,1439684122515,3158
BECN,$36.2544,1439684122601,195135
BDCV,$5.03,1439684122620,688
BBGI,$4.94,1439684122645,544
BSET,$31.45,1439684122655,35614
BBCN,$15.55,1439684122738,167531
BSF,$9.11,1439684122836,13169
BEBE,$1.85,1439684122926,90320
BBBY,$63.18,1439684123000,1178399
BELFA,$17.18,1439684123095,18
BELFB,$20.13,1439684123109,31899
BLPH,$4.06,1439684123230,30581
BNCL,$12.87,1439684123251,173559
BLCM,$18.48,1439684123287,194850
BGMD,$0.8211,1439684123335,323491
BGCP,$9.59,1439684123425,448030
BNFT,$38.23,1439684123496,290873
BGFV,$11.09,1439684123542,44403
ORPN,$5.45,1439684123694,13788
BASI,$1.79,1439684123712,3070
BIND,$4.43,1439684123771,24590
BIOC,$1.85,1439684123938,194442
BIOD,$0.7316,1439684124041,685384
BDSI,$6.6,1439684124092,832542
BCRX,$11.68,1439684124113,517381
BLRX,$1.51,1439684124194,57510
BLFS,$2.16,1439684124247,266859
BMRN,$134.51,1439684124303,440002
BIIB,$311,1439684124318,1139650
BIOL,$1.62,1439684124340,13674
BVXV,$4.25,1439684124497,2802
BPTH,$1.18,1439684124535,50108
BRLI,$35.45,1439684124709,176022
BBC,$32.17,1439684124761,13726
BIOS,$1.35,1439684124804,2048445
BBP,$33.75,1439684124822,25634
BSTC,$51.19,1439684124877,57413
BSPM,$0.68,1439684124947,51823
TECH,$105.65,1439684124968,57393
BOTA,$2.33,1439684124986,16624
BEAT,$11.62,1439684125149,77838
BITI,$19.31,1439684125201,49440
BDMS,$13.2,1439684125221,6
BBOX,$15.86,1439684125291,63754
BJRI,$46.18,1439684125354,155592
BDE,$7.43,1439684125387,150675
BLKB,$62.98,1439684125453,108814
BBRY,$7.6,1439684125584,1853462
ADRD,$23.44,1439684125620,402
HAWK,$43.5,1439684125630,241541
BKCC,$9.51,1439684125711,235395
ADRA,$28.75,1439684125783,3946
ADRE,$31.45,1439684125829,17219
ADRU,$23.2666,1439684125839,934
BCOR,$13.83,1439684125986,105205
BLMN,$21.66,1439684126002,654740
BLBD,$12.93,1439684126037,3084
BBLU,$0.9223,1439684126122,105042
BUFF,$26.87,1439684126137,821531
NILE,$34.68,1439684126227,70839
BHBK,$14.5,1439684126248,28477
BKEP,$6.78,1439684126423,25111
BLUE,$127.26,1439684126441,483144
BKEPP,$7.89,1439684126483,27
BPMC,$26.55,1439684126547,75584
BNCN,$21.89,1439684126672,88290
BOBE,$46.61,1439684126690,55212
WIFI,$9.07,1439684126820,209485
BOJA,$20.84,1439684126868,349611
BOFI,$128.5,1439684126883,140173
BONA,$11.85,1439684126920,57249
BOKF,$66.3333,1439684126938,37770
BNSO,$1.72,1439684127147,81525
BAMM,$3.22,1439684127165,9700
BPFH,$12.46,1439684127184,160742
BPFHP,$25.58,1439684127244,1527
EPAY,$26.1,1439684127376,94035
BDBD,$8.99,1439684127399,313922
BBRG,$12.89,1439684127520,82949
BCLI,$2.88,1439684127536,86912
BBEP,$2.8015,1439684127621,1250490
BDGE,$28.06,1439684127641,39505
BBEPP,$14.39,1439684127659,49326
BRID,$8.14,1439684127814,888
BRCM,$50.5,1439684127919,1594297
BCOV,$5.53,1439684127961,65235
BVSN,$6.02,1439684127976,16148
BSFT,$34.34,1439684127994,62708
BYFC,$1.37,1439684128037,576
BWEN,$3.56,1439684128146,29481
BRCD,$10.1084,1439684128167,1356271
BRKL,$10.8,1439684128187,155821
BRKS,$11.06,1439684128415,141610
BRKR,$20.14,1439684128433,259738
BMTC,$29.83,1439684128452,50947
BSQR,$7.28,1439684128532,739972
BLMT,$21.22,1439684128557,5561
BWLD,$195.84,1439684128567,161440
BLDR,$14.2717,1439684128629,535234
BUR,$2.02,1439684128769,1200
CFFI,$36.65,1439684128816,5286
CCMP,$45.71,1439684128885,93512
CDZI,$7.42,1439684128927,50224
CA,$29.339,1439684128947,1039559
CHRW,$69.4,1439684128992,431828
CDNS,$21.3859,1439684129026,1028237
CZR,$7.36,1439684129161,472177
CACQ,$7.18,1439684129183,37061
CSTE,$50.1161,1439684129301,463560
CLBS,$1.4,1439684129365,196556
CLMS,$11.78,1439684129383,71313
PRSS,$4.8,1439684129397,23855
CHI,$11.13,1439684129497,197498
CCD,$20.6,1439684129515,57503
CHY,$11.91,1439684129655,179045
CHW,$8.12,1439684129673,136951
CGO,$12.79,1439684129699,20918
CSQ,$10.56,1439684129731,251640
CVGW,$53,1439684129890,95587
CAMP,$16.59,1439684129935,205986
CFNB,$13.47,1439684130073,24
CALA,$5.33,1439684130200,317892
CALD,$16.56,1439684130257,145443
CLMT,$26.37,1439684130324,233743
ABCD,$4.45,1439684130407,60248
CALM,$52,1439684130465,480182
CAC,$40.42,1439684130521,6646
CAMT,$2.83,1439684130626,9466
CGIX,$11.09,1439684130789,25176
CSIQ,$24.71,1439684130850,990174
CBNJ,$10.87,1439684130898,10059
CPHC,$10.7,1439684130948,2295
CBF,$30.2,1439684131102,33918
CCBG,$15.19,1439684131148,8373
CPLP,$7.22,1439684131170,319847
CPTA,$15.25,1439684131179,51575
CPLA,$49.93,1439684131196,58767
CSWC,$49.86,1439684131220,9545
CAPNW,$0.7799,1439684131368,215
CFFN,$12.19,1439684131440,193120
CAPR,$4.12,1439684131489,35784
CAPN,$3.05,1439684131533,898859
CPST,$0.4018,1439684131552,717302
CARA,$21.91,1439684131596,133308
CARB,$11.66,1439684131855,42578
CBYL,$6.28,1439684131880,38646
CFNL,$23.528,1439684131890,59766
CRME,$9.77,1439684131915,64964
CRDC,$0.4,1439684131960,29190
CECO,$3.99,1439684132042,301907
CSII,$24.2,1439684132060,177670
CATM,$35.33,1439684132173,104211
CDNA,$6.31,1439684132295,15675
CTRE,$11.2122,1439684132312,361640
CLBH,$12.8,1439684132330,1040
CARO,$16.09,1439684132468,8504
CKEC,$23.95,1439684132583,83395
TAST,$12.93,1439684132627,101527
CRZO,$35.06,1439684132666,527432
CARV,$5.86,1439684132681,212
CASM,$1.12,1439684132701,32906
CART,$5.46,1439684132720,1338
CSCD,$14,1439684132792,19817
CACB,$5.55,1439684132821,62322
CRTN,$2.89,1439684132940,19546
CASY,$106.61,1439684133048,186358
CWST,$6.27,1439684133071,153542
CASI,$1.53,1439684133091,8742
CASS,$51.35,1439684133335,10885
CATY,$32.18,1439684133374,169694
CPRX,$4.11,1439684133393,242775
CATB,$11.99,1439684133410,18867
CVCO,$73.4488,1439684133449,24994
CBFV,$20.05,1439684133509,5187
CAVM,$71.64,1439684133551,319178
CDW,$39.18,1439684134124,1048758
CBOE,$64.4229,1439684134194,209983
CDK,$50.99,1439684134206,409820
CELG,$129.24,1439684134216,2096121
CLRB,$3.12,1439684134273,2069
CPXX,$2.25,1439684134283,67115
CELGZ,$1.98,1439684134304,24800
CECE,$10.1,1439684134331,98965
CLDX,$16.34,1439684134557,2315311
CLRBW,$0.85,1439684134575,4282
CLDN,$1.05,1439684134593,110063
CLLS,$32.67,1439684134635,64503
CBMG,$23.77,1439684134704,16338
CLSN,$2.19,1439684134737,34865
CEMP,$37.26,1439684134917,275470
CLTX,$0.58,1439684134936,27378
CETX,$2.7,1439684134953,126599
CETV,$2.29,1439684134994,73683
CYAD,$55,1439684135009,802
CFBK,$1.32,1439684135071,7802
CSFL,$14.17,1439684135089,70836
CENT,$11.21,1439684135183,16568
CENTA,$11.95,1439684135319,56021
CVCY,$11.13,1439684135333,200
CENX,$6.07,1439684135481,1106936
CNTY,$6.35,1439684135528,7045
CNBKA,$41.61,1439684135593,2429
CERU,$3.5,1439684135665,42059
CRNT,$1.4,1439684135685,268791
CERN,$64.253,1439684135705,2095458
CERS,$4.76,1439684135725,382454
CPHD,$49.05,1439684135739,966386
CERE,$1.75,1439684135869,272756
CEVA,$19.26,1439684135960,81703
CYOU,$20.2964,1439684136020,76909
KOOL,$0.675,1439684136039,13513
HOTR,$1.62,1439684136084,194026
GTLS,$24.72,1439684136322,308120
CTHR,$1.23,1439684136386,32192
CHTR,$180,1439684136401,514138
CHKP,$80.8,1439684136421,533556
CHFN,$12.62,1439684136440,35586
CHEK,$3.33,1439684136540,2931
CEMI,$4.74,1439684136657,3616
CHFC,$32.92,1439684136772,29124
CCXI,$6.53,1439684136807,75187
CHMG,$26.65,1439684136829,17
CHKE,$27.96,1439684136847,14705
CHMA,$28.7,1439684137007,281053
CHEV,$14.8,1439684137052,883
CBNK,$16.82,1439684137097,138
CALI,$1.02,1439684137192,5147
PLCE,$59.59,1439684137229,156707
CAAS,$6.73,1439684137246,32872
CMRX,$49.98,1439684137307,186569
CBAK,$2.48,1439684137425,5531
CBPO,$109.63,1439684137445,137138
CCCL,$0.93,1439684137568,2179
CHLN,$1.39,1439684137811,6811
JRJC,$4.44,1439684137871,15373
CNIT,$1.82,1439684137904,81629
HGSH,$1.93,1439684137923,8547
CHOP,$1.3,1439684137964,1815
CHNR,$2.0101,1439684138022,110
CJJD,$2.25,1439684138074,29683
HTHT,$24.6555,1439684138209,77339
CSUN,$1.54,1439684138238,16327
CREG,$0.77,1439684138301,22815
CPGI,$6.99,1439684138333,1372
CXDC,$6.25,1439684138381,21845
CNYD,$3.41,1439684138413,401
CNTF,$0.95,1439684138449,26649
CNET,$0.824,1439684138727,12696
CHSCL,$27.15,1439684138758,17402
CCIH,$9.79,1439684138769,32972
CHSCM,$26.36,1439684138779,14485
IMOS,$15.8765,1439684138804,87325
CHSCN,$27.5,1439684138828,2252
CHSCP,$30.63,1439684138991,1730
CHSCO,$28.5,1439684139006,2713
CHDN,$135.81,1439684139145,23011
CDTX,$14.5,1439684139204,18948
CIFC,$7.35,1439684139218,2606
CMCT,$15.6,1439684139267,927
CHUY,$32.95,1439684139306,149930
CMPR,$70.48,1439684139443,173078
CINF,$56.6513,1439684139464,274162
CIDM,$0.7,1439684139534,143667
CSCO,$29.05,1439684139715,19482765
CPHR,$7.5,1439684139745,20308
CTRN,$22.76,1439684139763,32987
CRUS,$29.35,1439684139801,680690
CTAS,$88.49,1439684139816,219344
CZNC,$20.34,1439684139889,40689
CZWI,$9.17,1439684140020,535
CIZN,$19.6,1439684140105,18
CIVB,$10.29,1439684140469,845
CLNE,$4.94,1439684140479,579431
CDTI,$1.61,1439684140518,47350
CHCO,$48.29,1439684140536,23230
CLNT,$1.97,1439684140561,32118
CTXS,$77.55,1439684140575,816989
CLFD,$18.18,1439684140754,21757
CLRO,$11.9,1439684140788,9018
CLIR,$5.3,1439684140984,58399
CLVS,$77.07,1439684141021,186536
CBLI,$3.57,1439684141045,62396
CSBK,$14.03,1439684141057,66895
CMFN,$11.225,1439684141082,10095
CCNE,$17.36,1439684141345,11405
CME,$98.1796,1439684141397,686578
CNV,$4.92,1439684141429,31030
CWAY,$11.5,1439684141446,1402
COKE,$162.85,1439684141613,21305
CISG,$8.5,1439684141631,30224
COBZ,$12.82,1439684141648,46622
CDXS,$3.69,1439684142210,542941
CVLY,$20.68,1439684142238,1001
CDRB,$13.06,1439684142319,16884
JVA,$4.77,1439684142389,2178
CGNX,$36.99,1439684142518,235019
CGNT,$1.57,1439684142528,31943
CCOI,$29.16,1439684142545,323506
CHRS,$34.14,1439684142648,150579
COHR,$58.79,1439684142667,46930
CLRX,$0.48,1439684142846,30833
CTSH,$67.17,1439684142865,1997748
COHU,$9.52,1439684142877,54839
CLCT,$19.76,1439684142890,12796
COLL,$16.76,1439684142964,26390
CBAN,$9.18,1439684143153,696
CIGI,$47.34,1439684143172,12840
COLB,$33.06,1439684143259,244214
COLM,$65.52,1439684143307,73336
CLCD,$8.07,1439684143327,25111
CMCO,$22.05,1439684143489,41805
CMCSK,$59.4284,1439684143508,2116219
CBMX,$1.32,1439684143631,9080
CMCSA,$58.99,1439684143649,9046286
CBSH,$47.5595,1439684143787,94480
CBSHP,$25.44,1439684143797,12520
CVGI,$4.96,1439684143814,77971
CUBN,$13.84,1439684143849,8599
CSAL,$23.0646,1439684144102,482140
COMM,$31.6,1439684144157,387513
JCS,$9.8,1439684144210,3640
CYHHZ,$0.012,1439684144411,396294
CTBI,$35.13,1439684144429,36097
ESXB,$5.12,1439684144451,20106
COB,$10.9,1439684144468,31489
CVLT,$37.51,1439684144568,155345
CIZ,$35.22,1439684144596,3483
CWBC,$6.76,1439684144723,2326
CDC,$36.72,1439684144798,9346
CFO,$37.55,1439684145051,14685
CSF,$38.404,1439684145061,3987
CFA,$37.4308,1439684145118,625
CDL,$35.5,1439684145223,1200
CGEN,$5.78,1439684145241,67614
SCOR,$63.99,1439684145385,147311
CPSI,$46.19,1439684145410,59316
CHCI,$0.5499,1439684145487,6412
CTG,$6.54,1439684145715,14602
CMTL,$28.25,1439684145726,21410
CNCE,$16.51,1439684145749,261188
CNAT,$4.02,1439684145759,94837
CNSI,$19.31,1439684145781,38416
CXRX,$76.81,1439684145802,3328
CCUR,$5.16,1439684146008,11624
CDORP,$7.48,1439684146150,4900
CFMS,$22.03,1439684146178,107758
CDORO,$19.55,1439684146321,955
CNMD,$56.07,1439684146337,75211
CNFR,$10.5,1439684146355,73332
CDOR,$1.47,1439684146373,4104
CNXR,$7.1,1439684146634,15900
CTWS,$35.15,1439684146644,16970
CONN,$35.36,1439684146665,224161
CTCT,$24.67,1439684146755,171330
CNOB,$20.29,1439684146774,21914
CNSL,$20.6,1439684146797,103551
CPSS,$5.5839,1439684146820,41993
CWCO,$11.97,1439684146835,45051
CFRX,$4.54,1439684146993,34379
CFRXZ,$0.388,1439684147284,5198
CTRV,$4.4,1439684147356,9138
CRBP,$1.85,1439684147374,51601
CTRL,$8.59,1439684147442,83173
CORT,$5.29,1439684147459,117705
CPRT,$36.38,1439684147586,123592
CORE,$64.92,1439684147651,83301
CORI,$11.57,1439684147683,305165
CSOD,$38.79,1439684147713,215145
CRVL,$33,1439684147734,11047
BVA,$3.87,1439684147755,2924
COSI,$1.32,1439684147906,146237
CSGP,$195.58,1439684147917,58789
COST,$146.09,1439684147977,812356
CPAH,$0.45,1439684148227,3990
ICBK,$18.8,1439684148246,5
CVTI,$25.72,1439684148310,86095
COWN,$5.69,1439684148354,810359
COWNL,$27.35,1439684148373,1700
CPSH,$2.42,1439684148396,1072
COVS,$3,1439684148408,81990
CRAY,$23.42,1439684148600,101120
CBRL,$151.13,1439684148624,193977
BREW,$8.29,1439684148634,29057
CRAI,$23.07,1439684148659,17184
CACC,$208.7,1439684148850,73625
GLDI,$10.94,1439684148895,1486
CREE,$27,1439684148935,736542
SLVO,$10.52,1439684149126,2025
CRESY,$11.64,1439684149212,34022
CRTO,$46.1135,1439684149227,151489
CCRN,$14.11,1439684149258,104581
CYRX,$3.01,1439684149279,34312
CROX,$15.03,1439684149434,695076
CRWS,$8.12,1439684149444,12956
CRDS,$1.13,1439684149468,9494
CRWN,$4.79,1439684149556,122136
CCLP,$15.11,1439684149700,41482
CYRXW,$0.75,1439684149709,3200
CSGS,$31.91,1439684149728,62662
CSPI,$6.25,1439684149821,2426
CTCM,$1.81,1439684149871,421922
CTIB,$3.56,1439684150019,142
CUNB,$22.57,1439684150077,15094
CTRP,$71.58,1439684150100,647995
CUI,$5.53,1439684150120,27959
CTIC,$1.78,1439684150137,675461
CMLS,$1.33,1439684150346,351192
CPIX,$5.88,1439684150356,3244
CRIS,$2.81,1439684150374,409127
CUTR,$15.06,1439684150439,25137
CVBF,$17.49,1439684150457,216059
CVV,$11.9,1439684150602,17365
CYAN,$7.71,1439684150769,1820
CYBE,$5.67,1439684150788,12559
CYBR,$58.613,1439684150798,1090998
CYBX,$59.23,1439684150815,95419
CBAY,$2.63,1439684150867,74945
CYCC,$0.6,1439684150912,62551
CYNA,$15.08,1439684150933,32912
CYCCP,$5.9999,1439684151006,400
CYNO,$34.48,1439684151153,107143
CY,$10.2,1439684151178,4925613
CYRN,$1.68,1439684151199,85044
