Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCCY,NULL,1440786002203,0,100% bullish,of 1 rating,$13
FCTY,NULL,1440786002248,0,100% bullish,of 1 rating,$8.50
FLWS,$8.78,1440786002278,"380,947",80% bullish,of 5 ratings,$15
TFSCR,NULL,1440786002306,0,Not yet rated,NULL,N/A
TFSCW,$0.21,1440786002328,"1,200",100% bearish,of 1 rating,N/A
TFSCU,NULL,1440786002349,0,Not yet rated,NULL,N/A
TFSC,NULL,1440786002381,0,100% bearish,of 1 rating,N/A
PIH,$7.54,1440786002403,"9,400",100% bearish,of 1 rating,N/A
SRCE,$29.28,1440786002641,"19,424",100% bullish,of 3 ratings,$33
VNET,$18.04,1440786002672,"369,534",60% bullish,of 5 ratings,$35
TWOU,$34.71,1440786002704,"95,756",50% bullish,of 2 ratings,$39
UGLD,$9.26,1440786002726,"280,023",100% bearish,of 1 rating,N/A
DSLV,$70.18,1440786002804,"6,431",100% bearish,of 1 rating,N/A
JOBS,$27.15,1440786002861,"29,052",50% bullish,of 4 ratings,$36
USLV,$12.3225,1440786002935,"207,313",86% bullish,of 7 ratings,N/A
DGLD,$81.3199,1440786002994,"15,938",100% bullish,of 1 rating,N/A
SIXD,$2.6587,1440786003271,"82,737",Not yet rated,NULL,N/A
AVHI,$13.94,1440786003306,"8,831",100% bearish,of 1 rating,$19
SHLM,$34.14,1440786003353,"21,024",100% bearish,of 1 rating,$47
CAFD,$15.01,1440786003383,"123,397",Not yet rated,NULL,$25
EGHT,$7.88,1440786003415,"113,038",82% bullish,of 17 ratings,$11
ABY,$22.71,1440786003436,"262,247",100% bearish,of 2 ratings,$46
ABAX,$47.3,1440786003485,"55,055",100% bearish,of 1 rating,$60
AAON,$20.61,1440786003568,"40,754",100% bearish,of 1 rating,$24
ABEO,$4.775,1440786003616,"28,254",50% bullish,of 4 ratings,$15.50
ABGB,$5.64,1440786003716,"27,663",67% bullish,of 3 ratings,$5.50
ABEOW,$1.8301,1440786003747,"1,961",100% bullish,of 1 rating,N/A
ABMD,$98.24,1440786003849,"186,160",75% bullish,of 4 ratings,$100.50
AXAS,$1.91,1440786003979,"736,989",78% bullish,of 9 ratings,$3.50
ACTG,$9.34,1440786004010,"107,792",67% bullish,of 3 ratings,$18.50
ACAD,$37.86,1440786004111,"232,661",80% bullish,of 20 ratings,$48
ACHC,$74.24,1440786004171,"193,682",50% bullish,of 2 ratings,$92
AXDX,$19,1440786004243,"67,695",100% bearish,of 1 rating,N/A
ACST,$0.3553,1440786004302,"1,256",100% bullish,of 2 ratings,N/A
ANCX,$20.1482,1440786004444,"16,035",Not yet rated,NULL,$20
XLRN,$29.14,1440786004480,"53,771",50% bullish,of 2 ratings,$57
ARAY,$6.78,1440786004512,"431,582",100% bearish,of 1 rating,$10.50
VXUP,$1.552,1440786004533,"31,876",100% bearish,of 1 rating,N/A
VXDN,$1.95,1440786004571,"21,905",100% bearish,of 1 rating,N/A
ACRX,$4.23,1440786004609,"246,800",67% bearish,of 6 ratings,$5.50
ACET,$22.59,1440786004663,"45,857",75% bullish,of 4 ratings,$30
AKAO,$6.96,1440786004792,"18,957",75% bullish,of 4 ratings,$15
ACHN,$7.7,1440786004829,"1,020,714",90% bullish,of 21 ratings,$16
ACIW,$21.37,1440786004978,"147,917",67% bearish,of 3 ratings,$24
ACNB,$19.82,1440786005004,"2,970",Not yet rated,NULL,N/A
ACOR,$32.365,1440786005087,"337,202",67% bearish,of 3 ratings,$38.50
ACTS,$1.62,1440786005190,"39,950",100% bearish,of 1 rating,N/A
ATVI,$29.69,1440786005287,"24,287,492",68% bullish,of 84 ratings,$31.50
ACPW,$1.81,1440786005327,"26,770",100% bullish,of 4 ratings,$3.50
ACUR,$2.99,1440786005369,"45,047",100% bullish,of 5 ratings,$1
ACTA,$13.99,1440786005459,"64,419",67% bearish,of 3 ratings,$25
ADMS,$20.25,1440786005499,"38,302",100% bearish,of 2 ratings,$36
ACXM,$21.07,1440786005563,"107,790",67% bullish,of 3 ratings,N/A
ADAP,$11.38,1440786005697,"53,894",67% bullish,of 3 ratings,$22
ADMP,$3.68,1440786005723,"6,680",50% bullish,of 2 ratings,$10
ADEP,$6.86,1440786005856,"9,832",50% bullish,of 2 ratings,$10.75
ADUS,$28.67,1440786005882,"12,641",100% bearish,of 1 rating,$31
AEY,$2.36,1440786005907,"2,953",100% bearish,of 2 ratings,N/A
ADMA,$9.355,1440786005959,"10,848",Not yet rated,NULL,$19
ADBE,$79.08,1440786006042,"902,151",65% bullish,of 17 ratings,$90
ADTN,$15.66,1440786006175,"118,204",67% bullish,of 3 ratings,$17.125
ADRO,$20.54,1440786006201,"107,693",80% bullish,of 5 ratings,$45.50
AMD,$1.821,1440786006230,"4,682,004",83% bullish,of 103 ratings,$2
ADXS,$14.76,1440786006255,"314,097",64% bullish,of 14 ratings,$27
ADXSW,$10.25,1440786006403,"1,450",100% bullish,of 1 rating,N/A
AEIS,$24.38,1440786006433,"52,868",50% bullish,of 2 ratings,$32.50
MULT,NULL,1440786006465,0,100% bearish,of 1 rating,N/A
AEGR,$17.7,1440786006567,"131,741",50% bullish,of 6 ratings,$26
YPRO,$22.91,1440786006594,1,100% bearish,of 1 rating,N/A
AEHR,$2.3001,1440786006738,"1,300",50% bullish,of 2 ratings,N/A
AEGN,$18.27,1440786006810,"36,542",100% bearish,of 2 ratings,$21
AEPI,$53.31,1440786006869,"6,131",100% bearish,of 1 rating,N/A
AMTX,$3.12,1440786007000,"23,859",50% bullish,of 2 ratings,$26.11
AVAV,$24.0422,1440786007035,"34,810",50% bullish,of 4 ratings,$31
AEZS,$0.0871,1440786007061,"7,526,555",90% bullish,of 21 ratings,$1.50
AERI,$16.75,1440786007100,"253,888",75% bullish,of 4 ratings,$31.50
AFMD,$10.11,1440786007197,"64,106",50% bullish,of 4 ratings,$15
AEMD,$7.2,1440786007226,"76,695",Not yet rated,NULL,$27.50
AFFX,$9.37,1440786007252,"110,447",80% bullish,of 5 ratings,$12.50
AGRX,$8.71,1440786007446,"13,865",100% bearish,of 1 rating,$17.50
AGEN,$7.22,1440786007507,"390,178",85% bullish,of 13 ratings,$14
AGFS,$9.99,1440786007604,"110,504",100% bearish,of 1 rating,N/A
AGIO,$89.66,1440786007631,"114,689",88% bullish,of 8 ratings,$114
AGFSW,$1.95,1440786007657,"7,700",100% bearish,of 2 ratings,N/A
AGYS,$10.2,1440786007679,"6,788",100% bearish,of 1 rating,N/A
AIMT,$21.2,1440786007808,"122,663",Not yet rated,NULL,N/A
AIRM,$37.51,1440786007840,"94,264",80% bearish,of 5 ratings,$53
ATSG,$8.9,1440786007995,"55,149",67% bullish,of 3 ratings,$13
AIRT,$21.67,1440786008025,100,100% bullish,of 1 rating,N/A
AMCN,$4.57,1440786008063,"79,775",83% bullish,of 6 ratings,N/A
AIXG,$6.42,1440786008094,"22,149",67% bearish,of 3 ratings,$5.25
AKAM,$71.52,1440786008115,"714,321",63% bullish,of 8 ratings,$77
AKBA,$6.89,1440786008193,"61,775",100% bearish,of 1 rating,$18
AKRX,$41.06,1440786008250,"183,927",78% bullish,of 9 ratings,$56
AKER,$2.47,1440786008275,"27,025",Not yet rated,NULL,N/A
ALRM,$16.8,1440786008465,"103,522",100% bearish,of 1 rating,$22
ALSK,$2.15,1440786008491,"190,469",78% bullish,of 18 ratings,$2
ADHD,$8.03,1440786008645,"101,189",50% bullish,of 4 ratings,$18
AMRI,$20.475,1440786008672,"77,909",75% bearish,of 4 ratings,$24
ALDR,$38.39,1440786008705,"125,692",67% bearish,of 3 ratings,$62
ALDX,$6.75,1440786008731,"15,785",100% bearish,of 1 rating,$14.50
ALXN,$176.75,1440786008806,"485,768",88% bullish,of 8 ratings,$223
ABDC,$12.741,1440786008835,"14,184",Not yet rated,NULL,$15
ALXA,$1.1501,1440786008865,"10,153",83% bullish,of 6 ratings,$2.125
ALCO,$42.04,1440786008964,"3,340",50% bullish,of 2 ratings,N/A
ALKS,$61.96,1440786009058,"264,259",67% bullish,of 3 ratings,$75
ALIM,$3.445,1440786009125,"18,269",80% bullish,of 5 ratings,$10
ALGN,$56.95,1440786009150,"101,045",100% bearish,of 2 ratings,$73
ALGT,$209.19,1440786009189,"77,943",100% bearish,of 2 ratings,$235
ALLB,$22.8,1440786009322,429,Not yet rated,NULL,N/A
AFOP,$19,1440786009388,"68,026",75% bullish,of 8 ratings,$21
AHPI,$1.45,1440786009514,101,50% bullish,of 2 ratings,N/A
ARLP,$25.16,1440786009539,"154,420",67% bearish,of 3 ratings,$32
AIQ,$14.23,1440786009623,"3,225",67% bullish,of 3 ratings,N/A
AMOT,$18.85,1440786009722,"69,449",100% bearish,of 1 rating,N/A
AHGP,$36.56,1440786009749,"74,146",67% bullish,of 3 ratings,N/A
ALQA,$4.43,1440786009777,"14,814",75% bullish,of 4 ratings,$8.50
ALLT,$5.48,1440786009798,"120,648",75% bullish,of 4 ratings,$6.25
MDRX,$13.69,1440786009932,"399,763",60% bullish,of 5 ratings,$16
AFAM,$45.41,1440786010063,"18,187",50% bullish,of 2 ratings,$44
ALNY,$107.82,1440786010088,"168,975",67% bullish,of 3 ratings,$148.50
SMCP,NULL,1440786010219,0,Not yet rated,NULL,N/A
ATEC,$0.56,1440786010294,"38,215",100% bullish,of 1 rating,$2
AOSL,$7.42,1440786010351,"28,437",67% bullish,of 3 ratings,$9
ALTR,$48.59,1440786010442,"461,574",80% bearish,of 5 ratings,$54
ASPS,$26,1440786010467,"89,278",67% bullish,of 3 ratings,$46.50
AIMC,$24.8,1440786010510,"43,553",100% bearish,of 2 ratings,$28.50
AMAG,$65.36,1440786010535,"171,771",100% bullish,of 2 ratings,$77.50
AMRN,$2.21,1440786010665,"571,638",85% bullish,of 39 ratings,$8
AMRK,$10.243,1440786010746,950,50% bullish,of 2 ratings,$14
AYA,$20.66,1440786010777,"7,878",100% bearish,of 1 rating,$40
AMZN,$515.01,1440786010881,"823,662",81% bullish,of 264 ratings,$646
AMBCW,NULL,1440786010905,0,100% bearish,of 1 rating,N/A
AMBC,$15.62,1440786010930,"86,351",100% bearish,of 1 rating,$16.50
AMBA,$95.49,1440786011092,"1,246,711",83% bullish,of 12 ratings,$102.50
AMCX,$73.349,1440786011151,"195,907",67% bullish,of 3 ratings,$87.50
EPAX,$2.71,1440786011177,"77,447",100% bearish,of 1 rating,N/A
DOX,$57.66,1440786011357,"119,275",67% bearish,of 3 ratings,$60
AMDA,$0.4602,1440786011502,"518,888",90% bullish,of 10 ratings,$1
ASBI,$22.78,1440786011668,573,Not yet rated,NULL,N/A
AMED,$39.22,1440786011694,"97,950",100% bearish,of 1 rating,$42
UHAL,$378,1440786011831,"13,950",100% bullish,of 2 ratings,$393.50
AAL,$38.45,1440786011860,"4,388,144",93% bullish,of 88 ratings,$57
ATAX,$5.35,1440786011910,"63,772",100% bullish,of 1 rating,$6.50
AMOV,$18.38,1440786011960,"2,314",100% bearish,of 1 rating,N/A
AGNC,$19.355,1440786012105,"1,005,237",71% bullish,of 28 ratings,$22
AGNCB,$24.37,1440786012138,"10,793",Not yet rated,NULL,N/A
AGNCP,$25.32,1440786012183,"4,144",Not yet rated,NULL,N/A
MTGEP,$24.4082,1440786012234,103,Not yet rated,NULL,N/A
MTGE,$15.25,1440786012263,"458,155",75% bullish,of 4 ratings,$19.50
ACSF,$12.39,1440786012392,"15,267",100% bearish,of 1 rating,$15
ACAS,$13.89,1440786012523,"442,615",60% bullish,of 5 ratings,$16.75
AETI,NULL,1440786012608,0,67% bearish,of 3 ratings,N/A
AMIC,NULL,1440786012651,0,Not yet rated,NULL,N/A
ANCI,$1.55,1440786012677,122,100% bearish,of 1 rating,N/A
AMNB,$23.47,1440786012739,"2,225",Not yet rated,NULL,$25.50
ANAT,$100.14,1440786012811,"16,711",100% bullish,of 1 rating,N/A
APEI,$22.49,1440786012955,"19,357",100% bearish,of 1 rating,$25.50
AMRB,$10.08,1440786012982,"1,107",Not yet rated,NULL,$11
ARII,$40.77,1440786013003,"81,722",67% bearish,of 3 ratings,$45
ASEI,$38.73,1440786013148,"6,556",100% bearish,of 1 rating,$52.50
AMWD,$66.5072,1440786013176,"31,143",50% bullish,of 2 ratings,$70
AMSC,$4.62,1440786013203,"57,532",50% bullish,of 4 ratings,N/A
AMSWA,$9.08,1440786013233,"107,504",100% bearish,of 2 ratings,$10.75
ABCB,$26.76,1440786013309,"45,988",Not yet rated,NULL,$31
CRMT,$36.15,1440786013487,"17,971",100% bearish,of 1 rating,$39
AMSF,$46.48,1440786013515,"24,339",Not yet rated,NULL,$57.50
AMGN,$154.32,1440786013560,"1,780,140",89% bullish,of 19 ratings,$185
ASRVP,NULL,1440786013688,0,Not yet rated,NULL,N/A
ASRV,$3.26,1440786013718,"10,400",100% bullish,of 2 ratings,N/A
ATLO,$23.87,1440786013820,"3,081",Not yet rated,NULL,N/A
