Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCR,NULL,1441300802053,0,Not yet rated,NULL,N/A
TFSC,NULL,1441300802080,0,100% bearish,of 1 rating,N/A
TFSCU,$10.23,1441300802101,"2,300",Not yet rated,NULL,N/A
FLWS,$8.5,1441300802140,"100,347",80% bullish,of 5 ratings,$15
TFSCW,NULL,1441300802274,0,100% bearish,of 1 rating,N/A
PIH,$7.68,1441300802299,"1,500",100% bearish,of 1 rating,N/A
FCTY,$7.98,1441300802325,100,100% bullish,of 1 rating,$8.50
FCCY,NULL,1441300802345,0,100% bullish,of 1 rating,$13
DGLD,$83.2699,1441300802475,"3,242",100% bullish,of 1 rating,N/A
SRCE,$29.82,1441300802502,"13,102",100% bullish,of 3 ratings,$33
DSLV,$68.2,1441300802568,"13,106",100% bearish,of 1 rating,N/A
VNET,$17.47,1441300802600,"231,381",60% bullish,of 5 ratings,$35
USLV,$12.58,1441300802698,"183,819",86% bullish,of 7 ratings,N/A
UGLD,$9.0357,1441300802757,"112,245",100% bearish,of 1 rating,N/A
JOBS,$26.38,1441300802863,"25,226",50% bullish,of 4 ratings,$36
TWOU,$34.58,1441300802911,"135,645",50% bullish,of 2 ratings,$39
SIXD,$2.7,1441300803195,"27,665",Not yet rated,NULL,N/A
CAFD,$15.09,1441300803221,"188,545",Not yet rated,NULL,$24.50
EGHT,$7.81,1441300803242,"91,105",82% bullish,of 17 ratings,$11
SHLM,$33.08,1441300803296,"67,851",100% bearish,of 1 rating,$47
AAON,$20.15,1441300803376,"18,150",100% bearish,of 1 rating,$24
ABAX,$47.16,1441300803531,"12,587",100% bearish,of 1 rating,$60
ABY,$22.28,1441300803666,"174,301",100% bearish,of 2 ratings,$46
ABEOW,$1.77,1441300803712,"6,540",100% bullish,of 1 rating,N/A
AVHI,$13.77,1441300803749,"12,114",100% bearish,of 1 rating,$19
ABGB,$4.8222,1441300803811,"41,427",67% bullish,of 3 ratings,$5.50
AXAS,$1.69,1441300804123,"405,877",78% bullish,of 9 ratings,$3.50
ACAD,$38.578,1441300804183,"1,524,411",80% bullish,of 20 ratings,$48
ACHC,$73.1965,1441300804315,"180,062",50% bullish,of 2 ratings,$92
ACST,$0.3298,1441300804907,"36,673",100% bullish,of 2 ratings,N/A
ACTG,$9.17,1441300805014,"93,458",67% bullish,of 3 ratings,$18.50
XLRN,$28.3,1441300805039,"54,988",50% bullish,of 2 ratings,$57
ANCX,$19.66,1441300805174,"2,752",Not yet rated,NULL,$20
VXDN,$1.911,1441300805275,"46,636",100% bearish,of 1 rating,N/A
ACRX,$4.2599,1441300805334,"156,712",67% bearish,of 6 ratings,$7
ABEO,$4.68,1441300805359,"18,410",50% bullish,of 4 ratings,$15.50
VXUP,$1.5,1441300805502,"31,613",100% bearish,of 1 rating,N/A
ARAY,$6.67,1441300805632,"282,929",100% bearish,of 1 rating,$10.50
AKAO,$6.93,1441300805665,"18,946",75% bullish,of 4 ratings,$15
AXDX,$18.96,1441300805725,"20,814",100% bearish,of 1 rating,N/A
ACIW,$21.52,1441300805762,"135,715",67% bearish,of 3 ratings,$24
ABMD,$95.51,1441300805791,"136,627",75% bullish,of 4 ratings,$100.50
ACHN,$7.53,1441300805858,"1,009,308",90% bullish,of 21 ratings,$16
ACET,$21.985,1441300805923,"40,384",75% bullish,of 4 ratings,$30
ACNB,NULL,1441300806250,0,Not yet rated,NULL,N/A
ACTS,$1.59,1441300806278,"24,057",100% bearish,of 1 rating,N/A
ACOR,$32.17,1441300806311,"173,365",67% bearish,of 3 ratings,$38.50
ACPW,$1.96,1441300806414,"10,666",100% bullish,of 4 ratings,$3.25
ACTA,$14,1441300806444,"26,405",67% bearish,of 3 ratings,$25
ACXM,$20.73,1441300806471,"49,943",67% bullish,of 3 ratings,N/A
ACUR,$2.8199,1441300806545,"10,833",100% bullish,of 5 ratings,$5
ATVI,$28.61,1441300806605,"3,169,039",67% bullish,of 84 ratings,$31.50
ADMS,$18.95,1441300806791,"29,070",100% bearish,of 2 ratings,$36
ADMP,$3.58,1441300806820,"28,671",50% bullish,of 2 ratings,$10
ADEP,$7.15,1441300806883,"47,696",50% bullish,of 2 ratings,$10.75
ADAP,$10.895,1441300806915,"10,104",67% bullish,of 3 ratings,$22
ADUS,$29.725,1441300806936,"19,504",100% bearish,of 1 rating,$31
AEY,$2.3201,1441300806967,"2,032",100% bearish,of 2 ratings,N/A
ADMA,$8.92,1441300807141,"1,816",Not yet rated,NULL,$19
ADBE,$78.33,1441300807298,"873,586",65% bullish,of 17 ratings,$90
ADRO,$18.57,1441300807325,"39,907",80% bullish,of 5 ratings,$45.50
ADTN,$15.82,1441300807360,"36,850",67% bullish,of 3 ratings,$17.125
AMD,$1.7801,1441300807491,"2,975,165",83% bullish,of 103 ratings,$2
ADXSW,$9.69,1441300807521,"30,094",100% bullish,of 1 rating,N/A
AEIS,$24.52,1441300807581,"30,978",50% bullish,of 2 ratings,$32.50
ADXS,$13.5201,1441300807626,"211,765",64% bullish,of 14 ratings,$27
YPRO,$22.98,1441300807658,382,100% bearish,of 1 rating,N/A
MULT,NULL,1441300807867,0,100% bearish,of 1 rating,N/A
AMTX,$2.87,1441300807895,"18,439",50% bullish,of 2 ratings,$26.11
AEGR,$17.81,1441300807923,"109,635",50% bullish,of 6 ratings,$26
AEGN,$18.05,1441300807949,"20,888",100% bearish,of 2 ratings,$21
AEHR,$2.25,1441300808080,"3,330",50% bullish,of 2 ratings,N/A
AEPI,$55.89,1441300808105,"4,278",100% bearish,of 1 rating,N/A
AERI,$15.9699,1441300808288,"163,657",75% bullish,of 4 ratings,$31.50
AEZS,$0.0898,1441300808444,"8,107,006",90% bullish,of 21 ratings,$1.50
AVAV,$20.81,1441300808473,"130,608",50% bullish,of 4 ratings,$30
AEMD,$7.65,1441300808495,"159,283",Not yet rated,NULL,$27.50
AFFX,$9.0425,1441300808524,"320,389",80% bullish,of 5 ratings,$12.50
AFMD,$9.53,1441300808545,"36,587",50% bullish,of 4 ratings,$15
AGEN,$6.7,1441300808676,"281,230",85% bullish,of 13 ratings,$14
AGIO,$84.17,1441300808769,"104,191",88% bullish,of 8 ratings,$114
AGRX,$8.49,1441300808810,"8,398",100% bearish,of 1 rating,$17.50
AGFS,$9.86,1441300808898,"14,997",100% bearish,of 1 rating,N/A
AGFSW,NULL,1441300808940,0,100% bearish,of 2 ratings,N/A
AGYS,$9.59,1441300808988,"3,031",100% bearish,of 1 rating,N/A
AIRM,$36.49,1441300809036,"42,324",80% bearish,of 5 ratings,$53
AIMT,$22.6,1441300809071,"100,620",Not yet rated,NULL,$35.50
ATSG,$8.865,1441300809419,"34,166",67% bullish,of 3 ratings,$13
AIXG,$6.43,1441300809449,"4,487",67% bearish,of 3 ratings,$5.25
AIRT,NULL,1441300809474,0,100% bullish,of 1 rating,N/A
AKBA,$6.7225,1441300809499,"384,692",100% bearish,of 1 rating,$18
AMCN,$4.58,1441300809556,"31,421",83% bullish,of 6 ratings,N/A
AKAM,$73.48,1441300809665,"870,047",63% bullish,of 8 ratings,$77.50
AKER,$2.8299,1441300809692,"3,000",Not yet rated,NULL,N/A
ALSK,$2.22,1441300809825,"33,364",78% bullish,of 18 ratings,$2
AKRX,$38.66,1441300809855,"173,396",78% bullish,of 9 ratings,$56
ABDC,$12.86,1441300809891,"13,941",Not yet rated,NULL,$15
ALRM,$16.1499,1441300809957,"85,001",100% bearish,of 1 rating,$22
