Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSC,NULL,1440879602615,0,100% bearish,of 1 rating,N/A
FCCY,$11.54,1440879602644,933,100% bullish,of 1 rating,$13
FLWS,$8.91,1440879602666,"687,314",80% bullish,of 5 ratings,$15
TFSCR,NULL,1440879602701,0,Not yet rated,NULL,N/A
PIH,$7.54,1440879602727,"9,402",100% bearish,of 1 rating,N/A
TFSCW,$0.21,1440879602796,"1,300",100% bearish,of 1 rating,N/A
SRCE,$29.44,1440879602821,"29,029",100% bullish,of 3 ratings,$33
VNET,$18.05,1440879602885,"541,289",60% bullish,of 5 ratings,$35
DSLV,$69.51,1440879603021,"9,311",100% bearish,of 1 rating,N/A
USLV,$12.45,1440879603058,"242,677",86% bullish,of 7 ratings,N/A
TFSCU,NULL,1440879603086,0,Not yet rated,NULL,N/A
FCTY,$7.96,1440879603112,"3,400",100% bullish,of 1 rating,$8.50
DGLD,$81.1,1440879603142,"16,958",100% bullish,of 1 rating,N/A
TWOU,$34.99,1440879603179,"129,143",50% bullish,of 2 ratings,$39
JOBS,$27.019,1440879603206,"69,549",50% bullish,of 4 ratings,$36
UGLD,$9.31,1440879603243,"340,880",100% bearish,of 1 rating,N/A
EGHT,$7.84,1440879603606,"384,316",82% bullish,of 17 ratings,$11
SIXD,$2.72,1440879603632,"111,232",Not yet rated,NULL,N/A
ABAX,$47.89,1440879603689,"108,826",100% bearish,of 1 rating,$60
AVHI,$13.96,1440879603712,"12,911",100% bearish,of 1 rating,$19
SHLM,$34.06,1440879603744,"65,672",100% bearish,of 1 rating,$47
AAON,$20.51,1440879603765,"107,410",100% bearish,of 1 rating,$24
CAFD,$15.0196,1440879603797,"242,552",Not yet rated,NULL,$25
ABY,$23.04,1440879603818,"423,555",100% bearish,of 2 ratings,$46
ABEOW,$1.83,1440879603997,"2,361",100% bullish,of 1 rating,N/A
ABGB,$5.71,1440879604029,"37,255",67% bullish,of 3 ratings,$5.50
ABMD,$98.23,1440879604057,"317,770",75% bullish,of 4 ratings,$100.50
ABEO,$4.82,1440879604082,"47,964",50% bullish,of 4 ratings,$15.50
AXAS,$1.92,1440879604109,"949,481",78% bullish,of 9 ratings,$3.50
ACTG,$9.43,1440879604135,"194,247",67% bullish,of 3 ratings,$18.50
ACHC,$74.2503,1440879604329,"344,347",50% bullish,of 2 ratings,$92
ACAD,$38.17,1440879604371,"436,567",80% bullish,of 20 ratings,$48
XLRN,$29.71,1440879604460,"89,309",50% bullish,of 2 ratings,$57
ACST,$0.3694,1440879604489,"9,260",100% bullish,of 2 ratings,N/A
ANCX,$20.01,1440879604514,"20,165",Not yet rated,NULL,$20
AXDX,$19.1,1440879604543,"112,407",100% bearish,of 1 rating,N/A
VXDN,$1.96,1440879604625,"24,710",100% bearish,of 1 rating,N/A
ARAY,$6.77,1440879604794,"691,224",100% bearish,of 1 rating,$10.50
ACRX,$4.24,1440879604821,"310,833",67% bearish,of 6 ratings,$5.50
AKAO,$6.99,1440879604850,"38,455",75% bullish,of 4 ratings,$15
ACHN,$7.76,1440879604891,"1,462,742",90% bullish,of 21 ratings,$16
ACET,$22.76,1440879604913,"83,357",75% bullish,of 4 ratings,$30
VXUP,$1.6,1440879604947,"49,457",100% bearish,of 1 rating,N/A
ACIW,$21.38,1440879604990,"288,136",67% bearish,of 3 ratings,$24
ACNB,$19.85,1440879605021,"4,210",Not yet rated,NULL,N/A
ACOR,$32.73,1440879605166,"557,265",67% bearish,of 3 ratings,$38.50
ACTS,$1.6,1440879605196,"49,648",100% bearish,of 1 rating,N/A
ATVI,$29.28,1440879605458,"135,594,206",68% bullish,of 84 ratings,$31.50
ACUR,$2.83,1440879605488,"48,939",100% bullish,of 5 ratings,$1
ACPW,$1.81,1440879605522,"38,604",100% bullish,of 4 ratings,$3.50
ACXM,$21.15,1440879605552,"258,695",67% bullish,of 3 ratings,N/A
ADAP,$11.66,1440879605580,"84,789",67% bullish,of 3 ratings,$22
ADMS,$20.61,1440879605607,"60,583",100% bearish,of 2 ratings,$36
ACTA,$14.02,1440879605635,"90,621",67% bearish,of 3 ratings,$25
ADMP,$3.69,1440879605660,"11,630",50% bullish,of 2 ratings,$10
ADEP,$6.87,1440879605837,"20,312",50% bullish,of 2 ratings,$10.75
ADUS,$28.71,1440879605862,"18,242",100% bearish,of 1 rating,$31
ADMA,$9.37,1440879605910,"14,766",Not yet rated,NULL,$19
AEY,$2.3,1440879605996,"7,434",100% bearish,of 2 ratings,N/A
ADTN,$15.7,1440879606043,"386,714",67% bullish,of 3 ratings,$17.125
ADBE,$79.4,1440879606068,"2,177,794",65% bullish,of 17 ratings,$90
AEIS,$24.42,1440879606199,"174,991",50% bullish,of 2 ratings,$32.50
ADRO,$20.61,1440879606230,"147,897",80% bullish,of 5 ratings,$45.50
ADXS,$14.69,1440879606257,"468,415",64% bullish,of 14 ratings,$27
ADXSW,$10.47,1440879606331,"1,850",100% bullish,of 1 rating,N/A
AMD,$1.85,1440879606401,"6,623,181",83% bullish,of 103 ratings,$2
YPRO,$22.79,1440879606633,"3,532",100% bearish,of 1 rating,N/A
AEGR,$17.66,1440879606766,"331,111",50% bullish,of 6 ratings,$26
MULT,NULL,1440879606791,0,100% bearish,of 1 rating,N/A
AEHR,$2.27,1440879606858,"2,346",50% bullish,of 2 ratings,N/A
AEGN,$18.28,1440879606920,"94,812",100% bearish,of 2 ratings,$21
AMTX,$3.11,1440879607052,"28,001",50% bullish,of 2 ratings,$26.11
AEMD,$6.95,1440879607081,"91,259",Not yet rated,NULL,$27.50
AEPI,$53.89,1440879607111,"11,740",100% bearish,of 1 rating,N/A
AEZS,$0.088,1440879607180,"10,110,751",90% bullish,of 21 ratings,$1.50
AVAV,$24,1440879607211,"75,229",50% bullish,of 4 ratings,$31
AFFX,$9.48,1440879607307,"279,489",80% bullish,of 5 ratings,$12.50
AFMD,$10.43,1440879607337,"107,629",50% bullish,of 4 ratings,$15
AGEN,$7.26,1440879607369,"602,072",85% bullish,of 13 ratings,$14
AGYS,$10.21,1440879607407,"23,032",100% bearish,of 1 rating,N/A
AGRX,$9.16,1440879607536,"22,184",100% bearish,of 1 rating,$17.50
AERI,$16.49,1440879607561,"376,040",75% bullish,of 4 ratings,$31.50
AGIO,$90.62,1440879607638,"186,340",88% bullish,of 8 ratings,$114
AGFS,$10.1318,1440879607773,"137,593",100% bearish,of 1 rating,N/A
AGFSW,$1.95,1440879607874,"8,300",100% bearish,of 2 ratings,N/A
AIMT,$21.11,1440879607943,"136,933",Not yet rated,NULL,N/A
AIRM,$37.86,1440879607976,"199,407",80% bearish,of 5 ratings,$53
AMCN,$4.59,1440879607997,"108,503",83% bullish,of 6 ratings,N/A
AKAM,$71.9,1440879608018,"1,710,795",63% bullish,of 8 ratings,$77
ATSG,$8.95,1440879608057,"126,980",67% bullish,of 3 ratings,$13
