Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCW,$0.28,1441398002609,920,100% bearish,of 1 rating,N/A
PIH,$7.5,1441398002650,"3,800",100% bearish,of 1 rating,N/A
TFSCU,$10.32,1441398002705,400,Not yet rated,NULL,N/A
TFSC,$9.7989,1441398002736,300,100% bearish,of 1 rating,N/A
FCTY,$7.89,1441398002835,550,100% bullish,of 1 rating,$8.50
SRCE,$29.78,1441398002861,"21,493",100% bullish,of 3 ratings,$33
TWOU,$34.85,1441398002910,"122,233",50% bullish,of 2 ratings,$39
TFSCR,NULL,1441398002935,0,Not yet rated,NULL,N/A
VNET,$17.97,1441398003074,"197,291",60% bullish,of 5 ratings,$35
DGLD,$83.5801,1441398003141,"8,442",100% bullish,of 1 rating,N/A
UGLD,$8.9736,1441398003209,"171,834",100% bearish,of 1 rating,N/A
DSLV,$69.51,1441398003240,"8,150",100% bearish,of 1 rating,N/A
FLWS,$8.58,1441398003342,"210,983",80% bullish,of 5 ratings,$15
USLV,$12.42,1441398003366,"200,339",86% bullish,of 7 ratings,N/A
FCCY,NULL,1441398003701,0,100% bullish,of 1 rating,$13
SIXD,$2.58,1441398003765,"29,532",Not yet rated,NULL,N/A
JOBS,$25.79,1441398003794,"91,267",50% bullish,of 4 ratings,$36
AVHI,$13.88,1441398003870,"193,263",100% bearish,of 1 rating,$19
SHLM,$32.26,1441398003899,"47,459",100% bearish,of 1 rating,$47
AAON,$19.69,1441398003925,"62,450",100% bearish,of 1 rating,$24
CAFD,$14.8,1441398003952,"204,068",Not yet rated,NULL,$24.50
EGHT,$7.78,1441398004008,"207,737",82% bullish,of 17 ratings,$11
ABGB,$4.92,1441398004198,"24,608",67% bullish,of 3 ratings,$5.50
ABY,$21.28,1441398004250,"834,785",100% bearish,of 2 ratings,$46
ABAX,$47.1,1441398004290,"48,568",100% bearish,of 1 rating,$60
ABEO,$4.78,1441398004397,"16,665",50% bullish,of 4 ratings,$15.50
ABMD,$93.82,1441398004470,"218,482",75% bullish,of 4 ratings,$100.50
AXAS,$1.65,1441398004495,"1,182,043",78% bullish,of 9 ratings,$3.50
ABEOW,$1.87,1441398004523,785,100% bullish,of 1 rating,N/A
ACTG,$9.3,1441398004758,"94,754",67% bullish,of 3 ratings,$18.50
ACHC,$72.61,1441398004783,"192,279",50% bullish,of 2 ratings,$92
ACAD,$39.58,1441398004926,"808,364",80% bullish,of 20 ratings,$48
AXDX,$18.66,1441398004998,"35,424",100% bearish,of 1 rating,N/A
ACST,$0.31,1441398005245,"4,200",100% bullish,of 2 ratings,N/A
XLRN,$28.9,1441398005272,"59,230",50% bullish,of 2 ratings,$57
ARAY,$6.61,1441398005314,"189,963",100% bearish,of 1 rating,$10.50
ANCX,$19.75,1441398005339,"13,007",Not yet rated,NULL,$20
VXDN,$1.75,1441398005405,"7,478",100% bearish,of 1 rating,N/A
ACET,$22.22,1441398005436,"62,723",75% bullish,of 4 ratings,$30
VXUP,$1.664,1441398005538,"25,613",100% bearish,of 1 rating,N/A
ACRX,$4.27,1441398005566,"151,936",67% bearish,of 6 ratings,$7
ACIW,$21.15,1441398005757,"93,940",67% bearish,of 3 ratings,$24
ACHN,$7.73,1441398005782,"1,415,759",90% bullish,of 21 ratings,$16
AKAO,$7.01,1441398005837,"22,009",75% bullish,of 4 ratings,$15
ACNB,$20,1441398005869,"1,100",Not yet rated,NULL,N/A
ACOR,$31.71,1441398005971,"259,069",67% bearish,of 3 ratings,$38.50
ACPW,$1.917,1441398005996,"19,857",100% bullish,of 4 ratings,$3.25
ACTS,$1.59,1441398006150,"17,800",100% bearish,of 1 rating,N/A
ATVI,$28.1,1441398006246,"4,744,076",67% bullish,of 84 ratings,$31.50
ACTA,$13.81,1441398006466,"23,020",67% bearish,of 3 ratings,$25
ACUR,$2.86,1441398006522,"13,181",100% bullish,of 5 ratings,$5
ACXM,$20.43,1441398006567,"110,813",67% bullish,of 3 ratings,N/A
ADAP,$10.92,1441398006665,"33,057",67% bullish,of 3 ratings,$22
ADMS,$18.9233,1441398006737,"27,793",100% bearish,of 2 ratings,$36
AEY,$2.32,1441398006796,"3,778",100% bearish,of 2 ratings,N/A
ADMP,$3.562,1441398006835,"13,072",50% bullish,of 2 ratings,$10
ADMA,$8.65,1441398007005,"12,038",Not yet rated,NULL,$19
ADUS,$28.8434,1441398007053,"17,065",100% bearish,of 1 rating,$31
ADTN,$15.51,1441398007135,"136,579",67% bullish,of 3 ratings,$17.125
ADEP,$7.43,1441398007161,"35,863",50% bullish,of 2 ratings,$10.75
ADRO,$19.28,1441398007295,"55,485",80% bullish,of 5 ratings,$45.50
AEIS,$23.81,1441398007320,"82,921",50% bullish,of 2 ratings,$32.50
AMD,$1.82,1441398007367,"3,458,267",83% bullish,of 103 ratings,$2
ADBE,$77.05,1441398007392,"865,275",65% bullish,of 17 ratings,$90
ADXS,$13.54,1441398007541,"261,257",64% bullish,of 14 ratings,$27
YPRO,$23.0904,1441398007987,"1,558",100% bearish,of 1 rating,N/A
ADXSW,$9.72,1441398008552,"1,500",100% bullish,of 1 rating,N/A
MULT,NULL,1441398008687,0,100% bearish,of 1 rating,N/A
AEGR,$17.63,1441398009151,"86,012",50% bullish,of 6 ratings,$26
AEHR,$2.27,1441398009178,216,50% bullish,of 2 ratings,N/A
AEPI,$57.4127,1441398009428,"11,020",100% bearish,of 1 rating,N/A
AVAV,$20.37,1441398009472,"138,757",50% bullish,of 4 ratings,$28
AEGN,$17.81,1441398009599,"35,561",100% bearish,of 2 ratings,$21
AERI,$16.25,1441398009627,"171,126",75% bullish,of 4 ratings,$31.50
AEZS,$0.0788,1441398009706,"13,547,473",90% bullish,of 21 ratings,$1.50
AMTX,$3.037,1441398009765,"13,250",50% bullish,of 2 ratings,$26.11
AEMD,$7.51,1441398009790,"55,123",Not yet rated,NULL,$27.50
AFFX,$9.08,1441398009820,"343,846",80% bullish,of 5 ratings,$12.50
AGYS,$9.52,1441398009871,"16,924",100% bearish,of 1 rating,N/A
AFMD,$9.34,1441398010018,"36,787",50% bullish,of 4 ratings,$15
AGRX,$8.27,1441398010150,"14,624",100% bearish,of 1 rating,$17.50
AGEN,$6.84,1441398010219,"222,690",85% bullish,of 13 ratings,$14
AGIO,$84.97,1441398010248,"130,296",88% bullish,of 8 ratings,$114
AGFS,$10,1441398010351,"122,217",100% bearish,of 1 rating,N/A
AIRM,$36.11,1441398010434,"63,469",80% bearish,of 5 ratings,$53
AIMT,$22.33,1441398010518,"113,744",Not yet rated,NULL,$35.50
ATSG,$8.825,1441398010566,"67,467",67% bullish,of 3 ratings,$13
AGFSW,$1.9,1441398010592,"9,000",100% bearish,of 2 ratings,N/A
AIXG,$6.44,1441398010648,"16,949",67% bearish,of 3 ratings,$5.25
AIRT,NULL,1441398010724,0,100% bullish,of 1 rating,N/A
AKAM,$72.58,1441398010782,"770,627",63% bullish,of 8 ratings,$77.50
AMCN,$4.46,1441398010807,"106,329",83% bullish,of 6 ratings,N/A
AKBA,$7.15,1441398010987,"122,339",100% bearish,of 1 rating,$18
AKER,$2.756,1441398011013,"5,200",Not yet rated,NULL,N/A
AKRX,$38.5,1441398011064,"237,480",78% bullish,of 9 ratings,$56
ALRM,$16.15,1441398011238,"72,110",100% bearish,of 1 rating,$22
ALSK,$2.28,1441398011384,"74,509",78% bullish,of 18 ratings,$2
AMRI,$19.98,1441398011410,"53,432",75% bearish,of 4 ratings,$24
ALDX,$7.08,1441398011540,337,100% bearish,of 1 rating,$14.50
ALDR,$40.44,1441398011567,"122,846",67% bearish,of 3 ratings,$62
ALXA,$1.3,1441398011595,"142,600",83% bullish,of 6 ratings,$2.125
ABDC,$12.81,1441398011624,"4,303",Not yet rated,NULL,$15
ALCO,$41.8299,1441398011730,"6,081",50% bullish,of 2 ratings,N/A
ADHD,$7.6,1441398011764,"69,418",50% bullish,of 4 ratings,$18
ALXN,$171.98,1441398011863,"912,924",88% bullish,of 8 ratings,$223.50
ALIM,$2.9,1441398011898,"94,233",80% bullish,of 5 ratings,$10
ALGN,$54.28,1441398012067,"220,343",100% bearish,of 2 ratings,$73
ALKS,$64.58,1441398012091,"449,259",67% bullish,of 3 ratings,$75
AIQ,$14.32,1441398012254,"5,646",67% bullish,of 3 ratings,N/A
ALGT,$203.07,1441398012346,"117,265",100% bearish,of 2 ratings,$235
AFOP,$19,1441398012385,"119,190",75% bullish,of 8 ratings,$21
ALLB,$22.9,1441398012410,204,Not yet rated,NULL,N/A
AHPI,$1.46,1441398012571,600,50% bullish,of 2 ratings,N/A
ARLP,$25.13,1441398012599,"49,020",67% bearish,of 3 ratings,$32
AMOT,$17.56,1441398012654,"101,087",100% bearish,of 1 rating,N/A
AHGP,$35.75,1441398012733,"31,419",67% bullish,of 3 ratings,N/A
ALQA,$4.5,1441398012759,"53,902",75% bullish,of 4 ratings,$8.50
ALLT,$5,1441398013098,"17,446",75% bullish,of 4 ratings,$6.25
MDRX,$13,1441398013125,"762,573",60% bullish,of 5 ratings,$16
AOSL,$8.12,1441398013157,"19,912",67% bullish,of 3 ratings,$9
ALNY,$97.8,1441398013197,"171,620",67% bullish,of 3 ratings,$151.50
AFAM,$45.38,1441398013226,"23,599",50% bullish,of 2 ratings,$44
ATEC,$0.58,1441398013326,"113,753",100% bullish,of 1 rating,$2
SMCP,NULL,1441398013421,0,Not yet rated,NULL,N/A
ASPS,$26.0104,1441398013554,"61,824",67% bullish,of 3 ratings,$46.50
AIMC,$23.53,1441398013579,"41,192",100% bearish,of 2 ratings,$28.50
AMRN,$2.335,1441398013706,"727,931",85% bullish,of 40 ratings,$8
AMAG,$61.07,1441398013759,"230,377",100% bullish,of 2 ratings,$75
ALTR,$49.18,1441398013780,"1,233,854",80% bearish,of 5 ratings,$54
AYA,$20.7991,1441398013810,"7,727",100% bearish,of 1 rating,$40
AMRK,$10.55,1441398013832,"12,500",50% bullish,of 2 ratings,$14
AMZN,$499,1441398013962,"1,051,398",81% bullish,of 268 ratings,$646
AMBC,$16.22,1441398014046,"87,739",100% bearish,of 1 rating,$16.50
AMBA,$72.7426,1441398014204,"2,788,128",77% bullish,of 13 ratings,$102.50
EPAX,$2.7,1441398014230,"84,753",100% bearish,of 1 rating,N/A
AMCX,$72.13,1441398014360,"384,490",67% bullish,of 3 ratings,$87.50
DOX,$56.33,1441398014407,"269,221",67% bearish,of 3 ratings,$60
AMBCW,$8.01,1441398014433,"1,600",100% bearish,of 1 rating,N/A
AMDA,$0.4705,1441398014500,"281,636",90% bullish,of 10 ratings,$1
AMED,$39.75,1441398014563,"90,691",100% bearish,of 1 rating,$42
UHAL,$368.6618,1441398014597,"16,455",100% bullish,of 2 ratings,$393.50
ASBI,$22.58,1441398014695,"9,703",Not yet rated,NULL,N/A
AMOV,$17.66,1441398014862,894,100% bearish,of 1 rating,N/A
ATAX,$5.348,1441398014894,"23,866",100% bullish,of 1 rating,$6.50
AGNC,$18.98,1441398014921,"1,104,403",71% bullish,of 28 ratings,$22
AAL,$40.77,1441398014946,"4,676,926",93% bullish,of 88 ratings,$57
AGNCB,$24.2628,1441398015089,"8,317",Not yet rated,NULL,N/A
AGNCP,$25.3701,1441398015139,"2,625",Not yet rated,NULL,N/A
MTGE,$15.13,1441398015223,"228,355",75% bullish,of 4 ratings,$19.50
MTGEP,$24.25,1441398015372,1,Not yet rated,NULL,N/A
ACSF,$12.28,1441398015427,"11,085",100% bearish,of 1 rating,$15
ACAS,$13.7,1441398015456,"686,979",60% bullish,of 5 ratings,$16.75
ANCI,$1.424,1441398015520,100,100% bearish,of 1 rating,N/A
AETI,$3.1,1441398015553,"2,162",67% bearish,of 3 ratings,N/A
AMIC,NULL,1441398015619,0,100% bearish,of 1 rating,N/A
AMNB,$23.2,1441398015647,"3,986",Not yet rated,NULL,$25.50
ANAT,$98.28,1441398015788,"38,566",100% bullish,of 1 rating,N/A
APEI,$21.77,1441398015922,"20,734",100% bearish,of 1 rating,$25.50
ARII,$40.08,1441398016052,"75,782",67% bearish,of 3 ratings,$45
AMSWA,$9.02,1441398016147,"15,607",100% bearish,of 2 ratings,$10.75
ASEI,$38.83,1441398016191,"11,875",100% bearish,of 1 rating,$52.50
AMRB,$10.33,1441398016216,"2,000",Not yet rated,NULL,$11
CRMT,$35.16,1441398016458,"17,119",100% bearish,of 1 rating,$38
AMWD,$66.45,1441398016489,"54,320",50% bullish,of 2 ratings,$70
AMSC,$4.83,1441398016517,"18,989",50% bullish,of 4 ratings,N/A
ASRV,$3.2101,1441398016543,"1,704",100% bullish,of 2 ratings,N/A
ABCB,$27.32,1441398016589,"46,708",Not yet rated,NULL,$31
ASRVP,NULL,1441398016881,0,Not yet rated,NULL,N/A
FOLD,$15.63,1441398016944,"772,707",56% bullish,of 9 ratings,$21
AMSF,$45.93,1441398016971,"11,204",Not yet rated,NULL,$57.50
ATLO,$22.3,1441398016991,"3,636",Not yet rated,NULL,N/A
AMGN,$147.42,1441398017028,"1,454,318",89% bullish,of 19 ratings,$185
AMKR,$5.31,1441398017120,"432,258",100% bearish,of 2 ratings,$5
AMPH,$13.34,1441398017146,"99,115",50% bullish,of 2 ratings,$20
AMSG,$78.27,1441398017396,"92,395",100% bearish,of 1 rating,$85.50
ASYS,$5.33,1441398017468,"16,221",67% bullish,of 3 ratings,$12
AMSGP,NULL,1441398017499,0,Not yet rated,NULL,N/A
AMRS,$1.75,1441398017529,"37,218",70% bullish,of 10 ratings,N/A
ANAC,$133.36,1441398017601,"150,737",80% bullish,of 5 ratings,$180.50
AFSI,$57.2616,1441398017632,"221,587",60% bullish,of 5 ratings,$72
ANAD,$0.3089,1441398017733,"122,134",100% bullish,of 2 ratings,$.50
ADI,$54.09,1441398017947,"658,522",75% bullish,of 4 ratings,$69
ALOG,$80.79,1441398017987,"30,962",100% bearish,of 2 ratings,$100.50
ANCB,$20.6,1441398018079,"3,982",Not yet rated,NULL,$23
ABCW,$40.85,1441398018111,"14,406",67% bullish,of 3 ratings,N/A
AMCF,NULL,1441398018135,0,NULL,NULL,NULL
ANGI,$5.03,1441398018211,"136,973",64% bullish,of 11 ratings,$5.50
ANGO,$14.5,1441398018340,"22,264",67% bullish,of 3 ratings,$19
ANIK,$36.04,1441398018400,"67,745",60% bullish,of 5 ratings,$51.25
ANIP,$51.79,1441398018426,"71,627",89% bullish,of 19 ratings,$66
ANTH,$7.31,1441398018500,"325,943",80% bullish,of 10 ratings,$13
ANSS,$89.72,1441398018559,"235,393",100% bearish,of 1 rating,$100
ATRS,$1.81,1441398018691,"216,523",92% bullish,of 12 ratings,$4.50
ABAC,$0.7864,1441398018762,"3,718",100% bearish,of 1 rating,N/A
APIC,$6.88,1441398018908,"39,295",100% bearish,of 1 rating,$19
APOG,$51.72,1441398018936,"57,478",50% bullish,of 2 ratings,$67
APOL,$10.9,1441398018959,"377,142",87% bearish,of 68 ratings,$14
ATNY,$2.44,1441398018980,"2,500",50% bullish,of 2 ratings,$3.75
AINV,$6.46,1441398019013,"412,040",50% bullish,of 4 ratings,$8
ARCI,$1.2399,1441398019189,"3,100",Not yet rated,NULL,N/A
AMAT,$15.39,1441398019321,"7,085,066",82% bullish,of 11 ratings,$23
APDN,$3.4,1441398019348,"20,752",Not yet rated,NULL,$9
AAPL,$109.32,1441398019369,"23,207,149",86% bullish,of 2364 ratings,$150
APDNW,$1.44,1441398019402,300,Not yet rated,NULL,N/A
APPF,$17.19,1441398019424,"22,787",50% bullish,of 2 ratings,$22
AGTC,$16.33,1441398019453,"12,188",50% bullish,of 2 ratings,$33
AMCC,$5.69,1441398019806,"168,249",80% bullish,of 5 ratings,$8
AAOI,$20.23,1441398019841,"108,626",50% bullish,of 4 ratings,$26
AQXP,$15.96,1441398019862,"255,200",50% bullish,of 2 ratings,$2
APTO,$5.2,1441398019896,"4,902",Not yet rated,NULL,$17
APRI,$1.76,1441398019917,"150,132",83% bullish,of 6 ratings,$4.86
AQMS,$4.97,1441398019950,"9,884",Not yet rated,NULL,N/A
AREX,$2.44,1441398019996,"378,360",50% bullish,of 2 ratings,$3
AUMA,$9.85,1441398020216,200,Not yet rated,NULL,N/A
ARDM,NULL,1441398020350,0,100% bullish,of 1 rating,$26
AUMAU,NULL,1441398020376,0,Not yet rated,NULL,N/A
ABUS,$7.0068,1441398020410,"246,000",86% bullish,of 14 ratings,$21.50
AUMAW,NULL,1441398020453,0,Not yet rated,NULL,N/A
ABIO,$6.19,1441398020513,"33,086",50% bullish,of 2 ratings,$3.75
PETX,$17.315,1441398020553,"78,366",100% bearish,of 2 ratings,$26
RKDA,$5.45,1441398020684,"4,088",100% bearish,of 2 ratings,$10
ARCW,$3.255,1441398020711,"243,816",100% bearish,of 2 ratings,$10.50
ACGL,$68.33,1441398020842,"112,219",50% bullish,of 2 ratings,$72
ARNA,$2.745,1441398021022,"527,474",90% bullish,of 78 ratings,$5.50
ARDX,$18.98,1441398021047,"62,847",50% bullish,of 2 ratings,$24.50
ARCB,$28.48,1441398021072,"95,232",67% bearish,of 3 ratings,$39.50
ACAT,$25.21,1441398021115,"66,824",100% bearish,of 3 ratings,$33
AGII,$54.4932,1441398021258,"31,480",Not yet rated,NULL,$59.50
