Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCCY,$11.544,1439838602764,"3,894",100% bullish,of 1 rating,$13
TFSCR,NULL,1439838602789,0,Not yet rated,NULL,N/A
FCTY,NULL,1439838602815,0,100% bullish,of 1 rating,$8.50
PIH,$7.7,1439838602841,"9,875",100% bearish,of 1 rating,N/A
TFSC,NULL,1439838602992,0,100% bearish,of 1 rating,N/A
TFSCW,NULL,1439838603023,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1439838603095,0,Not yet rated,NULL,N/A
VNET,$21.345,1439838603193,"489,965",60% bullish,of 5 ratings,$29.50
DSLV,$61.6,1439838603220,"4,892",100% bearish,of 1 rating,N/A
FLWS,$9.7,1439838603250,"49,139",100% bullish,of 5 ratings,$15
SRCE,$31.68,1439838603272,"15,190",100% bullish,of 3 ratings,$33
TWOU,$35.985,1439838603306,"414,479",50% bullish,of 2 ratings,$39
DGLD,$85.395,1439838603596,"1,094",100% bullish,of 1 rating,N/A
JOBS,$28.49,1439838603733,"58,623",50% bullish,of 4 ratings,$36
UGLD,$8.8857,1439838603758,"52,805",100% bearish,of 1 rating,N/A
USLV,$14.82,1439838603788,"107,359",86% bullish,of 7 ratings,N/A
CAFD,$15.6501,1439838603884,"53,965",Not yet rated,NULL,$25
SIXD,$3.32,1439838603986,"47,848",Not yet rated,NULL,N/A
AVHI,$14.09,1439838604154,"16,116",100% bearish,of 1 rating,$19
SHLM,$35.41,1439838604180,"35,981",100% bearish,of 1 rating,$50
EGHT,$8.63,1439838604229,"100,120",82% bullish,of 17 ratings,$11
ABAX,$48.31,1439838604280,"59,111",100% bearish,of 1 rating,$60
ABGB,$4.91,1439838604318,"34,351",67% bullish,of 3 ratings,$5.50
AAON,$22.945,1439838604449,"35,892",100% bearish,of 1 rating,$24
ABEOW,$2.35,1439838604474,"1,470",100% bullish,of 1 rating,N/A
ABY,$22.305,1439838604535,"319,284",100% bearish,of 2 ratings,$46
ABEO,$5.4701,1439838604640,"71,652",67% bullish,of 3 ratings,$15.50
ABMD,$107.52,1439838604695,"290,443",75% bullish,of 4 ratings,$86
ACHC,$81.84,1439838605067,"341,037",50% bullish,of 2 ratings,$92
ACST,$0.3873,1439838605138,"29,904",100% bullish,of 2 ratings,N/A
ACAD,$39.16,1439838605168,"417,130",85% bullish,of 20 ratings,$48
ACTG,$8.65,1439838605197,"72,437",67% bullish,of 3 ratings,$18.50
AXAS,$1.8,1439838605272,"354,063",78% bullish,of 9 ratings,$3.50
AXDX,$19.31,1439838605342,"81,685",100% bearish,of 1 rating,N/A
VXDN,$17.03,1439838605367,"2,510",Not yet rated,NULL,N/A
ARAY,$6.0968,1439838605505,"318,826",100% bearish,of 1 rating,$10.50
ANCX,$19.07,1439838605532,"18,115",Not yet rated,NULL,$19
XLRN,$32.68,1439838605567,"123,337",50% bullish,of 2 ratings,$57
ACET,$25.44,1439838605871,"41,020",75% bullish,of 4 ratings,$30
VXUP,$16.9,1439838605900,"26,591",Not yet rated,NULL,N/A
AKAO,$7.25,1439838606049,"83,224",75% bullish,of 4 ratings,$15
ACHN,$8.76,1439838606078,"3,372,649",90% bullish,of 21 ratings,$16
ACIW,$23.185,1439838606100,"78,208",50% bullish,of 2 ratings,$24
ACRX,$4.43,1439838606128,"135,822",67% bearish,of 6 ratings,$5.50
ACNB,$20.2,1439838606288,200,Not yet rated,NULL,N/A
ATVI,$29.39,1439838606579,"2,169,039",68% bullish,of 84 ratings,$31.50
ACTS,$1.5,1439838606606,"36,635",100% bearish,of 1 rating,N/A
ACTA,$13.94,1439838606668,"36,784",67% bearish,of 3 ratings,$25
