Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSC,NULL,1439845802842,0,100% bearish,of 1 rating,N/A
FCTY,$7.45,1439845802887,144,100% bullish,of 1 rating,$8.50
TFSCR,$0.35,1439845802909,"1,600",Not yet rated,NULL,N/A
PIH,$7.71,1439845802931,"10,051",100% bearish,of 1 rating,N/A
FCCY,$11.58,1439845802971,"4,603",100% bullish,of 1 rating,$13
TFSCU,NULL,1439845802997,0,Not yet rated,NULL,N/A
TFSCW,NULL,1439845803018,0,100% bearish,of 1 rating,N/A
FLWS,$9.7419,1439845803040,"87,527",100% bullish,of 5 ratings,$15
DGLD,$85.32,1439845804575,"1,394",100% bullish,of 1 rating,N/A
JOBS,$28.5,1439845804613,"75,895",50% bullish,of 4 ratings,$36
USLV,$14.8,1439845804634,"117,732",86% bullish,of 7 ratings,N/A
SRCE,$31.5063,1439845804675,"24,186",100% bullish,of 3 ratings,$33
DSLV,$61.95,1439845804696,"8,732",100% bearish,of 1 rating,N/A
TWOU,$36.0072,1439845804717,"514,473",50% bullish,of 2 ratings,$39
UGLD,$8.89,1439845804761,"59,661",100% bearish,of 1 rating,N/A
VNET,$21.41,1439845804787,"634,213",60% bullish,of 5 ratings,$29.50
AAON,$23.0046,1439845805242,"76,304",100% bearish,of 1 rating,$24
EGHT,$8.5717,1439845805289,"219,866",82% bullish,of 17 ratings,$11
ABAX,$48.2897,1439845805320,"99,859",100% bearish,of 1 rating,$60
SIXD,$2.9706,1439845805346,"66,399",Not yet rated,NULL,N/A
AVHI,$14.1328,1439845805376,"26,636",100% bearish,of 1 rating,$19
CAFD,$15.63,1439845805425,"64,963",Not yet rated,NULL,$25
SHLM,$35.5571,1439845805450,"91,015",100% bearish,of 1 rating,$50
ABY,$22.2044,1439845805646,"425,949",100% bearish,of 2 ratings,$46
ABEO,$5.4111,1439845805675,"90,302",67% bullish,of 3 ratings,$15.50
ABGB,$4.93,1439845805697,"48,912",67% bullish,of 3 ratings,$5.50
ABMD,$106.4713,1439845805737,"399,915",75% bullish,of 4 ratings,$86
ABEOW,$2.35,1439845805758,"1,570",100% bullish,of 1 rating,N/A
ACTG,$8.9818,1439845805848,"337,075",67% bullish,of 3 ratings,$18.50
ACHC,$81.9498,1439845806027,"518,467",50% bullish,of 2 ratings,$92
AXAS,$1.8104,1439845806110,"462,651",78% bullish,of 9 ratings,$3.50
ACAD,$39.51,1439845806161,"645,907",85% bullish,of 20 ratings,$48
ANCX,$19.1438,1439845806648,"22,570",Not yet rated,NULL,$19
AXDX,$19.5539,1439845806691,"101,233",100% bearish,of 1 rating,N/A
