Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
PIH,$7.47,1441379402980,"1,700",100% bearish,of 1 rating,N/A
TFSCR,NULL,1441379403013,0,Not yet rated,NULL,N/A
FCTY,NULL,1441379403040,0,100% bullish,of 1 rating,$8.50
FLWS,$8.63,1441379403077,"52,109",80% bullish,of 5 ratings,$15
FCCY,NULL,1441379403106,0,100% bullish,of 1 rating,$13
TFSCW,NULL,1441379403132,0,100% bearish,of 1 rating,N/A
TFSC,NULL,1441379403153,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1441379403210,0,Not yet rated,NULL,N/A
DGLD,$84.2926,1441379403440,"2,072",100% bullish,of 1 rating,N/A
SRCE,$29.76,1441379403494,"4,482",100% bullish,of 3 ratings,$33
VNET,$18,1441379403584,"60,868",60% bullish,of 5 ratings,$35
DSLV,$69.46,1441379403617,"5,970",100% bearish,of 1 rating,N/A
TWOU,$35.01,1441379403638,"33,606",50% bullish,of 2 ratings,$39
UGLD,$8.95,1441379403774,"84,695",100% bearish,of 1 rating,N/A
USLV,$12.45,1441379403808,"149,386",86% bullish,of 7 ratings,N/A
JOBS,$26.1625,1441379403904,"21,847",50% bullish,of 4 ratings,$36
CAFD,$15,1441379404152,"84,284",Not yet rated,NULL,$24.50
SIXD,$2.6801,1441379404207,"3,760",Not yet rated,NULL,N/A
EGHT,$7.75,1441379404248,"59,107",82% bullish,of 17 ratings,$11
AVHI,$13.52,1441379404336,"159,427",100% bearish,of 1 rating,$19
SHLM,$32.3799,1441379404389,"8,702",100% bearish,of 1 rating,$47
AAON,$19.8,1441379404410,"22,604",100% bearish,of 1 rating,$24
ABEO,$4.6881,1441379404431,"6,242",50% bullish,of 4 ratings,$15.50
ABAX,$47.38,1441379404566,"6,842",100% bearish,of 1 rating,$60
AXAS,$1.72,1441379404749,"148,508",78% bullish,of 9 ratings,$3.50
ABEOW,NULL,1441379404830,0,100% bullish,of 1 rating,N/A
ABGB,$4.92,1441379404855,"17,511",67% bullish,of 3 ratings,$5.50
ABMD,$93.585,1441379404905,"67,949",75% bullish,of 4 ratings,$100.50
ABY,$21.52,1441379405038,"467,726",100% bearish,of 2 ratings,$46
ACHC,$72.84,1441379405108,"54,085",50% bullish,of 2 ratings,$92
ACTG,$9.1,1441379405138,"24,062",67% bullish,of 3 ratings,$18.50
ACST,$0.3,1441379405202,"2,700",100% bullish,of 2 ratings,N/A
XLRN,$28.175,1441379405274,"21,445",50% bullish,of 2 ratings,$57
ACAD,$39.88,1441379405334,"433,714",80% bullish,of 20 ratings,$48
ANCX,$19.48,1441379405364,"3,618",Not yet rated,NULL,$20
AXDX,$19.25,1441379405386,"7,374",100% bearish,of 1 rating,N/A
ARAY,$6.6375,1441379405471,"49,811",100% bearish,of 1 rating,$10.50
VXDN,$1.7999,1441379405576,"1,618",100% bearish,of 1 rating,N/A
VXUP,$1.56,1441379405600,"1,685",100% bearish,of 1 rating,N/A
AKAO,$7,1441379405935,"11,045",75% bullish,of 4 ratings,$15
ACHN,$7.6501,1441379405963,"761,633",90% bullish,of 21 ratings,$16
ACIW,$21.25,1441379405990,"35,655",67% bearish,of 3 ratings,$24
ACET,$22.31,1441379406011,"21,547",75% bullish,of 4 ratings,$30
ACPW,$1.94,1441379406140,"13,974",100% bullish,of 4 ratings,$3.25
ACNB,NULL,1441379406167,0,Not yet rated,NULL,N/A
ACOR,$31.72,1441379406188,"29,685",67% bearish,of 3 ratings,$38.50
ACTS,$1.58,1441379406419,"5,700",100% bearish,of 1 rating,N/A
ACTA,$14.02,1441379406525,"5,535",67% bearish,of 3 ratings,$25
ATVI,$28.5401,1441379406552,"1,446,143",67% bullish,of 84 ratings,$31.50
ACXM,$20.53,1441379406591,"35,661",67% bullish,of 3 ratings,N/A
ADMS,$18.95,1441379406755,"7,944",100% bearish,of 2 ratings,$36
ADMP,$3.43,1441379406849,"6,202",50% bullish,of 2 ratings,$10
ADAP,$10.9199,1441379406877,"5,466",67% bullish,of 3 ratings,$22
ACRX,$4.2672,1441379406903,"72,665",67% bearish,of 6 ratings,$7
ACUR,$2.874,1441379406929,"1,700",100% bullish,of 5 ratings,$5
ADEP,$7.19,1441379407103,"7,492",50% bullish,of 2 ratings,$10.75
AEY,$2.3704,1441379407131,"3,605",100% bearish,of 2 ratings,N/A
ADMA,$8.617,1441379407184,"7,057",Not yet rated,NULL,$19
ADUS,$29.05,1441379407209,"2,800",100% bearish,of 1 rating,$31
ADTN,$15.6,1441379407399,"58,373",67% bullish,of 3 ratings,$17.125
ADBE,$77.62,1441379407451,"354,684",65% bullish,of 17 ratings,$90
ADRO,$19.1,1441379407553,"14,877",80% bullish,of 5 ratings,$45.50
ADXSW,$9.85,1441379407651,200,100% bullish,of 1 rating,N/A
AEIS,$23.93,1441379407679,"20,385",50% bullish,of 2 ratings,$32.50
ADXS,$13.37,1441379407808,"121,547",64% bullish,of 14 ratings,$27
YPRO,$22.85,1441379407949,479,100% bearish,of 1 rating,N/A
MULT,NULL,1441379407981,0,100% bearish,of 1 rating,N/A
AEGR,$17.75,1441379408048,"35,382",50% bullish,of 6 ratings,$26
AEHR,$2.27,1441379408079,216,50% bullish,of 2 ratings,N/A
AMD,$1.7776,1441379408101,"625,170",83% bullish,of 103 ratings,$2
AMTX,$2.9042,1441379408133,"6,650",50% bullish,of 2 ratings,$26.11
AEGN,$17.8,1441379408181,"9,532",100% bearish,of 2 ratings,$21
AEPI,$56.825,1441379408264,"2,320",100% bearish,of 1 rating,N/A
AEZS,$0.0802,1441379408469,"7,293,861",90% bullish,of 21 ratings,$1.50
AERI,$16.36,1441379408539,"59,364",75% bullish,of 4 ratings,$31.50
AVAV,$20.5,1441379408599,"45,752",50% bullish,of 4 ratings,$28
AEMD,$7.683,1441379408674,"15,105",Not yet rated,NULL,$27.50
AFMD,$9.3,1441379408703,"13,518",50% bullish,of 4 ratings,$15
AFFX,$9.135,1441379408730,"114,852",80% bullish,of 5 ratings,$12.50
AGEN,$6.82,1441379408813,"77,251",85% bullish,of 13 ratings,$14
AGRX,$8.14,1441379408872,"1,880",100% bearish,of 1 rating,$17.50
AGYS,$9.65,1441379408902,"1,644",100% bearish,of 1 rating,N/A
AGIO,$84.37,1441379409002,"29,113",88% bullish,of 8 ratings,$114
AIMT,$22.06,1441379409138,"41,091",Not yet rated,NULL,$35.50
AIRM,$36.18,1441379409165,"28,373",80% bearish,of 5 ratings,$53
AGFS,$9.8,1441379409186,"20,267",100% bearish,of 1 rating,N/A
AGFSW,$1.9,1441379409220,100,100% bearish,of 2 ratings,N/A
AIRT,NULL,1441379409316,0,100% bullish,of 1 rating,N/A
ATSG,$8.91,1441379409403,"24,864",67% bullish,of 3 ratings,$13
AMCN,$4.555,1441379409569,"6,908",83% bullish,of 6 ratings,N/A
AIXG,$6.43,1441379409703,"8,982",67% bearish,of 3 ratings,$5.25
AKAM,$72.96,1441379409731,"284,706",63% bullish,of 8 ratings,$77.50
AKBA,$6.62,1441379409757,"43,700",100% bearish,of 1 rating,$18
ALRM,$16.05,1441379409861,"9,042",100% bearish,of 1 rating,$22
AMRI,$19.99,1441379409898,"22,922",75% bearish,of 4 ratings,$24
AKER,$2.63,1441379409990,"2,301",Not yet rated,NULL,N/A
AKRX,$38.84,1441379410023,"63,985",78% bullish,of 9 ratings,$56
ALSK,$2.23,1441379410044,"4,525",78% bullish,of 18 ratings,$2
ADHD,$7.57,1441379410134,"33,818",50% bullish,of 4 ratings,$18
ABDC,$12.742,1441379410174,"1,638",Not yet rated,NULL,$15
ALDX,$7.08,1441379410304,337,100% bearish,of 1 rating,$14.50
ALXN,$173.34,1441379410375,"365,261",88% bullish,of 8 ratings,$223.50
ALDR,$40.39,1441379410436,"53,261",67% bearish,of 3 ratings,$62
ALCO,$42.32,1441379410567,"2,119",50% bullish,of 2 ratings,N/A
ALXA,$1.18,1441379410593,"46,280",83% bullish,of 6 ratings,$2.125
ALGN,$54.69,1441379410724,"75,313",100% bearish,of 2 ratings,$73
ALGT,$203.7,1441379410795,"62,518",100% bearish,of 2 ratings,$235
ALIM,$2.83,1441379410975,"39,832",80% bullish,of 5 ratings,$10
ALLB,$22.9,1441379411001,204,Not yet rated,NULL,N/A
AFOP,$18.91,1441379411134,"12,138",75% bullish,of 8 ratings,$21
AHGP,$35.4,1441379411161,"9,844",67% bullish,of 3 ratings,N/A
ALKS,$64.21,1441379411188,"142,640",67% bullish,of 3 ratings,$75
AIQ,$14.61,1441379411216,"2,182",67% bullish,of 3 ratings,N/A
ARLP,$24.78,1441379411239,"12,705",67% bearish,of 3 ratings,$32
AHPI,NULL,1441379411384,0,50% bullish,of 2 ratings,N/A
AMOT,$18.19,1441379411409,"29,675",100% bearish,of 1 rating,N/A
ALQA,$4.59,1441379411557,"13,717",75% bullish,of 4 ratings,$8.50
ALLT,$5.06,1441379411621,"10,126",75% bullish,of 4 ratings,$6.25
MDRX,$13.125,1441379411645,"189,181",60% bullish,of 5 ratings,$16
AFAM,$44.59,1441379411850,"6,599",50% bullish,of 2 ratings,$44
ALNY,$97.77,1441379411907,"53,517",67% bullish,of 3 ratings,$151.50
ALTR,$48.87,1441379411928,"431,398",80% bearish,of 5 ratings,$54
AOSL,$8.08,1441379411964,"3,030",67% bullish,of 3 ratings,$9
ATEC,$0.58,1441379411992,"4,339",100% bullish,of 1 rating,$2
SMCP,NULL,1441379412017,0,Not yet rated,NULL,N/A
ASPS,$26.31,1441379412073,"20,477",67% bullish,of 3 ratings,$46.50
AIMC,$23.56,1441379412204,"25,208",100% bearish,of 2 ratings,$28.50
AMRN,$2.3301,1441379412274,"348,878",85% bullish,of 40 ratings,$8
AMAG,$60.17,1441379412337,"100,018",100% bullish,of 2 ratings,$75
AMRK,NULL,1441379412363,0,50% bullish,of 2 ratings,$14
AMZN,$499.705,1441379412498,"361,599",81% bullish,of 267 ratings,$646
AYA,$20.55,1441379412561,"3,180",100% bearish,of 1 rating,$40
AMBC,$16.31,1441379412662,"31,420",100% bearish,of 1 rating,$16.50
AMBCW,NULL,1441379412696,0,100% bearish,of 1 rating,N/A
EPAX,$2.69,1441379412796,"27,844",100% bearish,of 1 rating,N/A
AMBA,$72.9402,1441379412831,"1,833,614",77% bullish,of 13 ratings,$102.50
DOX,$56.26,1441379412927,"57,598",67% bearish,of 3 ratings,$60
AMCX,$71.475,1441379412956,"73,654",67% bullish,of 3 ratings,$87.50
AMDA,$0.4779,1441379413058,"112,786",90% bullish,of 10 ratings,$1
AMED,$40.02,1441379413088,"27,741",100% bearish,of 1 rating,$42
UHAL,$371.46,1441379413191,"3,510",100% bullish,of 2 ratings,$393.50
ASBI,$22.73,1441379413219,100,Not yet rated,NULL,N/A
ATAX,$5.31,1441379413254,"9,270",100% bullish,of 1 rating,$6.50
AMOV,NULL,1441379413400,0,100% bearish,of 1 rating,N/A
AGNC,$18.96,1441379413481,"345,236",71% bullish,of 28 ratings,$22
AAL,$40.865,1441379413508,"1,854,398",93% bullish,of 88 ratings,$57
AGNCB,$24.3,1441379413640,611,Not yet rated,NULL,N/A
MTGEP,$24.25,1441379413722,1,Not yet rated,NULL,N/A
MTGE,$14.965,1441379413769,"73,108",75% bullish,of 4 ratings,$19.50
AGNCP,$25.3001,1441379413854,300,Not yet rated,NULL,N/A
ACSF,$12.32,1441379413901,"3,195",100% bearish,of 1 rating,$15
ACAS,$13.72,1441379413930,"141,011",60% bullish,of 5 ratings,$16.75
