Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCU,NULL,1440004502413,0,Not yet rated,NULL,N/A
FCTY,$7.93,1440004502443,"3,600",100% bullish,of 1 rating,$8.50
TFSC,NULL,1440004502474,0,100% bearish,of 1 rating,N/A
FCCY,NULL,1440004502496,0,100% bullish,of 1 rating,$13
PIH,$7.43,1440004502529,100,100% bearish,of 1 rating,N/A
TFSCR,NULL,1440004502556,0,Not yet rated,NULL,N/A
FLWS,$9.83,1440004502630,"57,572",100% bullish,of 5 ratings,$15
SRCE,$30.99,1440004502690,"9,799",100% bullish,of 3 ratings,$33
DSLV,$61.1907,1440004502822,"18,062",100% bearish,of 1 rating,N/A
TFSCW,NULL,1440004502894,0,100% bearish,of 1 rating,N/A
TWOU,$35.43,1440004502922,"116,360",50% bullish,of 2 ratings,$39
JOBS,$27.39,1440004502952,"38,648",50% bullish,of 4 ratings,$36
DGLD,$82.64,1440004502992,"9,595",100% bullish,of 1 rating,N/A
USLV,$14.4001,1440004503086,"229,222",86% bullish,of 7 ratings,N/A
UGLD,$9.15,1440004503113,"69,833",100% bearish,of 1 rating,N/A
VNET,$20.67,1440004503140,"145,889",60% bullish,of 5 ratings,$29.50
SIXD,$2.35,1440004503435,"85,347",Not yet rated,NULL,N/A
AAON,$22.8,1440004503567,"31,706",100% bearish,of 1 rating,$24
AVHI,$14.16,1440004503624,"10,941",100% bearish,of 1 rating,$19
EGHT,$8.52,1440004503646,"75,671",82% bullish,of 17 ratings,$11
ABY,$20.77,1440004503668,"109,852",100% bearish,of 2 ratings,$46
CAFD,$15.01,1440004503704,"85,542",Not yet rated,NULL,$25
SHLM,$35.46,1440004503727,"67,101",100% bearish,of 1 rating,$50
ABGB,$4.2201,1440004503748,"76,444",67% bullish,of 3 ratings,$5.50
ABEO,$5.39,1440004503942,"139,494",67% bullish,of 3 ratings,$15.50
ABAX,$47.55,1440004503979,"55,927",100% bearish,of 1 rating,$60
AXAS,$1.62,1440004504000,"360,008",78% bullish,of 9 ratings,$3.50
ABMD,$104.725,1440004504032,"202,226",75% bullish,of 4 ratings,$86
ACTG,$8.8,1440004504071,"104,671",67% bullish,of 3 ratings,$18.50
ABEOW,$1.73,1440004504163,"3,589",100% bullish,of 1 rating,N/A
ACHC,$78.58,1440004504218,"300,496",50% bullish,of 2 ratings,$92
ACAD,$38.2,1440004504358,"192,776",85% bullish,of 20 ratings,$48
ACST,$0.3601,1440004504385,"3,200",100% bullish,of 2 ratings,N/A
AXDX,$18.79,1440004504515,"62,394",100% bearish,of 1 rating,N/A
ANCX,$19.03,1440004504541,"10,520",Not yet rated,NULL,$19
XLRN,$30.95,1440004504591,"63,550",50% bullish,of 2 ratings,$57
VXDN,$14.42,1440004504671,238,Not yet rated,NULL,N/A
VXUP,$17.37,1440004504723,"9,950",Not yet rated,NULL,N/A
ACRX,$4.21,1440004504756,"138,653",67% bearish,of 6 ratings,$5.50
ARAY,$5.945,1440004504778,"850,044",100% bearish,of 1 rating,$10.50
AKAO,$6.96,1440004504860,"21,445",75% bullish,of 4 ratings,$15
ACHN,$8.4,1440004504937,"650,595",90% bullish,of 21 ratings,$16
ACET,$25.26,1440004505043,"60,286",75% bullish,of 4 ratings,$30
ACIW,$22.67,1440004505073,"63,974",50% bullish,of 2 ratings,$24
ACNB,$20.12,1440004505178,63,Not yet rated,NULL,N/A
ACTS,$1.4,1440004505246,"17,704",100% bearish,of 1 rating,N/A
