Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCR,NULL,1440778802221,0,Not yet rated,NULL,N/A
TFSC,NULL,1440778802318,0,100% bearish,of 1 rating,N/A
FCTY,NULL,1440778802343,0,100% bullish,of 1 rating,$8.50
TFSCW,NULL,1440778802371,0,100% bearish,of 1 rating,N/A
PIH,$7.7,1440778802392,"8,700",100% bearish,of 1 rating,N/A
FLWS,$8.6,1440778802425,"240,022",80% bullish,of 5 ratings,$15
FCCY,NULL,1440778802523,0,100% bullish,of 1 rating,$13
TFSCU,NULL,1440778802550,0,Not yet rated,NULL,N/A
SRCE,$29.2,1440778802684,"13,536",100% bullish,of 3 ratings,$33
DGLD,$80.9301,1440778802721,"14,336",100% bullish,of 1 rating,N/A
UGLD,$9.2697,1440778802749,"245,132",100% bearish,of 1 rating,N/A
DSLV,$71.31,1440778802816,"5,631",100% bearish,of 1 rating,N/A
TWOU,$34.53,1440778802842,"73,193",50% bullish,of 2 ratings,$39
USLV,$12.26,1440778803096,"189,351",86% bullish,of 7 ratings,N/A
VNET,$17.92,1440778803150,"245,195",60% bullish,of 5 ratings,$35
JOBS,$27.33,1440778803232,"20,104",50% bullish,of 4 ratings,$36
CAFD,$15.24,1440778803258,"55,392",Not yet rated,NULL,$25
AVHI,$13.91,1440778803279,"7,531",100% bearish,of 1 rating,$19
SIXD,$2.62,1440778803307,"72,742",Not yet rated,NULL,N/A
SHLM,$33.93,1440778803465,"15,258",100% bearish,of 1 rating,$47
EGHT,$7.94,1440778803616,"78,455",82% bullish,of 17 ratings,$11
ABY,$22.82,1440778803647,"191,983",100% bearish,of 2 ratings,$46
ABGB,$5.8589,1440778803668,"22,816",67% bullish,of 3 ratings,$5.50
ABEO,$4.7,1440778803704,"15,592",50% bullish,of 4 ratings,$15.50
ABAX,$47.08,1440778803802,"37,985",100% bearish,of 1 rating,$60
ABEOW,$1.8301,1440778803833,"1,961",100% bullish,of 1 rating,N/A
AAON,$20.51,1440778803906,"30,669",100% bearish,of 1 rating,$24
AXAS,$1.98,1440778804089,"530,576",78% bullish,of 9 ratings,$3.50
ABMD,$97.463,1440778804120,"138,316",75% bullish,of 4 ratings,$100.50
ACTG,$9.46,1440778804219,"71,361",67% bullish,of 3 ratings,$18.50
ACAD,$37.87,1440778804284,"167,560",80% bullish,of 20 ratings,$48
ACHC,$74.34,1440778804321,"145,565",50% bullish,of 2 ratings,$92
ACST,$0.355,1440778804351,"1,156",100% bullish,of 2 ratings,N/A
AXDX,$18.56,1440778804457,"29,289",100% bearish,of 1 rating,N/A
XLRN,$28.58,1440778804485,"41,461",50% bullish,of 2 ratings,$57
ANCX,$20.04,1440778804536,"15,035",Not yet rated,NULL,$20
ARAY,$6.75,1440778804688,"261,383",100% bearish,of 1 rating,$10.50
ACRX,$4.34,1440778804718,"115,675",67% bearish,of 6 ratings,$5.50
VXUP,$1.5501,1440778804745,"25,927",100% bearish,of 1 rating,N/A
VXDN,$2,1440778804765,"19,885",100% bearish,of 1 rating,N/A
AKAO,$6.76,1440778804967,"10,148",75% bullish,of 4 ratings,$15
ACET,$22.59,1440778804992,"25,332",75% bullish,of 4 ratings,$30
ACIW,$21.3,1440778805046,"113,095",67% bearish,of 3 ratings,$24
ACHN,$7.7737,1440778805077,"695,965",90% bullish,of 21 ratings,$16
ACOR,$32.34,1440778805179,"274,866",67% bearish,of 3 ratings,$38.50
ACNB,$20.03,1440778805229,"2,470",Not yet rated,NULL,N/A
ACTS,$1.61,1440778805315,"7,050",100% bearish,of 1 rating,N/A
ACPW,$1.82,1440778805343,"25,570",100% bullish,of 4 ratings,$3.50
ATVI,$29.505,1440778805371,"18,441,332",68% bullish,of 84 ratings,$31.50
ACTA,$13.87,1440778805423,"53,679",67% bearish,of 3 ratings,$25
ACXM,$20.81,1440778805510,"68,317",67% bullish,of 3 ratings,N/A
ACUR,$2.9658,1440778805555,"25,568",100% bullish,of 5 ratings,$1
ADMP,$3.75,1440778805683,"5,110",50% bullish,of 2 ratings,$10
ADMS,$20.25,1440778805715,"17,913",100% bearish,of 2 ratings,$36
ADUS,$28.73,1440778805779,"11,007",100% bearish,of 1 rating,$31
ADAP,$11.725,1440778805812,"24,724",67% bullish,of 3 ratings,$22
AEY,$2.36,1440778806007,"2,953",100% bearish,of 2 ratings,N/A
ADEP,$6.89,1440778806066,"6,632",50% bullish,of 2 ratings,$10.75
ADMA,$9.3486,1440778806154,"10,548",Not yet rated,NULL,$19
ADTN,$15.75,1440778806219,"78,353",67% bullish,of 3 ratings,$17.125
ADRO,$20.58,1440778806258,"82,398",80% bullish,of 5 ratings,$45.50
AMD,$1.8401,1440778806287,"3,099,437",83% bullish,of 103 ratings,$2
ADBE,$78.58,1440778806317,"642,836",65% bullish,of 17 ratings,$90
ADXS,$14.68,1440778806341,"259,731",64% bullish,of 14 ratings,$27
AEIS,$24.42,1440778806387,"33,041",50% bullish,of 2 ratings,$32.50
ADXSW,$10.25,1440778806656,"1,450",100% bullish,of 1 rating,N/A
MULT,NULL,1440778806681,0,100% bearish,of 1 rating,N/A
YPRO,$22.91,1440778806707,1,100% bearish,of 1 rating,N/A
AEGN,$18.26,1440778806728,"30,287",100% bearish,of 2 ratings,$21
AEGR,$17.46,1440778806884,"102,313",50% bullish,of 6 ratings,$26
AEHR,$2.39,1440778806950,800,50% bullish,of 2 ratings,N/A
AEPI,$53.24,1440778807017,"5,331",100% bearish,of 1 rating,N/A
AEZS,$0.0867,1440778807049,"6,068,575",90% bullish,of 21 ratings,$1.50
AVAV,$23.9966,1440778807079,"28,209",50% bullish,of 4 ratings,$31
AMTX,$3.0288,1440778807107,"15,559",50% bullish,of 2 ratings,$26.11
AERI,$16.85,1440778807129,"199,360",75% bullish,of 4 ratings,$31.50
AEMD,$7.05,1440778807179,"31,080",Not yet rated,NULL,$27.50
AFMD,$10.16,1440778807273,"39,066",50% bullish,of 4 ratings,$15
AFFX,$9.45,1440778807411,"75,092",80% bullish,of 5 ratings,$12.50
AGEN,$7.17,1440778807472,"275,114",85% bullish,of 13 ratings,$14
AGRX,$8.68,1440778807543,"11,306",100% bearish,of 1 rating,$17.50
AGIO,$90.025,1440778807676,"72,081",88% bullish,of 8 ratings,$114
AGYS,$10.03,1440778807701,"5,988",100% bearish,of 1 rating,N/A
AGFS,$10.2075,1440778807736,"35,341",100% bearish,of 1 rating,N/A
AIMT,$21.3,1440778807832,"114,463",Not yet rated,NULL,N/A
AIRM,$37.3,1440778807861,"67,705",80% bearish,of 5 ratings,$53
