Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCW,NULL,1440260102732,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1440260102770,0,Not yet rated,NULL,N/A
FCCY,$11.6,1440260102792,354,100% bullish,of 1 rating,$13
PIH,$7.2,1440260102814,"15,400",100% bearish,of 1 rating,N/A
TFSCR,NULL,1440260102835,0,Not yet rated,NULL,N/A
TFSC,NULL,1440260102876,0,100% bearish,of 1 rating,N/A
FLWS,$9.36,1440260102898,"220,692",100% bullish,of 5 ratings,$15
FCTY,$7.63,1440260102974,300,100% bullish,of 1 rating,$8.50
TWOU,$34.02,1440260103077,"673,961",50% bullish,of 2 ratings,$39
UGLD,$9.99,1440260103109,"253,649",100% bearish,of 1 rating,N/A
SRCE,$30.03,1440260103144,"55,334",100% bullish,of 3 ratings,$33
DGLD,$76.08,1440260103172,"21,135",100% bullish,of 1 rating,N/A
JOBS,$25.35,1440260103206,"172,084",50% bullish,of 4 ratings,$36
VNET,$19.27,1440260103251,"733,790",60% bullish,of 5 ratings,$29.50
DSLV,$61.29,1440260103341,"22,007",100% bearish,of 1 rating,N/A
USLV,$14.59,1440260103515,"218,982",86% bullish,of 7 ratings,N/A
EGHT,$8.215,1440260103624,"436,691",82% bullish,of 17 ratings,$11
CAFD,$15.52,1440260103651,"330,925",Not yet rated,NULL,$25
SIXD,$1.47,1440260103709,"250,988",Not yet rated,NULL,N/A
AVHI,$13.95,1440260103739,"37,920",100% bearish,of 1 rating,$19
SHLM,$34.05,1440260103786,"123,800",100% bearish,of 1 rating,$50
ABAX,$47.54,1440260103814,"139,615",100% bearish,of 1 rating,$60
AAON,$21.67,1440260103843,"166,594",100% bearish,of 1 rating,$24
ABY,$20,1440260103945,"1,100,886",100% bearish,of 2 ratings,$46
ABEO,$4.83,1440260104012,"140,862",67% bullish,of 3 ratings,$15.50
ABGB,$4.09,1440260104105,"34,916",67% bullish,of 3 ratings,$5.50
ABEOW,$1.76,1440260104146,"2,525",100% bullish,of 1 rating,N/A
ACTG,$8.87,1440260104173,"323,174",67% bullish,of 3 ratings,$18.50
AXAS,$1.56,1440260104201,"860,487",78% bullish,of 9 ratings,$3.50
ABMD,$97.08,1440260104223,"831,796",75% bullish,of 4 ratings,$100.50
ACHC,$73.6762,1440260104460,"815,815",50% bullish,of 2 ratings,$92
AXDX,$17.93,1440260104487,"220,988",100% bearish,of 1 rating,N/A
ACAD,$38.13,1440260104519,"928,540",80% bullish,of 20 ratings,$48
ANCX,$18.76,1440260104618,"31,836",Not yet rated,NULL,$19
ACST,$0.361,1440260104646,"71,223",100% bullish,of 2 ratings,N/A
ARAY,$6.53,1440260104674,"3,387,732",100% bearish,of 1 rating,$10.50
VXDN,$5.5,1440260104699,"50,671",100% bearish,of 1 rating,N/A
