Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCR,NULL,1441214102358,0,Not yet rated,NULL,N/A
TFSC,NULL,1441214102387,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1441214102412,0,Not yet rated,NULL,N/A
PIH,NULL,1441214102439,0,100% bearish,of 1 rating,N/A
TFSCW,NULL,1441214102463,0,100% bearish,of 1 rating,N/A
FCTY,$7.7401,1441214102489,790,100% bullish,of 1 rating,$8.50
FLWS,$8.495,1441214102623,"117,384",80% bullish,of 5 ratings,$15
SRCE,$29.59,1441214102671,"5,408",100% bullish,of 3 ratings,$33
VNET,$16.66,1441214102697,"221,605",60% bullish,of 5 ratings,$35
FCCY,$11.74,1441214102718,150,100% bullish,of 1 rating,$13
TWOU,$34.755,1441214102755,"44,850",50% bullish,of 2 ratings,$39
UGLD,$9.32,1441214102788,"90,578",100% bearish,of 1 rating,N/A
DSLV,$68.66,1441214102849,"15,540",100% bearish,of 1 rating,N/A
DGLD,$81.0476,1441214102882,"3,975",100% bullish,of 1 rating,N/A
JOBS,$26.45,1441214102983,"46,724",50% bullish,of 4 ratings,$36
USLV,$12.81,1441214103112,"199,318",86% bullish,of 7 ratings,N/A
SIXD,$2.6999,1441214103214,"13,577",Not yet rated,NULL,N/A
AAON,$20.23,1441214103294,"39,686",100% bearish,of 1 rating,$24
SHLM,$33.09,1441214103320,"45,520",100% bearish,of 1 rating,$47
CAFD,$14.855,1441214103342,"81,840",Not yet rated,NULL,$24.50
AVHI,$13.95,1441214103377,"2,027",100% bearish,of 1 rating,$19
EGHT,$7.67,1441214103475,"100,315",82% bullish,of 17 ratings,$11
ABAX,$46.9,1441214103676,"56,727",100% bearish,of 1 rating,$60
ABY,$22.42,1441214103707,"262,434",100% bearish,of 2 ratings,$46
ABGB,$5.215,1441214103744,"9,017",67% bullish,of 3 ratings,$5.50
ABEO,$4.811,1441214103765,"40,538",50% bullish,of 4 ratings,$15.50
ABMD,$94.72,1441214103787,"136,547",75% bullish,of 4 ratings,$100.50
ACTG,$9.115,1441214103824,"223,343",67% bullish,of 3 ratings,$18.50
AXAS,$1.79,1441214103849,"265,354",78% bullish,of 9 ratings,$3.50
ABEOW,$1.8,1441214103982,400,100% bullish,of 1 rating,N/A
