CJJD,$2.25,1439682339480,[u'29,683']
CHNR,$2.0101,1439682339672,[u'110']
HTHT,$24.6555,1439682339690,[u'77,339']
CSUN,$1.54,1439682339729,[u'16,327']
CNTF,$0.95,1439682339793,[u'26,649']
CPGI,$6.99,1439682339803,[u'1,372']
CREG,$0.77,1439682339823,[u'22,815']
CNYD,$3.41,1439682339871,[u'401']
CXDC,$6.25,1439682339961,[u'21,845']
CNET,$0.824,1439682339993,[u'12,696']
CCIH,$9.79,1439682340023,[u'32,972']
CHSCL,$27.15,1439682340260,[u'17,402']
IMOS,$15.8765,1439682340354,[u'87,325']
CHSCM,$26.36,1439682340370,[u'14,485']
CHSCP,$30.63,1439682340392,[u'1,730']
CHSCO,$28.5,1439682340419,[u'2,713']
CHDN,$135.81,1439682340439,[u'23,011']
CHSCN,$27.5,1439682340449,[u'2,252']
CHUY,$32.95,1439682340466,[u'149,930']
CIFC,$7.35,1439682340745,[u'2,606']
CMCT,$15.6,1439682340783,[u'927']
CDTX,$14.5,1439682340800,[u'18,948']
CINF,$56.6513,1439682340834,[u'274,162']
CMPR,$70.48,1439682341010,[u'173,078']
CIDM,$0.7,1439682341031,[u'143,667']
CTAS,$88.49,1439682341046,[u'219,344']
CPHR,$7.5,1439682341248,[u'20,308']
CTRN,$22.76,1439682341357,[u'32,987']
CSCO,$29.05,1439682341424,[u'19,482,765']
CRUS,$29.35,1439682341443,[u'680,690']
CZNC,$20.34,1439682341530,[u'40,689']
CIZN,$19.6,1439682341558,[u'18']
CTXS,$77.55,1439682341575,[u'816,989']
CZWI,$9.17,1439682341638,[u'535']
CZFC,NULL,1439682341691,[]
CIVBP,NULL,1439682341903,[]
CHCO,$48.29,1439682341925,[u'23,230']
CIVB,$10.29,1439682341939,[u'845']
CDTI,$1.61,1439682341957,[u'47,350']
CLNE,$4.94,1439682342120,[u'579,431']
CLNT,$1.97,1439682342139,[u'32,118']
CLFD,$18.18,1439682342221,[u'21,757']
CLRO,$11.9,1439682342312,[u'9,018']
CLIR,$5.3,1439682342409,[u'58,399']
CBLI,$3.57,1439682342458,[u'62,396']
CSBK,$14.03,1439682342481,[u'66,895']
CLVS,$77.07,1439682342510,[u'186,536']
CMFN,$11.225,1439682342751,[u'10,095']
CME,$98.1796,1439682342762,[u'686,578']
CISG,$8.5,1439682342783,[u'30,224']
CCNE,$17.36,1439682342803,[u'11,405']
CNV,$4.92,1439682342875,[u'31,030']
CWAY,$11.5,1439682343044,[u'1,402']
COBZ,$12.82,1439682343183,[u'46,622']
CVLY,$20.68,1439682343208,[u'1,001']
CDRB,$13.06,1439682343231,[u'16,884']
COKE,$162.85,1439682343246,[u'21,305']
CDXS,$3.69,1439682343343,[u'542,941']
JVA,$4.77,1439682343370,[u'2,178']
CCOI,$29.16,1439682343516,[u'323,506']
CGNT,$1.57,1439682343532,[u'31,943']
CTSH,$67.17,1439682343672,[u'1,997,748']
CGNX,$36.99,1439682343683,[u'235,019']
COHR,$58.79,1439682343716,[u'46,930']
CHRS,$34.14,1439682343768,[u'150,579']
COHU,$9.52,1439682343815,[u'54,839']
CLRX,$0.48,1439682343832,[u'30,833']
CLCT,$19.76,1439682344099,[u'12,796']
COLL,$16.76,1439682344113,[u'26,390']
CBAN,$9.18,1439682344131,[u'696']
CIGI,$47.34,1439682344299,[u'12,840']
COLM,$65.52,1439682344361,[u'73,336']
CBMX,$1.32,1439682344443,[u'9,080']
COLB,$33.06,1439682344466,[u'244,214']
CMCO,$22.05,1439682344476,[u'41,805']
CLCD,$8.07,1439682344496,[u'25,111']
CBSH,$47.5595,1439682344671,[u'94,480']
CBSHP,$25.44,1439682344697,[u'12,520']
CMCSK,$59.4284,1439682344707,[u'2,116,219']
CMCSA,$58.99,1439682344790,[u'9,046,286']
CVGI,$4.96,1439682344956,[u'77,971']
CUBN,$13.84,1439682345009,[u'8,599']
COMM,$31.6,1439682345084,[u'387,513']
ESXB,$5.12,1439682345125,[u'20,106']
JCS,$9.8,1439682345258,[u'3,640']
CSAL,$23.0646,1439682345269,[u'482,140']
CYHHZ,$0.012,1439682345289,[u'396,294']
CWBC,$6.76,1439682345354,[u'2,326']
CTBI,$35.13,1439682345390,[u'36,097']
COB,$10.9,1439682345597,[u'31,489']
CVLT,$37.51,1439682345614,[u'155,345']
CIL,NULL,1439682345655,[]
CSA,NULL,1439682345674,[]
CID,NULL,1439682345712,[]
CIZ,$35.22,1439682345746,[u'3,483']
CDC,$36.72,1439682346032,[u'9,346']
CSF,$38.404,1439682346066,[u'3,987']
CFO,$37.55,1439682346196,[u'14,685']
CDL,$35.5,1439682346214,[u'1,200']
CFA,$37.4308,1439682346260,[u'625']
CSB,NULL,1439682346269,[]
CGEN,$5.78,1439682346290,[u'67,614']
CPSI,$46.19,1439682346342,[u'59,316']
CTG,$6.54,1439682346540,[u'14,602']
SCOR,$63.99,1439682346565,[u'147,311']
CMTL,$28.25,1439682346602,[u'21,410']
CNSI,$19.31,1439682346643,[u'38,416']
CNCE,$16.51,1439682346857,[u'261,188']
CHCI,$0.5499,1439682346872,[u'6,412']
CXRX,$76.81,1439682346976,[u'3,328']
CDOR,$1.47,1439682347154,[u'4,104']
CDORO,$19.55,1439682347173,[u'955']
CCUR,$5.16,1439682347188,[u'11,624']
CNAT,$4.02,1439682347206,[u'94,837']
CDORP,$7.48,1439682347228,[u'4,900']
CFMS,$22.03,1439682347252,[u'107,758']
CNFR,$10.5,1439682347489,[u'73,332']
CTWS,$35.15,1439682347559,[u'16,970']
CNOB,$20.29,1439682347577,[u'21,914']
CNMD,$56.07,1439682347617,[u'75,211']
CONN,$35.36,1439682347634,[u'224,161']
CNSL,$20.6,1439682347655,[u'103,551']
CNXR,$7.1,1439682347784,[u'15,900']
CFRX,$4.54,1439682347967,[u'34,379']
CPSS,$5.5839,1439682347981,[u'41,993']
CTCT,$24.67,1439682348109,[u'171,330']
CWCO,$11.97,1439682348119,[u'45,051']
CTRV,$4.4,1439682348200,[u'9,138']
CFRXW,NULL,1439682348215,[]
CFRXZ,$0.388,1439682348252,[u'5,198']
CPRT,$36.38,1439682348528,[u'123,592']
CTRL,$8.59,1439682348543,[u'83,173']
CORE,$64.92,1439682348566,[u'83,301']
CRBP,$1.85,1439682348580,[u'51,601']
BVA,$3.87,1439682348605,[u'2,924']
CORT,$5.29,1439682348619,[u'117,705']
CORI,$11.57,1439682348844,[u'305,165']
CRVL,$33,1439682348902,[u'11,047']
COSI,$1.32,1439682348983,[u'146,237']
CSGP,$195.58,1439682349175,[u'58,789']
CSOD,$38.79,1439682349193,[u'215,145']
CPAH,$0.45,1439682349211,[u'3,990']
COST,$146.09,1439682349304,[u'812,356']
COWNL,$27.35,1439682349321,[u'1,700']
CVTI,$25.72,1439682349450,[u'86,095']
ICBK,$18.8,1439682349531,[u'5']
COWN,$5.69,1439682349553,[u'810,359']
COVS,$3,1439682349563,[u'81,990']
CRAI,$23.07,1439682349585,[u'17,184']
BREW,$8.29,1439682349757,[u'29,057']
CPSH,$2.42,1439682349774,[u'1,072']
CBRL,$151.13,1439682349820,[u'193,977']
CRAY,$23.42,1439682349940,[u'101,120']
GLDI,$10.94,1439682350122,[u'1,486']
SLVO,$10.52,1439682350333,[u'2,025']
CRESY,$11.64,1439682350351,[u'34,022']
CREE,$27,1439682350373,[u'736,542']
CROX,$15.03,1439682350392,[u'695,076']
CRTO,$46.1135,1439682350402,[u'151,489']
CACC,$208.7,1439682350419,[u'73,625']
CRDS,$1.13,1439682350480,[u'9,494']
CRWN,$4.79,1439682350673,[u'122,136']
CRWS,$8.12,1439682350722,[u'12,956']
CYRX,$3.01,1439682350742,[u'34,312']
CYRXW,$0.75,1439682350766,[u'3,200']
CCRN,$14.11,1439682350780,[u'104,581']
CCLP,$15.11,1439682350843,[u'41,482']
CSGS,$31.91,1439682351018,[u'62,662']
CTCM,$1.81,1439682351129,[u'421,922']
CSPI,$6.25,1439682351199,[u'2,426']
CTRP,$71.58,1439682351237,[u'647,995']
CTIB,$3.56,1439682351270,[u'142']
CTIC,$1.78,1439682351287,[u'675,461']
CUI,$5.53,1439682351305,[u'27,959']
CUNB,$22.57,1439682351364,[u'15,094']
CMLS,$1.33,1439682351478,[u'351,192']
CPIX,$5.88,1439682351493,[u'3,244']
CYAN,$7.71,1439682351628,[u'1,820']
CVV,$11.9,1439682351648,[u'17,365']
CUTR,$15.06,1439682351669,[u'25,137']
CVBF,$17.49,1439682351694,[u'216,059']
CRIS,$2.81,1439682351704,[u'409,127']
CYBR,$58.613,1439682351893,[u'1,090,998']
CYBX,$59.23,1439682352027,[u'95,419']
CYBE,$5.67,1439682352037,[u'12,559']
CBAY,$2.63,1439682352126,[u'74,945']
CYNA,$15.08,1439682352155,[u'32,912']
CYCC,$0.6,1439682352192,[u'62,551']
CYNO,$34.48,1439682352236,[u'107,143']
CYCCP,$5.9999,1439682352263,[u'400']
CYRN,$1.68,1439682352365,[u'85,044']
CY,$10.2,1439682352415,[u'4,925,613']
CYTK,$6.45,1439682352454,[u'117,593']
CYTX,$0.4041,1439682352560,[u'484,773']
CTSO,$6.86,1439682352602,[u'218,347']
CONE,$34.6169,1439682352619,[u'440,802']
CYTR,$2.35,1439682352669,[u'393,916']
DAEG,$0.36,1439682352733,[u'121,546']
TVIZ,$12.7,1439682352916,[u'799']
ZIV,$50.24,1439682352997,[u'24,669']
TVIX,$5.66,1439682353014,[u'2,539,657']
DAKT,$12.09,1439682353075,[u'119,351']
DARA,$0.86,1439682353173,[u'89,811']
DJCO,$209.79,1439682353183,[u'388']
XIV,$47.853,1439682353215,[u'4,574,986']
DAIO,$2.61,1439682353288,[u'6,016']
DTLK,$6.21,1439682353311,[u'56,595']
DRAM,$1.5,1439682353358,[u'3,374']
DWCH,$5.32,1439682353469,[u'33,560']
PLAY,$36.99,1439682353554,[u'95,663']
DWSN,$5.26,1439682353572,[u'128,866']
DTEA,$12.86,1439682353641,[u'100,839']
DBVT,$40.24,1439682353680,[u'62,448']
TRAK,$62.17,1439682353813,[u'171,284']
DHRM,$1.7101,1439682353930,[u'300']
DFRG,$15.43,1439682353947,[u'102,102']
TACO,$14.13,1439682354000,[u'145,091']
TACOW,$4.84,1439682354035,[u'6,997']
DGAS,$20.29,1439682354045,[u'1,081']
DELT,$2.27,1439682354149,[u'1,400']
DCTH,$0.506,1439682354311,[u'93,303']
DENN,$12.45,1439682354366,[u'229,084']
DELTW,NULL,1439682354380,[]
DEPO,$31.5,1439682354399,[u'450,314']
DSCI,$6.48,1439682354423,[u'34,546']
XRAY,$56.79,1439682354491,[u'360,722']
DEST,$11.9,1439682354723,[u'37,464']
DERM,$24.35,1439682354740,[u'290,496']
DSWL,$1.8,1439682354769,[u'200']
DXLG,$4.8,1439682354796,[u'32,163']
DXM,$0.3104,1439682354851,[u'22,833']
DHXM,NULL,1439682354915,[]
DXCM,$99.88,1439682354980,[u'425,358']
DMND,$32.05,1439682355035,[u'66,566']
DHIL,$191.83,1439682355076,[u'2,202']
DGII,$10.03,1439682355226,[u'54,981']
DRNA,$10.9,1439682355262,[u'83,375']
DCIX,$1.91,1439682355272,[u'25,108']
DMRC,$37.6,1439682355289,[u'26,231']
DRAD,$4.03,1439682355415,[u'10,843']
FANG,$73.9,1439682355558,[u'806,182']
DGLY,$7.9,1439682355594,[u'65,368']
DCOM,$17.25,1439682355649,[u'55,077']
DIOD,$20.25,1439682355674,[u'69,966']
APPS,$2.36,1439682355713,[u'115,256']
DPRX,$14.12,1439682355798,[u'32,366']
DISCA,$28.31,1439682355869,[u'1,225,213']
DISCB,NULL,1439682355944,[]
DISCK,$27.12,1439682355984,[u'475,636']
DISH,$66.31,1439682356048,[u'318,377']
DVCR,$11.91,1439682356069,[u'1,034']
DSCO,$0.48,1439682356086,[u'94,291']
DLHC,$2.5,1439682356166,[u'1,408']
BAGR,$2.85,1439682356184,[u'12,164']
DNBF,$26.58,1439682356366,[u'901']
DGICA,$14.4,1439682356441,[u'26,119']
DLTR,$77.78,1439682356562,[u'906,641']
DGICB,NULL,1439682356601,[]
DMLP,$14.92,1439682356643,[u'25,551']
HILL,$5.43,1439682356683,[u'217,772']
DRWIW,$0.059,1439682356702,[u'1,176']
DORM,$52.57,1439682356720,[u'115,775']
DRWI,$0.29,1439682356758,[u'91,105']
DRYS,$0.3785,1439682356960,[u'1,950,899']
DWA,$19.54,1439682356999,[u'378,295']
CADT,NULL,1439682357143,[]
DSPG,$9.12,1439682357161,[u'174,369']
DSKX,$3.71,1439682357179,[u'184,236']
CADTR,NULL,1439682357254,[]
CADTU,NULL,1439682357344,[]
CADTW,NULL,1439682357363,[]
DTSI,$27.02,1439682357503,[u'62,117']
DNKN,$52.43,1439682357522,[u'294,738']
DXPE,$30,1439682357550,[u'115,466']
DRRX,$2.16,1439682357565,[u'188,067']
BOOM,$10.15,1439682357743,[u'23,624']
DYSL,NULL,1439682357841,[]
DYAX,$22.33,1439682357851,[u'532,466']
DYNT,$3.05,1439682357898,[u'14,702']
DVAX,$29.31,1439682358008,[u'182,230']
ETFC,$28.5357,1439682358140,[u'801,059']
EBMT,$11.63,1439682358236,[u'4,832']
EGBN,$44.5,1439682358258,[u'100,761']
EGRX,$66.8,1439682358367,[u'540,439']
ELNK,$9.26,1439682358385,[u'559,987']
EGLE,$8,1439682358408,[u'23,643']
EWBC,$45.149,1439682358423,[u'523,967']
EROC,$1.52,1439682358516,[u'371,604']
EACQU,$10.03,1439682358600,[u'3,923']
EML,$17.29,1439682358656,[u'2,762']
EVBS,$6.43,1439682358722,[u'3,597']
EBAY,$28.28,1439682358814,[u'4,099,330']
EBIX,$30.86,1439682358825,[u'213,354']
ELON,$0.54,1439682359028,[u'53,529']
ECTE,$1.51,1439682359123,[u'20,042']
ECACU,$10.03,1439682359165,[u'13,800']
SATS,$46.0773,1439682359212,[u'53,543']
EEI,$11.3,1439682359223,[u'611']
ECHO,$25.21,1439682359241,[u'185,482']
EDAP,$3.7,1439682359261,[u'14,717']
ESES,$3.49,1439682359307,[u'7,993']
EFUT,$4.61,1439682359536,[u'1,315']
EDUC,$4.91,1439682359576,[u'450']
EDGW,$7.17,1439682359595,[u'2,580']
EGLT,$12.58,1439682359676,[u'31,175']
EHTH,$15.08,1439682359758,[u'65,255']
EGAN,$3.55,1439682359813,[u'16,571']
LOCO,$14.64,1439682359888,[u'5,588,616']
EMITF,$1.29,1439682359907,[u'46,303']
ESLT,$83.26,1439682360005,[u'3,131']
ELRC,$10.49,1439682360023,[u'22,286']
ERI,$8.9381,1439682360044,[u'143,521']
ESIO,$4.72,1439682360095,[u'39,298']
EFII,$45.7,1439682360118,[u'134,474']
EA,$73.14,1439682360231,[u'1,341,794']
ELEC,NULL,1439682360346,[]
ELSE,$3.88,1439682360389,[u'4,891']
ELECW,NULL,1439682360464,[]
EBIO,$4.71,1439682360585,[u'1,929,066']
ELECU,NULL,1439682360604,[]
ESBK,$19.97,1439682360656,[u'12']
CAPX,$23.96,1439682360726,[u'800']
LONG,$17.08,1439682360821,[u'3,212']
ELTK,$1.14,1439682360840,[u'24,034']
EMCF,$23.68,1439682360908,[u'210']
RDEN,$10.34,1439682360926,[u'110,192']
EMCI,$24.79,1439682361018,[u'20,067']
EMKR,$7.22,1439682361036,[u'292,043']
EMMS,$1.24,1439682361051,[u'17,905']
EMMSP,NULL,1439682361180,[]
ERS,$3.1,1439682361322,[u'65,064']
ENTA,$40.29,1439682361378,[u'101,077']
ECPG,$40.31,1439682361476,[u'152,054']
WIRE,$33.61,1439682361510,[u'51,560']
ENDP,$84.84,1439682361547,[u'1,329,136']
NYNY,$4.51,1439682361568,[u'43,787']
ELGX,$13.35,1439682361583,[u'411,751']
ECYT,$5.42,1439682361594,[u'138,959']
EIGI,$16.42,1439682361821,[u'207,454']
WATT,$7.05,1439682361839,[u'105,240']
EXXI,$1.73,1439682361954,[u'517,132']
ENOC,$9.01,1439682361977,[u'213,279']
EFOI,$18.82,1439682361994,[u'832,264']
ENG,$1.14,1439682362089,[u'3,082']
ERII,$2.86,1439682362118,[u'44,357']
ENPH,$5.5,1439682362257,[u'294,120']
ENTG,$14.45,1439682362396,[u'376,369']
ETRM,$0.25,1439682362464,[u'651,477']
ESGR,$161.16,1439682362482,[u'17,997']
ENFC,$18.39,1439682362500,[u'6,278']
EBTC,$21.22,1439682362532,[u'4,191']
ENTL,$22.41,1439682362604,[u'70,292']
EFSC,$24.81,1439682362623,[u'19,694']
EGT,$2.23,1439682362740,[u'2,709']
ENVI,$1.82,1439682362759,[u'26,146']
ENZN,$1.13,1439682362896,[u'890,164']
EPRS,$5.14,1439682362973,[u'90,026']
PLUS,$74.04,1439682363090,[u'44,902']
EPZM,$17.34,1439682363108,[u'188,948']
EPIQ,$14.12,1439682363122,[u'62,342']
EQFN,$8.34,1439682363222,[u'300']
EQIX,$284.4569,1439682363270,[u'510,554']
ERIC,$10.3741,1439682363398,[u'983,601']
ESCA,$18.49,1439682363454,[u'8,160']
ESCR,$0.23,1439682363475,[u'2,414']
ERIE,$86.8074,1439682363574,[u'30,666']
ESCRP,$1.65,1439682363598,[u'8,530']
ESMC,$1.38,1439682363707,[u'8,018']
ESPR,$66.5,1439682363779,[u'209,376']
EPIX,$7.15,1439682363844,[u'2,670']
ESND,$36.16,1439682363887,[u'85,475']
ESSA,$12.86,1439682363901,[u'1,300']
CLWT,$2.6,1439682364002,[u'1,200']
ETSY,$17.08,1439682364020,[u'666,621']
ESSX,$0.4701,1439682364078,[u'43,950']
EEFT,$68.74,1439682364120,[u'144,293']
ESEA,$6.46,1439682364140,[u'10,323']
EVEP,$9.21,1439682364303,[u'397,964']
EVLV,$2.23,1439682364348,[u'69,085']
EVK,$3.96,1439682364363,[u'11']
EVOK,$4.65,1439682364419,[u'45,627']
EVOL,$6.35,1439682364505,[u'3,389']
EXAS,$22.94,1439682364580,[u'349,131']
EXA,$10.68,1439682364664,[u'9,087']
EXAC,$18.29,1439682364700,[u'82,298']
EXEL,$5.817,1439682364733,[u'2,099,714']
EXFO,$2.91,1439682364839,[u'5,288']
EXLS,$37.13,1439682364857,[u'97,551']
EXPD,$49.28,1439682364896,[u'615,404']
EXPE,$121.71,1439682364991,[u'503,732']
EXPO,$43.78,1439682365019,[u'45,109']
EXLP,$20.99,1439682365198,[u'60,574']
EXTR,$2.93,1439682365213,[u'414,766']
ESRX,$88.26,1439682365261,[u'3,060,353']
EZCH,$20.66,1439682365373,[u'151,611']
EYEG,$3.99,1439682365431,[u'26,799']
EYEGW,NULL,1439682365441,[]
EZPW,$6.12,1439682365583,[u'192,066']
FCS,$14.44,1439682365602,[u'276,113']
FB,$94.5,1439682365656,[u'9,771,618']
FRP,$17.47,1439682365671,[u'58,600']
FFIV,$132.61,1439682365693,[u'307,911']
FWM,$2.25,1439682365785,[u'132,585']
FALC,$1.68,1439682365828,[u'42,047']
FMNB,$8.2,1439682366088,[u'8,804']
FFKT,$26.69,1439682366135,[u'10,401']
DAVE,$14.94,1439682366150,[u'11,148']
FARM,$23.86,1439682366209,[u'18,782']
FAST,$40.21,1439682366227,[u'703,087']
FATE,$7.46,1439682366307,[u'27,707']
FARO,$42.16,1439682366329,[u'53,935']
FBSS,$15.82,1439682366340,[u'34']
FBRC,$23.13,1439682366467,[u'9,387']
FNHC,$24.34,1439682366595,[u'27,647']
FDML,$9.8,1439682366640,[u'115,988']
FEIC,$81.65,1439682366663,[u'228,806']
FHCO,$1.52,1439682366678,[u'19,982']
FENX,$9.83,1439682366778,[u'45,917']
FCSC,$6.57,1439682366820,[u'149,188']
FGEN,$25.9,1439682366878,[u'927,214']
ONEQ,$198.49,1439682367042,[u'15,244']
LION,$20.37,1439682367104,[u'252,799']
FDUS,$14.59,1439682367118,[u'40,675']
FRGI,$54.98,1439682367172,[u'95,802']
FSAM,$8.75,1439682367217,[u'11,831']
FSCFL,NULL,1439682367312,[]
FSC,$6.5499,1439682367331,[u'452,822']
FSFR,$9.13,1439682367348,[u'83,639']
FITB,$21.1142,1439682367417,[u'3,776,569']
FNGN,$36.18,1439682367589,[u'333,093']
FNSR,$17.26,1439682367605,[u'658,501']
FITBI,$27.83,1439682367615,[u'3,626']
FISI,$24.39,1439682367679,[u'11,112']
FNJN,$1.81,1439682367757,[u'40,023']
FNTCU,NULL,1439682367844,[]
FNTCW,NULL,1439682367949,[]
FBNC,$17.18,1439682367986,[u'14,007']
FEYE,$43,1439682368040,[u'1,390,964']
FNLC,$18.84,1439682368055,[u'9,493']
FNTC,NULL,1439682368109,[]
BUSE,$6.44,1439682368127,[u'39,535']
FRBA,$6.02,1439682368163,[u'1,300']
FCVA,$4.71,1439682368334,[u'1,090']
FBIZ,$43.95,1439682368374,[u'8,944']
FCAP,$26.7,1439682368393,[u'763']
FCLF,$9.19,1439682368524,[u'252']
FCNCA,$252.9,1439682368542,[u'17,265']
FCBC,$18.1,1439682368696,[u'11,453']
FCFS,$38.37,1439682368710,[u'56,943']
FBNK,$16.27,1439682368753,[u'12,340']
FCFP,$6.8,1439682368779,[u'2,600']
FCCO,$12.14,1439682368795,[u'788']
FDEF,$37.12,1439682368863,[u'16,041']
FFNM,$6.33,1439682368909,[u'212']
FFBC,$19.26,1439682368948,[u'67,929']
FFBCW,NULL,1439682369061,[]
THFF,$33.49,1439682369190,[u'171,589']
FFIN,$32.79,1439682369208,[u'106,041']
FFNW,$12.5,1439682369326,[u'12,446']
INBK,$35.38,1439682369340,[u'4,601']
FRME,$26.23,1439682369401,[u'52,974']
FIBK,$28.13,1439682369419,[u'50,346']
FFWM,$21.4,1439682369498,[u'9,501']
FMBI,$18.49,1439682369568,[u'119,055']
FMBH,$21.7701,1439682369582,[u'400']
FNFG,$9.7219,1439682369708,[u'833,198']
FNBC,$36.64,1439682369724,[u'88,959']
FSGI,$2.5,1439682369795,[u'6,390']
FNWB,$12.31,1439682369809,[u'2,879']
FSLR,$51.51,1439682370021,[u'687,562']
FSFG,$30.27,1439682370031,[u'112']
FSBK,$7.89,1439682370070,[u'4,687']
BICK,NULL,1439682370110,[]
FBZ,$10.88,1439682370189,[u'100']
FCAN,$25.82,1439682370204,[u'2,227']
FTCS,$38.71,1439682370214,[u'8,644']
FCA,$23.1001,1439682370265,[u'370']
IFV,$18.98,1439682370424,[u'211,987']
FV,$24.66,1439682370499,[u'827,913']
FEMB,NULL,1439682370514,[]
FTSM,$59.91,1439682370532,[u'19,221']
FEUZ,$32.65,1439682370617,[u'450']
TDIV,$26.02,1439682370634,[u'44,692']
FGM,$37.8,1439682370716,[u'5,656']
MDIV,$19.84,1439682370832,[u'126,750']
FTHI,$21.21,1439682370930,[u'2,369']
FTGC,$22.92,1439682370949,[u'84,693']
HYLS,$49.79,1439682371058,[u'26,504']
FPXI,$29.11,1439682371077,[u'1,244']
FHK,$36.46,1439682371096,[u'5,732']
SKYY,$30.5,1439682371213,[u'14,146']
CU,$13.49,1439682371233,[u'646']
YDIV,$17.4,1439682371255,[u'390']
PLTM,NULL,1439682371371,[]
FTLB,NULL,1439682371411,[]
LMBS,NULL,1439682371476,[]
FJP,$50.42,1439682371509,[u'30,073']
QABA,$39.36,1439682371672,[u'3,580']
FMB,NULL,1439682371686,[]
CIBR,$19.55,1439682371722,[u'50,198']
FONE,$36.86,1439682371793,[u'300']
QCLN,$16.04,1439682371841,[u'18,493']
GRID,NULL,1439682371866,[]
RDVY,$22.4571,1439682371924,[u'3,099']
CARZ,$37.03,1439682372034,[u'3,534']
QQEW,$44.1,1439682372044,[u'13,303']
QTEC,$42.25,1439682372194,[u'22,929']
QQXT,$42.59,1439682372204,[u'21,860']
AIRR,$17.07,1439682372299,[u'51,393']
QINC,$21.49,1439682372320,[u'75,158']
FTSL,$49.04,1439682372335,[u'48,267']
FKO,NULL,1439682372412,[]
FSZ,$40.72,1439682372547,[u'8,594']
FDIV,$47.35,1439682372562,[u'335']
TUSA,$26.209,1439682372589,[u'300']
FTW,$32.574,1439682372658,[u'1,432']
FUNC,$8.4,1439682372724,[u'556']
FKU,$44.18,1439682372733,[u'4,467']
SVVC,$10.82,1439682372793,[u'19,598']
FMER,$18.76,1439682372853,[u'755,503']
FSV,$32.5,1439682373068,[u'10,747']
FISV,$89.58,1439682373113,[u'439,590']
FIVE,$38.41,1439682373166,[u'457,240']
FPRX,$18.79,1439682373181,[u'223,946']
FLKS,$14.32,1439682373258,[u'37,536']
FIVN,$4.46,1439682373329,[u'104,048']
FLML,$21.3267,1439682373347,[u'101,223']
FLXN,$23.1,1439682373365,[u'70,755']
SKOR,NULL,1439682373509,[]
FLXS,$40.54,1439682373599,[u'11,848']
FLEX,$11.0865,1439682373618,[u'2,141,447']
MBSD,NULL,1439682373743,[]
FLIR,$30.54,1439682373759,[u'278,824']
FFIC,$20.88,1439682373784,[u'65,081']
FLDM,$12.89,1439682373844,[u'390,736']
FOMX,$9.79,1439682373977,[u'55,260']
FOGO,$19.6175,1439682374089,[u'142,486']
FORM,$6.66,1439682374107,[u'162,468']
FES,$1.06,1439682374121,[u'4,048']
FONR,$9.68,1439682374170,[u'5,700']
FORTY,$34,1439682374264,[u'400']
FBIO,$3.08,1439682374340,[u'58,911']
FORR,$32.43,1439682374451,[u'27,600']
FWRD,$49.08,1439682374487,[u'98,880']
FTNT,$46.4459,1439682374505,[u'607,785']
FWP,$25.84,1439682374564,[u'110,674']
FORD,$1.34,1439682374599,[u'3,138,874']
FXCB,$17.38,1439682374792,[u'8,423']
FOSL,$61.4026,1439682374843,[u'746,137']
FMI,$20.13,1439682374874,[u'169,488']
FOXF,$15.88,1439682374891,[u'39,343']
FRAN,$11.36,1439682374976,[u'347,919']
FRED,$14.51,1439682374994,[u'97,499']
FELE,$30.34,1439682375124,[u'126,492']
RAIL,$22.53,1439682375161,[u'98,929']
FREE,$0.49,1439682375179,[u'488,100']
FEIM,$10.68,1439682375265,[u'2,278']
FRPT,$14.61,1439682375359,[u'282,342']
FRPH,$31.35,1439682375456,[u'6,999']
FTR,$5.45,1439682375497,[u'9,480,709']
FTRPR,$107.75,1439682375548,[u'3,598']
FSBW,$23.72,1439682375568,[u'1,200']
FTD,$30.04,1439682375637,[u'66,983']
FSYS,$6.82,1439682375663,[u'31,304']
FCEL,$0.82,1439682375723,[u'504,567']
FTEK,$2.33,1439682375733,[u'15,429']
FULL,$3.24,1439682375823,[u'52,034']
FULLL,NULL,1439682376004,[]
FLL,$1.55,1439682376052,[u'27,340']
FSNN,$2.69,1439682376203,[u'658']
FFHL,NULL,1439682376224,[]
FULT,$13.09,1439682376238,[u'459,622']
FXEN,$0.99,1439682376277,[u'48,256']
WILC,NULL,1439682376354,[]
FXENP,$15.84,1439682376395,[u'400']
GK,$71.79,1439682376405,[u'46,241']
GAIA,$6.2,1439682376487,[u'23,442']
GLPG,$60.86,1439682376531,[u'12,247']
GALT,$2.38,1439682376616,[u'160,338']
GALTU,NULL,1439682376673,[]
GALE,$1.42,1439682376708,[u'917,044']
GALTW,$0.7729,1439682376866,[u'2,000']
GLMD,$9.18,1439682376936,[u'8,734']
GPIC,$10.89,1439682376983,[u'200']
GGAC,NULL,1439682377054,[]
GGACW,NULL,1439682377159,[]
GLPI,$33.1866,1439682377177,[u'182,255']
GGACR,NULL,1439682377196,[]
GGACU,$10.04,1439682377258,[u'1,198']
GARS,$14.8,1439682377309,[u'13,068']
GENC,$9.54,1439682377369,[u'22']
GFN,$4.1,1439682377423,[u'16,924']
GNCMA,$17.92,1439682377438,[u'49,347']
GRMN,$39.9,1439682377543,[u'440,580']
GFNCP,$92.98,1439682377638,[u'1,987']
GFNSL,$26,1439682377682,[u'1,854']
GENE,$2.66,1439682377799,[u'114,278']
GNCA,$13.01,1439682377891,[u'326,010']
GHDX,$24.85,1439682377934,[u'126,615']
