Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSC,NULL,1440785702588,0,100% bearish,of 1 rating,N/A
FCCY,NULL,1440785702615,0,100% bullish,of 1 rating,$13
PIH,$7.54,1440785702637,"9,400",100% bearish,of 1 rating,N/A
FLWS,$8.705,1440785702666,"359,047",80% bullish,of 5 ratings,$15
TWOU,$34.65,1440785702960,"94,156",50% bullish,of 2 ratings,$39
VNET,$18.055,1440785702986,"362,248",60% bullish,of 5 ratings,$35
DGLD,$81.3199,1440785703007,"15,938",100% bullish,of 1 rating,N/A
SRCE,$29.29,1440785703139,"19,324",100% bullish,of 3 ratings,$33
DSLV,$70.18,1440785703308,"6,431",100% bearish,of 1 rating,N/A
USLV,$12.34,1440785703342,"206,627",86% bullish,of 7 ratings,N/A
UGLD,$9.29,1440785703496,"279,423",100% bearish,of 1 rating,N/A
JOBS,$27.13,1440785703641,"28,252",50% bullish,of 4 ratings,$36
SIXD,$2.6587,1440785703992,"82,737",Not yet rated,NULL,N/A
CAFD,$14.7,1440785704017,"121,297",Not yet rated,NULL,$25
EGHT,$7.9301,1440785704151,"106,963",82% bullish,of 17 ratings,$11
AVHI,$13.95,1440785704217,"8,731",100% bearish,of 1 rating,$19
SHLM,$34.14,1440785704376,"21,024",100% bearish,of 1 rating,$47
AAON,$20.68,1440785704446,"38,713",100% bearish,of 1 rating,$24
ABY,$22.665,1440785704627,"259,522",100% bearish,of 2 ratings,$46
ABGB,$5.64,1440785704700,"26,881",67% bullish,of 3 ratings,$5.50
ABEO,$4.775,1440785704771,"28,254",50% bullish,of 4 ratings,$15.50
ABAX,$47.26,1440785704915,"53,255",100% bearish,of 1 rating,$60
ABEOW,$1.8301,1440785705191,"1,961",100% bullish,of 1 rating,N/A
AXAS,$1.927,1440785705347,"733,089",78% bullish,of 9 ratings,$3.50
ACTG,$9.35,1440785705406,"106,492",67% bullish,of 3 ratings,$18.50
ABMD,$98.3008,1440785705453,"181,560",75% bullish,of 4 ratings,$100.50
ACHC,$74.152,1440785705658,"190,982",50% bullish,of 2 ratings,$92
ACAD,$37.94,1440785705713,"229,261",80% bullish,of 20 ratings,$48
ACST,$0.3553,1440785705816,"1,256",100% bullish,of 2 ratings,N/A
XLRN,$29.26,1440785705953,"53,371",50% bullish,of 2 ratings,$57
ANCX,$20.1482,1440785706060,"16,035",Not yet rated,NULL,$20
ARAY,$6.76,1440785706315,"423,282",100% bearish,of 1 rating,$10.50
AXDX,$19.02,1440785706378,"66,695",100% bearish,of 1 rating,N/A
VXDN,$1.95,1440785706571,"21,905",100% bearish,of 1 rating,N/A
ACRX,$4.25,1440785706806,"210,022",67% bearish,of 6 ratings,$5.50
ACET,$22.5473,1440785706832,"45,157",75% bullish,of 4 ratings,$30
AKAO,$6.96,1440785707031,"18,857",75% bullish,of 4 ratings,$15
VXUP,$1.552,1440785707122,"31,876",100% bearish,of 1 rating,N/A
ACNB,$19.82,1440785707272,"2,970",Not yet rated,NULL,N/A
ACHN,$7.6937,1440785707298,"995,555",90% bullish,of 21 ratings,$16
ACPW,$1.81,1440785707564,"26,770",100% bullish,of 4 ratings,$3.50
ACUR,$2.99,1440785707822,"45,047",100% bullish,of 5 ratings,$1
