Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
PIH,$6.99,1440440102721,"10,700",100% bearish,of 1 rating,N/A
TFSC,NULL,1440440102754,0,100% bearish,of 1 rating,N/A
DGLD,$77.1399,1440440102786,"18,404",100% bearish,of 1 rating,N/A
SRCE,$29.3561,1440440102813,"12,188",100% bullish,of 3 ratings,$33
UGLD,$9.795,1440440102849,"295,228",100% bearish,of 1 rating,N/A
FCCY,$11.5,1440440102870,100,100% bullish,of 1 rating,$13
FCTY,NULL,1440440103005,0,100% bullish,of 1 rating,$8.50
DSLV,$66.36,1440440103186,"33,143",100% bearish,of 1 rating,N/A
TFSCR,NULL,1440440103241,0,Not yet rated,NULL,N/A
TWOU,$33.255,1440440103273,"167,241",50% bullish,of 2 ratings,$39
AVHI,$13.82,1440440103403,"6,244",100% bearish,of 1 rating,$19
ABAX,$46.2386,1440440103598,"53,044",100% bearish,of 1 rating,$60
SHLM,$34.01,1440440103626,"45,243",100% bearish,of 1 rating,$50
ABEOW,$1.86,1440440103783,"1,550",100% bullish,of 1 rating,N/A
AAON,$20.9099,1440440103814,"42,722",100% bearish,of 1 rating,$24
ABMD,$94.02,1440440103836,"547,525",75% bullish,of 4 ratings,$100.50
ABEO,$4.4001,1440440103969,"133,210",67% bullish,of 3 ratings,$15.50
CAFD,$15.19,1440440103997,"209,572",Not yet rated,NULL,$25
ACHC,$70.03,1440440104208,"665,774",50% bullish,of 2 ratings,$92
ACAD,$34.25,1440440104240,"495,745",80% bullish,of 20 ratings,$48
AXAS,$1.595,1440440104286,"524,209",78% bullish,of 9 ratings,$3.50
ACST,$0.3314,1440440104448,"10,815",100% bullish,of 2 ratings,N/A
VXDN,$2.1999,1440440104615,"543,108",100% bearish,of 1 rating,N/A
VXUP,$2.11,1440440104651,"625,551",Not yet rated,NULL,N/A
AKAO,$6.09,1440440104683,"119,931",75% bullish,of 4 ratings,$15
ANCX,$18.58,1440440104756,"16,418",Not yet rated,NULL,$19
ACRX,$3.98,1440440104896,"175,155",67% bearish,of 6 ratings,$5.50
ACTS,$1.56,1440440105004,"41,835",100% bearish,of 1 rating,N/A
ACNB,$20.05,1440440105051,"15,144",Not yet rated,NULL,N/A
ACUR,$0.5901,1440440105153,"39,749",100% bullish,of 5 ratings,$1
ACTA,$13.5,1440440105179,"74,223",67% bearish,of 3 ratings,$25
ACIW,$21.21,1440440105320,"175,525",50% bullish,of 2 ratings,$24
ADMP,$3.57,1440440105383,"27,974",50% bullish,of 2 ratings,$10
ADMS,$19.29,1440440105455,"43,793",100% bearish,of 2 ratings,$36
ADAP,$11.5286,1440440105586,"80,266",67% bullish,of 3 ratings,$22
ACXM,$19.8,1440440105617,"270,871",67% bullish,of 3 ratings,N/A
ADUS,$28.65,1440440105714,"19,348",100% bearish,of 1 rating,$31
ADRO,$18.7699,1440440105965,"231,746",80% bullish,of 5 ratings,$45.50
ADBE,$75.38,1440440105991,"2,082,420",65% bullish,of 17 ratings,$90
ADEP,$6.715,1440440106017,"39,547",50% bullish,of 2 ratings,$10.75
ADTN,$15.19,1440440106065,"120,252",67% bullish,of 3 ratings,$17.125
ADMA,$9.29,1440440106197,"13,984",Not yet rated,NULL,$19
AEY,$2.28,1440440106223,"6,500",100% bearish,of 2 ratings,N/A
AEIS,$24.12,1440440106535,"159,242",50% bullish,of 2 ratings,$32.50
ADXS,$13.86,1440440106569,"441,224",64% bullish,of 14 ratings,$27
MULT,NULL,1440440106668,0,100% bearish,of 1 rating,N/A
ADXSW,$9.62,1440440106696,"6,078",100% bullish,of 1 rating,N/A
YPRO,$23.2,1440440106725,400,100% bearish,of 1 rating,N/A
AEGN,$17.8,1440440106747,"60,897",100% bearish,of 1 rating,$21
AEGR,$17.6,1440440106776,"160,672",50% bullish,of 6 ratings,$26
AEHR,$2.211,1440440107077,"20,050",50% bullish,of 2 ratings,N/A
AEZS,$0.0902,1440440107111,"7,959,138",90% bullish,of 21 ratings,$1.50
AEPI,$55,1440440107143,"12,514",100% bearish,of 1 rating,N/A
AVAV,$23.4955,1440440107171,"95,022",50% bullish,of 4 ratings,$31
AMTX,$2.6599,1440440107203,"16,420",50% bullish,of 2 ratings,$26.11
AERI,$15.81,1440440107239,"318,361",75% bullish,of 4 ratings,$31.50
AFMD,$9.8375,1440440107376,"135,790",50% bullish,of 4 ratings,$15
AFFX,$8.845,1440440107543,"338,165",80% bullish,of 5 ratings,$12
AEMD,$6.88,1440440107615,"24,085",Not yet rated,NULL,$27.50
AGEN,$6.625,1440440107752,"668,520",85% bullish,of 13 ratings,$14
AGYS,$9.455,1440440107783,"11,636",100% bearish,of 1 rating,N/A
AGRX,$8.204,1440440107816,"24,266",100% bearish,of 1 rating,$17.50
AGIO,$81.04,1440440107889,"399,208",88% bullish,of 8 ratings,$114
AGFS,$9.81,1440440107949,"58,883",100% bearish,of 1 rating,N/A
AIMT,$20.42,1440440108176,"63,657",Not yet rated,NULL,N/A
AIRT,$21.99,1440440108202,616,100% bullish,of 1 rating,N/A
AGFSW,$1.8,1440440108256,"17,528",100% bearish,of 2 ratings,N/A
AIRM,$36.22,1440440108286,"112,808",80% bearish,of 5 ratings,$53
AKAM,$66.54,1440440108330,"1,290,236",63% bullish,of 8 ratings,$77
AMCN,$4.35,1440440108387,"836,064",83% bullish,of 6 ratings,N/A
ATSG,$8.79,1440440108494,"101,760",67% bullish,of 3 ratings,$13
AIXG,$5.755,1440440108551,"13,059",67% bearish,of 3 ratings,$5.25
AKRX,$38.1318,1440440108871,"643,293",78% bullish,of 9 ratings,$56
AKER,$2.75,1440440108903,"21,578",Not yet rated,NULL,N/A
AKBA,$6.37,1440440108925,"117,401",100% bearish,of 1 rating,$18
ALRM,$16.975,1440440108955,"143,884",100% bearish,of 1 rating,$22
ALSK,$2.045,1440440109012,"114,903",78% bullish,of 18 ratings,$2
AMRI,$18.98,1440440109209,"200,961",75% bearish,of 4 ratings,$24
ALDR,$36.26,1440440109242,"302,425",67% bearish,of 3 ratings,$62
ABDC,$11.8765,1440440109263,"94,784",Not yet rated,NULL,$15
ALDX,$7.13,1440440109346,"10,938",100% bearish,of 1 rating,$14.50
ALXA,$1.09,1440440109404,"7,760",83% bullish,of 6 ratings,$2.125
ALXN,$167.08,1440440109451,"933,484",88% bullish,of 8 ratings,$223
ADHD,$7.98,1440440109486,"154,992",50% bullish,of 4 ratings,$18
ALCO,$41.05,1440440109584,"7,176",50% bullish,of 2 ratings,N/A
ALGN,$55.02,1440440109751,"210,544",100% bearish,of 2 ratings,$73
ALIM,$3.03,1440440109848,"74,086",80% bullish,of 5 ratings,$10
ALKS,$58.075,1440440110026,"417,397",67% bullish,of 3 ratings,$75
AFOP,$16.63,1440440110053,"167,077",75% bullish,of 8 ratings,$21
ALLB,$22.87,1440440110079,"1,595",Not yet rated,NULL,N/A
ALGT,$211.801,1440440110104,"53,273",100% bearish,of 1 rating,$235
AIQ,$14.2,1440440110133,"7,574",67% bullish,of 3 ratings,N/A
AHGP,$35.4,1440440110270,"42,690",67% bullish,of 3 ratings,N/A
ARLP,$24.3,1440440110319,"244,320",67% bearish,of 3 ratings,$32
AHPI,$1.4526,1440440110380,"1,189",50% bullish,of 2 ratings,N/A
ALQA,$4.22,1440440110450,"23,928",75% bullish,of 4 ratings,$8.50
AMOT,$17.645,1440440110580,"45,307",100% bearish,of 1 rating,N/A
MDRX,$13.15,1440440110609,"1,129,062",60% bullish,of 5 ratings,$16
ALLT,$5.105,1440440110698,"62,546",75% bullish,of 4 ratings,$6.25
AFAM,$44.598,1440440110951,"38,226",50% bullish,of 2 ratings,$44
AOSL,$7.38,1440440111166,"30,059",67% bullish,of 3 ratings,$9
SMCP,NULL,1440440111197,0,Not yet rated,NULL,N/A
ATEC,$0.589,1440440111227,"141,114",100% bullish,of 1 rating,$2
ALNY,$94.66,1440440111302,"364,337",67% bullish,of 3 ratings,$148.50
ALTR,$46.95,1440440111330,"1,929,229",80% bearish,of 5 ratings,$54
AIMC,$24.79,1440440111363,"30,488",100% bearish,of 2 ratings,$28.50
AMAG,$59.42,1440440111389,"335,376",100% bullish,of 2 ratings,$77.50
ASPS,$27.45,1440440111570,"214,174",67% bullish,of 3 ratings,$46.50
AMRK,$10.6,1440440111733,"3,029",50% bullish,of 2 ratings,$14
AYA,$21.25,1440440111766,"67,034",100% bearish,of 1 rating,$40
AMRN,$2.005,1440440111834,"935,564",85% bullish,of 39 ratings,$8
AMZN,$470.4,1440440111865,"3,588,099",81% bullish,of 263 ratings,$646
AMBCW,NULL,1440440111937,0,100% bearish,of 1 rating,N/A
AMBC,$15.205,1440440111963,"129,835",100% bearish,of 1 rating,$16.50
AMBA,$89.83,1440440112101,"2,950,037",83% bullish,of 12 ratings,$102.50
