Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCTY,$7.45,1439910602475,300,100% bullish,of 1 rating,$8.50
TFSCR,NULL,1439910602505,0,Not yet rated,NULL,N/A
TFSC,NULL,1439910602533,0,100% bearish,of 1 rating,N/A
FLWS,$9.7,1439910602556,"26,277",100% bullish,of 5 ratings,$15
TFSCW,$0.22,1439910602587,4,100% bearish,of 1 rating,N/A
FCCY,NULL,1439910602609,0,100% bullish,of 1 rating,$13
TFSCU,NULL,1439910602630,0,Not yet rated,NULL,N/A
SRCE,$31.4,1439910602663,"1,719",100% bullish,of 3 ratings,$33
DGLD,$85.19,1439910602953,"2,140",100% bullish,of 1 rating,N/A
VNET,$21.12,1439910603001,"73,908",60% bullish,of 5 ratings,$29.50
JOBS,$28.42,1439910603035,"19,563",50% bullish,of 4 ratings,$36
UGLD,$8.8465,1439910603090,"107,391",100% bearish,of 1 rating,N/A
DSLV,$68.1519,1439910603125,"23,618",100% bearish,of 1 rating,N/A
PIH,$7.7376,1439910603149,300,100% bearish,of 1 rating,N/A
TWOU,$35.4,1439910603182,"130,395",50% bullish,of 2 ratings,$39
USLV,$13.3,1439910603222,"316,335",86% bullish,of 7 ratings,N/A
SIXD,$2.4599,1439910603568,"19,374",Not yet rated,NULL,N/A
CAFD,$15.27,1439910603599,"45,405",Not yet rated,NULL,$25
AVHI,$14.13,1439910603709,"4,800",100% bearish,of 1 rating,$19
EGHT,$8.58,1439910603763,"45,098",82% bullish,of 17 ratings,$11
AAON,$22.96,1439910603842,"19,524",100% bearish,of 1 rating,$24
ABAX,$48.1,1439910603895,"22,329",100% bearish,of 1 rating,$60
ABEO,$5.39,1439910603925,"48,808",67% bullish,of 3 ratings,$15.50
SHLM,$36.07,1439910603979,"45,523",100% bearish,of 1 rating,$50
ABEOW,$2.13,1439910604027,102,100% bullish,of 1 rating,N/A
ABGB,$4.77,1439910604068,"30,200",67% bullish,of 3 ratings,$5.50
ABMD,$106.9981,1439910604203,"100,014",75% bullish,of 4 ratings,$86
ABY,$21.85,1439910604286,"76,999",100% bearish,of 2 ratings,$46
AXAS,$1.75,1439910604352,"147,439",78% bullish,of 9 ratings,$3.50
ACHC,$82.13,1439910604419,"51,351",50% bullish,of 2 ratings,$92
ACTG,$8.66,1439910604484,"47,535",67% bullish,of 3 ratings,$18.50
ACAD,$39.04,1439910604587,"130,836",85% bullish,of 20 ratings,$48
ACST,$0.3807,1439910604715,785,100% bullish,of 2 ratings,N/A
XLRN,$31.47,1439910604816,"37,111",50% bullish,of 2 ratings,$57
ANCX,$19.31,1439910604847,"4,108",Not yet rated,NULL,$19
VXDN,$14.86,1439910604869,615,Not yet rated,NULL,N/A
AXDX,$19.56,1439910604948,"29,413",100% bearish,of 1 rating,N/A
ARAY,$6.15,1439910605009,"242,681",100% bearish,of 1 rating,$10.50
ACET,$25.42,1439910605079,"5,935",75% bullish,of 4 ratings,$30
ACHN,$8.77,1439910605246,"981,312",90% bullish,of 21 ratings,$16
ACRX,$4.4628,1439910605329,"30,668",67% bearish,of 6 ratings,$5.50
AKAO,$7.15,1439910605355,"7,640",75% bullish,of 4 ratings,$15
VXUP,$16.89,1439910605383,374,Not yet rated,NULL,N/A
ACIW,$23.03,1439910605548,"35,929",50% bullish,of 2 ratings,$24
ACNB,$20.3051,1439910605576,200,Not yet rated,NULL,N/A
ACOR,$32.29,1439910605712,"26,096",67% bearish,of 3 ratings,$38.50
ACTS,NULL,1439910605738,0,100% bearish,of 1 rating,N/A
ACTA,$13.85,1439910605874,"10,260",67% bearish,of 3 ratings,$25
ATVI,$29.16,1439910605930,"956,977",68% bullish,of 84 ratings,$31.50
ACUR,$0.613,1439910605982,"3,400",100% bullish,of 5 ratings,$1
ACPW,$1.867,1439910606115,"4,050",100% bullish,of 4 ratings,$3.50
ADMP,$3.87,1439910606181,"8,192",50% bullish,of 2 ratings,$10
ACXM,$21.11,1439910606207,"58,320",67% bullish,of 3 ratings,N/A
ADMS,$21.71,1439910606236,"9,843",100% bearish,of 2 ratings,$36
ADAP,$15.55,1439910606284,"31,186",67% bullish,of 3 ratings,$22
ADUS,$28.81,1439910606495,"21,608",100% bearish,of 1 rating,$31
AEY,$2.32,1439910606555,"2,198",100% bearish,of 2 ratings,N/A
