Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSCR,NULL,1440692102384,0,Not yet rated,NULL,N/A
FCCY,$11.69,1440692102409,110,100% bullish,of 1 rating,$13
TFSC,NULL,1440692102439,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1440692102550,0,Not yet rated,NULL,N/A
FCTY,NULL,1440692102579,0,100% bullish,of 1 rating,$8.50
FLWS,$8.51,1440692102606,"549,054",80% bullish,of 5 ratings,$15
TFSCW,NULL,1440692102638,0,100% bearish,of 1 rating,N/A
PIH,$7.38,1440692102679,"3,000",100% bearish,of 1 rating,N/A
DSLV,$71.18,1440692102742,"13,214",100% bearish,of 1 rating,N/A
SRCE,$29.41,1440692102767,"10,394",100% bullish,of 3 ratings,$33
VNET,$18.16,1440692102816,"510,770",60% bullish,of 5 ratings,$29.50
JOBS,$27.65,1440692103079,"33,000",50% bullish,of 4 ratings,$36
USLV,$12.1225,1440692103124,"226,563",86% bullish,of 7 ratings,N/A
TWOU,$35.15,1440692103150,"75,810",50% bullish,of 2 ratings,$39
UGLD,$9.02,1440692103179,"839,443",100% bearish,of 1 rating,N/A
DGLD,$83.45,1440692103282,"20,409",100% bullish,of 1 rating,N/A
EGHT,$7.93,1440692103414,"132,307",82% bullish,of 17 ratings,$11
CAFD,$14.77,1440692103439,"107,611",Not yet rated,NULL,$25
SIXD,$2.77,1440692103512,"107,505",Not yet rated,NULL,N/A
ABAX,$47.3942,1440692103570,"48,183",100% bearish,of 1 rating,$60
AVHI,$14.16,1440692103702,"30,054",100% bearish,of 1 rating,$19
SHLM,$34.25,1440692103736,"28,127",100% bearish,of 1 rating,$47
ABY,$21.73,1440692103795,"150,775",100% bearish,of 2 ratings,$46
ABGB,$5.93,1440692103832,"183,519",67% bullish,of 3 ratings,$5.50
AAON,$20.64,1440692103865,"26,183",100% bearish,of 1 rating,$24
ABEOW,$1.3457,1440692103893,"1,661",100% bullish,of 1 rating,N/A
ABEO,$4.75,1440692104214,"35,713",50% bullish,of 4 ratings,$15.50
ACAD,$38.13,1440692104412,"397,168",80% bullish,of 20 ratings,$48
ACTG,$9.22,1440692104441,"66,408",67% bullish,of 3 ratings,$18.50
ACHC,$74.145,1440692104468,"252,996",50% bullish,of 2 ratings,$92
AXAS,$1.79,1440692104498,"441,932",78% bullish,of 9 ratings,$3.50
ABMD,$98.33,1440692104541,"161,781",75% bullish,of 4 ratings,$100.50
AXDX,$18.34,1440692104602,"63,714",100% bearish,of 1 rating,N/A
ACST,$0.3351,1440692104630,"36,540",100% bullish,of 2 ratings,N/A
ANCX,$19.78,1440692104732,"7,604",Not yet rated,NULL,$20
ARAY,$6.44,1440692104761,"250,947",100% bearish,of 1 rating,$10.50
XLRN,$28.81,1440692104916,"54,008",50% bullish,of 2 ratings,$57
VXDN,$2.05,1440692105046,"41,805",100% bearish,of 1 rating,N/A
ACRX,$4.29,1440692105077,"104,570",67% bearish,of 6 ratings,$5.50
ACET,$22.62,1440692105098,"51,742",75% bullish,of 4 ratings,$30
VXUP,$1.4892,1440692105127,"27,210",100% bearish,of 1 rating,N/A
AKAO,$6.76,1440692105262,"21,397",75% bullish,of 4 ratings,$15
ACHN,$7.56,1440692105290,"539,228",90% bullish,of 21 ratings,$16
ACNB,$20.324,1440692105420,626,Not yet rated,NULL,N/A
ACOR,$31.275,1440692105478,"223,390",67% bearish,of 3 ratings,$38.50
ACPW,$1.83,1440692105612,"7,891",100% bullish,of 4 ratings,$3.50
ACTS,$1.6899,1440692105639,"44,241",100% bearish,of 1 rating,N/A
ACIW,$20.96,1440692105680,"170,531",67% bearish,of 3 ratings,$24
ATVI,$28.0725,1440692105707,"1,850,649",68% bullish,of 84 ratings,$31.50
ACTA,$13.09,1440692105769,"49,368",67% bearish,of 3 ratings,$25
ACUR,$0.5199,1440692105845,"23,137",100% bullish,of 5 ratings,$1
ADMS,$20.07,1440692105976,"27,525",100% bearish,of 2 ratings,$36
ADMP,$3.763,1440692106067,"8,284",50% bullish,of 2 ratings,$10
ADAP,$12,1440692106208,"17,000",67% bullish,of 3 ratings,$22
ACXM,$20.8,1440692106249,"96,091",67% bullish,of 3 ratings,N/A
AEY,$2.358,1440692106306,"3,904",100% bearish,of 2 ratings,N/A
ADEP,$6.7,1440692106403,"9,356",50% bullish,of 2 ratings,$10.75
ADUS,$28.85,1440692106430,"16,976",100% bearish,of 1 rating,$31
ADMA,$9.2099,1440692106458,"1,230",Not yet rated,NULL,$19
ADBE,$78.88,1440692106599,"1,057,015",65% bullish,of 17 ratings,$90
ADTN,$15.66,1440692106648,"82,804",67% bullish,of 3 ratings,$17.125
ADRO,$21.87,1440692106673,"102,233",80% bullish,of 5 ratings,$45.50
AMD,$1.82,1440692106745,"2,752,972",83% bullish,of 103 ratings,$2
AEIS,$24.7,1440692106773,"38,157",50% bullish,of 2 ratings,$32.50
ADXSW,$10.13,1440692106920,"5,850",100% bullish,of 1 rating,N/A
ADXS,$14.9867,1440692106952,"381,379",64% bullish,of 14 ratings,$27
MULT,NULL,1440692107051,0,100% bearish,of 1 rating,N/A
YPRO,NULL,1440692107110,0,100% bearish,of 1 rating,N/A
AEGR,$17.74,1440692107195,"177,721",50% bullish,of 6 ratings,$26
AEGN,$18.26,1440692107248,"34,340",100% bearish,of 2 ratings,$21
AEHR,$2.26,1440692107327,"1,750",50% bullish,of 2 ratings,N/A
AMTX,$2.57,1440692107381,"9,351",50% bullish,of 2 ratings,$26.11
AVAV,$24.036,1440692107569,"17,991",50% bullish,of 4 ratings,$31
AERI,$16.53,1440692107605,"247,782",75% bullish,of 4 ratings,$31.50
AEMD,$6.9,1440692107627,"39,606",Not yet rated,NULL,$27.50
AEPI,$54.245,1440692107658,"3,788",100% bearish,of 1 rating,N/A
AEZS,$0.0828,1440692107680,"3,876,363",90% bullish,of 21 ratings,$1.50
AFMD,$10.31,1440692107714,"45,692",50% bullish,of 4 ratings,$15
AFFX,$9.62,1440692107820,"169,002",80% bullish,of 5 ratings,$12
AGRX,$8.21,1440692107997,"4,011",100% bearish,of 1 rating,$17.50
AGIO,$91.5,1440692108029,"109,973",88% bullish,of 8 ratings,$114
AGEN,$6.93,1440692108097,"276,688",85% bullish,of 13 ratings,$14
AGFSW,$2,1440692108125,"15,700",100% bearish,of 2 ratings,N/A
AGYS,$9.5857,1440692108158,"5,992",100% bearish,of 1 rating,N/A
AGFS,$10.19,1440692108197,"18,234",100% bearish,of 1 rating,N/A
AIMT,$22.1318,1440692108433,"18,353",Not yet rated,NULL,N/A
AIRM,$36.9,1440692108460,"47,042",80% bearish,of 5 ratings,$53
AIRT,$21.49,1440692108481,200,100% bullish,of 1 rating,N/A
AKAM,$70.43,1440692108535,"295,331",63% bullish,of 8 ratings,$77
ATSG,$8.94,1440692108613,"43,751",67% bullish,of 3 ratings,$13
AIXG,$6,1440692108640,"15,896",67% bearish,of 3 ratings,$5.25
AMCN,$4.55,1440692108678,"307,578",83% bullish,of 6 ratings,N/A
AKER,$2.69,1440692108858,"3,142",Not yet rated,NULL,N/A
AKRX,$41.52,1440692108947,"282,255",78% bullish,of 9 ratings,$56
AKBA,$6.39,1440692108973,"60,795",100% bearish,of 1 rating,$18
ALRM,$16.95,1440692109104,"37,515",100% bearish,of 1 rating,$22
ALSK,$2.01,1440692109175,"131,737",78% bullish,of 18 ratings,$2
ABDC,$12.1,1440692109235,"12,405",Not yet rated,NULL,$15
AMRI,$19.92,1440692109260,"40,688",75% bearish,of 4 ratings,$24
ADHD,$7.69,1440692109291,"104,198",50% bullish,of 4 ratings,$18
ALDR,$38.68,1440692109317,"77,478",67% bearish,of 3 ratings,$62
ALXN,$177.65,1440692109604,"395,107",88% bullish,of 8 ratings,$223
ALXA,$1.14,1440692109638,"12,676",83% bullish,of 6 ratings,$2.125
ALDX,$7.2,1440692109701,"4,491",100% bearish,of 1 rating,$14.50
