Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
PIH,$7.1009,1440519302312,307,100% bearish,of 1 rating,N/A
FCCY,$11.5,1440519302370,600,100% bullish,of 1 rating,$13
TFSCR,NULL,1440519302401,0,Not yet rated,NULL,N/A
FCTY,$7.7006,1440519302424,"3,250",100% bullish,of 1 rating,$8.50
TFSCU,$10.14,1440519302461,907,Not yet rated,NULL,N/A
TFSCW,$0.2,1440519302499,"3,500",100% bearish,of 1 rating,N/A
TFSC,NULL,1440519302553,0,100% bearish,of 1 rating,N/A
FLWS,$9.34,1440519302578,"72,985",100% bullish,of 5 ratings,$15
SRCE,$28.85,1440519302652,"4,428",100% bullish,of 3 ratings,$33
VNET,$18.54,1440519302729,"226,796",60% bullish,of 5 ratings,$29.50
DGLD,$80.84,1440519302760,"21,669",100% bullish,of 1 rating,N/A
TWOU,$34.21,1440519302830,"86,106",50% bullish,of 2 ratings,$39
DSLV,$68.7,1440519302899,"10,707",100% bearish,of 1 rating,N/A
UGLD,$9.3,1440519302964,"180,655",100% bearish,of 1 rating,N/A
USLV,$12.803,1440519303032,"215,485",86% bullish,of 7 ratings,N/A
JOBS,$27.55,1440519303057,"64,704",50% bullish,of 4 ratings,$36
CAFD,$14.715,1440519303402,"1,066,629",Not yet rated,NULL,$25
SIXD,$3.6575,1440519303441,"357,523",Not yet rated,NULL,N/A
ABY,$20.15,1440519303532,"501,017",100% bearish,of 2 ratings,$46
EGHT,$7.79,1440519303585,"260,382",82% bullish,of 17 ratings,$11
ABAX,$47.08,1440519303607,"47,833",100% bearish,of 1 rating,$60
AVHI,$13.96,1440519303640,"17,792",100% bearish,of 1 rating,$19
SHLM,$32.875,1440519303662,"37,028",100% bearish,of 1 rating,$50
AAON,$20.47,1440519303684,"16,817",100% bearish,of 1 rating,$24
ABGB,$5.23,1440519303825,"115,738",67% bullish,of 3 ratings,$5.50
ABMD,$97.2985,1440519303857,"249,804",75% bullish,of 4 ratings,$100.50
AXAS,$1.545,1440519303993,"395,756",78% bullish,of 9 ratings,$3.50
ABEO,$4.59,1440519304025,"49,495",50% bullish,of 4 ratings,$15.50
ABEOW,$1.68,1440519304051,"12,103",100% bullish,of 1 rating,N/A
ACTG,$8.76,1440519304129,"86,911",67% bullish,of 3 ratings,$18.50
ACHC,$71.87,1440519304267,"285,212",50% bullish,of 2 ratings,$92
ACAD,$35.35,1440519304296,"340,457",80% bullish,of 20 ratings,$48
AXDX,$18.91,1440519304437,"62,387",100% bearish,of 1 rating,N/A
XLRN,$27.87,1440519304464,"53,809",50% bullish,of 2 ratings,$57
ACST,$0.3634,1440519304519,"29,249",100% bullish,of 2 ratings,N/A
ANCX,$19.63,1440519304557,"19,129",Not yet rated,NULL,$19
VXDN,$2.06,1440519304648,"194,299",100% bearish,of 1 rating,N/A
VXUP,$1.52,1440519304679,"251,958",100% bearish,of 1 rating,N/A
ARAY,$6.65,1440519304700,"342,051",100% bearish,of 1 rating,$10.50
ACRX,$4.15,1440519304730,"127,894",67% bearish,of 6 ratings,$5.50
ACET,$22.94,1440519304916,"29,265",75% bullish,of 4 ratings,$30
AKAO,$6.33,1440519305046,"23,577",75% bullish,of 4 ratings,$15
ACHN,$7.49,1440519305080,"656,925",90% bullish,of 21 ratings,$16
ACTS,$1.6,1440519305123,"61,968",100% bearish,of 1 rating,N/A
ACIW,$21.08,1440519305151,"135,662",50% bullish,of 2 ratings,$24
ACNB,$20.2973,1440519305172,520,Not yet rated,NULL,N/A
ACPW,$1.8199,1440519305316,"31,838",100% bullish,of 4 ratings,$3.50
ACOR,$32.2,1440519305347,"1,458,312",67% bearish,of 3 ratings,$38.50
ATVI,$27.055,1440519305418,"1,561,308",68% bullish,of 84 ratings,$31.50
ADMS,$19.42,1440519305446,"14,765",100% bearish,of 2 ratings,$36
ACUR,$0.5394,1440519305481,"95,629",100% bullish,of 5 ratings,$1
ACTA,$13.43,1440519305520,"34,640",67% bearish,of 3 ratings,$25
ADMP,$3.588,1440519305576,"26,475",50% bullish,of 2 ratings,$10
ACXM,$20.17,1440519305624,"154,611",67% bullish,of 3 ratings,N/A
ADAP,$11.5,1440519305766,"54,933",67% bullish,of 3 ratings,$22
ADUS,$29.12,1440519305936,"23,416",100% bearish,of 1 rating,$31
ADEP,$6.65,1440519306116,"8,844",50% bullish,of 2 ratings,$10.75
ADBE,$77.16,1440519306174,"1,688,058",65% bullish,of 17 ratings,$90
ADMA,$9.42,1440519306201,"6,776",Not yet rated,NULL,$19
ADRO,$19.3,1440519306222,"146,641",80% bullish,of 5 ratings,$45.50
AEIS,$24.325,1440519306259,"48,765",50% bullish,of 2 ratings,$32.50
