Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSC,NULL,1441117202912,0,100% bearish,of 1 rating,N/A
ABMD,$94.99,1441117203017,"44,846",75% bullish,of 4 ratings,$100.50
ACOR,$31.54,1441117203235,"69,971",67% bearish,of 3 ratings,$38.50
AEGN,$18.115,1441117203484,"19,246",100% bearish,of 2 ratings,$21
AIRT,$22.3,1441117203697,404,100% bullish,of 1 rating,N/A
ATSG,$8.87,1441117203890,"11,192",67% bullish,of 3 ratings,$13
ALXN,$170.4,1441117203965,"181,520",88% bullish,of 8 ratings,$223
AMRN,$2.21,1441117204406,"303,539",85% bullish,of 39 ratings,$8
UHAL,$368.05,1441117204451,"2,447",100% bullish,of 2 ratings,$393.50
ANCB,NULL,1441117204728,0,Not yet rated,NULL,$23
ANIP,$48.21,1441117204911,"22,498",89% bullish,of 19 ratings,$66
APIC,$6.5,1441117205013,"18,227",100% bearish,of 1 rating,$19
AUMAU,NULL,1441117205202,0,Not yet rated,NULL,N/A
ARNA,$2.63,1441117205291,"283,378",90% bullish,of 78 ratings,$5.50
ACGL,$67.54,1441117205399,"34,430",50% bullish,of 2 ratings,$72
ASTE,$38.72,1441117205660,"10,973",100% bearish,of 1 rating,$49
ATHX,$1.1,1441117205730,"27,975",89% bullish,of 9 ratings,$5
ATHN,$131.56,1441117205814,"24,228",67% bearish,of 3 ratings,$153
AUDC,$3.34,1441117205980,"5,508",80% bullish,of 5 ratings,$5
AXPWW,$1.0001,1441117206216,100,Not yet rated,NULL,N/A
BWFG,$17.85,1441117206539,200,100% bearish,of 1 rating,N/A
BSF,$8.39,1441117206740,713,Not yet rated,NULL,N/A
BGFV,$11.19,1441117206879,"15,456",57% bullish,of 7 ratings,$12
BBC,$30.8,1441117207061,"5,264",Not yet rated,NULL,N/A
BJRI,$43.38,1441117207120,"36,072",50% bullish,of 2 ratings,$55
BNCN,$20.37,1441117207417,"15,759",Not yet rated,NULL,$24
BBEPP,$14.6,1441117207561,"7,722",100% bearish,of 1 rating,N/A
BVSN,$5.84,1441117207637,"1,000",60% bearish,of 5 ratings,N/A
PRSS,$4.24,1441117207939,"2,902",80% bullish,of 5 ratings,$4.50
CLMT,$25.586,1441117208140,"38,142",75% bullish,of 8 ratings,$31
CAMBU,NULL,1441117208193,0,100% bearish,of 1 rating,N/A
CARA,$18.6,1441117208418,"15,380",50% bullish,of 4 ratings,$25
CBFV,$20,1441117208697,200,Not yet rated,NULL,$25
CLRBW,NULL,1441117208936,0,Not yet rated,NULL,N/A
CELGZ,$1.6801,1441117209141,"1,000",80% bullish,of 5 ratings,N/A
CENT,$12.31,1441117209187,"7,543",Not yet rated,NULL,$10
CHEKW,NULL,1441117209376,0,Not yet rated,NULL,N/A
IMOS,$18.54,1441117209718,"23,993",60% bullish,of 5 ratings,$21.50
CREG,$0.6674,1441117209758,"2,200",100% bullish,of 3 ratings,N/A
CHUY,$30.13,1441117209816,"11,907",50% bullish,of 2 ratings,$34
CMPR,$68.7,1441117209863,"44,052",50% bullish,of 2 ratings,$72.50
CISG,$7.53,1441117210202,"5,985",100% bullish,of 5 ratings,$10
CTSH,$62.055,1441117210260,"449,257",90% bullish,of 10 ratings,$75
CNV,$4.43,1441117210333,"12,782",50% bullish,of 2 ratings,$7.15
CBMX,$1.1,1441117210556,191,83% bullish,of 6 ratings,$3.15
COMM,$32.23,1441117210657,"237,537",67% bearish,of 3 ratings,$35
CDC,$33.91,1441117210780,"1,382",Not yet rated,NULL,N/A
CTWS,$34.41,1441117211264,"2,672",100% bearish,of 1 rating,$44
CSGP,$172.58,1441117211317,"13,365",50% bullish,of 2 ratings,$235
COVS,$2.66,1441117211496,"5,619",67% bullish,of 3 ratings,N/A
CROX,$14.35,1441117211543,"76,271",63% bullish,of 8 ratings,$16.50
CVBF,$15.82,1441117211719,"48,743",Not yet rated,NULL,$18
DAKT,$8.465,1441117212016,"28,958",50% bullish,of 2 ratings,$12
DHRM,$1.61,1441117212102,200,Not yet rated,NULL,N/A
CYNA,$15.79,1441117212138,"1,100",50% bullish,of 2 ratings,$31.50
DMRC,$37.52,1441117212628,"4,924",100% bearish,of 1 rating,$44
DTSI,$25.78,1441117212844,"10,137",100% bearish,of 2 ratings,$39.50
CADTU,NULL,1441117212904,0,Not yet rated,NULL,N/A
EROC,$1.56,1441117213041,"35,710",50% bullish,of 2 ratings,$3
EEI,NULL,1441117213307,0,67% bearish,of 3 ratings,N/A
ESBK,NULL,1441117213395,0,Not yet rated,NULL,N/A
ECPG,$39.73,1441117213489,"15,234",100% bullish,of 2 ratings,$52
ENPH,$4.58,1441117213695,"93,258",75% bullish,of 4 ratings,$11
EBTC,$21.09,1441117213755,300,Not yet rated,NULL,N/A
EVEP,$8.73,1441117213998,"60,562",50% bullish,of 2 ratings,$15
EYEG,$3.56,1441117214203,100,Not yet rated,NULL,N/A
EZPW,$6.27,1441117214350,"33,293",50% bullish,of 4 ratings,$7
EZCH,$22.73,1441117214405,"9,166",75% bullish,of 8 ratings,$19.50
FGEN,$23.76,1441117214554,"38,102",100% bearish,of 1 rating,$39
FSFR,$8.81,1441117214724,"9,870",100% bearish,of 1 rating,$11.50
FCCO,$12.1462,1441117214877,"7,294",Not yet rated,NULL,$13.25
FNBC,$34.26,1441117215195,"3,391",Not yet rated,NULL,$40
FSLR,$47.8,1441117215288,"303,176",72% bullish,of 39 ratings,$65
FTGC,$22.39,1441117215368,"6,901",Not yet rated,NULL,N/A
PLTM,$6.353,1441117215423,"1,716",100% bearish,of 1 rating,N/A
TUSA,NULL,1441117215706,0,Not yet rated,NULL,N/A
FLKS,$12.02,1441117215919,"1,809",50% bullish,of 2 ratings,$27
FOXF,$15.01,1441117216101,"13,187",100% bearish,of 1 rating,$19
FEIM,$11.02,1441117216373,100,100% bearish,of 1 rating,N/A
GALT,$2.19,1441117216539,"9,140",80% bullish,of 5 ratings,N/A
GARS,$14.42,1441117216589,"8,070",Not yet rated,NULL,$16
GFNSL,NULL,1441117216675,0,Not yet rated,NULL,N/A
GILT,$4.19,1441117216854,"2,680",50% bullish,of 2 ratings,N/A
GAIN,$7.4,1441117217000,"14,882",100% bullish,of 2 ratings,$8.25
SRET,$13.02,1441117217363,101,Not yet rated,NULL,N/A
GPP,$13.99,1441117217523,"2,708",Not yet rated,NULL,$20.50
