BSET,$31.45,1439677456013
BBSI,$37.64,1439677456041
BYBK,$5.11,1439677456058
BYLK,$12.94,1439677456236
BV,$5.38,1439677456308
BBCN,$15.55,1439677456340
BDCV,$5.03,1439677456370
BSF,$9.11,1439677456394
BCBP,$11.71,1439677456447
BECN,$36.2544,1439677456520
BBGI,$4.94,1439677456673
BEBE,$1.85,1439677456700
BBBY,$63.18,1439677456722
BELFB,$20.13,1439677456824
BELFA,$17.18,1439677456878
BLPH,$4.06,1439677456896
BLCM,$18.48,1439677457051
BNCL,$12.87,1439677457107
BGMD,$0.8211,1439677457133
BNFT,$38.23,1439677457144
BNTC,NULL,1439677457228
BGCP,$9.59,1439677457255
BGFV,$11.09,1439677457284
BASI,$1.79,1439677457453
BIND,$4.43,1439677457494
ORPN,$5.45,1439677457512
BCDA,NULL,1439677457622
BCRX,$11.68,1439677457642
BIOC,$1.85,1439677457661
BIOD,$0.7316,1439677457722
BDSI,$6.6,1439677457770
BIIB,$311,1439677457867
BLRX,$1.51,1439677457974
BIOL,$1.62,1439677458005
BLFS,$2.16,1439677458052
BVXV,$4.25,1439677458074
BVXVW,NULL,1439677458100
BMRN,$134.51,1439677458123
BPTH,$1.18,1439677458201
BRLI,$35.45,1439677458357
BIOS,$1.35,1439677458386
BBC,$32.17,1439677458446
BBP,$33.75,1439677458482
BSTC,$51.19,1439677458532
BSPM,$0.68,1439677458548
TECH,$105.65,1439677458658
BOTA,$2.33,1439677458691
BITI,$19.31,1439677458805
BEAT,$11.62,1439677458820
BDMS,$13.2,1439677458911
BDE,$7.43,1439677458934
BBOX,$15.86,1439677458955
BJRI,$46.18,1439677458977
BLKB,$62.98,1439677459276
BBRY,$7.6,1439677459302
BKCC,$9.51,1439677459327
HAWK,$43.5,1439677459348
ADRE,$31.45,1439677459384
ADRA,$28.75,1439677459438
ADRD,$23.44,1439677459596
BUFF,$26.87,1439677459705
BLMN,$21.66,1439677459723
ADRU,$23.2666,1439677459737
BBLU,$0.9223,1439677459780
BLBD,$12.93,1439677459793
BCOR,$13.83,1439677459813
BHBK,$14.5,1439677459864
NILE,$34.68,1439677460021
BLUE,$127.26,1439677460127
BKEP,$6.78,1439677460184
BKEPP,$7.89,1439677460204
BOBE,$46.61,1439677460334
BPMC,$26.55,1439677460412
BOFI,$128.5,1439677460439
BNCN,$21.89,1439677460452
WIFI,$9.07,1439677460474
BOKF,$66.3333,1439677460548
BOJA,$20.84,1439677460572
BNSO,$1.72,1439677460801
BONA,$11.85,1439677460834
BPFHP,$25.58,1439677460857
BPFH,$12.46,1439677460875
BAMM,$3.22,1439677460940
BPFHW,NULL,1439677461043
EPAY,$26.1,1439677461184
BCLI,$2.88,1439677461203
BBEP,$2.8015,1439677461230
BBRG,$12.89,1439677461315
BDBD,$8.99,1439677461354
BDGE,$28.06,1439677461382
BBEPP,$14.39,1439677461425
BRID,$8.14,1439677461518
BCOV,$5.53,1439677461566
BRCM,$50.5,1439677461692
BVSN,$6.02,1439677461814
BYFC,$1.37,1439677461854
BRCD,$10.1084,1439677461906
BSFT,$34.34,1439677461925
BWEN,$3.56,1439677461985
BRKS,$11.06,1439677462236
BRKL,$10.8,1439677462273
BMTC,$29.83,1439677462297
BRKR,$20.14,1439677462318
BWLD,$195.84,1439677462341
BLMT,$21.22,1439677462366
BSQR,$7.28,1439677462436
BLDR,$14.2717,1439677462639
BUR,$2.02,1439677462735
CFFI,$36.65,1439677462781
CA,$29.339,1439677462802
CCMP,$45.71,1439677462946
CHRW,$69.4,1439677462968
CDNS,$21.3859,1439677462988
CDZI,$7.42,1439677463009
CZR,$7.36,1439677463171
CSTE,$50.1161,1439677463238
PRSS,$4.8,1439677463327
CLMS,$11.78,1439677463347
CACQ,$7.18,1439677463558
CHY,$11.91,1439677463598
CLBS,$1.4,1439677463633
CHI,$11.13,1439677463742
CCD,$20.6,1439677463801
CFGE,NULL,1439677463841
CHW,$8.12,1439677463861
CGO,$12.79,1439677463992
CSQ,$10.56,1439677464071
CVGW,$53,1439677464097
CAMP,$16.59,1439677464157
CALA,$5.33,1439677464214
CFNB,$13.47,1439677464232
CALD,$16.56,1439677464362
CALM,$52,1439677464421
CLMT,$26.37,1439677464588
CAMB,NULL,1439677464681
ABCD,$4.45,1439677464697
CAMBU,NULL,1439677464717
CAMBW,NULL,1439677464768
CAMT,$2.83,1439677464823
CAC,$40.42,1439677464858
CGIX,$11.09,1439677464924
CPHC,$10.7,1439677465039
CPLA,$49.93,1439677465172
CSIQ,$24.71,1439677465189
CBF,$30.2,1439677465209
CBNJ,$10.87,1439677465326
CCBG,$15.19,1439677465386
CPLP,$7.22,1439677465490
CAPN,$3.05,1439677465601
CFFN,$12.19,1439677465654
CSWC,$49.86,1439677465665
CAPNW,$0.7799,1439677465689
CPTA,$15.25,1439677465786
CAPR,$4.12,1439677465851
CARA,$21.91,1439677465964
CARB,$11.66,1439677466066
CPST,$0.4018,1439677466094
CBYL,$6.28,1439677466114
CRDC,$0.4,1439677466277
CFNL,$23.528,1439677466287
CRME,$9.77,1439677466436
CSII,$24.2,1439677466564
CATM,$35.33,1439677466584
CDNA,$6.31,1439677466641
CECO,$3.99,1439677466668
CTRE,$11.2122,1439677466680
CKEC,$23.95,1439677466800
CLBH,$12.8,1439677466820
CART,$5.46,1439677466977
CARO,$16.09,1439677466996
TAST,$12.93,1439677467139
CRTN,$2.89,1439677467158
CRZO,$35.06,1439677467326
CARV,$5.86,1439677467439
CSCD,$14,1439677467490
CACB,$5.55,1439677467586
CASY,$106.61,1439677467692
CWST,$6.27,1439677467764
CASI,$1.53,1439677467784
CASS,$51.35,1439677467806
CASM,$1.12,1439677467862
CATB,$11.99,1439677467942
CPRX,$4.11,1439677468022
CATY,$32.18,1439677468156
CATYW,NULL,1439677468167
CVCO,$73.4488,1439677468351
CAVM,$71.64,1439677468368
CNLM,NULL,1439677468480
CNLMR,NULL,1439677468619
CNLMW,NULL,1439677468660
CNLMU,NULL,1439677468703
CDK,$50.99,1439677468728
CBFV,$20.05,1439677468738
CBOE,$64.4229,1439677468757
CECE,$10.1,1439677469012
CELG,$129.24,1439677469097
CELGZ,$1.98,1439677469171
CPXX,$2.25,1439677469253
CLDN,$1.05,1439677469298
CDW,$39.18,1439677469310
CLDX,$16.34,1439677469436
CLRBW,$0.85,1439677469484
CLLS,$32.67,1439677469512
CLSN,$2.19,1439677469625
CBMG,$23.77,1439677469635
CLRB,$3.12,1439677469685
CYAD,$55,1439677469755
CLTX,$0.58,1439677469838
CEMP,$37.26,1439677469858
CETX,$2.7,1439677470037
CSFL,$14.17,1439677470195
CETV,$2.29,1439677470206
CFBK,$1.32,1439677470230
CVCY,$11.13,1439677470277
CENTA,$11.95,1439677470372
CENX,$6.07,1439677470391
CENT,$11.21,1439677470418
CNBKA,$41.61,1439677470568
CPHD,$49.05,1439677470632
CNTY,$6.35,1439677470648
CERE,$1.75,1439677470712
CRNT,$1.4,1439677470754
CERN,$64.253,1439677470876
CERU,$3.5,1439677470942
CERS,$4.76,1439677471039
KOOL,$0.675,1439677471095
CEVA,$19.26,1439677471143
CYOU,$20.2964,1439677471165
HOTRW,NULL,1439677471327
HOTR,$1.62,1439677471346
CTHR,$1.23,1439677471406
GTLS,$24.72,1439677471458
CHFN,$12.62,1439677471567
CHTR,$180,1439677471585
CHKP,$80.8,1439677471697
CHEK,$3.33,1439677471764
CEMI,$4.74,1439677471858
CHEKW,NULL,1439677471877
CCXI,$6.53,1439677471943
CHFC,$32.92,1439677472030
CHKE,$27.96,1439677472148
CHEV,$14.8,1439677472197
PLCE,$59.59,1439677472311
CHMG,$26.65,1439677472331
CBNK,$16.82,1439677472370
CHMA,$28.7,1439677472392
CMRX,$49.98,1439677472509
CADC,NULL,1439677472640
CALI,$1.02,1439677472681
CAAS,$6.73,1439677472747
CBAK,$2.48,1439677472815
CCCL,$0.93,1439677472882
CBPO,$109.63,1439677472907
CCCR,NULL,1439677473026
CHOP,$1.3,1439677473041
JRJC,$4.44,1439677473154
HGSH,$1.93,1439677473269
CHLN,$1.39,1439677473300
CJJD,$2.25,1439677473410
HTHT,$24.6555,1439677473466
CHNR,$2.0101,1439677473569
CNIT,$1.82,1439677473618
CREG,$0.77,1439677473634
CPGI,$6.99,1439677473736
CSUN,$1.54,1439677473758
CXDC,$6.25,1439677473831
CNTF,$0.95,1439677473980
CNYD,$3.41,1439677474001
CCIH,$9.79,1439677474073
IMOS,$15.8765,1439677474131
CNET,$0.824,1439677474141
CHSCL,$27.15,1439677474266
CHSCM,$26.36,1439677474324
CHUY,$32.95,1439677474475
CHSCP,$30.63,1439677474506
CHDN,$135.81,1439677474536
CHSCO,$28.5,1439677474545
CHSCN,$27.5,1439677474566
CDTX,$14.5,1439677474669
CIFC,$7.35,1439677474861
CMCT,$15.6,1439677474936
CMPR,$70.48,1439677474951
CINF,$56.6513,1439677475008
CPHR,$7.5,1439677475135
CIDM,$0.7,1439677475199
CTAS,$88.49,1439677475272
CRUS,$29.35,1439677475305
CSCO,$29.05,1439677475356
CZWI,$9.17,1439677475373
CZNC,$20.34,1439677475526
CTRN,$22.76,1439677475578
CZFC,NULL,1439677475699
CIZN,$19.6,1439677475759
CTXS,$77.55,1439677475779
CIVB,$10.29,1439677475992
CIVBP,NULL,1439677476074
CDTI,$1.61,1439677476090
CHCO,$48.29,1439677476114
CLNT,$1.97,1439677476127
CLNE,$4.94,1439677476166
CLRO,$11.9,1439677476268
CLFD,$18.18,1439677476368
CLIR,$5.3,1439677476444
CBLI,$3.57,1439677476495
CSBK,$14.03,1439677476518
CLVS,$77.07,1439677476539
CMFN,$11.225,1439677476852
CME,$98.1796,1439677476883
CISG,$8.5,1439677476952
CNV,$4.92,1439677476972
CCNE,$17.36,1439677476989
CWAY,$11.5,1439677477009
COKE,$162.85,1439677477032
COBZ,$12.82,1439677477270
CDRB,$13.06,1439677477289
CVLY,$20.68,1439677477388
CDXS,$3.69,1439677477409
JVA,$4.77,1439677477466
CCOI,$29.16,1439677477548
CGNT,$1.57,1439677477707
CHRS,$34.14,1439677477751
CGNX,$36.99,1439677477784
COHR,$58.79,1439677477816
CTSH,$67.17,1439677477840
CLCT,$19.76,1439677477967
COHU,$9.52,1439677477991
CLRX,$0.48,1439677478145
CIGI,$47.34,1439677478172
CBAN,$9.18,1439677478234
COLL,$16.76,1439677478271
CLCD,$8.07,1439677478423
COLB,$33.06,1439677478458
CMCO,$22.05,1439677478554
COLM,$65.52,1439677478575
CBMX,$1.32,1439677478686
CMCSA,$58.99,1439677478733
CMCSK,$59.4284,1439677478754
CBSH,$47.5595,1439677478795
CBSHP,$25.44,1439677478864
CVGI,$4.96,1439677479053
COMM,$31.6,1439677479082
CUBN,$13.84,1439677479108
CSAL,$23.0646,1439677479155
ESXB,$5.12,1439677479223
JCS,$9.8,1439677479273
CYHHZ,$0.012,1439677479398
CWBC,$6.76,1439677479538
CTBI,$35.13,1439677479589
COB,$10.9,1439677479620
CVLT,$37.51,1439677479648
CIL,NULL,1439677479699
CIZ,$35.22,1439677479767
CID,NULL,1439677479872
CSA,NULL,1439677480022
CSF,$38.404,1439677480054
CDC,$36.72,1439677480120
CFO,$37.55,1439677480146
CFA,$37.4308,1439677480175
CDL,$35.5,1439677480275
CSB,NULL,1439677480465
CTG,$6.54,1439677480489
CPSI,$46.19,1439677480500
CGEN,$5.78,1439677480532
CHCI,$0.5499,1439677480629
SCOR,$63.99,1439677480704
CMTL,$28.25,1439677480843
CNSI,$19.31,1439677480864
CNCE,$16.51,1439677480944
CXRX,$76.81,1439677480971
CNAT,$4.02,1439677481032
CCUR,$5.16,1439677481172
CDOR,$1.47,1439677481231
CDORO,$19.55,1439677481263
CDORP,$7.48,1439677481353
CFMS,$22.03,1439677481410
CNMD,$56.07,1439677481454
CNFR,$10.5,1439677481476
CTWS,$35.15,1439677481582
CNOB,$20.29,1439677481641
CNXR,$7.1,1439677481672
CONN,$35.36,1439677481790
CNSL,$20.6,1439677481923
CWCO,$11.97,1439677481945
CTCT,$24.67,1439677481959
CPSS,$5.5839,1439677481990
CFRX,$4.54,1439677482117
CFRXZ,$0.388,1439677482141
CFRXW,NULL,1439677482308
CTRL,$8.59,1439677482364
CTRV,$4.4,1439677482388
CPRT,$36.38,1439677482405
CRBP,$1.85,1439677482442
CORT,$5.29,1439677482489
BVA,$3.87,1439677482703
CORI,$11.57,1439677482754
CORE,$64.92,1439677482780
CSOD,$38.79,1439677482958
CRVL,$33,1439677482979
COSI,$1.32,1439677482991
CSGP,$195.58,1439677483022
CPAH,$0.45,1439677483099
ICBK,$18.8,1439677483277
COST,$146.09,1439677483314
COVS,$3,1439677483350
CVTI,$25.72,1439677483399
COWN,$5.69,1439677483446
COWNL,$27.35,1439677483464
CPSH,$2.42,1439677483569
CRAI,$23.07,1439677483748
BREW,$8.29,1439677483800
CBRL,$151.13,1439677483818
CRAY,$23.42,1439677483908
CACC,$208.7,1439677483981
GLDI,$10.94,1439677484058
CREE,$27,1439677484130
SLVO,$10.52,1439677484140
CRESY,$11.64,1439677484163
CRTO,$46.1135,1439677484182
CROX,$15.03,1439677484280
CCRN,$14.11,1439677484412
CRDS,$1.13,1439677484448
CRWS,$8.12,1439677484510
CRWN,$4.79,1439677484638
CYRX,$3.01,1439677484703
CYRXW,$0.75,1439677484745
CSGS,$31.91,1439677484801
CCLP,$15.11,1439677484869
CTIC,$1.78,1439677484938
CTCM,$1.81,1439677485029
CTIB,$3.56,1439677485051
CSPI,$6.25,1439677485109
CTRP,$71.58,1439677485187
CUNB,$22.57,1439677485309
CUI,$5.53,1439677485370
CMLS,$1.33,1439677485464
CPIX,$5.88,1439677485486
CUTR,$15.06,1439677485614
CRIS,$2.81,1439677485671
CVV,$11.9,1439677485712
CVBF,$17.49,1439677485742
CYAN,$7.71,1439677485795
CYBR,$58.613,1439677485846
CYBX,$59.23,1439677485936
CYBE,$5.67,1439677485993
CYCCP,$5.9999,1439677486112
CYCC,$0.6,1439677486128
CBAY,$2.63,1439677486167
CYNA,$15.08,1439677486289
CY,$10.2,1439677486476
CYRN,$1.68,1439677486496
CONE,$34.6169,1439677486516
CYNO,$34.48,1439677486538
CYTK,$6.45,1439677486558
CYTX,$0.4041,1439677486664
CYTR,$2.35,1439677486682
CTSO,$6.86,1439677486906
DAEG,$0.36,1439677486942
TVIZ,$12.7,1439677486966
TVIX,$5.66,1439677486975
ZIV,$50.24,1439677487169
XIV,$47.853,1439677487184
DJCO,$209.79,1439677487248
DARA,$0.86,1439677487291
DAIO,$2.61,1439677487340
DTLK,$6.21,1439677487368
DAKT,$12.09,1439677487393
DWCH,$5.32,1439677487502
DRAM,$1.5,1439677487533
DTEA,$12.86,1439677487708
PLAY,$36.99,1439677487728
DWSN,$5.26,1439677487917
DBVT,$40.24,1439677487969
DHRM,$1.7101,1439677487991
DFRG,$15.43,1439677488030
TRAK,$62.17,1439677488050
TACOW,$4.84,1439677488125
DCTH,$0.506,1439677488260
TACO,$14.13,1439677488288
DELT,$2.27,1439677488309
DGAS,$20.29,1439677488352
DELTW,NULL,1439677488370
XRAY,$56.79,1439677488643
DENN,$12.45,1439677488660
DSCI,$6.48,1439677488732
DEPO,$31.5,1439677488775
DERM,$24.35,1439677488851
DSWL,$1.8,1439677488949
DXCM,$99.88,1439677489071
DHXM,NULL,1439677489087
DXM,$0.3104,1439677489127
DEST,$11.9,1439677489152
DXLG,$4.8,1439677489206
DMND,$32.05,1439677489267
FANG,$73.9,1439677489428
DHIL,$191.83,1439677489517
DCIX,$1.91,1439677489541
DRNA,$10.9,1439677489633
DMRC,$37.6,1439677489792
DGLY,$7.9,1439677489833
DGII,$10.03,1439677489852
DPRX,$14.12,1439677489991
DIOD,$20.25,1439677490012
DRAD,$4.03,1439677490033
APPS,$2.36,1439677490110
DISCB,NULL,1439677490222
DCOM,$17.25,1439677490242
DISCA,$28.31,1439677490281
DISCK,$27.12,1439677490353
DSCO,$0.48,1439677490521
BAGR,$2.85,1439677490604
DISH,$66.31,1439677490675
DLHC,$2.5,1439677490773
DVCR,$11.91,1439677490807
DLTR,$77.78,1439677490868
DNBF,$26.58,1439677490885
DGICA,$14.4,1439677490921
DGICB,NULL,1439677491037
DORM,$52.57,1439677491096
HILL,$5.43,1439677491194
DMLP,$14.92,1439677491215
DRWI,$0.29,1439677491296
DRWIW,$0.059,1439677491333
DWA,$19.54,1439677491575
DRYS,$0.3785,1439677491669
CADTR,NULL,1439677491688
CADTU,NULL,1439677491724
DSKX,$3.71,1439677491734
CADT,NULL,1439677491769
DSPG,$9.12,1439677491856
DNKN,$52.43,1439677492107
DTSI,$27.02,1439677492122
CADTW,NULL,1439677492184
DXPE,$30,1439677492204
DRRX,$2.16,1439677492227
DYAX,$22.33,1439677492324
DYSL,NULL,1439677492472
BOOM,$10.15,1439677492482
DYNT,$3.05,1439677492582
EBMT,$11.63,1439677492604
DVAX,$29.31,1439677492626
EGBN,$44.5,1439677492650
ETFC,$28.5357,1439677492688
EGLE,$8,1439677492946
EGRX,$66.8,1439677493010
ELNK,$9.26,1439677493075
EWBC,$45.149,1439677493179
EROC,$1.52,1439677493200
EML,$17.29,1439677493365
EACQU,$10.03,1439677493377
EVBS,$6.43,1439677493394
EBIX,$30.86,1439677493441
