Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
TFSC,NULL,1441138802797,0,100% bearish,of 1 rating,N/A
TFSCU,NULL,1441138802827,0,Not yet rated,NULL,N/A
TFSCR,NULL,1441138802857,0,Not yet rated,NULL,N/A
FCCY,$11.66,1441138802883,"1,414",100% bullish,of 1 rating,$13
PIH,$7.54,1441138802909,"3,850",100% bearish,of 1 rating,N/A
FLWS,$8.41,1441138802930,"326,446",80% bullish,of 5 ratings,$15
FCTY,$7.98,1441138802958,"1,500",100% bullish,of 1 rating,$8.50
TFSCW,$0.26,1441138802983,"1,600",100% bearish,of 1 rating,N/A
SRCE,$28.93,1441138803115,"23,090",100% bullish,of 3 ratings,$33
VNET,$17.15,1441138803178,"434,093",60% bullish,of 5 ratings,$35
UGLD,$9.431,1441138803280,"200,081",100% bearish,of 1 rating,N/A
DSLV,$69.5282,1441138803314,"8,768",100% bearish,of 1 rating,N/A
TWOU,$34.03,1441138803356,"155,564",50% bullish,of 2 ratings,$39
USLV,$12.44,1441138803414,"149,115",86% bullish,of 7 ratings,N/A
JOBS,$25.64,1441138803439,"111,669",50% bullish,of 4 ratings,$36
DGLD,$79.94,1441138803489,"8,953",100% bullish,of 1 rating,N/A
CAFD,$14.71,1441138803772,"112,444",Not yet rated,NULL,$25
EGHT,$7.62,1441138803802,"262,830",82% bullish,of 17 ratings,$11
ABY,$21.76,1441138803876,"457,360",100% bearish,of 2 ratings,$46
ABAX,$47.13,1441138803903,"146,807",100% bearish,of 1 rating,$60
SIXD,$2.5901,1441138803929,"73,699",Not yet rated,NULL,N/A
AAON,$19.81,1441138803983,"58,922",100% bearish,of 1 rating,$24
AVHI,$13.88,1441138804004,"18,338",100% bearish,of 1 rating,$19
SHLM,$33.39,1441138804038,"66,077",100% bearish,of 1 rating,$47
ABGB,$5.67,1441138804139,"62,898",67% bullish,of 3 ratings,$5.50
ABEO,$4.62,1441138804175,"70,718",50% bullish,of 4 ratings,$15.50
ABEOW,$1.6001,1441138804326,550,100% bullish,of 1 rating,N/A
AXAS,$1.75,1441138804388,"963,088",78% bullish,of 9 ratings,$3.50
ABMD,$92.54,1441138804415,"317,641",75% bullish,of 4 ratings,$100.50
ACTG,$9,1441138804473,"312,382",67% bullish,of 3 ratings,$18.50
ACHC,$71.17,1441138804583,"244,943",50% bullish,of 2 ratings,$92
AXDX,$19.33,1441138804645,"138,171",100% bearish,of 1 rating,N/A
ACAD,$35.81,1441138804674,"421,656",80% bullish,of 20 ratings,$48
ACST,$0.3377,1441138804703,"9,201",100% bullish,of 2 ratings,N/A
XLRN,$28.25,1441138804734,"48,859",50% bullish,of 2 ratings,$57
ANCX,$19.75,1441138804755,"14,390",Not yet rated,NULL,$20
VXDN,$1.7,1441138804834,"146,519",100% bearish,of 1 rating,N/A
ARAY,$6.63,1441138804920,"348,186",100% bearish,of 1 rating,$10.50
VXUP,$1.76,1441138805023,"96,194",100% bearish,of 1 rating,N/A
ACRX,$4.36,1441138805095,"231,300",67% bearish,of 6 ratings,$5.50
AKAO,$6.7699,1441138805164,"28,360",75% bullish,of 4 ratings,$15
ACET,$21.7,1441138805195,"45,776",75% bullish,of 4 ratings,$30
ACHN,$7.08,1441138805291,"1,099,079",90% bullish,of 21 ratings,$16
ACNB,$20,1441138805334,"3,107",Not yet rated,NULL,N/A
ACOR,$31.62,1441138805394,"449,237",67% bearish,of 3 ratings,$38.50
ACIW,$20.76,1441138805466,"239,170",67% bearish,of 3 ratings,$24
ACXM,$20.46,1441138805624,"163,670",67% bullish,of 3 ratings,N/A
ACTA,$13.84,1441138805654,"65,545",67% bearish,of 3 ratings,$25
ACUR,$2.9151,1441138805681,"9,558",100% bullish,of 5 ratings,$5
ACPW,$1.92,1441138805864,"41,254",100% bullish,of 4 ratings,$3.25
ACTS,$1.65,1441138805889,"11,137",100% bearish,of 1 rating,N/A
ATVI,$27.81,1441138805935,"5,727,731",67% bullish,of 84 ratings,$31.50
ADMP,$3.661,1441138806068,"13,615",50% bullish,of 2 ratings,$10
ADMS,$19.5701,1441138806104,"35,267",100% bearish,of 2 ratings,$36
ADEP,$6.63,1441138806234,"73,825",50% bullish,of 2 ratings,$10.75
ADAP,$11.33,1441138806259,"77,878",67% bullish,of 3 ratings,$22
ADBE,$75.95,1441138806291,"1,313,502",65% bullish,of 17 ratings,$90
ADUS,$28.3483,1441138806312,"39,388",100% bearish,of 1 rating,$31
AEY,$2.3301,1441138806343,"8,846",100% bearish,of 2 ratings,N/A
ADMA,$9.06,1441138806391,"4,645",Not yet rated,NULL,$19
ADTN,$15.68,1441138806470,"185,862",67% bullish,of 3 ratings,$17.125
ADRO,$19.11,1441138806524,"146,815",80% bullish,of 5 ratings,$45.50
AMD,$1.72,1441138806568,"4,297,173",83% bullish,of 103 ratings,$2
AEIS,$23.57,1441138806699,"109,045",50% bullish,of 2 ratings,$32.50
ADXS,$13.61,1441138806724,"379,122",64% bullish,of 14 ratings,$27
