Symbol,Price,Date,Volume,Rating,RatingVoteCount,OneYearEstimate
FCCY,$11.72,1440710102128,320,100% bullish,of 1 rating,$13
TFSCR,NULL,1440710102230,0,Not yet rated,NULL,N/A
TFSCU,NULL,1440710102285,0,Not yet rated,NULL,N/A
TFSCW,NULL,1440710102316,0,100% bearish,of 1 rating,N/A
FCTY,$7.76,1440710102337,"2,814",100% bullish,of 1 rating,$8.50
FLWS,$8.43,1440710102418,"1,277,183",80% bullish,of 5 ratings,$15
TFSC,NULL,1440710102551,0,100% bearish,of 1 rating,N/A
SRCE,$29.28,1440710102585,"39,017",100% bullish,of 3 ratings,$33
VNET,$17.97,1440710102683,"960,538",60% bullish,of 5 ratings,$29.50
TWOU,$35.15,1440710102716,"181,970",50% bullish,of 2 ratings,$39
DGLD,$83.29,1440710102751,"25,064",100% bullish,of 1 rating,N/A
DSLV,$71.67,1440710102781,"16,710",100% bearish,of 1 rating,N/A
UGLD,$9.05,1440710102810,"996,913",100% bearish,of 1 rating,N/A
JOBS,$26.9096,1440710102850,"345,041",50% bullish,of 4 ratings,$36
USLV,$12.05,1440710103030,"327,051",86% bullish,of 7 ratings,N/A
PIH,$7.71,1440710103055,"10,100",100% bearish,of 1 rating,N/A
SIXD,$2.88,1440710103235,"175,838",Not yet rated,NULL,N/A
AVHI,$13.57,1440710103284,"110,611",100% bearish,of 1 rating,$19
CAFD,$14.23,1440710103421,"627,767",Not yet rated,NULL,$25
SHLM,$33.99,1440710103486,"96,056",100% bearish,of 1 rating,$47
ABY,$21.89,1440710103553,"417,772",100% bearish,of 2 ratings,$46
AAON,$20.73,1440710103607,"105,792",100% bearish,of 1 rating,$24
EGHT,$7.85,1440710103635,"409,295",82% bullish,of 17 ratings,$11
ABAX,$47.16,1440710103662,"121,499",100% bearish,of 1 rating,$60
ABGB,$5.64,1440710103684,"215,632",67% bullish,of 3 ratings,$5.50
ABMD,$98.2,1440710103715,"361,568",75% bullish,of 4 ratings,$100.50
ABEOW,$1.72,1440710103985,"1,765",100% bullish,of 1 rating,N/A
ACTG,$9.33,1440710104039,"238,840",67% bullish,of 3 ratings,$18.50
AXAS,$1.86,1440710104066,"1,195,243",78% bullish,of 9 ratings,$3.50
ABEO,$4.7,1440710104120,"55,908",50% bullish,of 4 ratings,$15.50
ACHC,$74.32,1440710104220,"693,069",50% bullish,of 2 ratings,$92
ACAD,$37.91,1440710104373,"800,915",80% bullish,of 20 ratings,$48
ARAY,$6.44,1440710104414,"790,654",100% bearish,of 1 rating,$10.50
ACST,$0.339,1440710104470,"38,840",100% bullish,of 2 ratings,N/A
XLRN,$28.55,1440710104495,"124,056",50% bullish,of 2 ratings,$57
ANCX,$19.58,1440710104546,"18,905",Not yet rated,NULL,$20
AXDX,$18.59,1440710104638,"133,104",100% bearish,of 1 rating,N/A
VXDN,$1.91,1440710104672,"79,592",100% bearish,of 1 rating,N/A
ACRX,$4.18,1440710104716,"176,135",67% bearish,of 6 ratings,$5.50
VXUP,$1.5,1440710104854,"51,057",100% bearish,of 1 rating,N/A
ACET,$22.59,1440710104892,"134,400",75% bullish,of 4 ratings,$30
AKAO,$6.65,1440710104917,"55,372",75% bullish,of 4 ratings,$15
ACHN,$7.51,1440710105058,"1,754,893",90% bullish,of 21 ratings,$16
ACIW,$21.07,1440710105215,"618,018",67% bearish,of 3 ratings,$24
ACOR,$31.69,1440710105281,"676,500",67% bearish,of 3 ratings,$38.50
ACTS,$1.62,1440710105351,"51,641",100% bearish,of 1 rating,N/A
ACNB,$19.82,1440710105383,"3,126",Not yet rated,NULL,N/A
ATVI,$27.91,1440710105424,"4,314,001",68% bullish,of 84 ratings,$31.50
ACPW,$1.8,1440710105453,"13,406",100% bullish,of 4 ratings,$3.50
ACTA,$13.09,1440710105522,"101,358",67% bearish,of 3 ratings,$25
ACUR,$0.549,1440710105553,"118,162",100% bullish,of 5 ratings,$1
ADMS,$20.06,1440710105683,"44,813",100% bearish,of 2 ratings,$36
ACXM,$20.88,1440710105736,"313,597",67% bullish,of 3 ratings,N/A
ADMP,$3.64,1440710105945,"15,859",50% bullish,of 2 ratings,$10
ADUS,$28.51,1440710105982,"36,611",100% bearish,of 1 rating,$31
ADMA,$9.25,1440710106112,"6,150",Not yet rated,NULL,$19
ADEP,$6.79,1440710106140,"19,627",50% bullish,of 2 ratings,$10.75
